0,1,2,3,4,5,6,7,8
Liechtenstein,11,Noah Frick,http://www.wikidata.org/entity/Q56236135,wd:Q56236135,60312525.0,Liechtenstein-Swiss association football player,Noah Zinedine Frick (born 16 October 2001) is a Liechtensteiner footballer who plays as a forward for Swiss club Montlingen and the Liechtenstein national team.,https://en.wikipedia.org/wiki/Noah_Frick
Lithuania,15,Mykolas Alekna,http://www.wikidata.org/entity/Q107583947,wd:Q107583947,68539443.0,Lithuanian athlete,"Mykolas Alekna (born 28 September 2002) is a Lithuanian athlete who specializes in the discus throw. At the age of 19, he won the silver medal at the 2022 World Championships, becoming the youngest world discus medallist in history. Alekna was then the youngest ever winner in his discipline at the 2022 European Championships, setting the competition record in the process.In 2021, he was the World Under-20 and European U20 champion.Mykolas is the son of Olympic double discus throw champion Virgilijus Alekna. His brother Martynas Alekna is also a discus thrower.",https://en.wikipedia.org/wiki/Mykolas_Alekna
Luxembourg,28,Prince Charles of Luxembourg,http://www.wikidata.org/entity/Q93839274,wd:Q93839274,63911513.0,born 2020; only child of Hereditary Grand Duke Guillaume and Hereditary Grand Duchess Stéphanie,"Prince Charles of Luxembourg (Charles Jean Philippe Joseph Marie Guillaume; born 10 May 2020) is the only child of Hereditary Grand Duke Guillaume and Hereditary Grand Duchess Stéphanie. He was born at Grand Duchess Charlotte Maternity Hospital in Luxembourg City. He is second in the line of succession to the throne of Luxembourg. His birth was celebrated by a 21-gun salute at Fort Thungen in Kirchberg.
On 19 September 2020, Prince Charles was baptised at the Abbey of St. Maurice and St. Maurus of Clervaux in Luxembourg. His godparents are his maternal aunt Countess Gaëlle de Lannoy and his paternal uncle Prince Louis of Luxembourg.",https://en.wikipedia.org/wiki/Prince_Charles_of_Luxembourg_(born_2020)
Madagascar,12,Mialitiana Clerc,http://www.wikidata.org/entity/Q46258329,wd:Q46258329,56139726.0,Malagasy-French alpine skier,"Mialitiana Clerc (born 16 November 2001 in Ambohitrimanjaka, Madagascar) is an alpine skier from Madagascar. Clerc competed for Madagascar at the 2018 Winter Olympics in the alpine skiing events. Clerc became the first female to compete for Madagascar at the Winter Olympics. Clerc was born in Madagascar and was adopted by a French family at the age of one. She learned to ski in France.Clerc's results at the 2018 Winter Olympics:",https://en.wikipedia.org/wiki/Mialitiana_Clerc
Malawi,9,Charles Petro,http://www.wikidata.org/entity/Q86272450,wd:Q86272450,63370939.0,Malawian association football player,John Charles Petro (born 8 February 2001) is a Malawian footballer who plays as a defender for Liga I side FC Botoșani and the Malawi national team.,https://en.wikipedia.org/wiki/Charles_Petro
Malaysia,13,Hadi Fayyadh,http://www.wikidata.org/entity/Q44996703,wd:Q44996703,55995141.0,Malaysian footballer,"Muhammad Hadi Fayyadh bin Abdul Razak (born 22 January 2000) is a Malaysian professional footballer who plays as a forward for Malaysia Super League club Perak, and the Malaysia national under-23 team.",https://en.wikipedia.org/wiki/Hadi_Fayyadh
Maldives,9,Aneesa Ahmed,http://www.wikidata.org/entity/Q17985434,wd:Q17985434,43749245.0,Maldivian women's rights activist,"Aneesa Ahmed is a Maldivian women's rights activist who was also the first speaker(vice) of People's Majilis from 2004 to 2009.She studied as a Humphrey Fellow at Pennsylvania State University from 1985 to 1986. She later served as Deputy Minister of Women's Affairs in Maldives, where she brought up the subject of domestic violence although it was taboo to do so. After her service in government, she founded the non-governmental organization ""Hope for Women"" and led sessions about gender-based violence with police, students, and others. When the national radio of the Maldives began to feature religious scholars who claimed female genital mutilation was supported by Islam, she asked the government to intervene, and talked publicly about the harm caused by female genital mutilation.She received a 2012 International Women of Courage award. She was the second Maldivian women to receive an International Women of Courage Award.

",https://en.wikipedia.org/wiki/Aneesa_Ahmed
Mali,19,Cheick Doucouré,http://www.wikidata.org/entity/Q47490408,wd:Q47490408,58014941.0,Malian association football player,Cheick Oumar Doucouré (born 8 January 2000) is a Malian professional footballer who plays as a defensive midfielder for Premier League club Crystal Palace and the Mali national team.,https://en.wikipedia.org/wiki/Cheick_Doucour%C3%A9
Malta,37,Destiny Chukunyere,http://www.wikidata.org/entity/Q21524985,wd:Q21524985,47215587.0,Maltese singer,"Destiny Chukunyere M.Q.R. (born 29 August 2002) is a Maltese singer. She won the Junior Eurovision Song Contest 2015, where she represented Malta with the song ""Not My Soul"".
In 2017, she participated in the eleventh series of Britain's Got Talent and finished 6th in the second semi-final and thus was eliminated. She won the second season of the Maltese version of The X Factor and was chosen to represent Malta in the Eurovision Song Contest 2020 in Rotterdam with the song ""All of My Love"" however the contest was canceled due to the COVID-19 pandemic. Instead, Destiny represented Malta in the Eurovision Song Contest 2021, this time with the song ""Je me casse"", where she finished in 7th place with 255 points.",https://en.wikipedia.org/wiki/Destiny_(singer)
Marshall Islands,8,Emlain Kabua,http://www.wikidata.org/entity/Q5372654,wd:Q5372654,35759425.0,First Lady of the Marshall Islands,"Emlain Kudo Kabua (born February 1928) is the former First Lady of the Marshall Islands, the widow of former Marshallese President Amata Kabua, and the mother of President David Kabua. Kabua served as the first First Lady of the Marshall Islands from 1979 until 1996.
She is the designer of the Flag of the Marshall Islands.",https://en.wikipedia.org/wiki/Emlain_Kabua
Mauritania,9,Abdallahi Mahmoud,http://www.wikidata.org/entity/Q57017387,wd:Q57017387,58661920.0,Mauritanian footballer,Abdallahi Mohamed Mahmoud (born 4 May 2000) is a Mauritanian professional footballer who plays for Spanish club Deportivo Alavés and the Mauritania national team as either a central defender or a midfielder.,https://en.wikipedia.org/wiki/Abdallahi_Mahmoud
Mauritius,7,Zuriel Oduwole,http://www.wikidata.org/entity/Q21714395,wd:Q21714395,48813393.0,Nigerian education activist,"Zuriel Elise Oduwole is an American education advocate and film maker best known for her works on the advocacy for the education of girls in Africa. Her advocacy has since made her in the summer of 2013 at the age of 10, the youngest person to be profiled by Forbes. In November 2014, at age 12, Zuriel became the world's youngest filmmaker to have a self-produced and self-edited work screened, after her film showed in two movie chains, and then went on to show in Ghana, England, South Africa, and Japan.
Oduwole has met with 31 presidents and prime ministers in line with her education advocacy and various global socio-development work. Some of these include the leaders of Jamaica, Croatia, Nigeria, Kenya, Tanzania, Malawi, Liberia, South Sudan, Malta, St. Vincent & the Grenadines, Guyana, Sierra Leone and Namibia. She has also appeared in popular television stations including CNBC, Bloomberg TV, BBC and CNN. In 2013, Oduwole was listed in the New African Magazine's list of ""100 Most Influential People""  and in October 2017, Harvard University graduate school featured her development story.",https://en.wikipedia.org/wiki/Zuriel_Oduwole
Mexico,28,Xochitl Gomez,http://www.wikidata.org/entity/Q102427314,wd:Q102427314,66298962.0,Mexican-American actress (born 2006),"Xochitl Gomez ( SOH-chee) (born April 29, 2006) is an American actress. She is known for playing America Chavez in the Marvel Cinematic Universe film Doctor Strange in the Multiverse of Madness (2022). She has also played Dawn Schafer in the first season of the Netflix series The Baby-Sitters Club (2020).",https://en.wikipedia.org/wiki/Xochitl_Gomez
Moldova,26,Cleopatra Stratan,http://www.wikidata.org/entity/Q234035,wd:Q234035,7467616.0,Romanian singer,"Cleopatra Stratan (born 6 October 2002) is a Moldovan-born Romanian singer, the youngest person ever to score commercial success, with her 2006 album La vârsta de trei ani (""At the age of 3""). She holds the record for the highest paid young artist, the youngest artist to receive an MTV award and the youngest artist to score a No.1 hit in a country (""Ghiță"" in Romanian Singles Chart). As of late 2011, Cleopatra and her family have relocated and are living in Pipera. On her 18th birthday, Cleopatra announced her engagement to 24 year old soloist, Edward Sanda.",https://en.wikipedia.org/wiki/Cleopatra_Stratan
Monaco,32,"Jacques, Hereditary Prince of Monaco",http://www.wikidata.org/entity/Q18616043,wd:Q18616043,44663769.0,"son of Albert II, Prince of Monaco, and Charlene, Princess of Monaco","Jacques, Hereditary Prince of Monaco, Marquis of Baux (Jacques Honoré Rainier Grimaldi; born 10 December 2014), is the heir apparent to the Monegasque throne. He is the son of Prince Albert II and Princess Charlene, and twin brother of Princess Gabriella.
He also holds the title of Marquis of Baux, which all the heirs apparent to the crown of Monaco have held since 1643.

","https://en.wikipedia.org/wiki/Jacques,_Hereditary_Prince_of_Monaco"
Mongolia,10,Ganbold Ganbayar,http://www.wikidata.org/entity/Q26704290,wd:Q26704290,51342865.0,association football player,"Ganbold Ganbayar (Mongolian: Ганболдын Ганбаяр; born 3 September 2000) is a Mongolian professional footballer who plays for Slovak KFC Komárno, on loan from Hungarian club Puskás Akadémia. He became the first Mongolian ever to sign a professional contract with a top-flight club in Europe when he signed for Puskás Akadémia in August 2018. Ganbayar has been touted as Mongolia's potential first superstar player.",https://en.wikipedia.org/wiki/Ganbayar_Ganbold
Montenegro,11,Nikola Krstović,http://www.wikidata.org/entity/Q28099191,wd:Q28099191,57830861.0,Montenegrin association football player,Nikola Krstović (Cyrillic: Никола Крстовић; born 5 April 2000) is a Montenegrin professional footballer who plays as a striker for DAC Dunajská Streda of the Fortuna Liga. He is considered to be one of the most promising young talents in Montenegro.,https://en.wikipedia.org/wiki/Nikola_Krstovi%C4%87
Morocco,32,Zakaria Aboukhlal,http://www.wikidata.org/entity/Q56257819,wd:Q56257819,59552221.0,Footballer (born 2000),"Zakaria Aboukhlal (Arabic: زكريا أبوخلال; born 18 February 2000) is a professional footballer who plays as forward for Ligue 1 club Toulouse. Born in the Netherlands, he plays for the Morocco national team, having previously played for the Netherlands at various youth levels.

",https://en.wikipedia.org/wiki/Zakaria_Aboukhlal
Mozambique,4,Geny Catamo,http://www.wikidata.org/entity/Q67671549,wd:Q67671549,61794996.0,Mozambican footballer,Geny Cipriano Catamo (born 26 January 2001) is a Mozambican professional footballer who plays as a winger for Primeira Liga club Marítimo. He also plays for the Mozambique national team.,https://en.wikipedia.org/wiki/Geny_Catamo
Myanmar,8,May Sabai Phyu,http://www.wikidata.org/entity/Q19667977,wd:Q19667977,45564677.0,activist,"May Sabai Phyu (Burmese: မေစံပယ်ဖြူ, also transcribed as May Sabe Phyu, Kachin: Lashi Labya Hkawn Htoi; born 5 August 1976) is a Kachin activist from Burma. She is active in promoting human rights, freedom of expression, peace, justice for Myanmar's ethnic minorities, anti-violence in Kachin State, and lately in combating violence against women and promoting gender equality issues.",https://en.wikipedia.org/wiki/May_Sabai_Phyu
Namibia,21,Christine Mboma,http://www.wikidata.org/entity/Q106520141,wd:Q106520141,67771122.0,Namibian runner,"Christine Mboma (born 22 May 2003) is a Namibian sprinter who competes in the 100 metres and 200 m. At the age of 18, she won a silver medal in the 200 metres at the 2020 Tokyo Olympics, becoming the first ever Namibian woman to win a women's Olympic medal and breaking the world under-20 and African senior record. Mboma also won the event at the 2021 World Under-20 Championships and Diamond League final, improving her record mark to 21.78 seconds.
In 2021, the 18-year-old set an unratified world under-20 and African senior record of 48.54 s in the 400 metres, which made her the seventh-fastest woman of all time at the event. The mark was established in June, while Mboma had previously twice broken a world U20 record in April of that year.Prior to the Tokyo Games, World Athletics had announced that Mboma and fellow Namibian sprinter Beatrice Masilingi would not be allowed to compete under the female classification in events between 400 metres and one mile due to its regulations on testosterone levels for athletes with XY disorders of sex development.",https://en.wikipedia.org/wiki/Christine_Mboma
Nauru,8,Nancy Genzel Abouke,http://www.wikidata.org/entity/Q107624385,wd:Q107624385,68306000.0,Nauruan weightlifter,"Nancy Genzel Abouke (born 5 July 2003) is a weightlifter representing Nauru, one of only two athletes representing the country in the 2020 Summer Olympics after she was given a tripartite invitation. She participated in the Women's 76 kg category finishing 10th.She previously won the 2019 Oceania Youth Championships at 64 kg and competed at the 2019 IWF Junior World Championships with the 5th best lift in the clean-and-jerk.

",https://en.wikipedia.org/wiki/Nancy_Genzel_Abouke
Nepal,21,Gaurika Singh,http://www.wikidata.org/entity/Q23762473,wd:Q23762473,49362400.0,Nepalese swimmer,"Gaurika Singh (Nepali: गौरिका सिंह; born 26 November 2002) is a Nepali swimmer. She has held many national records since beginning her swimming career at the young age of eight. She has set the record of winning 4  gold medals in a season of the 2019 South Asian games held in Nepal. She won two silver and three bronze medals for swimming at the 2016 South Asian Games. She also participated at the 2016 Summer Olympics, Rio de Janeiro, Brazil, as the youngest Olympian, representing Nepal in the Women's 100m backstroke. She has been included in Forbes 30 Under 30 Asia 2021 Entertainment and Sports list.",https://en.wikipedia.org/wiki/Gaurika_Singh
Netherlands,49,"Catharina-Amalia, Princess of Orange",http://www.wikidata.org/entity/Q855749,wd:Q855749,395119.0,heir apparent to the throne of the Kingdom of the Netherlands,"Catharina-Amalia, Princess of Orange, Princess of the Netherlands, Princess of Orange-Nassau (Catharina-Amalia Beatrix Carmen Victoria; born 7 December 2003) is the heir apparent to the throne of the Kingdom of the Netherlands, which consists of the constituent countries of Aruba, Curaçao, the Netherlands, and Sint Maarten.
Catharina-Amalia is the eldest child of King Willem-Alexander and Queen Máxima of the Netherlands. She has two younger sisters, Princess Alexia and Princess Ariane. She became heir apparent to the Dutch throne when her father ascended the throne on 30 April 2013.","https://en.wikipedia.org/wiki/Catharina-Amalia,_Princess_of_Orange"
New Zealand,26,Thomasin McKenzie,http://www.wikidata.org/entity/Q28935124,wd:Q28935124,53461435.0,New Zealand actress,"Thomasin Harcourt McKenzie (born 26 July 2000) is a New Zealand actress. After a minor role in The Hobbit: The Battle of Five Armies (2014), she rose to critical prominence after playing a young girl living in isolation in Debra Granik's drama film Leave No Trace (2018), winning the National Board of Review Award for Breakthrough Performance. She continued gaining recognition with supporting roles in the 2019 films The King, Jojo Rabbit, and True History of the Kelly Gang. In 2021, she starred in M. Night Shyamalan's thriller Old and in Edgar Wright's psychological horror film Last Night in Soho.

",https://en.wikipedia.org/wiki/Thomasin_McKenzie
Nicaragua,7,Manuel Fernando Zurita,http://www.wikidata.org/entity/Q888462,wd:Q888462,6500927.0,President of Nicaragua,Manuel Fernando Zurita was President of Nicaragua in 1950.Zurita later served in the Chamber of Deputies of Nicaragua and was twice the president of the chamber - 1941 and 1949. He was serving in the chamber at the time of Somoza's death in 1956 and was the representative of the Chamber at Somoza's funeral.In 1958 Zurita was appointed the Nicaraguan ambassador to Spain.,https://en.wikipedia.org/wiki/Manuel_Fernando_Zurita
Niger,12,Aïchatou Ousmane Issaka,http://www.wikidata.org/entity/Q29203653,wd:Q29203653,53870781.0,Nigerien officer,"Major Aichatou Ousmane Issaka, deputy director of social work at the military hospital of Niamey, is one of the first military women in Niger.  In 2016 she received the United Nations Military Gender Advocate of the Year Award for her service in Gao, Mali with the United Nations peacekeeping force, MINUSMA, during 2014–2015.  She served as a captain in the civilian-military cooperation cell, training fellow officers and reaching out to local women, in accordance with principles of United Nations Security Council Resolution 1325 (2000) to increase participation of women and to integrate gender perspectives in peacekeeping efforts. Issaka also accompanied otherwise all-male patrols, making them more accessible to women and children. She was the first recipient of this award.On March 29, 2017, Issaka received the International Women of Courage Award for her peacekeeping contributions in Niger and in Mali, from First Lady of the United States Melania Trump and Under-Secretary of State for Political Affairs Thomas A. Shannon.",https://en.wikipedia.org/wiki/Aichatou_Ousmane_Issaka
Nigeria,34,Karim Adeyemi,http://www.wikidata.org/entity/Q56424307,wd:Q56424307,58375902.0,German association football player,"Karim-David Adeyemi (born 18 January 2002) is a German professional footballer who plays as a forward for Bundesliga club Borussia Dortmund and the Germany national team.

",https://en.wikipedia.org/wiki/Karim_Adeyemi
North Korea,10,Hwang Pyong-so,http://www.wikidata.org/entity/Q9295306,wd:Q9295306,42615353.0,North Korean military personnel,"Hwang Pyong-so (born c. 1946 or 1949) is a North Korean general and politician who held the rank of Vice Marshal (Korean: 차수, Ch'asu) in the Korean People's Army (KPA). He was a member of the Presidium of the Workers' Party of Korea and the top-ranking vice-chairman of the State Affairs Commission.",https://en.wikipedia.org/wiki/Hwang_Pyong-so
North Macedonia,27,Andrea Koevska,http://www.wikidata.org/entity/Q106602773,wd:Q106602773,69989775.0,North Macedonian singer (2000-),"Andrea Koevska (Macedonian: Андреа Коевска; born 14 February 2000), best known under her  mononym Andrea, is a Macedonian singer. She represented North Macedonia in the Eurovision Song Contest 2022 with ""Circles"".",https://en.wikipedia.org/wiki/Andrea_(Macedonian_singer)
Norway,64,Erling Haaland,http://www.wikidata.org/entity/Q28967995,wd:Q28967995,54333646.0,Norwegian footballer (born 2000),"Erling Braut Haaland (né Håland; born 21 July 2000) is a Norwegian professional footballer who plays as a striker for Premier League club Manchester City and the Norway national team. Considered one of the best players in the world, he is known for his speed, strength and finishing inside the box.Coming through the youth system, Haaland played at senior level for Bryne's reserve and senior teams. He then moved to Molde in 2017 (also playing for their reserve team), with whom he spent two seasons. Haaland signed with Austrian Bundesliga side Red Bull Salzburg in January 2019, winning two league titles and one Austrian Cup. In December 2019, he moved to German Bundesliga club Borussia Dortmund, where he won the DFB-Pokal in 2020–21. In the summer of 2022, he transferred to Manchester City for a fee of €60 million (£51.2 million).
Haaland has won several individual awards and broken various records during his career. During the 2019–20 season with Salzburg, he became the first teenager to score in five consecutive UEFA Champions League matches. He was top scorer of the Champions League for the 2020–21 season. In 2020, Haaland won the Golden Boy award, while in 2021 he was named Bundesliga Player of the Season and was included in the FIFA FIFPro World11 in 2021. In the Premier League playing for Manchester City, he has also broken records, including becoming the quickest individual to score two and three hat-tricks, and becoming the first player in the league's history to score three successive hat-tricks in home games.
Haaland has represented Norway at various youth levels. In the 2019 FIFA U-20 World Cup, he won the tournament's Golden Boot, after scoring a record nine goals in a single match. He made his senior international debut in September 2019.

",https://en.wikipedia.org/wiki/Erling_Haaland
Oman,5,Arshad Al-Alawi,http://www.wikidata.org/entity/Q89207010,wd:Q89207010,63539431.0,Omani footballer,"Arshad Said Saleh Said Al-Alawi (born on 12 April 2000) is an Omani professional footballer who plays for Al-Shabab and the Omani national team.
He debuted internationally on 10 October 2019, during the 2022 FIFA World Cup qualification, in a match against Afghanistan in a 3–0 victory.
On 14 November 2019, Al-Alawi scored his first goal in a major competition for Oman against Bangladesh in a 4–1 victory.Arshad played in all three games of the group stage for Oman in the Arab Cup, and scored the opener against Bahrain in 3–0 victory to qualify for knockout stages.

",https://en.wikipedia.org/wiki/Arshad_Al-Alawi
Pakistan,28,Shahid Afridi,http://www.wikidata.org/entity/Q380445,wd:Q380445,554074.0,Pakistani cricketer (born 1977),"Sahibzada Mohammad Shahid Khan Afridi (Urdu: شاہد افریدی‎, Pashto: شاهد افریدی; born 1 March 1977) is a Pakistani former cricketer and captain of the Pakistan national cricket team. An all-rounder, Afridi was a right-handed leg spinner and a right-handed batsman.Afridi made his ODI debut in 1996 against Kenya. In his second ODI match against Sri Lanka, he played his first international innings and broke the record for fastest century in ODI cricket (doing so in 37 deliveries). He made his Test debut against Australia in 1998. Afridi made his T20I debut against England in 2006. Afridi was named player of the tournament of the 2007 T20 World Cup. Afridi was player of the match in the final of the 2009 T20 World Cup scoring an unbeaten 54 and getting figures of 1/20 off of 4 overs as Pakistan went on to win the final. Shortly after Pakistan's win at the 2009 World Cup, Pakistan's captain, Younis Khan, announced his retirement from T20Is and Afridi was appointed as his successor. In 2010, Afridi was appointed Pakistan's ODI captain after the sacking of Mohammad Yousuf. Afridi was also appointed Pakistan's Test captain but retired from the format after one match as captain. He led the Pakistan team in the 2011 Cricket World Cup where they reached the semi-finals before losing to rival India. In 2011, Afridi was removed as ODI captain. In 2015, Afridi retired from ODI cricket. After Pakistan's group stage elimination from the 2016 T20 World Cup, Afridi stepped down from captaincy. He was not selected afterwards and on 19 February 2017, Afridi announced his retirement from international cricket. He made a brief return to international cricket after being selected to represent and captain the World XI against the West Indies in the 2018 Hurricane Relief T20 Challenge charity match. Following the conclusion of the match, Afridi announced his retirement from international cricket again on 31 May 2018. He served as the interim chief selector of the Pakistan cricket team for Pakistan's series against New Zealand.
Afridi runs his own charity, the Shahid Afridi Foundation which aims to provide education and healthcare facilities. He also teamed up with UNICEF to promote the anti-polio campaign in the country. During the 2019 Coronavirus pandemic, he was involved in helping people across Balochistan during the lockdown in the country. This led to him contracting COVID-19 on 13 June 2020. Afridi was also nominated among the top 20 most charitable athletes of 2015.

",https://en.wikipedia.org/wiki/Shahid_Afridi
Palau,5,Faustina K. Rehuher,http://www.wikidata.org/entity/Q47516046,wd:Q47516046,68758235.0,Palauan politician,Faustina K. Rehuher-Marugg is a Palauan curator and politician who has served as the State Minister of Palau since 2017. She was Director of Belau National Museum from 1979 to 2009.,https://en.wikipedia.org/wiki/Faustina_K._Rehuher-Marugg
Panama,9,Eduardo Guerrero (footballer),http://www.wikidata.org/entity/Q48359321,wd:Q48359321,56195660.0,association football player,"Eduardo Antonio Guerrero Lozcano (born 21 February 2000) is a Panamanian footballer who plays as a forward for Israeli club Beitar Jerusalem, on loan from Maccabi Tel Aviv and the Panama national team.",https://en.wikipedia.org/wiki/Eduardo_Guerrero_(footballer)
Papua New Guinea,6,Ursula Rakova,http://www.wikidata.org/entity/Q50505887,wd:Q50505887,56818500.0,Papua New Guinean environmental activist,"Ursula Rakova is an environmentalist and climate change activist from Papua New Guinea. In 2008 she was awarded the Pride of PNG award for her environmental contributions to the development of her country. As executive director of the not-for-profit organisation Tulele Peisa, she is responsible for organizing the relocation of the inhabitants of the Carteret Islands to the mainland of Bougainville Province. The islands are expected to be uninhabitable by 2040, rendering Rakova's people the world's first climate refugees.",https://en.wikipedia.org/wiki/Ursula_Rakova
Paraguay,13,Julio cesar Enciso,http://www.wikidata.org/entity/Q85872272,wd:Q85872272,63313248.0,Paraguayan association football player,Julio César Enciso Espínola (born 23 January 2004) is a Paraguayan professional footballer who plays as a forward for Premier League club Brighton & Hove Albion and the Paraguay national team.,"https://en.wikipedia.org/wiki/Julio_Enciso_(footballer,_born_2004)"
People's Republic of China,32,Eileen Gu,http://www.wikidata.org/entity/Q61203781,wd:Q61203781,67087988.0,American-Chinese freestyle skier and model,"Eileen Feng Gu (born September 3, 2003), also known by her Chinese name Gu Ailing (Chinese: 谷爱凌), is an American-born freestyle skier. She has competed for China in halfpipe, slopestyle, and big air events since 2019.
At age 18, Gu became the youngest Olympic champion in freestyle skiing after winning gold medals in big air and halfpipe and a silver medal in slopestyle at the 2022 Winter Olympics in Beijing. She is the first freestyle skier to win three medals at a single Winter Olympics. Owing to geopolitical tensions between the U.S. and China, her decision to switch from Team USA to China drew international attention at the beginning of the 2022 Winter Olympics. She is the first U.S. citizen with Chinese ancestry to win a Gold Medal in any Winter Olympic event, accomplishing this feat on 7 February 2022. Time named her as one of the 100 most influential people in the world under the 'Pioneers' category on its annual list in 2022.",https://en.wikipedia.org/wiki/Eileen_Gu
Peru,87,Percy Liza,http://www.wikidata.org/entity/Q107674650,wd:Q107674650,69678197.0,Peruvian footballer,"Carlos Percy Liza Espinoza (Spanish pronunciation: [ˈpɛɾki ˈlisa]; born 10 April 2000) is a Peruvian professional footballer who plays as a forward for Primeira Liga club Club Sport Marítimo, on loan from Sporting Cristal.
Born and raised in the city of Chimbote, at the age of 17 he settled in Lima, where Sporting Cristal agreed to discipline him after his transfer to the capital. After a rapid progression through the reserve team, proclaiming himself Torneo de Promoción y Reserva in 2018, he made his official debut with the first team in April 2019 at the age of 18. After being prone to injuries early in his career, he established one more season in reserve reaching the two-time championship that year. The following year he established himself as a fundamental player for the club, winning his first title in the 2020 season. Another season followed, in which Liza managed to win the Torneo Apertura, Copa Bicentenario and would be proclaimed runner-up in the tournament.",https://en.wikipedia.org/wiki/Percy_Liza
Philippines,18,beabadoobee,http://www.wikidata.org/entity/Q66817366,wd:Q66817366,61631344.0,Filipino-British singer-songwriter,"Beatrice Kristi Ilejay Laus (born 3 June 2000), known professionally as beabadoobee (; bee-bə-DOO-bee), is a Filipino-British singer-songwriter. From 2018 to 2021, she released five extended plays under the independent label Dirty Hit: Lice (2018), Patched Up (2018), Loveworm (2019), Space Cadet (2019) and Our Extended Play (2021). Her debut studio album, Fake It Flowers, was released in October 2020 and received critical acclaim. Her second studio album, Beatopia, was released on July 15, 2022.
Beabadoobee served as a supporting act for labelmates The 1975 during several legs of their Music for Cars Tour, as well as American singer Clairo during her Immunity Tour. She was nominated for the Rising Star Award at the 2020 Brit Awards, and was presented with the Radar Award at the 2020 NME Awards. Beabadoobee was also predicted as a breakthrough act for 2020 in an annual BBC poll of music critics, Sound of 2020.

",https://en.wikipedia.org/wiki/Beabadoobee
Poland,45,Iga Świątek,http://www.wikidata.org/entity/Q26840238,wd:Q26840238,51838558.0,Polish tennis player,"Iga Natalia Świątek (Polish pronunciation: [ˈiɡa naˈtalʲa ˈɕfʲɔntɛk]; born 31 May 2001) is a Polish professional tennis player. She is currently ranked world No. 1 by the Women's Tennis Association (WTA). Świątek is a three-time major singles champion, having won the French Open in 2020 and 2022 and the US Open in 2022.  She is the first player representing Poland to win a major singles title. She has won a total of 11 WTA Tour-level titles.
Świątek's father Tomasz is a retired Olympic rower. As a junior, Świątek was the 2018 French Open girls' doubles champion alongside Caty McNally and the 2018 Wimbledon girls' singles champion. Świątek began playing regularly on the WTA Tour in 2019, and entered the top 50 at 18 years old after her maiden WTA final and a fourth-round appearance at the 2019 French Open.
During her French Open title run in 2020, Świątek did not lose more than five games in any singles match. She entered the top ten of the WTA rankings for the first time in May 2021 after winning the Italian Open. Following back-to-back WTA 1000 titles in 2022 at Qatar and Indian Wells, Świątek reached a career-high ranking of No. 2 on 21 March 2022. With the subsequent retirement of world No. 1 Ashleigh Barty, she claimed the top ranking on 4 April 2022. She also won another WTA 1000 title in Miami, becoming the fourth woman to win the Sunshine Double. During this time, Świątek accumulated a 37-match winning streak, the longest on the WTA Tour in the 21st century.
Świątek has an all-court playing style. She won the WTA Fan Favorite Shot of the Year in 2019 with a drop shot from the baseline, and was voted WTA Fan Favorite Singles Player of the Year in 2020. She is the winner of the L'Equipe Champion of Champions of 2023. She was also voted the Polish Sports Personality of the Year in 2023.",https://en.wikipedia.org/wiki/Iga_%C5%9Awi%C4%85tek
Portugal,32,Nuno Mendes,http://www.wikidata.org/entity/Q96396963,wd:Q96396963,64259208.0,Portuguese footballer (born 2002),"Nuno Alexandre Tavares Mendes (Portuguese pronunciation: [nunu mẽdɨʃ]; born 19 June 2002) is a Portuguese professional footballer who plays as a left-back for Ligue 1 club Paris Saint-Germain and the Portugal national team.
Coming through Sporting CP's youth academy, he made his first-team debut in 2020, and in the following year, he won a double of the Primeira Liga and Taça da Liga, while being named in the Primeira Liga Team of the Year. In August 2021, he moved to Paris Saint-Germain on a one-year loan deal, winning the Ligue 1 title and joining the club permanently for €38 million.
Mendes is a former Portugal youth international, representing his country at various levels. He made his full debut in 2021, and was chosen in the squads for Euro 2020 and the 2022 World Cup.

","https://en.wikipedia.org/wiki/Nuno_Mendes_(footballer,_born_2002)"
Qatar,14,Jassem Gaber,http://www.wikidata.org/entity/Q80809664,wd:Q80809664,72242392.0,Qatari footballer,"Jassem Gaber Abdulsallam (Arabic: جاسم جابر عبد السلام; born 20 February 2002) is a Qatari professional footballer who plays as a midfielder for Qatari club Al-Arabi and the Qatar national football team. He was selected for the 2022 FIFA World Cup.

",https://en.wikipedia.org/wiki/Jassem_Gaber
Republic of Ireland,27,Amybeth McNulty,http://www.wikidata.org/entity/Q28114598,wd:Q28114598,52764541.0,Irish-Canadian actress,"Amybeth McNulty (born 7 November 2001) is an Irish-Canadian actress. She is known for her starring role as Anne Shirley in the CBC/Netflix drama series Anne with an E (2017–2019), based on the 1908 novel Anne of Green Gables by Lucy Maud Montgomery.",https://en.wikipedia.org/wiki/Amybeth_McNulty
Republic of the Congo,10,Guy Mbenza,http://www.wikidata.org/entity/Q32860273,wd:Q32860273,54516835.0,association football player,"Guy Carel Mbenza Mbenza Kamboleke (born 1 April 2000) is a Congolese professional footballer who plays as a forward for Saudi Arabian club Al-Tai, and the Congo national football team.",https://en.wikipedia.org/wiki/Guy_Mbenza
