0,1,2,3,4,5,6,7,8
Dominican Republic,72,Zoe Saldana,http://www.wikidata.org/entity/Q190162,wd:Q190162,1713217,American actress,"Zoë Yadira Saldaña-Perego (née Saldaña Nazario; born June 19, 1978) is a Dominican-Puerto Rican actress. Known primarily for her work in science fiction film franchises, she has appeared in four of the six highest-grossing films of all time (Avatar, Avatar: The Way of Water, Avengers: Infinity War, and Avengers: Endgame), a feat not achieved by any other performer. Films she has appeared in grossed more than $13 billion worldwide and, as of 2023, she is the second-highest-grossing film actress of all time, and the fourth actor overall.A trained dancer, Saldaña began her acting career in two 1999 episodes of Law & Order. Her first film role was in Center Stage (2000) in which she played a ballet dancer.  She received early recognition for her work opposite Britney Spears in the road film Crossroads (2002). 
In 2009, Saldaña achieved a career breakthrough with her work in several science fiction film franchises, beginning with her roles as Nyota Uhura in the Star Trek film series and Neytiri in James Cameron's Avatar film series. 
She portrayed Gamora in the Marvel Cinematic Universe, beginning with Guardians of the Galaxy (2014). In addition to such franchise work, Saldaña has starred in two projects in 2022, both for Netflix: the science fiction film The Adam Project and the romantic drama miniseries From Scratch, based on a memoir by Tembi Locke. 

",https://en.wikipedia.org/wiki/Zoe_Salda%C3%B1a
East Timor,8,Bety Reis,http://www.wikidata.org/entity/Q87347433,wd:Q87347433,66670878,"actress, producer and the first Timorese filmmaker","Nívea Elisabeth C. dos Reis (born 1 March 1983), known professionally as Bety Reis, is an East Timorese actress, director and film producer.",https://en.wikipedia.org/wiki/Bety_Reis
Ecuador,21,Carlos Valdez,http://www.wikidata.org/entity/Q18665695,wd:Q18665695,46325037,Colombian-American actor,"Carlos David Valdes (born April 20, 1989) is a Colombian-American actor and singer. He is best known for his role as Cisco Ramon / Vibe on The CW television series The Flash and other Arrowverse-related projects.",https://en.wikipedia.org/wiki/Carlos_Valdes_(actor)
Egypt,84,Omar Sharif,http://www.wikidata.org/entity/Q170515,wd:Q170515,189930,Egyptian actor (1932–2015),"Omar Sharif (Arabic: عمر الشريف Egyptian Arabic pronunciation: [ˈʕomɑɾ eʃʃɪˈɾiːf]; born Michel Yusef Dimitri Chalhoub [miˈʃel dɪˈmitɾi ʃælˈhuːb], 10 April 1932 – 10 July 2015) was an Egyptian actor, generally regarded as one of his country's greatest male film stars. He began his career in his native country in the 1950s, but is best known for his appearances in American, British, French, and Italian productions. His career encompassed over 100 films spanning 50 years, and brought him many accolades including three Golden Globe Awards and a César Award for Best Actor.
Sharif played opposite Peter O'Toole as Sherif Ali in the David Lean epic Lawrence of Arabia (1962), which earned him an Academy Award nomination for Best Supporting Actor, and portrayed the title role in Lean's Doctor Zhivago (1965), earning him the Golden Globe for Best Actor – Motion Picture Drama. He continued to play romantic leads, in films like Funny Girl (1968) and The Tamarind Seed (1974), and historical figures like the eponymous characters in Genghis Khan (1965) and Che! (1969). His acting career continued well into old age, with a well-received turn as a Muslim Turkish immigrant in the French film Monsieur Ibrahim (2003). He made his final film appearance in 2015, the year of his death. 
Sharif spoke five languages: Arabic, English, French, Italian and Spanish. He bridled at travel restrictions imposed by the government of Egyptian president Gamal Abdel Nasser, leading to self-exile in Europe. He was a lifelong horse racing enthusiast, and at one time ranked among the world's top contract bridge players. He was the recipient of high civil honors from multiple countries, including the Egyptian Order of Merit and the French Legion of Honour. He was one of only 25 grantees of UNESCO's Sergei Eisenstein Medal, in recognition of his significant contributions to world film and cultural diversity.

",https://en.wikipedia.org/wiki/Omar_Sharif
El Salvador,7,Adrian Bellani,http://www.wikidata.org/entity/Q2825017,wd:Q2825017,4470921,American actor,"Gerardo Celasco (born April 8, 1982), also known as Adrian Bellani, is an American actor. He was the second actor to play the role of Miguel Lopez-Fitzgerald on the NBC daytime drama, Passions.

",https://en.wikipedia.org/wiki/Gerardo_Celasco
Equatorial Guinea,9,Emilio Buale,http://www.wikidata.org/entity/Q3390358,wd:Q3390358,24743220,Spanish actor of Equatorial Guinean origin,"Ludwig Emilio Buale Coka (born 26 November 1972) is an Equatoguinean-born Spanish actor, known internationally for his role as Baharat in the science fiction-horror movie The Platform (2019).",https://en.wikipedia.org/wiki/Emilio_Buale
Eritrea,28,Tiffany Haddish,http://www.wikidata.org/entity/Q11835264,wd:Q11835264,16175465,American comedian and actress,"Tiffany Sara Cornilia Haddish (born December 3, 1979) is an American stand-up comedian and actress. After guest-starring on several television series and lead role on a cable drama, Haddish gained prominence for her role as Nekeisha Williams on the NBC sitcom The Carmichael Show (2015–2017). Her breakthrough came in with a leading role in the comedy film Girls Trip (2017), which earned her several accolades—such as nominations for two Critics' Choice Awards—and was included on The New Yorker's list of the best film performances of the 21st century. She won a Primetime Emmy Award for hosting a Saturday Night Live episode (2017) and published a memoir, The Last Black Unicorn (2017).
Haddish starred in the TBS series The Last O.G. (2018–2020), executive produced and voiced Tuca in the Netflix/Adult Swim animated series Tuca & Bertie (2019–2022), and starred in the crime comedy series The Afterparty (2022–present). She released the album Black Mitzvah in 2019, for which she won the Grammy Award for Best Comedy Album, making her the second African-American woman to win this prize after Whoopi Goldberg in 1986.
She was named one of the 100 most influential people in the world by Time magazine in 2018, and The Hollywood Reporter listed her among the 100 most powerful people in entertainment in both 2018 and 2019.

",https://en.wikipedia.org/wiki/Tiffany_Haddish
Estonia,21,Andrey Batt,http://www.wikidata.org/entity/Q4079613,wd:Q4079613,38942863,Russian actor and rapper,"Andrey Batt (born August 6, 1985) is a Russian actor, rapper, songwriter, record producer and film producer. After appearances in several American TV shows, Andrey gained popularity not only in United States and homeland Russia, but also in Brazil and whole Europe. Andrey began performing in 2009, appearing in commercials and TV-shows, and now he has enjoyed success in television, film and music. In 2016 he became the first ever musician, who performed with a halftime show at the most prestigious sports tournament in Europe – EuroLeague.

",https://en.wikipedia.org/wiki/Andrey_Batt
Eswatini,39,Richard E. Grant,http://www.wikidata.org/entity/Q380856,wd:Q380856,307164,British actor,"Richard E. Grant (born Richard Grant Esterhuysen; 5 May 1957) is a Swazi-English actor and presenter. He made his film debut as Withnail in the comedy Withnail and I (1987). Grant received critical acclaim for his role as Jack Hock in Marielle Heller's drama film Can You Ever Forgive Me? (2018), winning various awards including the Independent Spirit Award for Best Supporting Male. He also received Academy Award, BAFTA, Golden Globe, and Screen Actors Guild Award nominations for Best Supporting Actor.
Grant is known for portraying supporting roles in the feature films How to Get Ahead in Advertising (1989), L.A. Story (1991), Hudson Hawk (1991), The Player (1992), Bram Stoker's Dracula (1992), The Age of Innocence (1993), Spice World (1997), Gosford Park (2001), Corpse Bride (2005), The Iron Lady (2011), Logan (2017), Star Wars: The Rise of Skywalker (2019), Everybody's Talking About Jamie (2021), and Persuasion (2022). He is also known for his roles in television, including Rev. (2011), Doctor Who (2012-2013), Downton Abbey (2014), Girls (2014), Game of Thrones (2016), and Loki (2021).

",https://en.wikipedia.org/wiki/Richard_E._Grant
Ethiopia,45,Ruth Negga,http://www.wikidata.org/entity/Q3453629,wd:Q3453629,5929117,Irish actress,"Ruth Negga ( NAY-gə; born 7 January 1982
) is an Irish actress known for the AMC television series Preacher and the film Loving. For her portrayal of Mildred Loving in the latter, Negga received several major nominations from the Academy Awards, British Academy Film Awards and the Golden Globe Awards, and won the Irish Film and Television Award for Best Actress. In 2022, Negga made her Broadway debut in a production of Shakespeare's Macbeth as Lady Macbeth, and earned a nomination for the Tony Award for Best Performance by a Leading Actress in a Play.
Negga has also appeared in the films Capital Letters (2004) (also released as Trafficked in some countries), Isolation (2005), Breakfast on Pluto (2005), Warcraft (2016), and Passing (2021). Other television projects include the BBC mini-series Criminal Justice, RTÉ's Love/Hate, E4's Misfits, and ABC's Marvel's Agents of S.H.I.E.L.D.

",https://en.wikipedia.org/wiki/Ruth_Negga
Fiji,25,Craig Parker,http://www.wikidata.org/entity/Q469179,wd:Q469179,968409,New Zealand actor,"Craig Parker (born 12 November 1970) is a New Zealand actor, known for his roles as Guy Warner in the New Zealand soap opera Shortland Street (1992–96, 2007–08, 2020), Haldir in the Lord of the Rings films The Fellowship of the Ring (2001) and The Two Towers (2002), Darken Rahl in the syndicated television series Legend of the Seeker (2008–10), Gaius Claudius Glaber in the starz series Spartacus (2010–12), and Stéphane Narcisse in the CW television series Reign (2014–17).",https://en.wikipedia.org/wiki/Craig_Parker
Finland,37,George Gaynes,http://www.wikidata.org/entity/Q279225,wd:Q279225,802346,American actor (1917-2016),"George Gaynes (born George Jongejans; May 16, 1917 – February 15, 2016) was a Finnish-born American singer, actor, and voice artist. Born to Dutch and Russian-Finnish parents in the Grand Duchy of Finland of the Russian Empire, he served in the Royal Netherlands Navy during World War II, and subsequently emigrated to the United States, where he became a citizen and began his acting career on Broadway.
Gaynes' most recognized roles in cinema were that of Commandant Eric Lassard in the Police Academy series and as John Van Horn in the 1982 comedy film Tootsie. He appeared as Senator Strobe Smithers in the hit TV show Hearts Afire; as the curmudgeonly but lovable foster parent Henry Warnimont on the NBC series Punky Brewster; as high-powered theatrical producer Arthur Feldman on The Days and Nights of Molly Dodd, in which Gaynes' real-life wife, Allyn Ann McLerie, co-starred as his love interest; and as Frank Smith, the mob boss brought down by Luke Spencer (Anthony Geary) and Laura Spencer (Genie Francis) on the soap opera General Hospital.",https://en.wikipedia.org/wiki/George_Gaynes
France,176,Sarah Bernhardt,http://www.wikidata.org/entity/Q4605,wd:Q4605,44608,French stage actress (1844–1923),"Sarah Bernhardt (French: [saʁa bɛʁnɑʁt]; born Henriette-Rosine Bernard; 22 October 1844 – 26 March 1923) was a French stage actress who starred in some of the most popular French plays of the late 19th and early 20th centuries, including La Dame Aux Camelias by Alexandre Dumas fils; Ruy Blas by Victor Hugo, Fédora and La Tosca by Victorien Sardou, and L'Aiglon by Edmond Rostand. She also played male roles, including Shakespeare's Hamlet. Rostand called her ""the queen of the pose and the princess of the gesture"", while Hugo praised her ""golden voice"". She made several theatrical tours around the world, and was one of the first prominent actresses to make sound recordings and to act in motion pictures.
She is also linked with the success of artist Alphonse Mucha, whose work she helped to publicize. Mucha would become one of the most sought-after artists of this period for his Art Nouveau style.",https://en.wikipedia.org/wiki/Sarah_Bernhardt
Gabon,92,Samuel L. Jackson,http://www.wikidata.org/entity/Q172678,wd:Q172678,54306,American actor (born 1948),"Samuel Leroy Jackson (born December 21, 1948) is an American actor and producer. One of the most widely recognized actors of his generation, the films in which he has appeared have collectively grossed over $27 billion worldwide, making him the second highest-grossing actor of all time. The Academy of Motion Picture Arts and Sciences gave him an Academy Honorary Award in 2022 as ""A cultural icon whose dynamic work has resonated across genres and generations and audiences worldwide"".Jackson started his career on stage making his professional theatre debut in Mother Courage and her Children in 1980 at The Public Theatre. From 1981 to 1983 he originated the role of Private Louis Henderson in A Soldier's Play Off-Broadway. He also originated the role of Boy Willie in August Wilson's The Piano Lesson in 1987 at the Yale Repertory Theatre. He returned to the play in the 2022 Broadway revival playing Doaker Charles. Jackson early film roles include Coming to America (1988), Goodfellas (1990), Patriot Games (1992), Juice (1992), True Romance (1993), and Jurassic Park (1993), Menace II Society (1993), and Fresh (1994). His collaborations with Spike Lee lead to greater prominence with films such as School Daze (1988), Do the Right Thing (1989), Mo' Better Blues (1990), Jungle Fever (1991), Oldboy (2013), and Chi-Raq (2015).
Jackson's breakout role was in Quentin Tarantino's Pulp Fiction (1994) which earned him a BAFTA Award win and a nomination for the Academy Award for Best Supporting Actor. He further collaborated with Tarantino, acting in Jackie Brown (1997), Django Unchained (2012), and The Hateful Eight (2015). He's known for having appeared in a number of big-budget films, including Die Hard with a Vengeance (1995), A Time to Kill (1996), The Long Kiss Goodnight (1996), The Negotiator (1997),  Deep Blue Sea (1999), Unbreakable (2000), Shaft (2000) and its reboot (2019), XXX (2002), S.W.A.T. (2003), Coach Carter (2005), Snakes on a Plane (2006), Kingsman: The Secret Service (2014), Kong: Skull Island (2017), and Glass (2019).
He also gained widespread recognition as the Jedi Mace Windu in the Star Wars prequel trilogy (1999–2005), later voicing the role in the animated film Star Wars: The Clone Wars (2008) and the video game Lego Star Wars: The Clone Wars (2011). With his permission, his likeness was used for the Ultimate version of the Marvel Comics character Nick Fury; he subsequently played Fury in 11 Marvel Cinematic Universe films, beginning with a cameo appearance in Iron Man (2008), as well as guest-starring in the television series Agents of S.H.I.E.L.D. He will reprise this role in the upcoming Disney+ series Secret Invasion, which is set to premiere in early 2023. Jackson has provided his voice for several animated films, documentaries, television series, and video games, including Lucius Best / Frozone in the Pixar films The Incredibles (2004) and Incredibles 2 (2018).",https://en.wikipedia.org/wiki/Samuel_L._Jackson
Georgia,40,Vakhtang Kikabidze,http://www.wikidata.org/entity/Q380280,wd:Q380280,6142016,"Soviet and Georgian singer, actor, screenwriter, producer, and composer","Vakhtang Kikabidze (Georgian: ვახტანგ კიკაბიძე vakht’ang k’ik’abidze; 19 July 1938 – 15 January 2023), also known as Buba (Georgian: ბუბა) was a Soviet and Georgian singer, actor, screenwriter, producer, composer and politician who served in the Parliament of Georgia from 2020 until his death.

",https://en.wikipedia.org/wiki/Vakhtang_Kikabidze
Germany,185,Marlene Dietrich,http://www.wikidata.org/entity/Q4612,wd:Q4612,145325,German and American actress and singer (1901-1992),"Marie Magdalene ""Marlene"" Dietrich (, German: [maʁˈleːnə ˈdiːtʁɪç] (listen); 27 December 1901 – 6 May 1992) was a German and American actress and singer whose career spanned from the 1910s to the 1980s.In 1920s Berlin, Dietrich performed on the stage and in silent films. Her performance as Lola-Lola in Josef von Sternberg's The Blue Angel (1930) brought her international acclaim and a contract with Paramount Pictures. She starred in many Hollywood films, including six iconic roles directed by Sternberg: Morocco (1930) (her only Academy Award nomination), Dishonored (1931), Shanghai Express and Blonde Venus (both 1932), The Scarlet Empress (1934) and The Devil Is a Woman (1935), Desire (1936) and Destry Rides Again (1939). She successfully traded on her glamorous persona and exotic looks, and became one of the era's highest-paid actresses. Throughout World War II she was a high-profile entertainer in the United States. Although she delivered notable performances in several post-war films, including Billy Wilder's A Foreign Affair (1948), Alfred Hitchcock's Stage Fright (1950), Billy Wilder's Witness for the Prosecution (1957), Orson Welles's Touch of Evil (1958) and Stanley Kramer's Judgment at Nuremberg (1961), she spent most of the 1950s to the 1970s touring the world as a marquee live-show performer.
Dietrich was known for her humanitarian efforts during World War II, housing German and French exiles, providing financial support and even advocating their American citizenship. For her work on improving morale on the front lines during the war, she received several honors from the United States, France, Belgium and Israel. In 1999, the American Film Institute named Dietrich the ninth greatest female screen legend of classic Hollywood cinema.

",https://en.wikipedia.org/wiki/Marlene_Dietrich
Ghana,26,Peter Mensah,http://www.wikidata.org/entity/Q469145,wd:Q469145,6956115,English-Ghanaian actor,"Peter Mensah (born 27 August 1959) is a Ghanaian English actor, best known for his roles in the films Tears of the Sun, Hidalgo, The Incredible Hulk, 300, and television series such as Starz' Spartacus: Blood and Sand, Spartacus: Gods of the Arena, and Spartacus: Vengeance.

",https://en.wikipedia.org/wiki/Peter_Mensah
Greece,127,Tom Hanks,http://www.wikidata.org/entity/Q2263,wd:Q2263,43568,American actor and film producer,"Thomas Jeffrey Hanks (born July 9, 1956) is an American actor and filmmaker. Known for both his comedic and dramatic roles, he is one of the most popular and recognizable film stars worldwide, and is regarded as an American cultural icon. Hanks' films have grossed more than $4.9 billion in North America and more than $9.96 billion worldwide, making him the fourth-highest-grossing actor in North America. He has received numerous honors including the AFI Life Achievement Award in 2002, the Kennedy Center Honor in 2014, the Presidential Medal of Freedom and the French Legion of Honor both in 2016 as well as the Golden Globe Cecil B. DeMille Award in 2020.Hanks made his breakthrough with leading roles in a series of comedy films which received positive media attention, such as Splash (1984), The Money Pit (1986), Big (1988) and A League of Their Own (1992). He won two consecutive Academy Awards for Best Actor for starring as a gay lawyer suffering from AIDS in Philadelphia (1993) and the title character in Forrest Gump (1994). Hanks collaborated with film director Steven Spielberg on five films: Saving Private Ryan (1998), Catch Me If You Can (2002), The Terminal (2004), Bridge of Spies (2015), and The Post (2017), as well as the HBO miniseries Band of Brothers (2001) and The Pacific (2010), which launched him as a director, producer, and screenwriter. 
Hanks' other films include the romantic comedies Sleepless in Seattle (1993) and You've Got Mail (1998); the dramas Apollo 13 (1995), The Green Mile (1999), Cast Away (2000), Road to Perdition (2002) and Cloud Atlas (2012); and the biographical dramas Charlie Wilson's War (2007), Captain Phillips (2013), Saving Mr. Banks (2013), Sully (2016), A Beautiful Day in the Neighborhood (2019), News of the World (2020) and Elvis (2022). Hanks has also appeared as the title character in the Robert Langdon film series, and voiced Sheriff Woody in the Toy Story film series (1995–2019).
For his work on television, Hanks has also won seven Primetime Emmy Awards for his work as a producer of various limited series and television movies, including From the Earth to the Moon (1998), Band of Brothers (2001), John Adams (2008), The Pacific (2009), Game Change (2012), and Olive Kitteridge (2015). In 2013, he received a nomination for the Tony Award for Best Actor in a Play for his role in Nora Ephron's Lucky Guy.",https://en.wikipedia.org/wiki/Tom_Hanks
Grenada,16,Henry Stephenson,http://www.wikidata.org/entity/Q1607291,wd:Q1607291,7197949,British stage and film actor (1871-1956),Henry Stephenson (born Harry Stephenson Garraway; 16 April 1871 – 24 April 1956) was a British actor. He portrayed friendly and wise gentlemen in many films of the 1930s and 1940s. Among his roles were Sir Joseph Banks in Mutiny on the Bounty (1935) and Mr. Brownlow in Oliver Twist (1948).,https://en.wikipedia.org/wiki/Henry_Stephenson
Guatemala,56,Oscar Isaac,http://www.wikidata.org/entity/Q336788,wd:Q336788,5013125,American actor (born 1979),"Óscar Isaac Hernández Estrada (born March 9, 1979) is a Guatemalan-born American actor. Known for his versatility, he has been credited with breaking stereotypes about Latino characters in Hollywood. He was named the best actor of his generation by Vanity Fair in 2017 and one of the 25 greatest actors of the 21st century by The New York Times in 2020. His accolades include a Golden Globe Award, a National Board of Review Award and a nomination for a Primetime Emmy Award. In 2016, he featured on Time's list of the 100 most influential people in the world.
When Isaac was an infant, he moved with his family to the United States. As a teenager, he joined a punk band, acted in plays and made his film debut in a minor role. An alumnus of the Juilliard School, Isaac was a character actor in films for much of the 2000s. His first major role was that of Joseph in the biblical drama The Nativity Story (2006), and he won an AACTA Award for Best Actor in a Supporting Role for portraying East Timorese political leader José Ramos-Horta in the Australian film Balibo (2009). After gaining recognition for playing supporting parts in Robin Hood (2010) and Drive (2011), Isaac had his breakthrough with the eponymous role of a singer in the musical drama Inside Llewyn Davis (2013), which earned him a Golden Globe nomination.
Isaac's career progressed with leading roles in the crime drama A Most Violent Year (2014), the thriller Ex Machina (2015) and the superhero film X-Men: Apocalypse (2016). He became a global star with the role of Poe Dameron in the Star Wars sequel trilogy (2015–2019). Isaac starred in the historical drama Operation Finale (2018)—which marked his first venture into production—the science fiction films Annihilation (2018) and Dune (2021), and the crime drama The Card Counter (2021). On television, he was the lead in three miniseries: Show Me a Hero (2015), for which he won a Golden Globe Award, Scenes from a Marriage (2021), and the Marvel Cinematic Universe's Moon Knight (2022). His stage work includes title roles in Romeo and Juliet (2007) and Hamlet (2017).

",https://en.wikipedia.org/wiki/Oscar_Isaac
Guinea,12,Maimouna N'Diaye,http://www.wikidata.org/entity/Q19630887,wd:Q19630887,55733293,Guinean comedienne and director,"Maimouna N'Diaye is a Franco-Burkinabe actress. She is best known for her leading role in the film Eye of the Storm (2015), for which she received critical acclaim. 
In 2019, N'Diaye was appointed as a jury member of the main competition in the 72nd annual Cannes Film Festival.",https://en.wikipedia.org/wiki/Maimouna_N%27Diaye
Guinea-Bissau,4,Babetida Sadjo,http://www.wikidata.org/entity/Q60711585,wd:Q60711585,63979056,Belgian actress,"Babetida Sadjo, born on September 19, 1983 in Bafatá, Guinea-Bissau, is a Belgian actress.",https://en.wikipedia.org/wiki/Babetida_Sadjo
Guyana,42,Letitia Wright,http://www.wikidata.org/entity/Q27489535,wd:Q27489535,52067131,British actress,"Letitia Michelle Wright (born 31 October 1993) is a Guyanese-British actress. She began her career with guest roles in the television series Top Boy, Coming Up, Chasing Shadows, Humans, Doctor Who, and Black Mirror. For the latter, she received a Primetime Emmy Award nomination. She then had her breakthrough for her role in the 2015 film Urban Hymn, for which the British Academy of Film and Television Arts (BAFTA) named Wright among the 2015 group of BAFTA Breakthrough Brits.
In 2018, she attained global recognition for her portrayal of Shuri in the Marvel Cinematic Universe film Black Panther, for which she won an NAACP Image Award and a SAG Award. She reprised the role in Avengers: Infinity War (2018), Avengers: Endgame (2019), and Black Panther: Wakanda Forever (2022). In 2019, she received the BAFTA Rising Star Award. She also appeared in Steve McQueen's 2020 anthology series Small Axe, which earned her a Satellite Award nomination.",https://en.wikipedia.org/wiki/Letitia_Wright
Haiti,25,Garcelle Beauvais,http://www.wikidata.org/entity/Q450219,wd:Q450219,2726038,Haitian-American actress,"Garcelle Beauvais (French pronunciation: ​[gaʁsɛl bovɛ], formerly Beauvais-Nilon; born November 26, 1966) is a Haitian-American actress and television personality. She is best known for her starring roles in the sitcom The Jamie Foxx Show and the crime drama series NYPD Blue. She also appeared in the films Coming to America (1988) and its sequel (2021), White House Down (2013), and Spider-Man: Homecoming (2017). In 2020, Beauvais became a main cast member of the reality television series The Real Housewives of Beverly Hills. She also co-hosted the daytime talk show The Real alongside Adrienne Bailon, Loni Love, and Jeannie Mai from 2020 to 2022 for its final two seasons.",https://en.wikipedia.org/wiki/Garcelle_Beauvais
Honduras,59,Carlos Mencia,http://www.wikidata.org/entity/Q1043065,wd:Q1043065,2184033,American stand-up comedian (born 1967),"Ned Arnel ""Carlos"" Mencía (born October 22, 1967) is a Honduran-American comedian, writer, and actor. His style of comedy is often political and involves issues of race relations, Latin American culture, criminal justice, and social class. He is best known as the host of the Comedy Central show Mind of Mencia (2005–2008). Around the time of the show's cancellation, several comedians accused Mencía of plagiarism and stealing jokes.",https://en.wikipedia.org/wiki/Carlos_Mencia
Hungary,79,Zsa Zsa Gabor,http://www.wikidata.org/entity/Q207405,wd:Q207405,152860,Hungarian-American socialite and actress (1916–2016),"Zsa Zsa Gabor (, Hungarian: [ˈɡaːbor ˈʒɒʒɒ]; born Sári Gábor [ˈɡaːbor ˈʃaːri]; February 6, 1917 – December 18, 2016) was a Hungarian-American socialite and actress. Her sisters were actresses Eva and Magda Gabor.
Gabor competed in the 1933 Miss Hungary pageant, where she placed as second runner-up, and began her stage career in Vienna the following year. She emigrated from Hungary to the United States in 1941. Becoming a sought-after actress with ""European flair and style"", she was considered to have a personality that ""exuded charm and grace"". Her first film role was a supporting role in Lovely to Look At (1952). She later acted in We're Not Married! (1952) and played one of her few leading roles in the John Huston-directed film, Moulin Rouge (1952). Huston would later describe her as a ""creditable"" actress.Outside her acting career, Gabor was known for her extravagant Hollywood lifestyle, her glamorous personality, and her many marriages. In total, Gabor had nine husbands, including hotel magnate Conrad Hilton and actor George Sanders. She once stated, ""Men have always liked me and I have always liked men. But I like a mannish man, a man who knows how to talk to and treat a woman—not just a man with muscles.""

",https://en.wikipedia.org/wiki/Zsa_Zsa_Gabor
Iceland,77,Stefán Karl Stefánsson,http://www.wikidata.org/entity/Q962283,wd:Q962283,2745936,Icelandic actor,"Stefán Karl Stefánsson (; Icelandic: [ˈstɛːfaun ˈkʰartl̥ ˈstɛːfaunsɔn]; 10 July 1975 – 21 August 2018) was an Icelandic actor and singer. He was best known for portraying Robbie Rotten, the antagonist of the children's television series LazyTown.",https://en.wikipedia.org/wiki/Stef%C3%A1n_Karl_Stef%C3%A1nsson
India,117,Shah Rukh Khan,http://www.wikidata.org/entity/Q9535,wd:Q9535,352699,"Indian actor, producer and television personality","Shah Rukh Khan (pronounced [ˈʃɑːɦɾʊx xɑːn]; born 2 November 1965), also known by the initialism SRK, is an Indian actor and film producer who works in Hindi films. Referred to in the media as the ""Baadshah of Bollywood"" and ""King Khan"", he has appeared in more than 80 films, and earned numerous accolades, including 14 Filmfare Awards. He has been awarded the Padma Shri by the Government of India, as well as the Ordre des Arts et des Lettres and Legion of Honour by the Government of France. Khan has a significant following in Asia and the Indian diaspora worldwide. In terms of audience size and income, he has been described as one of the most successful film stars in the world. Many of his films thematise Indian national identity and connections with diaspora communities, or gender, racial, social and religious differences and grievances.
Khan began his career with appearances in several television series in the late 1980s, and had his Bollywood debut in 1992 with Deewana. He was initially recognised for playing villainous roles in the films Baazigar (1993) and Darr (1993). Khan established himself by starring in a series of top-grossing romantic films, including Dilwale Dulhania Le Jayenge (1995), Dil To Pagal Hai (1997), Kuch Kuch Hota Hai (1998), Mohabbatein (2000), Kabhi Khushi Kabhie Gham... (2001), Kal Ho Naa Ho (2003) and Veer-Zaara (2004). He earned critical acclaim for his portrayal of an alcoholic in Devdas (2002), a NASA scientist in Swades (2004), a hockey coach in Chak De! India (2007) and a man with Asperger syndrome in My Name Is Khan (2010). Further commercial successes came with the romantic dramas Om Shanti Om (2007) and Rab Ne Bana Di Jodi (2008), and with his expansion to comedies in Chennai Express (2013) and Happy New Year (2014). Following a brief setback and hiatus, Khan made a career comeback with the action film Pathaan (2023), which emerged as his highest-grossing release.
As of 2015, Khan is co-chairman of the motion picture production company Red Chillies Entertainment and its subsidiaries, and is the co-owner of the Indian Premier League cricket team Kolkata Knight Riders and the Caribbean Premier League team Trinbago Knight Riders. The media often label him as ""Brand SRK"" because of his many endorsement and entrepreneurship ventures. He is a frequent television presenter and stage show performer. Khan's philanthropic endeavours have provided health care and disaster relief, and he was honoured with UNESCO's Pyramide con Marni award in 2011 for his support of children's education and the World Economic Forum's Crystal Award in 2018 for advocating for women's and children's rights in India. He regularly features in listings of the most influential people in Indian culture, and in 2008, Newsweek named him one of their fifty most powerful people in the world. In 2022, Khan was voted one of the 50 greatest actors of all time in a readers' poll by Empire.",https://en.wikipedia.org/wiki/Shah_Rukh_Khan
Indonesia,29,Jessica Iskandar,http://www.wikidata.org/entity/Q3391654,wd:Q3391654,38267124,actress,"Yesisca Iskandar or known as Jessica Iskandar  (born January 29, 1988) is an Indonesian actress, model, presenter, singer, businesswoman, comedian and writer. She is also known by her nickname, Jedar.",https://en.wikipedia.org/wiki/Jessica_Iskandar
Iran,45,Shohreh Aghdashloo,http://www.wikidata.org/entity/Q229766,wd:Q229766,486704,Iranian actress,"Shohreh Aghdashloo (Persian: شهره آغداشلو, pronounced [ʃohˈɾe ɒɢdɒʃˈluː]; née Vaziri-Tabar (وزیری‌تبار); 11 May 1952) is an Iranian and American actress. Following numerous starring roles on the stage, she made her film debut in Chess of the Wind (1976). Her next two films The Report (1977) and Sooteh Delan (1977) garnered critical acclaim and established Aghdashloo as one of Iran's leading ladies, although the films were banned in Iran itself.
Aghdashloo moved to England during the Iranian Revolution in 1979 and then to the United States, subsequently becoming a U.S. citizen. After several years playing small roles in television and film, her performance in House of Sand and Fog (2003) brought her several film critics' awards and a nomination for an Academy Award for Best Supporting Actress. Her other film appearances include The Exorcism of Emily Rose (2005), X-Men: The Last Stand and The Nativity Story (both 2006), The Odd Life of Timothy Green (2013) and Star Trek Beyond (2016).
In television, she is best known for her roles as Dina Araz in the fourth season of 24 and as Chrisjen Avasarala on The Expanse (2015–2022). For her role as Sajida Talfah in the HBO miniseries House of Saddam (2008), she won the Primetime Emmy Award for Outstanding Supporting Actress in a Limited Series or Movie. In 2013, she released her autobiography titled The Alley of Love and Yellow Jasmines. In 2021, she voice acted Grayson in Netflix's acclaimed magepunk series, Arcane.",https://en.wikipedia.org/wiki/Shohreh_Aghdashloo
Iraq,17,Nadira,http://www.wikidata.org/entity/Q464950,wd:Q464950,4012604,Indian actress (1932-2006),"Florence Ezekiel (5 December 1932 – 9 February 2006), known professionally as Nadira, was an Indian actress who worked in the Hindi film industry. She appeared in films from the 1950s and 1960s, including Aan (1952), Shree 420 (1955), Pakeezah (1972), and Julie (1975), which won her the Filmfare Best Supporting Actress Award.",https://en.wikipedia.org/wiki/Nadira_(actress)
