0,1,2,3,4,5,6,7,8
Cyprus,105,Alla Pugacheva,http://www.wikidata.org/entity/Q80510,wd:Q80510,1421392.0,Soviet-Russian singer and actress,"Alla Borisovna Pugacheva (born 15 April 1949), is а Soviet and Russian musical performer. Her career started in 1965 and continues to this day, even though she has retired from performing. For her ""clear mezzo-soprano and a full display of sincere emotions"", she enjoys an iconic status across the former Soviet Union as the most successful Soviet performer in terms of record sales and popularity.Pugacheva's repertoire includes over 500 songs in Russian, English, German, French, Kazakh, Hebrew, Finnish, Ukrainian, and her discography has more than 100 records, CDs and DVDs. In addition to Russia and the former Soviet Union, Pugacheva's albums were released in Japan, Korea, Sweden, Finland, Germany, Poland, Czechoslovakia and Bulgaria. In total, Pugacheva has sold more than 250 million records.She became a People's Artist of the USSR in 1991, a Laureate of the State Prize of the Russian Federation in 1995, and was decorated as a Chevalier of the Order ""For Merit to the Fatherland"" II, III and IV degrees. She represented Russia in the Eurovision Song Contest 1997 with the song ""Primadonna"", finishing in 15th place.

",https://en.wikipedia.org/wiki/Alla_Pugacheva
Czech Republic,53,Ewa Farna,http://www.wikidata.org/entity/Q242302,wd:Q242302,9036416.0,Polish-Czech singer,"Ewa Farna (born 12 August 1993) is a Polish-Czech pop-rock singer. She released five Polish-language and four Czech-language studio albums, and received platinum and gold certifications for them, both in Poland and the Czech Republic. Farna is the youngest commercially successful singer in the Czech Republic. She was a judge on the Czech&Slovak SuperStar in 2013, the X Factor (Poland) in 2014, and is currently a judge on Idol (Poland).

",https://en.wikipedia.org/wiki/Ewa_Farna
Democratic Republic of the Congo,34,Jessy Matador,http://www.wikidata.org/entity/Q220826,wd:Q220826,26261737.0,French-Congolese singer,"Jessy Kimbangi (French pronunciation: ​[dʒɛsi kimbɑ̃ɡi]), better known by his stage name Jessy Matador, is a French-Congolese singer.

",https://en.wikipedia.org/wiki/Jessy_Matador
Denmark,66,Emmelie de Forest,http://www.wikidata.org/entity/Q3720656,wd:Q3720656,38339036.0,Danish singer,"Emmelie Charlotte-Victoria de Forest (born 28 February 1993) is a Danish singer and songwriter.
She represented Denmark with the song ""Only Teardrops"" in the Eurovision Song Contest 2013 in Malmö, Sweden, winning the contest. Her debut album Only Teardrops was released on the Universal Music label on 6 May 2013. Her sophomore studio album History was released through the Swedish independent label Cosmos Music on 9 February 2018.

",https://en.wikipedia.org/wiki/Emmelie_de_Forest
Djibouti,4,Abdallah Lee,http://www.wikidata.org/entity/Q27144809,wd:Q27144809,53642882.0,Djiboutian songwriter,"Abdallah Abdoulkader Abass (commonly known as Abdallah Lee), (1963–2007) was a well-known Djiboutian songwriter, composer and singer. He remains among the most famous Afar singers in Djibouti. Abdallah had a significant influence on newer generations of Djiboutian musicians in the 1980s and 1990s.",https://en.wikipedia.org/wiki/Abdallah_Lee
Dominica,8,Prince Ital Joe,http://www.wikidata.org/entity/Q327276,wd:Q327276,14109442.0,Dominican singer,"Joe Paquette (May 5, 1963 – May 16, 2001), better known by his stage name Prince Ital Joe, was a Dominican singer of reggae and ragga best known for his collaborations with Marky Mark and Death Row Records artists. Prince Ital Joe also did some acting, appearing in the Steven Seagal film, Marked for Death and in the TV series, EZ Streets and Players.",https://en.wikipedia.org/wiki/Prince_Ital_Joe
Dominican Republic,83,Julio Iglesias,http://www.wikidata.org/entity/Q122003,wd:Q122003,19554473.0,Spanish recording artist; singer-songwriter,"Julio José Iglesias de la Cueva (Spanish: [ˈxuljo iˈɣlesjas]; born 23 September 1943) is a Spanish singer, songwriter and former professional footballer. Iglesias is recognized as the most commercially successful Spanish singer in the world and one of the top record sellers in music history, having sold more than 100 million records worldwide in 14 languages. It is estimated that during his career he has performed in more than 5000 concerts, for over 60 million people in five continents. In April 2013, Iglesias was inducted into the Latin Songwriters Hall of Fame.
In 1983, Iglesias was celebrated as having recorded songs in the most languages in the world, and in 2013 for being the artist in Latin music with the most records sold in history. In April 2013 in Beijing, he was honoured as the most popular international artist in China. In Brazil, France, Italy and elsewhere, Iglesias is the most successful foreign record seller, while in his home country, Spain, he has sold the most records in history, with 23 million records.
During his career, Iglesias has won many awards in the music industry, including the Grammy, Latin Grammy, World Music Award, Billboard Music Award, American Music Award and Lo Nuestro Award. He has been awarded the Gold Medal for Merit in the Fine Arts of Spain and the Legion of Honour of France. UNICEF named him Special Ambassador for the Performing Arts in 1989. He has had a star on the Hollywood Walk of Fame since 1985.",https://en.wikipedia.org/wiki/Julio_Iglesias
East Timor,3,Maria Vitória,http://www.wikidata.org/entity/Q28128893,wd:Q28128893,,,--,--
Ecuador,20,Julio Jaramillo,http://www.wikidata.org/entity/Q1395127,wd:Q1395127,3222438.0,Ecuadorian singer,"Julio Alfredo Jaramillo Laurido (October 1, 1935 – February 9, 1978) was a notable Ecuadorian singer and recording artist who performed throughout Latin America, achieving great fame for his renditions of boleros, valses, pasillos, tangos, and rancheras.Having recorded more than 2,200 songs throughout his career, his most famous song was and is ""Nuestro Juramento"" well known throughout all South America. He is considered to be one of the most beloved singers of Ecuador, even before Gerardo Moran, Maximo Escaleras, and many other talents.Jaramillo recorded with many other noteworthy Latin American artists including Puerto Rican singer, Daniel Santos; fellow Ecuadorian singer, Olimpo Cárdenas; and Colombian singer, Alci Acosta.",https://en.wikipedia.org/wiki/Julio_Jaramillo
Egypt,94,Umm Kulthum,http://www.wikidata.org/entity/Q1110560,wd:Q1110560,214221.0,"Egyptian singer, songwriter, and film actress","Umm Kulthum (Arabic: أم كلثوم, Egyptian Arabic: [ˈommə kælˈsuːm], also spelled Oum Kalthoum in English; born Fatima Ibrahim es-Sayyid el-Beltagi, Arabic: فاطمة إبراهيم السيد البلتاجي, romanized: Fāṭima ʾIbrāhīm es-Sayyid el-Beltāǧī; 31 December 1898 – 3 February 1975) was an Egyptian singer, songwriter, and film actress active from the 1920s to the 1970s. She was given the honorific title ""Kawkab el-charq"" ('Star of the Orient'). She is considered a national icon in her native Egypt; she has been dubbed ""The Voice of Egypt"", the ""Lady of Arabic Song"" and ""Egypt's Fourth Pyramid"".

",https://en.wikipedia.org/wiki/Umm_Kulthum
El Salvador,8,Álvaro Torres,http://www.wikidata.org/entity/Q3247454,wd:Q3247454,9455951.0,Salvadoran musician,"Álvaro Torres (born April 9, 1954) is a Salvadoran singer-songwriter.",https://en.wikipedia.org/wiki/%C3%81lvaro_Torres
Equatorial Guinea,26,Concha Buika,http://www.wikidata.org/entity/Q266042,wd:Q266042,6079847.0,Equatoguinean-Spanish singer,"María Concepción Balboa Buika (born 11 May 1972), known as Concha Buika or Buika, is a Spanish singer. Her album Niña de Fuego was nominated for the 2008 Latin Grammy Award for Album of the Year and La Noche Más Larga was nominated for Best Latin Jazz Album at the 56th Annual Grammy Awards in 2014.

",https://en.wikipedia.org/wiki/Concha_Buika
Eritrea,31,Senhit,http://www.wikidata.org/entity/Q240907,wd:Q240907,30177276.0,Italian singer,"Senhit Zadik Zadik (born 1 October 1979), known professionally as simply Senhit (formerly written as Senit), is an Italian singer. She represented San Marino in the Eurovision Song Contest 2011 in Düsseldorf with ""Stand By"", but failed to qualify for the final. She would have represented it again in 2020 with ""Freaky!"", but the contest was cancelled due to the COVID-19 pandemic. Instead, she was chosen to represent San Marino at the Eurovision Song Contest 2021 with the song ""Adrenalina"", where she qualified to the final and placed 22nd with 50 points.",https://en.wikipedia.org/wiki/Senhit_(singer)
Estonia,64,Birgit Õigemeel,http://www.wikidata.org/entity/Q433003,wd:Q433003,12117013.0,Estonian singer,"Birgit Sarrap (née Õigemeel, born 24 September 1988), also known as simply Birgit, is an Estonian singer. Õigemeel rose to prominence in 2007 after winning the first season of Eesti otsib superstaari, the Estonian version of Idol. Her debut self-titled studio album was later released in 2008. Õigemeel has gone on to release four other studio albums in her career.
Õigemeel represented Estonia in the Eurovision Song Contest 2013 with the song ""Et uus saaks alguse"" after winning Eesti Laul 2013. She qualified for the grand final, where she placed 20th.",https://en.wikipedia.org/wiki/Birgit_%C3%95igemeel
Ethiopia,22,Mulatu Astatke,http://www.wikidata.org/entity/Q382901,wd:Q382901,2194444.0,Ethiopian musician.,"Mulatu Astatke (Amharic: ሙላቱ አስታጥቄ, romanized: mulatu ästaṭḳe; French pronunciation: Astatqé; born 19 December 1943) is an Ethiopian musician and arranger considered as the father of ""Ethio-jazz"".
Born in Jimma, Mulatu was musically trained in London, New York City, and Boston where he combined his jazz and Latin music interests with traditional Ethiopian music. Mulatu led his band while playing vibraphone and conga drums—instruments that he introduced into Ethiopian popular music—as well as other percussion instruments, keyboards, and organs. His albums focus primarily on instrumental music, and Mulatu appears on all three known albums of instrumentals that were released during the Ethiopian Golden Age in 1970s.",https://en.wikipedia.org/wiki/Mulatu_Astatke
Fiji,5,Daniel Rae Costello,http://www.wikidata.org/entity/Q5218533,wd:Q5218533,47173681.0,Fijian singer,Daniel Rae Costello (17 June 1961 – 22 July 2019) was a Fijian-born musician based in Samoa. He died on 22 July 2019 of cancer.,https://en.wikipedia.org/wiki/Daniel_Rae_Costello
Finland,59,Tarja Turunen,http://www.wikidata.org/entity/Q484540,wd:Q484540,1003976.0,Finnish singer,"Tarja Soile Susanna Turunen-Cabuli (born 17 August 1977), known professionally as Tarja Turunen or simply Tarja, is a Finnish heavy metal singer, best known as the former lead vocalist of Nightwish. She is a soprano with a three and a half octave range.Turunen studied singing at Sibelius Academy and Hochschule für Musik Karlsruhe. She is a professional classical lied singer, and the former lead vocalist of the Finnish symphonic metal band Nightwish, which she founded with Tuomas Holopainen and Emppu Vuorinen in 1996. Their combination of hard and fast guitar riffs with Turunen's dramatic, ""operatic"" lead vocals quickly achieved critical and commercial popularity. Their symphonic metal style, soon dubbed ""opera metal"", inspired many other metal bands and performers.
Turunen was fired from the band on 21 October 2005 (just after the performance of the band's End of an Era concert) for personal reasons accompanied by an open letter from the band. She started her solo career in 2006 with the release of a Christmas album called Henkäys ikuisuudesta. In 2007, Turunen released My Winter Storm, an album featuring various styles including symphonic metal, and started the Storm World Tour.  She performed several concerts in Europe, playing in metal festivals including the Graspop Metal Meeting and the Wacken Open Air, before releasing her third album, What Lies Beneath, supported by a tour, which lasted until April 2012. Her first live DVD Act I was filmed during this tour on 30 and 31 March 2012 in Rosario, Argentina. Act I was released in August 2012. Turunen started the Colours in the Dark World Tour in October 2013 to promote her new album Colours in the Dark. Her second live DVD was filmed during the events of Beauty and the Beat and was released in May.
In September 2015, Tarja Turunen released her first classical studio album, Ave Maria – En Plein Air. In August 2016 she released The Shadow Self with a prequel EP The Brightest Void released on 3 June. Her latest album, In the Raw, was released on 30 August 2019.",https://en.wikipedia.org/wiki/Tarja_Turunen
France,141,Édith Piaf,http://www.wikidata.org/entity/Q1631,wd:Q1631,64963.0,French singer (1915-1963),"Édith Piaf (UK: , US: , French: [edit pjaf] (listen); born Édith Giovanna Gassion, French: [edit dʒɔvana ɡasjɔ̃]; December 19, 1915 – October 10, 1963) was a French singer, lyricist and actress. Noted as France's national chanteuse, she was one of the country's most widely known international stars.Piaf's music was often autobiographical, and she specialized in chanson réaliste and torch ballads about love, loss and sorrow. Her most widely known songs include ""La Vie en rose"" (1946), ""Non, je ne regrette rien"" (1960), ""Hymne à l'amour"" (1949), ""Milord"" (1959), ""La Foule"" (1957), ""L'Accordéoniste"" (1940), and ""Padam, padam..."" (1951).
Since her death in 1963, several biographies and films have studied her life, including 2007's La Vie en rose. Piaf has become one of the most celebrated performers of the 20th century.",https://en.wikipedia.org/wiki/%C3%89dith_Piaf
Gabon,51,Ludacris,http://www.wikidata.org/entity/Q193676,wd:Q193676,159966.0,American rapper and actor,"Christopher Brian Bridges (born September 11, 1977), known professionally as Ludacris (, homophonous with 'ludicrous' in American English), is an American rapper, actor, record producer and record executive.
Born in Champaign, Illinois, Ludacris moved to Atlanta, Georgia, at age nine where he first began rapping. He formed his own record label, Disturbing tha Peace in the late 1990s, then signed with Def Jam South, after he went on to become one of the first Dirty South rappers to achieve mainstream success with countless album releases. For his music, Ludacris has won three Grammy Awards and an MTV Video Music Award. Starting out with a brief stint as a DJ, he independently released his first album Incognegro in 1999 to local success, but achieved national attention the following year when the album was repackaged and re-released as his major label debut, Back for the First Time. It contained the hit singles ""Southern Hospitality"" (featuring Pharrell), which wasn’t on Incognegro, and ""What's Your Fantasy"" (featuring Shawnna). In 2001, he released Word of Mouf, followed by Chicken-n-Beer in 2003 and The Red Light District in 2004, all of which were certified multi-platinum by the Recording Industry Association of America (RIAA). He took a more serious approach with his next two albums, Release Therapy (2006), and Theater of the Mind (2008). He was featured on Justin Bieber's hit single ""Baby"", which became one of the highest-certified singles of all time in the US and a defining song in modern-day popular music. His next album, Battle of the Sexes, was released in 2010 and featured a return to the more lighthearted tone of his previous albums. His most recent album, Ludaversal, was released on March 31, 2015.
As an actor, Ludacris is best known for his role as Tej Parker in the Fast and Furious film series, with his first appearance in the franchise coming in 2003. His other notable roles include Crash (2004), Gamer (2009), and New Year's Eve (2011). For his performance in the ensemble of Crash, Ludacris was co-awarded a Screen Actors Guild Award and a Critic's Choice Award for Best Cast. In 2021, Bridges created his own children's musical television series for Netflix known as Karma's World, in which he also served as a voice actor. Ludacris is also a private pilot.

",https://en.wikipedia.org/wiki/Ludacris
Georgia,54,Katie Melua,http://www.wikidata.org/entity/Q156322,wd:Q156322,663508.0,English-Georgian singer and songwriter,"Ketevan ""Katie"" Melua (; Georgian: ქეთევან ""ქეთი"" მელუა, IPA: [kʰɛtʰɛvɑn mɛluɑ]; born 16 September 1984) is a Georgian and British singer and songwriter. She was born in Kutaisi and raised in Belfast and London. Under the management of composer Mike Batt, she is signed to the small Dramatico record label. She made her musical debut in 2003 and within three years, she was the United Kingdom's best-selling female artist as well as Europe's highest selling European female artist.In November 2003, Melua released her first album, Call Off the Search, which reached the top of the United Kingdom album charts and sold 1.8 million copies in its first five months of release. Her second album, Piece by Piece, was released in September 2005, and to date has gone platinum (one million units sold) four times. She released her third studio album Pictures in October 2007.According to the Sunday Times Rich List 2008, Melua had amassed fortune of £18 million, making her the seventh-richest British musician under the age of 30.

",https://en.wikipedia.org/wiki/Katie_Melua
Germany,185,Marlene Dietrich,http://www.wikidata.org/entity/Q4612,wd:Q4612,145325.0,German and American actress and singer (1901-1992),"Marie Magdalene ""Marlene"" Dietrich (, German: [maʁˈleːnə ˈdiːtʁɪç] (listen); 27 December 1901 – 6 May 1992) was a German and American actress and singer whose career spanned from the 1910s to the 1980s.In 1920s Berlin, Dietrich performed on the stage and in silent films. Her performance as Lola-Lola in Josef von Sternberg's The Blue Angel (1930) brought her international acclaim and a contract with Paramount Pictures. She starred in many Hollywood films, including six iconic roles directed by Sternberg: Morocco (1930) (her only Academy Award nomination), Dishonored (1931), Shanghai Express and Blonde Venus (both 1932), The Scarlet Empress (1934) and The Devil Is a Woman (1935), Desire (1936) and Destry Rides Again (1939). She successfully traded on her glamorous persona and exotic looks, and became one of the era's highest-paid actresses. Throughout World War II she was a high-profile entertainer in the United States. Although she delivered notable performances in several post-war films, including Billy Wilder's A Foreign Affair (1948), Alfred Hitchcock's Stage Fright (1950), Billy Wilder's Witness for the Prosecution (1957), Orson Welles's Touch of Evil (1958) and Stanley Kramer's Judgment at Nuremberg (1961), she spent most of the 1950s to the 1970s touring the world as a marquee live-show performer.
Dietrich was known for her humanitarian efforts during World War II, housing German and French exiles, providing financial support and even advocating their American citizenship. For her work on improving morale on the front lines during the war, she received several honors from the United States, France, Belgium and Israel. In 1999, the American Film Institute named Dietrich the ninth greatest female screen legend of classic Hollywood cinema.

",https://en.wikipedia.org/wiki/Marlene_Dietrich
Ghana,19,Tinchy Stryder,http://www.wikidata.org/entity/Q712992,wd:Q712992,14107900.0,"British businessman, investor, multi-millionaire, actor and musician","Kwasi Esono Danquah III ( KWAY-see dang-KWAH; born 14 September 1986), known by the stage name Tinchy Stryder, is a Ghanaian-British rapper, singer, songwriter, entrepreneur and investor.
Stryder has released three solo studio albums, Star in the Hood (2007), Catch 22 (2009), and Third Strike (2010). Stryder's business ventures include the clothing line Star in the Hood, the Cloud 9 X Goji headphone and audio equipment range in collaboration with Goji Electronics.

",https://en.wikipedia.org/wiki/Tinchy_Stryder
Greece,85,Maria Callas,http://www.wikidata.org/entity/Q128297,wd:Q128297,64966.0,American-born Greek operatic soprano,"Maria Callas  (born Maria Anna Cecilia Sophie Kalogeropoulou; December 2, 1923 – September 16, 1977) was an American-born Greek soprano who was one of the most renowned and influential opera singers of the 20th century. Many critics praised her bel canto technique, wide-ranging voice and dramatic interpretations. Her repertoire ranged from classical opera seria to the bel canto operas of Donizetti, Bellini and Rossini and, further, to the works of Verdi and Puccini; and, in her early career, to the music dramas of Wagner. Her musical and dramatic talents led to her being hailed as La Divina (""the Divine one"").
Born in Manhattan, New York City, to Greek immigrant parents, she was raised by an overbearing mother who had wanted a son. Maria received her musical education in Greece at age 13 and later established her career in Italy. Forced to deal with the exigencies of 1940s wartime poverty and with near-sightedness that left her nearly blind onstage, she endured struggles and scandal over the course of her career. She notably underwent a mid-career weight loss, which might have contributed to her vocal decline and the premature end of her career.
The press exulted in publicizing Callas's temperamental behavior, her supposed rivalry with Renata Tebaldi and her love affair with Greek shipping tycoon Aristotle Onassis. Although her dramatic life and personal tragedy have often overshadowed Callas the artist in the popular press, her artistic achievements were such that Leonard Bernstein called her ""the Bible of opera"" and her influence so enduring that, in 2006, Opera News wrote of her: ""Nearly thirty years after her death, she's still the definition of the diva as artist—and still one of classical music's best-selling vocalists.""",https://en.wikipedia.org/wiki/Maria_Callas
Grenada,7,Mighty Sparrow,http://www.wikidata.org/entity/Q205876,wd:Q205876,234646.0,Grenadian musician,"Slinger Francisco ORTT CM OBE (born July 9, 1935), better known as Mighty Sparrow, is a Trinidadian calypso vocalist, songwriter, and guitarist.  Known as the ""Calypso King of the World"", he is one of the best-known and most successful calypsonians. He has won Trinidad's Carnival Road March competition eight times, Calypso King/Monarch eight times, and has twice won the Calypso King of Kings title.",https://en.wikipedia.org/wiki/Mighty_Sparrow
Guatemala,38,Soluna Samay,http://www.wikidata.org/entity/Q208740,wd:Q208740,34299862.0,Danish singer,"Soluna Samay Kettel (born 27 August 1990, Guatemala City, Guatemala) is a Guatemalan-Danish singer of Swiss and German origin based in Denmark. Samay represented Denmark in the Eurovision Song Contest 2012 in Baku, Azerbaijan with her entry ""Should've Known Better.""

",https://en.wikipedia.org/wiki/Soluna_Samay
Guinea,29,Mory Kanté,http://www.wikidata.org/entity/Q551576,wd:Q551576,3377337.0,Guinean musician,"Mory Kanté (29 March 1950 – 22 May 2020) was a Guinean vocalist and player of the kora harp. He was best known internationally for his 1987 hit song ""Yé ké yé ké"", which reached number-one in Belgium, Finland, the Netherlands, and Spain. The album it came from, Akwaba Beach, was the best-selling African record of its time.

",https://en.wikipedia.org/wiki/Mory_Kant%C3%A9
Guinea-Bissau,7,Nancy Vieira,http://www.wikidata.org/entity/Q10335452,wd:Q10335452,49670331.0,Cape Verdean singer,Nancy Vieira (born 1975) is a Cape Verdean singer who was born in Guinea-Bissau and currently resides in Portugal.,https://en.wikipedia.org/wiki/Nancy_Vieira
Guyana,30,Eddy Grant,http://www.wikidata.org/entity/Q399890,wd:Q399890,2229674.0,Guyana born British reggae musician,"Edmond Montague Grant (born 5 March 1948) is a Guyanese-British singer, songwriter and multi-instrumentalist, known for his genre-blending sound; his music has blended elements of pop, British rock, soul, funk, reggae, electronic music, African polyrhythms, and Latin music genres such as samba, among many others. In addition to this, he also helped to pioneer the genre of ""Ringbang"". He was a founding member of the Equals, one of the United Kingdom's first racially-mixed pop groups who are best remembered for their million-selling UK chart-topper, the Grant-penned ""Baby, Come Back"".
His subsequent solo career included the 1982 song ""I Don't Wanna Dance"", plus the platinum 1983 single ""Electric Avenue"", which is his biggest international hit. He earned a Grammy Award nomination for the song. He is also well known for the anti-apartheid 1988 song, ""Gimme Hope Jo'anna"".",https://en.wikipedia.org/wiki/Eddy_Grant
Haiti,46,Wyclef Jean,http://www.wikidata.org/entity/Q202663,wd:Q202663,302511.0,Haitian rapper,"Nel Ust Wyclef Jean (; born October 17, 1969) is a Haitian rapper, musician, and actor. At the age of nine, Jean immigrated to the United States with his family. He first achieved fame as a member of the New Jersey hip hop group the Fugees, alongside Lauryn Hill and Pras Michel. They released the albums Blunted on Reality (1994) and The Score (1996), the latter becoming one of the best-selling albums of all time. Jean would follow this with the release of his first solo studio album, Wyclef Jean Presents The Carnival (1997), which contains the top ten hit ""Gone till November"".
Jean would continue to have a successful music career as a soloist. He released an additional eight studio albums; including the RIAA Platinum certified album, The Ecleftic: 2 Sides II a Book (2000), which reached the top ten on the Billboard 200 chart. He also released the commercially successful singles ""911"" (featuring Mary J. Blige), and ""Sweetest Girl (Dollar Bill)"" (featuring Akon, Niia & Lil Wayne)""; was featured on Destiny Child's ""No, No, No"", as well as the US Billboard Hot 100 number one single ""Hips Don't Lie"" by Shakira; and composed the single ""Maria Maria"" by Santana.
In August 2010, Jean filed for candidacy in the 2010 Haitian presidential election. However, Haiti's Provisional Electoral Council ruled him ineligible to stand for office, as he had not met the constitutional requirement to have been a resident in Haiti for five years prior to the election. Jean's highly publicized efforts to raise relief funds after the 2010 Haitian earthquake were channeled through his charitable organization, Yéle Haiti. The charity, which conducted education and welfare activities in Haiti between 2005 and 2010, effectively closed in 2012. The New York Times reported that much of the money raised by the organization in the Hope for Haiti Now telethon was retained by Jean for his own benefit. In 2012, Jean published his memoir Purpose: An Immigrant's Story. Jean performed his single ""Dar um Jeito (We Will Find a Way)"", at the closing ceremony for the 2014 FIFA World Cup in Brazil. 
He has won three Grammy Awards, and has received a Golden Globe Award nomination for his musical work. In 2011, President Michel Martelly of Haiti awarded Jean with the National Order of Honour and Merit to the rank of Grand Officer. Jean has also been inducted into the New Jersey Hall of Fame.

",https://en.wikipedia.org/wiki/Wyclef_Jean
Honduras,3,Javier Monthiel,http://www.wikidata.org/entity/Q44279771,wd:Q44279771,56099871.0,Honduran singer composer,"Jose Javier Pérez Ramirez (born April 11, 1967), better known by his stage name Javier Monthiel, is a Honduran singer and composer and one of the most outstanding artists in the country. Among his original works are Así es mi tierra, Mujeres Latinas, Amiga and Más allá del Corazón, songs that among others have allowed him to reach international stages and to be currently one of the most important figures of Honduran music.",https://en.wikipedia.org/wiki/Javier_Monthiel
Hungary,34,Joci Pápai,http://www.wikidata.org/entity/Q28743526,wd:Q28743526,53152131.0,Hungarian performer,"József ""Joci"" Pápai (Hungarian: [ˈjot͡si ˈpaːpɒi]; born 22 September 1981) is a Hungarian singer, rapper and guitarist of Romani descent. He represented Hungary at the Eurovision Song Contest 2017 with the song ""Origo"" finishing in 8th place. He represented Hungary again at the Eurovision Song Contest 2019 with the song ""Az én apám"". However he failed to qualify for the grand final being the first Hungarian entry not to since returning in 2011.",https://en.wikipedia.org/wiki/Joci_P%C3%A1pai
Iceland,100,Björk,http://www.wikidata.org/entity/Q42455,wd:Q42455,18933360.0,Icelandic singer (born 1965),"Björk Guðmundsdóttir  ( BYURK, Icelandic: [pjœr̥k ˈkvʏðmʏntsˌtouhtɪr̥] (listen); born 21 November 1965) is an Icelandic singer, songwriter, composer, record producer, and actress. Noted for her distinct three-octave vocal range and eccentric persona, she has developed an eclectic musical style over her four-decade career that has drawn on electronic, pop, experimental, trip hop, classical, and avant-garde music.
Born and raised in Reykjavík, Björk began her music career at the age of 11 and gained international recognition as the lead singer of the alternative rock band the Sugarcubes, by the age of 21. After the Sugarcubes disbanded in 1992, Björk began a solo career. She came to prominence with albums such as Debut (1993), Post (1995), and Homogenic (1997), collaborating with a range of artists and exploring a variety of multimedia projects. Her other albums include Vespertine (2001), Medúlla (2004), Volta (2007), Biophilia (2011), Vulnicura (2015), Utopia (2017) and Fossora (2022).
Several of Björk's albums have reached the top 20 on the US Billboard 200 chart. As of 2015, she had sold more than 20 million records worldwide. Thirty-one of her singles have reached the top 40 on pop charts around the world, with 22 top-40 hits in the UK, including the top-10 singles ""It's Oh So Quiet"", ""Army of Me"", and ""Hyperballad"" and the top-20 singles ""Play Dead"", ""Big Time Sensuality"", and ""Violently Happy"". Her accolades and awards include the Order of the Falcon, five BRIT Awards, and 15 Grammy nominations. In 2015, Time named her one of the 100 most influential people in the world. Rolling Stone named her the 60th greatest singer and the 81st greatest songwriter.
Björk starred in the 2000 Lars von Trier film Dancer in the Dark, for which she won the Best Actress Award at the 2000 Cannes Film Festival, and was nominated for the Academy Award for Best Original Song for ""I've Seen It All"". Biophilia was marketed as an interactive app album with its own education program. Björk has also been an advocate for environmental causes in Iceland. A retrospective exhibition dedicated to Björk was held at the New York Museum of Modern Art in 2015.",https://en.wikipedia.org/wiki/Bj%C3%B6rk
India,77,Lata Mangeshkar,http://www.wikidata.org/entity/Q156347,wd:Q156347,222789.0,Indian singer (1929–2022),"Lata Mangeshkar ([ləˈtaː məŋˈɡeɪʃkər] (listen); born Hema Mangeshkar; 28 September 1929 – 6 February 2022) was an Indian playback singer and occasional music composer. She is widely considered to have been one of the greatest and most influential singers in India. Her contribution to the Indian music industry in a career spanning eight decades gained her honorific titles such as the ""Queen of Melody"", ""Nightingale of India"", and ""Voice of the Millennium"".Lata recorded songs in over thirty-six Indian languages and a few foreign languages, though primarily in Marathi, Hindi, and Bengali. Her foreign languages included English, Indonesian, Russian, Dutch, Nepali, and Swahili. She received several accolades and honors throughout her career. In 1989, the Dadasaheb Phalke Award was bestowed on her by the Government of India. In 2001, in recognition of her contributions to the nation, she was awarded the Bharat Ratna, India's highest civilian honour; she is only the second female singer, after M. S. Subbulakshmi, to receive this honour. France conferred on her its highest civilian award, Officer of the National Order of the Legion of Honour, in 2007.She was the recipient of three National Film Awards, 15 Bengal Film Journalists' Association Awards, four Filmfare Best Female Playback Awards, two Filmfare Special Awards, the Filmfare Lifetime Achievement Award and many more. In 1974, she was one of the first Indian playback singers to perform at the Royal Albert Hall in London, England. Her last recorded song was ""Saugandh Mujhe Is Mitti ki"" released on 30 March 2019 as a tribute to the Indian Army and the Nation.At one point, she appeared in the Guinness World Records, which listed her as the most recorded artist in history between 1948 and 1987.

",https://en.wikipedia.org/wiki/Lata_Mangeshkar
Indonesia,29,Jessica Iskandar,http://www.wikidata.org/entity/Q3391654,wd:Q3391654,38267124.0,actress,"Yesisca Iskandar or known as Jessica Iskandar  (born January 29, 1988) is an Indonesian actress, model, presenter, singer, businesswoman, comedian and writer. She is also known by her nickname, Jedar.",https://en.wikipedia.org/wiki/Jessica_Iskandar
Iran,49,Arash,http://www.wikidata.org/entity/Q236748,wd:Q236748,2357114.0,Iranian singer,"Arash Labbaf (Persian: آرش لباف, pronounced [ɒːˈɾæʃ ɛ læˈbbɒːf]; born 23 April 1977) is an Iranian-Swedish singer, entertainer, and producer.He represented Azerbaijan along with Aysel in the Eurovision Song Contest 2009, finishing third with the song ""Always"". He is also one of the judges of Persia's Got Talent, a Persian franchise of the British talent show Got Talent.

",https://en.wikipedia.org/wiki/Arash_(singer)
Iraq,21,Kadim Al Sahir,http://www.wikidata.org/entity/Q1362223,wd:Q1362223,37120437.0,"Iraqi singer, composer, and poet","Kadim Jabbar Al Samarai (born September 12, 1957), better known by his stage name Kadim Al Sahir (Arabic: كاظم الساهر), is an Iraqi singer and composer.
He typically performs with an orchestra of twenty to thirty musicians on Arabic percussion, oud, qanun, nay, and a full complement of strings (violin, cello, and bass). While some of his work makes use of electronic musical sounds, he avoids the use of synthesizers to imitate acoustic instruments. His work frequently features Iraqi folk instruments, rhythms and melodies.",https://en.wikipedia.org/wiki/Kadim_Al_Sahir
