0,1,2,3,4
Djibouti,10.0,Djibouti Airlines,"Djibouti Airlines was an airline based in Djibouti City, Djibouti. It operated regional scheduled and ad hoc charter services using wet leased aircraft out of its base at Djibouti-Ambouli International Airport.

",https://en.wikipedia.org/wiki/Djibouti_Airlines
Dominican Republic,8.0,Air Century,"Air Century, S.A., or ACSA, is a Dominican Republic air charter operator that offers local and international services from the Santo Domingo La Isabela International Airport.  The company was founded by Captain and Pilot Omar Chahin. Air Century commenced operations in Santo Domingo in March 1992.
Its corporate head office is at the La Isabela International Airport (Dr. Joaquín Balaguer International Airport) in Santo Domingo.This airline offers charter flights and other services through the Dominican Republic, the Caribbean, South America, and North America.

",https://en.wikipedia.org/wiki/Air_Century
Timor-Leste,10.0,Air Timor,"Air Timor (Air Timor S.A.) is a travel company based in Dili, East Timor (Timor-Leste). It operates as an airline, and as of October 2019 it provided services from Dili to Kupang under a charter arrangement with TransNusa, and to Singapore under a charter arrangement with Druk Air. As of October 2019 it has no aircraft under its own registry. The airline has been said to have a defined strategy to become East Timor’s international and domestic airline.
The airline is registered as a public stock holding company in East Timor and has numerous domestic public investors. The Board of Directors comprises three Timorese representatives, including the Chairman. The head office of Air Timor is located at Dili International Airport, while an administrative and operational office has been established at Changi International Airport. 
Air Timor Australia Pty. Ltd. is no longer affiliated with the Singaporean and Timorese Companies since breaking off in 2017. The Australian Company also holds an Australian AOC (Air Operators Certificate) issued by CASA (being the Australian Civil Aviation Authority).",https://en.wikipedia.org/wiki/Air_Timor
Ecuador,21.0,Avianca Ecuador,"Avianca Ecuador S.A. (formerly known as AeroGal) is an airline based in Quito, Ecuador. It operates passenger and cargo flights within Ecuador, between the mainland and the Galápagos Islands, and between Ecuador and Colombia (on behalf of Avianca). It is one of the seven nationally branded airlines (Avianca Costa Rica, Avianca Honduras, etc.) in the Avianca Group of Latin American airlines.",https://en.wikipedia.org/wiki/Avianca_Ecuador
Egypt,51.0,EgyptAir,"Egyptair (Egyptian Arabic: مصر للطيران, Maṣr leṭ-Ṭayarān) is the state-owned flag carrier of Egypt. The airline is headquartered at Cairo International Airport, its main hub, operating scheduled passenger and freight services to 70 destinations in the Middle East, Europe, Africa, Asia, and the Americas. Egyptair is a member of Star Alliance.",https://en.wikipedia.org/wiki/Egyptair
El Salvador,14.0,TACA,"Transportes Aereos del Continente Americano, (Air Transports of the American Continent, known and branded formerly as TACA International), operating as Avianca El Salvador, is an airline owned by Kingsland Holdings based in El Salvador. As TACA, it still currently operates as the flag carrier of El Salvador. As Avianca El Salvador, it is one of the seven national branded airlines in the Avianca Group of Latin American airlines, and has been in operation for 75 years.
TACA owned and operated five other airlines in Central America, and its name was originally an acronym meaning Transportes Aéreos Centroamericanos (Central American Air Transport), but this was changed to Transportes Aéreos del Continente Americano (Air Transport of the American Continent), reflecting its expansion to North, Central, South America and the Caribbean.
On October 7, 2009, it was announced that TACA would merge with Avianca, though TACA maintained its name until the merger was officially completed on May 21, 2013. TACA was the second-oldest continuously operating airline brand in Central America and the Caribbean after Cubana de Aviación.

",https://en.wikipedia.org/wiki/Avianca_El_Salvador
Equatorial Guinea,15.0,CEIBA Intercontinental,"CEIBA Intercontinental is an airline headquartered in Malabo, Equatorial Guinea, and based at Malabo International Airport.

",https://en.wikipedia.org/wiki/CEIBA_Intercontinental
Eritrea,23.0,Eritrean Airlines,"Eritrean Airlines (Tigrinya: መገዲ ኣየር ኤርትራ, romanized: Magadi ʼĀyar ʼÉretrā; Arabic: الخطوط الجوية الإريترية) is the national airline of Eritrea. Based at Asmara International Airport, it is wholly owned by the government of Eritrea. Scheduled service had been discontinued since 2008, and the airline operated only a few hajj flights every year. The airline was restarted under new management in 2011. In 2011, Nasair, a privately owned company, merged with government-owned Eritrean Airlines, to form Nasair Eritrea. Eritrean Airlines has been banned from flying into the European Union (EU) since December 2012.",https://en.wikipedia.org/wiki/Eritrean_Airlines
Estonia,35.0,Estonian Air,"Estonian Air was the flag carrier airline of Estonia between 1991 and 2015. Headquartered in Tallinn it operated scheduled services from Tallinn Airport. Prior to its closure, the airline flew from Tallinn to 11 destinations in Europe.
From 1991 to 1996 and since 2010 Estonian Air was owned by the Estonian government. In 2010 the Estonian government had purchased the company back from SAS Group to ensure it did not go bankrupt. On 7 November 2015 the European Commission ruled that the government funding given to the company had been in breach of the European Union regulations and must be paid back. Estonian Air, not having such funds, ceased all its operations the next day and immediately entered the process of liquidation. A new state-owned airline, Nordica, entered operations the same day.",https://en.wikipedia.org/wiki/Estonian_Air
Eswatini,10.0,Swaziland Airlink,"Eswatini Airlink is an airline based in Matsapha, Eswatini, and is the flag carrier of that country.

",https://en.wikipedia.org/wiki/Eswatini_Airlink
Ethiopia,51.0,Ethiopian Airlines,"Ethiopian Airlines (commonly referred to as Ethiopian; Amharic: የኢትዮጵያ አየር መንገድ, romanized: Ye-Ītyōṗṗyā āyer menged), formerly Ethiopian Air Lines (EAL), is Ethiopia's flag carrier and is wholly owned by the country's government. EAL was founded on 21 December 1945 and commenced operations on 8 April 1946, expanding to international flights in 1951. The firm became a share company in 1965 and changed its name from Ethiopian Air Lines to Ethiopian Airlines.
The airline has been a member of the International Air Transport Association since 1959 and of the African Airlines Association (AFRAA) since 1968. Ethiopian is a Star Alliance member, having joined in December 2011 (2011-12). The company slogan is The New Spirit of Africa. Ethiopian's hub and headquarters are at Bole International Airport in Addis Ababa, from where it serves a network of 125 passenger destinations—20 of them domestic—and 44 freighter destinations. The airline has secondary hubs in Togo and Malawi. Ethiopian is Africa's largest airline in terms of passengers carried, destinations served, fleet size, and revenue. Ethiopian is also the world's 4th largest airline by the number of countries served.",https://en.wikipedia.org/wiki/Ethiopian_Airlines
Fiji,29.0,Fiji Airways,"Fiji Airways (trading as and formerly known as Air Pacific) is the flag carrier airline of Fiji and operates international services from its hubs in Fiji to 13 countries and 23 cities including, Australia, New Zealand, Samoa, Tonga, Tuvalu, Kiribati, Vanuatu and Solomon Islands (Oceania), Hong Kong, Japan, Singapore and the United States. It has an extended network of 108 international destinations through its codeshare partners. The Fiji Airways Group brings in 64 percent of all visitors who fly to Fiji, employs over 1000 employees, and earns revenues of over FJD$815 million (US$390m).The first commercial flight as Fiji Airways was made in 1951 but the airline's origins date back to Katafaga Estates Ltd. formed in 1947. After being acquired by Qantas in 1958, Katafaga Estates was retooled as a regional airline and renamed Air Pacific. In May 2012, MD/CEO David Pflieger announced that as the final part of the airline's successful turnaround, the airline would be returning to its former name of Fiji Airways to reinforce its role as the national airline of Fiji. The Fiji government owns 52% of the airline and Qantas 46%, with the governments of several Pacific island nations holding the remainder.The airline plans to replace five of its older Boeing 737s with Boeing's new 737 MAX 8s, at a list price of about US$110 million each. Two of the new aircraft arrived in 2018, and the remainder in 2019. The airline is also currently leasing two Airbus A350-900 aircraft. The 737 MAX 8s are intended for Fiji Airways' regional services to Australia, New Zealand, Hawaii, Kiribati, Samoa, Solomon Islands, Tonga and Vanuatu, while the Airbus A350-900s are intended for longer services such as the United States and Singapore.

",https://en.wikipedia.org/wiki/Fiji_Airways
Finland,56.0,Finnair,"Finnair (Finnish: Finnair Oyj, Swedish: Finnair Abp) is the flag carrier and largest airline of Finland, with its headquarters in Vantaa on the grounds of Helsinki Airport, its hub. Finnair and its subsidiaries dominate both domestic and international air travel in Finland. Its major shareholder is the government of Finland, which owns 55.8%  of the shares (as of 2014). Finnair is a member of the Oneworld airline alliance. In 2017, it transported about 11.9 million passengers to over 100 European, 20 Asian, and 7 North American destinations. At the end of 2017, the airline employed 5,918 people.Finnair is the sixth oldest airline in continuous operation. With no fatal or hull-loss accidents since 1963, Finnair is consistently listed as one of the safest airlines in the world. In 2018 it was the safest in the world according to Hamburg aviation security office JACDEC and an aviation magazine Aero International. The company slogans are Designed for you and The Nordic Way.",https://en.wikipedia.org/wiki/Finnair
France,83.0,Air France,"Air France (French pronunciation: ​; formally Société Air France, S.A.), stylised as AIRFRANCE, is the  flag carrier of France headquartered in Tremblay-en-France. It is a subsidiary of the Air France–KLM Group and a founding member of the SkyTeam global airline alliance. As of 2013 Air France serves 36 destinations in France and operates worldwide scheduled passenger and cargo services to 175 destinations in 78 countries (93 including overseas departments and territories of France) and also carried 46,803,000 passengers in 2019. The airline's global hub is at Charles de Gaulle Airport with Orly Airport as the primary domestic hub. Air France's corporate headquarters, previously in Montparnasse, Paris, are located on the grounds of Charles de Gaulle Airport, north of Paris.Air France was formed on 7 October 1933 from a merger of Air Orient, Air Union, Compagnie Générale Aéropostale, Compagnie Internationale de Navigation Aérienne (CIDNA), and Société Générale de Transport Aérien (SGTA). During the Cold War, from 1950 until 1990, it was one of the three main Allied scheduled airlines operating in Germany at West Berlin's Tempelhof and Tegel airports. In 1990, it acquired the operations of French domestic carrier Air Inter and international rival UTA – Union de Transports Aériens. It served as France's primary national flag carrier for seven decades prior to its 2003 merger with KLM.
In 2018, Air France and its regional subsidiary Hop carried 51.4 million passengers. Air France operates a mixed fleet of Airbus and Boeing widebody jets on long-haul routes, and uses Airbus A320 family aircraft on short-haul routes. Air France introduced the A380 on 20 November 2009 with service to New York City's JFK Airport from Paris' Charles de Gaulle Airport. Air France Hop (formerly HOP!) operates the majority of its regional domestic and European scheduled services with a fleet of regional jet aircraft.",https://en.wikipedia.org/wiki/Air_France
Gabon,14.0,Gabon Airlines,"Gabon Airlines is the name of two incarnations of Gabonese airline, headquartered in Libreville. The first incarnation of Gabon Airlines which was operated from 2007 to 2012, concentrating on African and European flight services out of Libreville International Airport. In April 2015, the second incarnation of Gabon Airlines is due to redeveloped as a flag carrier, replacing the original Air Gabon. As of December 2019, however, the new airline has yet to commence operations. 

",https://en.wikipedia.org/wiki/Gabon_Airlines
Georgia,35.0,Georgian Airways,"Georgian Airways (Georgian: ჯორჯიან ეარვეისი), formerly Airzena, is the privately owned flag carrier of Georgia, with its headquarters in Tbilisi. Its main base is Tbilisi International Airport. The company filed for bankruptcy on December 31, 2021, linked to a restructuring procedure and it has been for sale since January 2022. The airline continues to operate a limited number of profitable flights during the restructuring phase.

",https://en.wikipedia.org/wiki/Georgian_Airways
Germany,97.0,Lufthansa,"Deutsche Lufthansa AG (German pronunciation: ), commonly shortened to Lufthansa, is Germany's flag carrier and the country's largest airline. When combined with its subsidiaries, it is the second-largest airline in Europe in terms of passengers carried. The name is derived from the German word Luft meaning ""air"" and Hansa for the Hanseatic League. Lufthansa is one of the five founding members of Star Alliance, the world's largest airline alliance, formed in 1997. The company slogan is 'Say yes to the world.'Besides its own services, and owning subsidiary passenger airlines Austrian Airlines, Swiss International Air Lines, Brussels Airlines, and Eurowings (referred to in English by Lufthansa as its Passenger Airline Group), Deutsche Lufthansa AG owns several aviation-related companies, such as Lufthansa Technik and LSG Sky Chefs, as part of the Lufthansa Group. In total, the group has over 700 aircraft, making it one of the largest airline fleets in the world.Lufthansa's registered office and corporate headquarters are in Cologne. The main operations base, called Lufthansa Aviation Center, is at Lufthansa's primary hub at Frankfurt Airport, and its secondary hub is at Munich Airport where a secondary Flight Operations Centre is maintained.",https://en.wikipedia.org/wiki/Lufthansa
Ghana,13.0,Antrak Air,"Antrak Air was a Ghanaian scheduled airline based in the Airport Residential Area of Accra, Ghana. It started operations in September 2003 and operated scheduled domestic, regional and international services, as well as charter services in West Africa. Its main base was at Kotoka International Airport, Accra.The company suspended all operations in May 2012 following a fire on board its only aircraft. The company resumed its domestic flights on 6 August after being grounded for about two months, but no longer operates.",https://en.wikipedia.org/wiki/Antrak_Air
Greece,45.0,Aegean Airlines,"Aegean Airlines S.A. (Greek: Αεροπορία Αιγαίου Ανώνυμη Εταιρεία Aeroporía Aigaíou Anónimi Etairía, pronounced ; LSE: 0OHY) is the flag carrier airline of Greece and the largest Greek airline by total number of passengers carried, by number of destinations served and by fleet size.  A Star Alliance member since June 2010, it operates scheduled and charter services from Athens and Thessaloniki to other major Greek destinations as well as to a number of European and Middle Eastern destinations.  Its main hubs are Athens International Airport in Athens, Macedonia International Airport in Thessaloniki and Larnaca International Airport in Cyprus.  It also uses other Greek airports as bases, some of which are seasonal.  It has its head office in Kifisia, a suburb of Athens.On 21 October 2012, Aegean Airlines announced that it had struck a deal to acquire Olympic Air, and the buyout was approved by the European Commission a year later, on 9 October 2013. Both carriers continue to operate under separate brands. In addition, Aegean Airlines participated in the final stages of the tender for the privatization of Cyprus Airways, the national carrier of Cyprus. Following the bankruptcy of Cyprus Airways, Aegean Airlines established a hub at Larnaca Airport, thus initiating scheduled flights to and from the island to various destinations and filling the service gap created by the services termination of Cyprus Airways.

",https://en.wikipedia.org/wiki/Aegean_Airlines
Guatemala,10.0,Avianca Guatemala,"Avianca Guatemala (formerly branded Aviateca S.A.) is an airline headquartered in Guatemala City. Aviateca was under government ownership and remained so until 1989 when it joined the TACA-organised Airline Alliance of Central America and was privatized. It was fully integrated into TACA, which later merged with Avianca.",https://en.wikipedia.org/wiki/Avianca_Guatemala
Guinea,9.0,Air Guinée,error,error
Guinea-Bissau,1.0,Guine Bissau Airlines,Safari Guiné Bissau Airlines was an airline in Guinea-Bissau. It was founded in 2010 .,https://en.wikipedia.org/wiki/Guine_Bissau_Airlines
Guyana,3.0,Trans Guyana Airways,"Trans Guyana Airways Limited is a Guyanese airline which commenced operations in 1956 in Georgetown, Guyana, with a single float airplane. Since then, the company has expanded their fleet to provide domestic and regional transportation, and to Guyana's remote areas.Trans Guyana Airways is a member of the Correia Group of Companies along with Caribbean Aviation Maintenance Services, Evergreen Adventures, Baganara Island Resort and the Correia Mining Company. 
In addition to serving Guyana's interior, Trans Guyana Airways works in cooperation with Gum Air to provide a scheduled air-link between Paramaribo (Suriname) and Georgetown (Guyana). The carriers operate seven days a week between Eugene F. Correira International Airport (SYEC) and Zorg en Hoop Airport (SMZO).
Trans Guyana linked with KLM in 2019 to provide flights from Guyana to the Netherlands via Suriname in 12 hours.

",https://en.wikipedia.org/wiki/Trans_Guyana_Airways
Haiti,7.0,Sunrise Airways,Sunrise Airways is an Haitian airline that provides scheduled passenger and charter flights.,https://en.wikipedia.org/wiki/Sunrise_Airways
Honduras,10.0,Avianca Honduras,"Avianca Honduras is an airline based in San Pedro Sula, Honduras. It offers mostly domestic scheduled and chartered passenger flights out of its hub at Ramón Villeda Morales International Airport. In 1998, Grupo TACA acquired a 20% stake in the company. In 2014 Isleña Airlines being part of Grupo TACA, was unified with the rest of TACA's subsidiaries into Avianca, being renamed Avianca Honduras. It is one of the seven nationally branded airlines (Avianca Costa Rica, Avianca Ecuador, etc.) in the Avianca Group of Latin American airlines.",https://en.wikipedia.org/wiki/Avianca_Honduras
Hungary,50.0,Wizz Air,"Wizz Air, legally incorporated as Wizz Air Hungary Ltd. (Hungarian: Wizz Air Hungary Légiközlekedési Kft.) and stylised as W!ZZ Air, is a Hungarian ultra-low-cost carrier with its head office in Budapest, Hungary. The airline serves many cities across Europe, as well as some destinations in North Africa and the Middle East. It has the largest fleet of any Hungarian airline, although it is not a flag carrier, and currently serves 44 countries. Its Jersey-based parent company, Wizz Air Holdings plc, is listed on the London Stock Exchange and is a constituent of the FTSE 250 Index. As of 2020, the airline has its largest bases at Budapest Ferenc Liszt International Airport and London Luton Airport and flies to 164 airports.

",https://en.wikipedia.org/wiki/Wizz_Air
Iceland,44.0,Icelandair,"Icelandair is the flag carrier airline of Iceland, headquartered at Keflavík International Airport near the capital city Reykjavik.
It is part of the Icelandair Group and operates to destinations on both sides of the Atlantic Ocean from its main hub at Keflavík International Airport. The geographical position of Iceland is convenient for one-stop transatlantic flights, which is one pillar of the airline's business strategy, along with traffic to, from, and within the country.",https://en.wikipedia.org/wiki/Icelandair
India,60.0,Air India,"Air India is the flag carrier airline of India, headquartered at New Delhi. It is owned by Talace Private Limited, a Special-Purpose Vehicle (SPV) of Tata Sons, after Air India Limited's former owner, the Government of India, completed the sale. Air India operates a fleet of Airbus and Boeing aircraft serving 102 domestic and international destinations. The airline has its hub at Indira Gandhi International Airport, New Delhi, alongside several focus cities across India. Air India is the largest international carrier out of India with an 18.6% market share. Over 60 international destinations are served by Air India across four continents. The airline became the 27th member of Star Alliance on 11 July 2014.
The airline was founded by J. R. D. Tata as Tata Airlines in 1932; Tata himself flew its first single-engine de Havilland Puss Moth, carrying air mail from Karachi's Drigh Road Aerodrome to Bombay's Juhu aerodrome and later continuing to Madras (currently Chennai). After World War II, it became a public limited company and was renamed as Air India. On 21 February 1960, it took delivery of its first Boeing 707 named Gauri Shankar and became the first Asian airline to induct a jet aircraft in its fleet. In 2000–01, attempts were made to privatise Air India and from 2006 onwards, it suffered losses after its merger with Indian Airlines. Another privatisation attempt was launched in 2017, which concluded with ownership of the airline and associated properties reverting to Tata in 2022.
Air India also operates flights to domestic and Asian destinations through its subsidiary Air India Express. Air India's mascot is the Maharajah (Emperor) and the logo consists of a flying swan with the wheel of Konark inside it.

",https://en.wikipedia.org/wiki/Air_India
Indonesia,45.0,Garuda Indonesia,"Garuda Indonesia is the flag carrier of Indonesia, headquartered at Soekarno–Hatta International Airport. A successor of KLM Interinsulair Bedrijf, it is a member of SkyTeam and the second-largest airline of Indonesia after Lion Air, operating scheduled flights to a number of destinations across Asia, Europe, and Australia from its hubs, focus cities, as well as other cities for Hajj. It is the only Indonesian airline that flies to the European airspace.
At its peak from the late 1980s to the mid-1990s, Garuda operated an extensive network of flights all over the world, with regularly scheduled services to Adelaide, Cairo, Fukuoka, Johannesburg, Los Angeles, Paris, Rome and other cities in Europe, Australia and Asia. In the late 1990s and early 2000s, a series of financial and operational difficulties hit the airline hard, causing it to drastically cut back services. In 2009, the airline undertook a five-year modernization plan known as the Quantum Leap, which overhauled the airline's brand, livery, logo and uniforms, as well as newer, more modern fleet and facilities and a renewed focus on international markets, and earning the airline awards such as Most Improved Airline, 5-Star Airline, and World's Best Cabin Crew by Skytrax.
The airline also operated a budget subsidiary, Citilink, which provided low-cost flights to multiple Indonesian destinations and was spun-off in 2012. In November 2018, the airline took over operations as well as financial management of Sriwijaya Air by a cooperation agreement (KSO). This partnership expired in December 2019.",https://en.wikipedia.org/wiki/Garuda_Indonesia
Iran,38.0,Iran Air,"The National Airline of Iran, branded as Iran Air (Persian: هواپیمايی ملی ایران, romanized: Havâpeymâyi-e Melli-e Irân), is the flag carrier of Iran, which is headquartered at Mehrabad Airport in Tehran. As of 2018, it operates scheduled services to 71 destinations in Asia and Europe. Iran Air's main bases are Tehran International Airport and Mehrabad Airport, both situated in Tehran, the capital of Iran.
Domestically, Iran Air is commonly known as Homa, which is the name of a mythical Persian griffin, and also the acronym of Iran National Airlines in the Persian language. The airline's cargo division, Iran Air Cargo, operates scheduled  services internationally using one cargo aircraft.",https://en.wikipedia.org/wiki/Iran_Air
Iraq,32.0,Iraqi Airways,"Iraqi Airways Company, operating as Iraqi Airways (Arabic: الخطوط الجوية العراقية al-Xuṭūṭ al-Jawwiyyah al-ʿIrāqiyyah, Kurdish:  ھێڵە ئاسمانیەکانی عێراق), is the national carrier of Iraq, headquartered on the grounds of Baghdad International Airport in Baghdad. It is the second oldest airline in the Middle East. Iraqi Airways operates domestic and regional services; its main base is Baghdad International Airport.

",https://en.wikipedia.org/wiki/Iraqi_Airways
Israel,47.0,El Al,"El Al Israel Airlines Ltd. (TASE: ELAL, Hebrew: אל על נתיבי אויר לישראל בע״מ), trading as El Al (Hebrew: אל על‎, ""Upwards"", ""To the Skies"" or ""Skywards"", stylized as ELעל‎ALאל‎;  Arabic: إل-عال), is the flag carrier of Israel. Since its inaugural flight from Geneva to Tel Aviv in September 1948, the airline has grown to serve over 50 destinations, operating scheduled domestic and international services and cargo flights within Israel, and to Europe, the Middle East, the Americas, Africa, and the Far East, from its main base in Ben Gurion Airport.
El Al is the only commercial airline to equip its planes with missile defense systems to protect its planes against surface-to-air missiles, and is considered one of the world's most secure airlines, thanks to its stringent security procedures, both on the ground and on board its aircraft. Although it has been the target of many attempted hijackings and terror attacks, only one El Al flight has ever been hijacked; that incident did not result in any fatalities.As Israel's national airline, El Al has played an important role in humanitarian rescue efforts, airlifting Jews from other countries to Israel, setting the world record for the most passengers on a commercial aircraft (single plane record of 1,088 passengers on a 747) by Operation Solomon when 14,500 Jewish refugees were transported from Ethiopia in 1991.El Al offers only kosher in-flight meals, and does not fly passengers on the Jewish Shabbat or religious holidays.In 2012, El Al operated an all-Boeing fleet of 42 aircraft, flying over 4 million passengers, and employed a staff of 6,056 globally. The company's revenues for 2016 were $2,040 million, with losses of $81 million, compared to a profit of $57 million in 2010. In 2018, the company's revenue was $7.7 billion with a net loss of $187.55 million. In July 2020, having lost hundreds of millions of dollars due to grounded flights and layoffs as a result of the COVID-19 pandemic in Israel and abroad, the company reached a bailout deal with the government, and a private buyer purchased a controlling stake (42.85%) in September of that year, with the government purchasing any unwanted shares (15%).",https://en.wikipedia.org/wiki/El_Al
Italy,53.0,Alitalia,"Alitalia - Società Aerea Italiana S.p.A., operating as Alitalia (Italian pronunciation: ), was an airline which was once the flag carrier and largest airline of Italy. The company had its head office in Fiumicino, Rome. The airline was fully owned by the Government of Italy since 17 March 2020. The airline operated a fleet of Airbus A319, Airbus A320, Airbus A321, Airbus A330-200, and Boeing 777-200ER aircraft to over 34 scheduled domestic, European and intercontinental destinations. The airline operated from its main hub at Leonardo da Vinci–Fiumicino Airport. The airline was a full member of SkyTeam alliance and it had codeshare agreements with 42 airlines. In 2018, the airline was the twelfth-largest airline in Europe.
The airline entered extraordinary administration in 2017 following years of unprofitability. On 24 August 2021, Alitalia announced that it would cease operations on 15 October 2021, and that passengers with tickets for later flights could reschedule on an earlier flight or request a refund. On 15 October 2021, its operations and assets were transferred to ITA Airways, a new state-owned flag carrier.",https://en.wikipedia.org/wiki/Alitalia
Ivory Coast,18.0,Air Ivoire,"Air Ivoire was an airline headquartered in the Immueble EECI in Abidjan, Côte d'Ivoire. It was the national airline and operated scheduled regional and intercontinental services. Its main base was Port Bouet Airport, Abidjan. The airline ceased operations in 2011.",https://en.wikipedia.org/wiki/Air_Ivoire
Jamaica,20.0,Air Jamaica,"Air Jamaica was the national airline of Jamaica. It was owned and operated by Caribbean Airlines from May 2011 until the cessation of operations in 2015. Caribbean Airlines Limited, headquartered in Piarco, Trinidad and Tobago, had administrative offices for Air Jamaica located at Norman Manley International Airport in Kingston, Jamaica.
The Jamaican government was formerly the owner of Air Jamaica. It sold the airline to Caribbean Airlines in 2011, which resulted in the Jamaican government owning 16% of Caribbean Airlines.",https://en.wikipedia.org/wiki/Air_Jamaica
Japan,58.0,Japan Airlines,"Japan Airlines Co., Ltd. (日本航空株式会社, Nihon Kōkū Kabushiki-gaisha, formerly Japan Air Lines), also known as JAL (Jaru) or Nikkō (日航), is an international airline and Japan's flag carrier and second largest airline as of 2021, headquartered in Shinagawa, Tokyo. Its main hubs are Tokyo's Narita International Airport and Haneda Airport, as well as Osaka's Kansai International Airport and Itami Airport. JAL group companies include Japan Airlines, J-Air, Japan Air Commuter, Japan Transocean Air, and Ryukyu Air Commuter for domestic feeder services, and JAL Cargo for cargo and mail services.
JAL group operations include scheduled and non-scheduled international and domestic passenger and cargo services to 220 destinations in 35 countries worldwide, including codeshares. The group has a fleet of 279 aircraft. In the fiscal year ended 31 March 2009, the airline group carried over 52 million passengers and over 1.1 million tons of cargo and mail. Japan Airlines, J-Air, JAL Express, and Japan Transocean Air are members of the Oneworld airline alliance network.
JAL was established in 1951 and became the national airline of Japan in 1953. After over three decades of service and expansion, the airline was fully privatised in 1987. In 2002, the airline merged with Japan Air System, Japan's third-largest airline, and became the sixth-largest airline in the world by passengers carried. Japan Airlines is currently an official sponsor of Japan Football Association, Japan national football team, Shimizu S-Pulse, and Consadole Sapporo. All Nippon Airways, the largest airline in Japan, is JAL's main competitor.",https://en.wikipedia.org/wiki/Japan_Airlines
Jordan,43.0,Royal Jordanian,"Royal Jordanian Airlines (Arabic: الملكيَّة الأردنيَّة‎; transliterated: Al-Malakiyyah al-'Urduniyyah), formerly known as Alia Royal Jordanian Airlines, is the flag carrier airline of Jordan with its head office in the capital, Amman. The airline operates scheduled international services over four continents from its main base at Queen Alia International Airport, with over 500 flights per week and at least 110 daily departures. It joined the Oneworld airline alliance in 2007.

",https://en.wikipedia.org/wiki/Royal_Jordanian
Kazakhstan,41.0,Air Astana,"Air Astana (Kazakh: Эйр Астана, romanized: Eir Astana; Russian: Эйр Астана́) is an airline group based in  Almaty, Kazakhstan. It operates scheduled international and domestic services on 64 routes from its main hub, Almaty International Airport, and from its secondary hub, Nursultan Nazarbayev International Airport. It is a joint venture between Kazakhstan's sovereign wealth fund Samruk-Kazyna (51%), and BAE Systems PLC (49%). It was incorporated in October 2001 and started commercial flights on 15 May 2002. It is one of a small number airlines which has required neither government subsidy nor shareholder financial support to overcome the effects of the COVID-19 pandemic, thus preserving its central corporate principle of financial, managerial and operational independence.

",https://en.wikipedia.org/wiki/Air_Astana
Kenya,45.0,Kenya Airways,"Kenya Airways Ltd., more commonly known as Kenya Airways, is the flag carrier airline of Kenya. The company was founded in 1977, after the dissolution of East African Airways. Its head office is located in Embakasi, Nairobi, with its hub at Jomo Kenyatta International Airport.The airline was owned by the Government of Kenya until April 1995 (1995-04), and it was privatised in 1996, becoming the first African flag carrier to successfully do so. Kenya Airways is currently a public-private partnership. The largest shareholder is the Government of Kenya (48.9%), with 38.1% being owned by KQ Lenders Company 2017 Ltd (in turn owned by a consortium of banks), followed by KLM, which has a 7.8% stake in the company. The rest of the shares are held by private owners; shares are traded on the Nairobi Stock Exchange, the Dar es Salaam Stock Exchange, and the Uganda Securities Exchange.The airline became a member of SkyTeam in June 2010 (2010-06), and is also a member of the African Airlines Association since 1977.

",https://en.wikipedia.org/wiki/Kenya_Airways
Kiribati,17.0,Air Kiribati,"Air Kiribati (pronounced Air Kiri'bas) is the flag carrier of the Republic of Kiribati and operates scheduled passenger services to 20 atolls spread over an area of 3.5m sq km.
It is headquartered at Bonriki International Airport on the island of Tarawa in the Gilbert Islands. The airline operates an international service from Tarawa to Tuvalu. Regional charter flights, medical evacuation and search and rescue services are also undertaken by the airline.",https://en.wikipedia.org/wiki/Air_Kiribati
Kuwait,36.0,Kuwait Airways,"Kuwait Airways (Arabic: الخطوط الجوية الكويتية, al-Ḫuṭūṭ al-Jawiyyah al-Kuwaītiyyah) is the national carrier of Kuwait, with its head office on the grounds of Kuwait International Airport, Al Farwaniyah Governorate. It operates scheduled international services throughout the Middle East, to the Indian subcontinent, Europe, Southeast Asia and North America, from its main base at Kuwait International Airport.",https://en.wikipedia.org/wiki/Kuwait_Airways
Kyrgyzstan,20.0,Kyrgyzstan Air Company,"Kyrgyzstan Air Company, operating as Air Kyrgyzstan (Kyrgyz: Эйр Кыргызстан Авиакомпаниясы, Eýr Kyrgyzstan Aviakompaniýasy; Russian: Авиакомпания «Эйр Кыргызстан», Aviakompaniya «Air Kyrgyzstan»), is the flag carrier of Kyrgyzstan based in Bishkek. It operates scheduled domestic and international services to 13 destinations as well as charter services. Its main hub is Manas International Airport in Bishkek, with a hub at Osh Airport in Osh.The owner of 100% of the shares is the Government of the Kyrgyz Republic represented by the Fund for State Property Management under the Government of the Kyrgyz Republic.
The airline along with all airlines based in Kyrgyzstan are on the list of air carriers banned in the European Union.",https://en.wikipedia.org/wiki/Air_Kyrgyzstan
Laos,32.0,Lao Airlines,"Lao Airlines State Enterprise is the national airline of Laos, headquartered in Vientiane. It operates domestic and international services to countries such as Cambodia, China, Japan, South Korea, Thailand, and Vietnam. Its main operating base is Wattay International Airport in Vientiane. It is subordinate to the Ministry of Public Works and Transport.",https://en.wikipedia.org/wiki/Lao_Airlines
