0,1,2,3,4,5,6,7,8
Dominican Republic,10,John Gottman,http://www.wikidata.org/entity/Q776341,wd:Q776341,2472390.0,American psychologist,"John Mordechai Gottman (born April 26, 1942) is an American psychologist, professor emeritus of psychology at the University of Washington. His work focuses on divorce prediction and marital stability through relationship analyses. The lessons derived from this work represent a partial basis for the relationship counseling movement that aims to improve relationship functioning and the avoidance of those behaviors shown by Gottman and other researchers to harm human relationships. His work has also had a major impact on the development of important concepts on social sequence analysis. He and his wife, psychologist Julie Schwartz Gottman, co-founded and lead a relationship company and therapist training entity called The Gottman Institute. They have also co-founded Affective Software Inc, a program designed to make marriage and relationship counseling methods and resources available to a larger audience.Gottman was recognized in 2007 as one of the 10 most influential therapists of the past twenty-five years.",https://en.wikipedia.org/wiki/John_Gottman
East Timor,2,Danina Coelho,http://www.wikidata.org/entity/Q88397884,wd:Q88397884,,,--,--
Ecuador,18,Matilde Hidalgo,http://www.wikidata.org/entity/Q187187,wd:Q187187,1600498.0,Ecuadorian physician and suffragist (1889-1974),"Matilde Hidalgo de Procel (September 29, 1889 in Loja, Ecuador – February 20, 1974 in Guayaquil, Ecuador) was an Ecuadorian physician, poet, and activist. Matilde Hidalgo was the first woman to exercise the right to vote in Ecuador (and Latin America), and also the first to receive a Doctorate in Medicine. Hidalgo fought for the recognition of women's rights and is now known as one of the most important women in Ecuadorian history. At her young age, She mastered reading and writing skills as well as the piano. In 1973 she was paralyzed by a stroke, and she died in Guayaquil on February 20, 1974.",https://en.wikipedia.org/wiki/Matilde_Hidalgo
Egypt,29,W. D. Hamilton,http://www.wikidata.org/entity/Q15451,wd:Q15451,151959.0,British evolutionary biologist (1936-2000),"William Donald Hamilton  (1 August 1936 –  7 March 2000) was a British evolutionary biologist, recognised as one of the most significant evolutionary theorists of the 20th century.Hamilton became known for his theoretical work expounding a rigorous genetic basis for the existence of altruism, an insight that was a key part of the development of the gene-centered view of evolution. He is considered one of the forerunners of sociobiology. Hamilton published important work on sex ratios and the evolution of sex. From 1984 to his death in 2000, he was a Royal Society Research Professor at Oxford University.",https://en.wikipedia.org/wiki/W._D._Hamilton
El Salvador,5,María Isabel Rodríguez,http://www.wikidata.org/entity/Q6003945,wd:Q6003945,62724885.0,Salvadoran physician,"María Isabel Rodríguez (born November 5, 1922) is a Salvadoran physician, academic, and government official. In 1956, she became one of the first group of four women to enter the Legislative Assembly. From 1999 to 2007, she was the rector of the University of El Salvador. She was appointed El Salvador's Minister of Health in 2009, a position she held until 2014. She is currently the Presidential Advisor on Health and Education.",https://en.wikipedia.org/wiki/Mar%C3%ADa_Isabel_Rodr%C3%ADguez_(government_official)
Equatorial Guinea,2,Edward Thaddeus Barleycorn Barber,http://www.wikidata.org/entity/Q5345579,wd:Q5345579,15211959.0,Medical doctor,"Thaddeus Barleycorn-Barber (1865–1948) was born on 1 July 1865 in Santa Isabel, capital of the Spanish colony on the island of Fernando Po in West Africa.
He was one of the first black African students in York and is presumably linked with William N Barleycorn, the first native Primitive Methodist minister in Fernando Po. Other leading Creole families in Fernando Po (now Bioko) around this time included the Barleycorn family, as well as Vivour, Jones, Kinson, Dougan, Grange, Davies, Balboa, Knox, Coker and Collins. An ancestral link has been suggested with Francis Barber, Samuel Johnson's man-servant. His Barber surname was from Sierra Leone Creoles who settled in Fernando Po.",https://en.wikipedia.org/wiki/Edward_Thaddeus_Barleycorn_Barber
Eritrea,72,Tedros Adhanom Ghebreyesus,http://www.wikidata.org/entity/Q16196017,wd:Q16196017,39712205.0,"Ethiopian microbiologist, malaria researcher, and politician, Director-General of the World Health Organization","Tedros Adhanom Ghebreyesus (Tigrinya: ቴዎድሮስ አድሓኖም ገብረኢየሱስ, sometimes spelt ቴድሮስ ኣድሓኖም ገብረየሱስ; born 3 March 1965) is an Ethiopian public health official, researcher, and Director-General of the World Health Organization since 2017. Tedros is the first African to become WHO Director-General, receiving an endorsement for the role by the African Union. He played a role in the response to the Ebola virus epidemic, the ongoing COVID-19 pandemic, and the ongoing 2022 monkeypox outbreak.
Prior to serving as Director-General, he held two high-level positions in the government of Ethiopia: Minister of Health from 2005 to 2012 and Minister of Foreign Affairs from 2012 to 2016. Tedros was included in Time's 100 Most Influential People of 2020.

",https://en.wikipedia.org/wiki/Tedros_Adhanom_Ghebreyesus
Estonia,51,Karl Ernst von Baer,http://www.wikidata.org/entity/Q57190,wd:Q57190,17304.0,Baltic-German scientist (1792-1876),"Karl Ernst Ritter von Baer Edler von Huthorn  (28 February [O.S. 17 February] 1792 – 28 November [O.S. 16 November] 1876) was a Baltic German scientist and explorer.  Baer was a naturalist, biologist, geologist, meteorologist, geographer, and is considered a, or the, founding father of embryology.  He was a member of the Russian Academy of Sciences, a co-founder of the Russian Geographical Society, and the first president of the Russian Entomological Society, making him one of the most distinguished Baltic German scientists.

",https://en.wikipedia.org/wiki/Karl_Ernst_von_Baer
Ethiopia,72,Tedros Adhanom Ghebreyesus,http://www.wikidata.org/entity/Q16196017,wd:Q16196017,39712205.0,"Ethiopian microbiologist, malaria researcher, and politician, Director-General of the World Health Organization","Tedros Adhanom Ghebreyesus (Tigrinya: ቴዎድሮስ አድሓኖም ገብረኢየሱስ, sometimes spelt ቴድሮስ ኣድሓኖም ገብረየሱስ; born 3 March 1965) is an Ethiopian public health official, researcher, and Director-General of the World Health Organization since 2017. Tedros is the first African to become WHO Director-General, receiving an endorsement for the role by the African Union. He played a role in the response to the Ebola virus epidemic, the ongoing COVID-19 pandemic, and the ongoing 2022 monkeypox outbreak.
Prior to serving as Director-General, he held two high-level positions in the government of Ethiopia: Minister of Health from 2005 to 2012 and Minister of Foreign Affairs from 2012 to 2016. Tedros was included in Time's 100 Most Influential People of 2020.

",https://en.wikipedia.org/wiki/Tedros_Adhanom_Ghebreyesus
Federated States of Micronesia,2,Alexander De Soto,http://www.wikidata.org/entity/Q106087634,wd:Q106087634,67163688.0,"spanish-American physician, philanthropist, and businessman","Alexander De Soto (July 28, 1840 – November 11, 1936) was a Spanish-American physician, philanthropist, and businessman. He is best known for establishing Seattle's first hospital, the Wayside Mission Hospital, which he directed from 1898 to 1904. A born again Protestant, De Soto wanted to help more poor, homeless, sick, and people with addiction, and wanted to create a business that would finance his numerous philanthropic plans. At the zenith of his business career, De Soto was involved in mining businesses in Chile, Peru, Spain, North and South America, South Africa, and Mexico. He co-founded the De Soto Placer Mining company which conducted more mining activity than any other company of the time in Snohomish County, Washington, and was the first businessman to introduce dredge mining to Alaska. The company-owned Alaskan lands were considered the richest and best-equipped in the world, featuring the largest dredges and steam shovels available in 1903.
De Soto was born in the western Pacific Ocean's Caroline Islands, and educated in Spain. He arrived to America in 1862, and served as a navy surgeon in Federal Navy during the American Civil War. In 1867, he worked as surgeon in Alaska. He was one of the leaders of the Carlist movement. From 1870 to 1872, De Soto lived in Sweden, where he served as physician for King Charles XV. Later, he moved his practice to Chile and Peru. In 1879 and 1880, he served as an army surgeon for Chile in the War of the Pacific. De Soto's life took a turn when he developed an interest in gambling, which led to a morphine addiction. He was saved and converted to Protestantism, becoming a member of the New York Crittenton and the Bleecker Street Missions, and later of the Bowery Mission. In 1879, De Soto led a gospel expedition to Alaska, which failed to reach Klondike ending instead in Seattle, Washington, where De Soto established the city's first hospital and continued his missionary and philanthropic work.
De Soto started other business ventures to finance his missionary projects. He was involved in planning a railroad to Alaska as well as his mining business. Only his mining business was initially successful, as the Granite Falls mine in Snohomish County turned a profit. De Soto's decision to reinvest the proceedings into a gargantuan project in Alaska, although initially very promising, proved mistaken. De Soto successfully secured a significant investment fund and delivered state-of-the-art dredging equipment to Alaska, but the business idea failed, as his mining company's land didn't yield enough gold. De Soto was accused of mismanagement, and after several more unsuccessful attempts, he abandoned the mining business and returned to medicine. In 1910, he unsuccessfully ran for King County Coroner, and then went to Sweden, where he served as physician and dietician for the King of Norway from 1910 to 1915. Later, he returned to New York. In 1936, at the age of 95, as he was working as a dietician on the private yacht Centaur, he died soon after falling into the Gowanus Bay in Brooklyn.
In the 1920s, an historical plaque and an anchor marker were installed on the Washington Street Public Boat Landing in Seattle to commemorate De Soto and the Wayside Mission and Hospital.",https://en.wikipedia.org/wiki/Alexander_De_Soto
Fiji,17,Timoci Bavadra,http://www.wikidata.org/entity/Q2097052,wd:Q2097052,418070.0,Fijian politician (1934-1989),"Timoci Uluivuda Bavadra (22 September 1934 – 3 November 1989) was a Fijian medical doctor who founded the Fiji Labour Party and served as the Prime Minister of Fiji for one month in 1987.
He was born in Viseisei, Viti Levu, and was medical doctor and politician by profession.Contesting his first election in 1987, Bavadra forged an electoral coalition between his Labour Party and the much older, Indo-Fijian-dominated National Federation Party.  Although much larger, the NFP agreed to play a junior role in the coalition, aware that much of the ethnic Fijian community was not ready to accept an Indo-Fijian Prime Minister; even a government with a significant Indo-Fijian presence was itself bound to stretch the patience of ethnic Fijians.
The election was a stunning upset.  The Labour-NFP coalition captured 28 seats, four more than the Alliance Party, thereby ending the twenty-year reign of Ratu Sir Kamisese Mara, who, first as Chief Minister and subsequently as Prime Minister, had led Fiji since its pre-independence years.  Although an ethnic Fijian, Bavadra had been elected mostly with the support of Indo-Fijians.  Of the 28 members of his parliamentary caucus, only seven were ethnic Fijians, all of them elected from predominantly Indo-Fijian constituencies, a factor which caused considerable resentment among extremist sections of the Fijian population. Only nine percent of the ethnic Fijian electorate had voted for Bavadra's coalition, but even this was an unprecedented feat – a point that was largely overlooked.
Bavadra was opposed to nuclear testing and had hinted that visits by nuclear-armed warships of the United States Navy might not be welcome. Allegations have been made that the United States either supported or allowed Lieutenant-Colonel Sitiveni Rabuka to stage the coup on 13 May 1987 that brought down Bavadra's government, allegations that Rabuka has never convincingly denied. Unable to reverse the coup, Governor-General Ratu Sir Penaia Ganilau formally dismissed Bavadra on 19 May.  Bavadra made a tour of Commonwealth capitals, attempting to rally support, but got little more than sympathy.  In London in June, Queen Elizabeth, on advice of the Fijian Governor-General, refused to meet him.  After a period of negotiations, another coup, and a period of military rule, Ratu Mara again took office as Prime Minister on 5 December.
Bavadra died of cancer in 1989.",https://en.wikipedia.org/wiki/Timoci_Bavadra
Finland,55,Ragnar Granit,http://www.wikidata.org/entity/Q217722,wd:Q217722,644063.0,Finnish scientist (1900-1991),"Ragnar Arthur Granit  (30 October 1900 – 12 March 1991) was a Finnish-Swedish scientist who was awarded the Nobel Prize in Physiology or Medicine in 1967 along with Haldan Keffer Hartline and George Wald ""for their discoveries concerning the primary physiological and chemical visual processes in the eye"".

",https://en.wikipedia.org/wiki/Ragnar_Granit
France,118,Nostradamus,http://www.wikidata.org/entity/Q39978,wd:Q39978,21615.0,French apothecary and reputed seer,"Michel de Nostredame (December 1503 – July 1566), usually Latinised as Nostradamus, was a French astrologer, apothecary, physician, and reputed seer, who is best known for his book Les Prophéties (published in 1555), a collection of 942 poetic quatrains allegedly predicting future events.
Nostradamus's father's family had originally been Jewish, but had converted to Catholic Christianity a generation before Nostradamus was born. He studied at the University of Avignon, but was forced to leave after just over a year when the university closed due to an outbreak of the plague. He worked as an apothecary for several years before entering the University of Montpellier, hoping to earn a doctorate, but was almost immediately expelled after his work as an apothecary (a manual trade forbidden by university statutes) was discovered. He first married in 1531, but his wife and two children died in 1534 during another plague outbreak. He fought alongside doctors against the plague before remarrying to Anne Ponsarde, with whom he had six children. He wrote an almanac for 1550 and, as a result of its success, continued writing them for future years as he began working as an astrologer for various wealthy patrons. Catherine de' Medici became one of his foremost supporters. His Les Prophéties, published in 1555, relied heavily on historical and literary precedent, and initially received mixed reception. He suffered from severe gout toward the end of his life, which eventually developed into edema. He died on 1 or 2 July 1566. Many popular authors have retold apocryphal legends about his life.
In the years since the publication of his Les Prophéties, Nostradamus has attracted many supporters, who, along with some of the popular press, credit him with having accurately predicted many major world events. Academic sources reject the notion that Nostradamus had any genuine supernatural prophetic abilities and maintain that the associations made between world events and Nostradamus's quatrains are the result of (sometimes deliberate) misinterpretations or mistranslations. These academics also argue that Nostradamus's predictions are characteristically vague, meaning they could be applied to virtually anything, and are useless for determining whether their author had any real prophetic powers.",https://en.wikipedia.org/wiki/Nostradamus
Gabon,3,Donatien Mavoungou,http://www.wikidata.org/entity/Q3036209,wd:Q3036209,63032055.0,Gabonese doctor,"Donatien Mavoungou (28 August 1947 – 4 February 2020) was a Gabonese doctor, most well known for inventing DM28- IMMUNOREX. The product was suspended from production following a report by Science et Avenir, proving it to be a fake drug being trafficked between France and Africa.",https://en.wikipedia.org/wiki/Donatien_Mavoungou
Georgia,20,Dimitri Uznadze,http://www.wikidata.org/entity/Q1225942,wd:Q1225942,424925.0,Georgian philosopher,"Dimitri Uznadze (Georgian: დიმიტრი უზნაძე; December 2, 1886 – October 9, 1950, Tbilisi) was a Georgian psychologist and professor of psychology, co-founder of the Tbilisi State University (TSU) and of the Georgian Academy of Sciences (GAS).",https://en.wikipedia.org/wiki/Dimitri_Uznadze
Germany,116,Robert Koch,http://www.wikidata.org/entity/Q37193,wd:Q37193,13722.0,German physician and bacteriologist,"Heinrich Hermann Robert Koch (English:  KOKH, German: [ˈʁoːbɛʁt ˈkɔx] (listen); 11 December 1843 – 27 May 1910) was a German physician and microbiologist. As the discoverer of the specific causative agents of deadly infectious diseases including tuberculosis, cholera (though the bacterium itself was discovered by Filippo Pacini in 1854), and anthrax, he is regarded as one of the main founders of modern bacteriology. As such he is popularly nicknamed the father of microbiology (with Louis Pasteur), and as the father of medical bacteriology. His discovery of the anthrax bacterium (Bacillus anthracis) in 1876 is considered as the birth of modern bacteriology. His discoveries directly provided proofs for the germ theory of diseases, and the scientific basis of public health.While working as a private physician, Koch developed many innovative techniques in microbiology. He was the first to use the oil immersion lens, condenser, and microphotography in microscopy. His invention of the bacterial culture method using agar and glass plates (later developed as the Petri dish by his assistant Julius Richard Petri) made him the first to grow bacteria in the laboratory. In appreciation of his work, he was appointed to government advisor at the Imperial Health Office in 1880, promoted to a senior executive position (Geheimer Regierungsrat) in 1882, Director of Hygienic Institute and Chair (Professor of hygiene) of the Faculty of Medicine at Berlin University in 1885, and the Royal Prussian Institute for Infectious Diseases (later renamed Robert Koch Institute after his death) in 1891.
The methods Koch used in bacteriology led to establishment of a medical concept known as Koch's postulates, four generalized medical principles to ascertain the relationship of pathogens with specific diseases. The concept is still in use in most situations and influences subsequent epidemiological principles such as the Bradford Hill criteria. A major controversy followed when Koch discovered tuberculin as a medication for tuberculosis which was proven to be ineffective, but developed for diagnosis of tuberculosis after his death. For his research on tuberculosis, he received the Nobel Prize in Physiology or Medicine in 1905. The day he announced the discovery of the tuberculosis bacterium, 24 March, has been observed by the World Health Organization as ""World Tuberculosis Day"" every year since 1982.",https://en.wikipedia.org/wiki/Robert_Koch
Ghana,8,Jacob Plange-Rhule,http://www.wikidata.org/entity/Q88928087,wd:Q88928087,63756217.0,Ghanaian physician and medical researcher,"Jacob Plange-Rhule,  (27 July 1957 – 10 April 2020) was a Ghanaian physician, academic, and Rector of the Ghana College of Physicians and Surgeons from October 2015 until his death in 2020.At the time of his death, Plange-Rhule was a professor and Head of the Department of Physiology of the School of Medical Sciences in Kumasi, Ghana. He was also a consulting physician at the Department of Medicine of the Komfo Anokye Teaching Hospital (KATH) in Kumasi, where he founded the Hypertension and Renal Clinic and headed it for more than two decades.

",https://en.wikipedia.org/wiki/Jacob_Plange-Rhule
Greece,164,Hippocrates,http://www.wikidata.org/entity/Q5264,wd:Q5264,13486.0,Greek physician ( c. 460 – c. 370 BC),"Hippocrates of Kos (; Greek: Ἱπποκράτης ὁ Κῷος, translit. Hippokrátēs ho Kôios; c. 460 – c. 370 BC), also known as Hippocrates II, was a Greek physician of the classical period who is considered one of the most outstanding figures in the history of medicine. He is traditionally referred to as the ""Father of Medicine"" in recognition of his lasting contributions to the field, such as the use of prognosis and clinical observation, the systematic categorization of diseases, or the formulation of humoral theory. The Hippocratic school of medicine revolutionized ancient Greek medicine, establishing it as a discipline distinct from other fields with which it had traditionally been associated (theurgy and philosophy), thus establishing medicine as a profession.However, the achievements of the writers of the Hippocratic Corpus, the practitioners of Hippocratic medicine, and the actions of Hippocrates himself were often conflated; thus very little is known about what Hippocrates actually thought, wrote, and did. Hippocrates is commonly portrayed as the paragon of the ancient physician and credited with coining the Hippocratic Oath, which is still relevant and in use today. He is also credited with greatly advancing the systematic study of clinical medicine, summing up the medical knowledge of previous schools, and prescribing practices for physicians through the Hippocratic Corpus and other works.",https://en.wikipedia.org/wiki/Hippocrates
Grenada,13,Edward L. Atkinson,http://www.wikidata.org/entity/Q476650,wd:Q476650,15022348.0,Royal Navy surgeon and Antarctic explorer (1881-1929),"Edward Leicester Atkinson,  (23 November 1881 – 20 February 1929) was a Royal Navy surgeon and Antarctic explorer who was a member of the scientific staff of Captain Scott's Terra Nova Expedition, 1910–13. He was in command of the expedition's base at Cape Evans for much of 1912, and led the party which found the tent containing the bodies of Scott, ""Birdie"" Bowers and Edward Wilson. Atkinson was subsequently associated with two controversies: that relating to Scott's orders concerning the use of dogs, and that relating to the possible incidence of scurvy in the polar party. He is commemorated by the Atkinson Cliffs on the northern coast of Victoria Land, Antarctica, at 71°18′S 168°55′E.",https://en.wikipedia.org/wiki/Edward_L._Atkinson
Guatemala,4,Antonio Macías del Real,http://www.wikidata.org/entity/Q20007201,wd:Q20007201,46935461.0,Spanish pharmacist and writer,"Antonio Macías del Real (1866–1939) was a Spanish writer and pharmacist that moved to Guatemala where he wrote for most prestigious cultural publications.  Among his articles are those that we wrote for La Ilustración Guatemalteca during the last year of general José María Reina Barrios presidency.  When the president was assassinated on 8 February 1898, Macías del Real wrote Perfiles biográficos de don Manuel Estrada Cabrera (Biographical profiles of Mr. Manuel Estrada Cabrera, who had been appointed as interim President; Macias del Real kept writing on behalf of the new president since then. In 1902 his adulation paid off, as Estrada Cabrera granted him the Pacific Railroad concession.  According to Guatemalan historian Rafael Arévalo Martínez in his book ¡Ecce Pericles!, Macías del Real -a pharmacist graduated from Universidad Central de Madrid and later incorporated in Guatemala- was the one that gave Estrada Cabrera a potent venom that the latter used to get rid of his opponents.",https://en.wikipedia.org/wiki/Antonio_Mac%C3%ADas_del_Real
Guinea,13,Marie Claire Tchecola,http://www.wikidata.org/entity/Q19666542,wd:Q19666542,,,--,--
Guinea-Bissau,4,Laura Ferreira,http://www.wikidata.org/entity/Q86472082,wd:Q86472082,68001538.0,Portuguese physiotherapist (1965-2020),"Laura Ferreira (1965 – 2020) was a Portuguese physiotherapist. She was the second wife of Pedro Passos Coelho, former prime minister of Portugal.",https://en.wikipedia.org/wiki/Laura_Ferreira
Guyana,3,Samantha Tross,http://www.wikidata.org/entity/Q21531825,wd:Q21531825,48628741.0,British consultant surgeon,Samantha Tross (born 30 June 1968) is a British consultant surgeon. In 2005 Tross became the first black female orthopaedic surgeon in Britain and has been regularly recognized as one of Britains most influential Black Britons in the annual Powerlist.,https://en.wikipedia.org/wiki/Samantha_Tross
Haiti,10,Yvonne Sylvain,http://www.wikidata.org/entity/Q21069531,wd:Q21069531,46205228.0,Haitian physician (1907-1989),"Yvonne Sylvain (June 28, 1907 – October 3, 1989) was the first female medical doctor from Haiti. She was also the first woman accepted into the  University of Haiti Medical School, and earned her medical degree in 1940. After graduation, she worked as a specialist in obstetrics and gynecology in the Port-au-Prince General Hospital. As Haiti's first female practitioner she played an important role in providing improved medical access and tools for Haitian citizens.  Among her other accomplishments, she was also one of the voices fighting for physical, economical, social and political equality of Haitian women.",https://en.wikipedia.org/wiki/Yvonne_Sylvain
Honduras,5,Pablo Cámbar,http://www.wikidata.org/entity/Q27589327,wd:Q27589327,67515035.0,Honduran academic,"Pablo José Cámbar (Tegucigalpa, 22 March 1943 – Tegucigalpa, 25 April 2021) was a Honduran academic, researcher, and physician. He died due to complications of COVID-19.",https://en.wikipedia.org/wiki/Pablo_Jos%C3%A9_C%C3%A1mbar
Hungary,78,Albert Szent-Györgyi,http://www.wikidata.org/entity/Q180468,wd:Q180468,240540.0,Hungarian biochemist who won the Nobel Prize in Physiology or Medicine in 1937,"Albert Imre Szent-Györgyi de Nagyrápolt (Hungarian: nagyrápolti Szent-Györgyi Albert Imre; September 16, 1893 – October 22, 1986) was a Hungarian biochemist who won the Nobel Prize in Physiology or Medicine in 1937. He is credited with first isolating vitamin C and discovering the components and reactions of the citric acid cycle. He was also active in the Hungarian Resistance during World War II, and entered Hungarian politics after the war.

",https://en.wikipedia.org/wiki/Albert_Szent-Gy%C3%B6rgyi
Iceland,8,Sveinn Pálsson,http://www.wikidata.org/entity/Q463269,wd:Q463269,8274808.0,Icelandic physician and naturalist,"Sveinn Pálsson (25 April 1762 – 24 April 1840) was an Icelandic physician and a naturalist who carried out systematic observations of Icelandic glaciers in the 1790s. He also observed volcanoes and wildlife throughout his homeland.
He studied medicine and natural science in Copenhagen (1787–1791) before spending four years travelling around Iceland and studying nature. He described his research in Ferðabók (Travel Journal) and in addition, wrote Jöklarit (Glacier Treatise) and Eldrit (Volcano Treatise). Sveinn also wrote extensively about medicine.",https://en.wikipedia.org/wiki/Sveinn_P%C3%A1lsson
India,90,Ronald Ross,http://www.wikidata.org/entity/Q102034,wd:Q102034,240174.0,"Indian-British doctor, Nobel laureate, writer, and artist","Sir Ronald Ross  (13 May 1857 – 16 September 1932) was a British medical doctor who received the Nobel Prize for Physiology or Medicine in 1902 for his work on the transmission of malaria, becoming the first British Nobel laureate, and the first born outside Europe. His discovery of the malarial parasite in the gastrointestinal tract of a mosquito in 1897 proved that malaria was transmitted by mosquitoes, and laid the foundation for the method of combating the disease. 
Ross was a polymath, writing a number of poems, published several novels, and composed songs. He was also an amateur artist and mathematician. He worked in the Indian Medical Service for 25 years. It was during his service that he made the groundbreaking medical discovery. After resigning from his service in India, he joined the faculty of Liverpool School of Tropical Medicine, and continued as Professor and Chairman of Tropical Medicine of the institute for 10 years. In 1926, he became Director-in-Chief of the Ross Institute and Hospital for Tropical Diseases, which was established in honour of his works. He remained there until his death.",https://en.wikipedia.org/wiki/Ronald_Ross
Indonesia,71,Willem Einthoven,http://www.wikidata.org/entity/Q189488,wd:Q189488,370239.0,Dutch physiologist,"Willem Einthoven (21 May 1860 – 29 September 1927) was a Dutch doctor and physiologist. He invented the first practical electrocardiograph (ECG or EKG) in 1895 and received the Nobel Prize in Physiology or Medicine in 1924 for it (""for the discovery of the mechanism of the electrocardiogram"").",https://en.wikipedia.org/wiki/Willem_Einthoven
Iran,90,Abu Bakr al-Razi,http://www.wikidata.org/entity/Q169234,wd:Q169234,78209.0,"Persian polymath, physician, chemist and philosopher (854-925)","Abū Bakr al-Rāzī (full name: أبو بکر محمد بن زکریاء الرازي, Abū Bakr Muḥammad ibn Zakariyyāʾ al-Rāzī), c. 864 or 865–925 or 935 CE, often known as (al-)Razi or by his Latin name Rhazes, also rendered Rhasis, was a Persian physician, philosopher and alchemist who lived during the Islamic Golden Age. He is widely regarded as one of the most important figures in the history of medicine, and also wrote on logic, astronomy and grammar. He is also known for his criticism of religion, especially with regard to the concepts of prophethood and revelation. However, the religio-philosophical aspects of his thought, which also included a belief in five ""eternal principles"", are only recorded by authors who were often hostile to him.A comprehensive thinker, al-Razi made fundamental and enduring contributions to various fields, which he recorded in over 200 manuscripts, and is particularly remembered for numerous advances in medicine through his observations and discoveries. An early proponent of experimental medicine, he became a successful doctor, and served as chief physician of Baghdad and Ray hospitals. As a teacher of medicine, he attracted students of all backgrounds and interests and was said to be compassionate and devoted to the service of his patients, whether rich or poor. He was the first to clinically distinguish between smallpox and measles, and suggest sound treatment for the former.Through translation, his medical works and ideas became known among medieval European practitioners and profoundly influenced medical education in the Latin West. Some volumes of his work Al-Mansuri, namely ""On Surgery"" and ""A General Book on Therapy"", became part of the medical curriculum in Western universities. Edward Granville Browne considers him as ""probably the greatest and most original of all the Muslim physicians, and one of the most prolific as an author"". Additionally, he has been described as the father of pediatrics, and a pioneer of obstetrics and ophthalmology. Notably, he became the first physician to recognize the reaction of the eye's pupil to light.

",https://en.wikipedia.org/wiki/Abu_Bakr_al-Razi
Iraq,32,Hunayn ibn Ishaq,http://www.wikidata.org/entity/Q503130,wd:Q503130,1101492.0,"Arab Christian scholar, physician and scientist (809–873)","Hunayn ibn Ishaq al-Ibadi (also Hunain or Hunein) ( Arabic: أبو زيد حنين بن إسحاق العبادي; ʾAbū Zayd Ḥunayn ibn ʾIsḥāq al-ʿIbādī (809–873) was an influential Nestorian Christian translator, scholar, physician, and scientist. During the apex of the Islamic Abbasid era, he worked with a group of translators, among whom were Abū 'Uthmān al-Dimashqi, Ibn Mūsā al-Nawbakhti, and Thābit ibn Qurra, to translate books of philosophy and classical Greek and Persian texts into Arabic and Syriac.Ḥunayn ibn Isḥaq was the most productive translator of Greek medical and scientific treatises in his day. He studied Greek and became known as the ""Sheikh of the translators"". He mastered four languages: Arabic, Syriac, Greek and Persian. Hunayn's method was widely followed by later translators. He was originally from al-Hira, the capital of a pre-Islamic cultured Arab kingdom, but he spent his working life in Baghdad, the center of the great ninth-century Greek-into-Arabic/Syriac translation movement. His fame went far beyond his own community.",https://en.wikipedia.org/wiki/Hunayn_ibn_Ishaq
Israel,67,Daniel Kahneman,http://www.wikidata.org/entity/Q233950,wd:Q233950,165492.0,Israeli-American psychologist,"Daniel Kahneman (; Hebrew: דניאל כהנמן; born March 5, 1934) is an Israeli-American psychologist and economist notable for his work on the psychology of judgment and decision-making, as well as behavioral economics, for which he was awarded the 2002 Nobel Memorial Prize in Economic Sciences (shared with Vernon L. Smith). His empirical findings challenge the assumption of human rationality prevailing in modern economic theory.
With Amos Tversky and others, Kahneman established a cognitive basis for common human errors that arise from heuristics and biases, and developed prospect theory.
In 2011 he was named by Foreign Policy magazine in its list of top global thinkers. In the same year his book Thinking, Fast and Slow, which summarizes much of his research, was published and became a best seller. In 2015, The Economist listed him as the seventh most influential economist in the world.He is professor emeritus of psychology and public affairs at Princeton University's Princeton School of Public and International Affairs. Kahneman is a founding partner of TGG Group, a business and philanthropy consulting company. He was married to cognitive psychologist and Royal Society Fellow Anne Treisman, who died in 2018.

",https://en.wikipedia.org/wiki/Daniel_Kahneman
Italy,132,Florence Nightingale,http://www.wikidata.org/entity/Q37103,wd:Q37103,100127.0,"English social reformer, statistician, and founder of modern nursing (1820-1910)","Florence Nightingale  (; 12 May 1820 – 13 August 1910) was an English social reformer, statistician and the founder of modern nursing. Nightingale came to prominence while serving as a manager and trainer of nurses during the Crimean War, in which she organised care for wounded soldiers at Constantinople. She significantly reduced death rates by improving hygiene and living standards. Nightingale gave nursing a favourable reputation and became an icon of Victorian culture, especially in the persona of ""The Lady with the Lamp"" making rounds of wounded soldiers at night.Recent commentators have asserted that Nightingale's Crimean War achievements were exaggerated by the media at the time, but critics agree on the importance of her later work in professionalising nursing roles for women. In 1860, she laid the foundation of professional nursing with the establishment of her nursing school at St Thomas' Hospital in London. It was the first secular nursing school in the world and is now part of King's College London. In recognition of her pioneering work in nursing, the Nightingale Pledge taken by new nurses, and the Florence Nightingale Medal, the highest international distinction a nurse can achieve, were named in her honour, and the annual International Nurses Day is celebrated on her birthday. Her social reforms included improving healthcare for all sections of British society, advocating better hunger relief in India, helping to abolish prostitution laws that were harsh for women, and expanding the acceptable forms of female participation in the workforce.
Nightingale was a pioneer in statistics; she represented her analysis in graphical forms to ease drawing conclusions and actionables from data. She is famous for usage of the polar area diagram, also called the Nightingale rose diagram, equivalent to a modern circular histogram. This diagram is still regularly used in data visualisation.
Nightingale was a prodigious and versatile writer. In her lifetime, much of her published work was concerned with spreading medical knowledge. Some of her tracts were written in simple English so that they could easily be understood by those with poor literary skills. She was also a pioneer in data visualisation with the use of infographics, using graphical presentations of statistical data in an effective way. Much of her writing, including her extensive work on religion and mysticism, has only been published posthumously.

",https://en.wikipedia.org/wiki/Florence_Nightingale
