0,1,2
Malaysia,2017.0,"Main article: Capital punishment in Malaysia
Hanging. Death penalty for trafficking in dangerous drugs; discharging a firearm in the commission of a scheduled offense; accomplices in case of discharge of firearm; offenses against the Yang di-Pertuan Agong's person; murder; kidnapping; burglary; robbery; terrorism and treason. Discretionary for weapons trafficking; abetting mutiny; perjury causing wrongful execution;[241] consorting with a person carrying or having possession of arms or explosives; waging or attempting to wage war or abetting the waging of war against the Yang di-Pertuan Agong, a Ruler or Yang di-Pertua Negeri[242] Although a plan to abolish the death penalty was revoked on 13 March 2019, it did abolish mandatory capital punishment, and a moratorium on executions remains.[243][244]"
Maldives,-9999.0,"Main article: Capital punishment in the Maldives
Last execution when a colony of Britain was in 1952. Death penalty for murder,[245] terrorism, treason, adultery and apostasy. 60-year moratorium lifted in 2014.[246]"
Mongolia,2008.0,"Main article: Capital punishment in Mongolia
President Tsakhiagiin Elbegdorj instituted a moratorium in 2010, systematically commuting all death sentences. On 5 January 2012, ""a large majority of MPs"" adopted a bill that aims to abolish the death penalty. After two years under the official moratorium, the State Great Khural formally signed the Second Optional Protocol to the International Covenant on Civil and Political Rights.[247] This makes Mongolia abolitionist because under Article 1, paragraphs 1 and 2, of the Covenant, ・E・ENo one within the jurisdiction of a State Party to the present Protocol shall be executed,・E・E and ・E・EEach State Party shall take all necessary measures to "
Myanmar,1988.0,"Death penalty for murder, terrorism, participating in a gang robbery if one of the robbers commits murder, abetting a successful mutiny, assault by a person under a life sentence which causing harm, assault with the intention to murder which causing only harm, perjury causing wrongful execution,[251] high treason[252] and drug trafficking.[253]Myanmar has not carried out executions since 1988.[254][255] While Myanmar courts do hand down death sentences pro forma in particularly egregious cases, most recently in the 2018 case of Myo Zaw Oo who was convicted of the rape and murder of a government worker,[256] the sentences in practice are not carried out and are in effect life sentences. There have been three major amnesties (1989, 1993, 1997) in which the government commuted death sentences to life sentences or less, and simultaneously reduced life sentences to 10 years. However, prisoners held for political crimes, or crimes against the state are typically excluded from such amnesties.[255] Nevertheless, Myanmar is regarded as ""abolitionist in practice"" by both Amnesty International[257] and Death Penalty Watch.[254]
The country's abolitionist-in-practice status is currently in jeopardy as on 1 February 2021 the military overthrew the democratic government in a coup. On 14 March, the military declared martial law in selected regions of two largest cities (Yangon and Mandalay) and furthermore announced the introduction of a suite of new laws and penalties for insurrection and protest, including capital punishment.[258] On 9 April 2021 state broadcaster Myawaddy TV announced that 23 protesters had been charged with murder, and pursuant to s496 of the criminal code, would face execution. The date of the execution was not announced, and it currently (as of 10 April) is unknown whether or how the sentences will be carried out. At least 17 of the convicted were tried in absentia[259] and it is unclear whether they have since been apprehended.
While this would put Myanmar in the ""retentionist"" category, the sentences have yet to be carried out. Furthermore, the legitimacy of the military government and the recently imposed martial laws are contested by the deposed government (known as the NUG) who claim sole legislative authority. The international community thus far have not decided whether the military junta or NUG is the legitimate government, and as such it is not clear whether these proposed executions would be seen by the international community as lawful applications of the death penalty, or extrajudicial killings carried out by armed forces.
In addition, executions are carried out within the de facto autonomous Wa State. Wa state (officially the Wa Self-Administered Division) is nominally a semi-autonomous division located in two disconnected regions within Shan State. As such it is in principle subject to the laws, enforcement, and judicial system of Myanmar. However, in reality, the Wa State is controlled entirely by the United Wa State Army (UWSA) - an ethnic armed organisation (EAO) previously in open rebellion against the Myanmar government and military. While in recent years the UWSA has reached a dﾃｩtente with the Myanmar central authority, the Myanmar legal system does not apply in practice within Wa State. To wit, death sentences are handed down and carried out regularly, most recently in 2020.[260] Wa State imposes the death penalty only for murder [261] and executions are carried out by gunshot to the back of the head.
An other de facto autonomous region, Mong La (officially: Shan State Special region 4) on the Myanmar-Chinese border under the control of the National Democratic Alliance Army (NDAA) is also reputed to carry out executions much like Wa State,[262] however information is less reliable as executions are not officially announced."
Nepal,1979.0,"Main article: Capital punishment in Nepal
The death penalty was abolished in 1946 for ordinary crimes but was reinstated between 1985 and 1990 for cases of murder and terrorism.[263] Completely abolished since 1997 by Constitution."
North Korea,2021.0,"Main article: Capital punishment in North Korea
Various methods are used, including the firing squad, hanging or decapitation. North Korea performs mainly private, but also performs some public executions. Current laws allow the death penalty for drug offences; plots against national sovereignty; circulating ""harmful"" information; political dissidence; terrorism; espionage; treason against the Motherland or against the people; murder; murder of a North Korean police guard; watching South Korean and foreign websites, medias or movies; listening to South Korean and foreign radio broadcasts; kidnapping; rape; assault; burglary; insubordination; inappropriate words; armed robbery; violation of Juche customs; human trafficking; illegal border crossing; committing massacres; bank robbery; grand theft; making illegal international calls without a phone card; producing and/or watching pornography; embezzlement; currency counterfeiting; black market smuggling/trafficking; damaging or deliberately destroying state property; destroying military facilities or technology; taking unauthorized photographs; unauthorized religious activity; returning home from foreign countries after becoming a defector and prostitution.[265][266] There have been at least 64 carried out death sentences in 2016, and in 2017 five North Korean minister-level officials were executed; it is not known whether these officials were executed due to a judicial sentence or a direct order of Kim Jong-un.[267] No official numbers can be known because of the secrecy surrounding the topic of capital punishment within the state."
Oman,2020.0,"Death penalty for murder, drug trafficking, arson, piracy, terrorism, kidnapping, recividism of aggravated offenses punishable by life imprisonment, leading an armed group that engages in spreading disorder (such as by sabotage, pillage or killing), espionage, treason and perjury causing wrongful execution.[269][270]"
Pakistan,2019.0,"Main article: Capital punishment in Pakistan
Hanging. Death penalty for murder, aggravated murder, drug smuggling, terrorism, arms trafficking, armed robbery resulting in death, certain military offenses (e.g. cowardice, assisting the enemy, abetting a successful mutiny), kidnapping, rape, gang rape, perjury in a capital case leading execution of an innocent person, hijacking, sabotage of the railway system, stripping a woman's clothes, a scheduled offence likely to create terror or disrupt sectarian harmony, acts to strike terror or create a sense of fear and insecurity resulting in death, unlawful assembly, treason, espionage, adultery, homosexuality and blasphemy.[272][273] Six-year moratorium lifted in 2014 after the Peshawar school massacre."
Palestinian Territories,2017.0,"Hamas performs vigilante public executions.[275][276][277] Indeed, suspected political dissidents, such as accused Israel collaborators, are frequently executed, often in the street or public squares in front of large crowd to serve as warnings for people, and sometimes without trial.[278] Death penalty for aggravated murder; murder; terrorism; treason; espionage; military offenses and some offenses resulting in death like vandalism; medical violations; felony; disobedience; violence or sedition.[279] The State of Palestine has ratified the Second Optional Protocol to the International Covenant on Civil and Political Rights.[280]"
Philippines,2000.0,"Main article: Capital punishment in the Philippines
Abolished in 1987 under the present Constitution, re-introduced in 1993, re-abolished on 24 June 2006 under Republic Act No. 9346. The House of Representatives voted to reinstate the death penalty for drug crimes in March 2017,[282] but it was stalled in the Senate.[283]"
Qatar,2020.0,"Main article: Capital punishment in Qatar
Execution by firing squad. Death penalty for espionage;[285] threat to national security;[286] apostasy (no recorded executions); homosexuality; blasphemy;[287] murder; aggravated murder; violent robbery; arson; torture; kidnapping; terrorism; rape; drug trafficking; extortion by threat of accusation of a crime of honor; perjury causing wrongful execution and treason.[288]"
Saudi Arabia,2022.0,"Main article: Capital punishment in Saudi Arabia
Decapitation, firing squad, stoning. Saudi Arabia performs public executions. Current Islamic laws allow the use of capital punishment for many violent and nonviolent offenses which includes aggravated burglary, treason, espionage, as well as homosexuality, adultery; murder; blasphemy; apostasy;[289] drug trafficking; rape; armed robbery;[290] some military offences; witchcraft; sexual misconduct and terrorism. Method most often used is beheading with a scimitar, although the firing squad is sometimes used. Bodies may be put on public display."
Singapore,2019.0,"Main article: Capital punishment in Singapore
Hanging. Death penalty for terrorism; murder; treason; perjury causing wrongful execution; kidnapping; certain firearm offenses; gang-robbery resulting in death; genocide; arms trafficking; piracy; attempted murder by a convict under a life sentence; drug trafficking in more than 15 grams of heroin or morphine, 30 grams of cocaine or 500 grams of cannabis and some military offences.[291][292]"
South Korea,1997.0,"Main article: Capital punishment in South Korea
Hanging and firing squad. Death penalty for murder (over two victims), aggravated murder, arson resulting in death, piracy, terrorism, kidnapping resulting in death, rape resulting in death, rebellion, drug trafficking, conspiracy with foreign countries, robbery-homicide, recidivist violent robbery and treason.[294] There has been an unofficial moratorium on executions since President Kim Dae-jung took office in February 1998.[295]"
Sri Lanka,1976.0,"Main article: Capital punishment in Sri Lanka
Death penalty for murder; treason; perjury causing an innocent person to be executed; rape; armed robbery; drug trafficking; kidnapping with the use of a gun; extortion committed with the use of a gun; human trafficking offenses committed with the use of a gun; attempting murder with the use of a gun; causing harm with the use of a gun; assault on a public servant with the use of a gun and some military offences.[296] Moratorium since 1976."
Syria,2022.0,"Main article: Capital punishment in Syria
Hanging is used for normal executions, and for military personnel, shooting is used. Syria performs public executions. Current laws allow the death penalty for treason; espionage; murder; arson resulting in death; attempting a death-eligible crime; recidivism for a felony punishable by forced labor for life; terrorism; political acts and military offences such as bearing arms against Syria in the ranks of the enemy, insubordination, rebellion, desertion of the armed forces to the enemy and acts of incitement under martial law or in wartime; violent robbery; subjecting a person to torture or barbaric treatment during the commission of gang-robbery; rape. Certain crimes are considered to deserve an automatic death sentence punishment: membership in the Muslim Brotherhood; joining the Islamic State of Iraq and the Levant; drug trafficking; political dissidence and falsification of material evidence resulting in a third party being convicted for a drug offense and sentenced to death.[298] Extrajudicial killings are commonplace in Syria.[299] Persons excused from death row are women with small children, pregnant women, the mentally ill, the intellectually disabled, and teenagers who committed the crime under the age of 18 at the time.[298] Since the start of the civil war, it cannot be known clearly how many people have been put on death row. As of 2014, Syria did have an execution per capita rate of 1 for every 3,000,000 persons.[298]"
Taiwan,2020.0,"Main article: Capital punishment in Taiwan
Gun shot to heart at close range with a single gun. Lethal injection is also a legal form of execution, although there are no known instances of it being used. The condemned person lies on a mattress where doctor marks where heart is; the executioner shoots at the marked place on the condemned back. Condemned are sedated prior to execution. If the condemned person decides to be an organ donor, then the shot is aimed to the rear of the head at the brain stem.[301] Crimes punishable by death are: aggravated murder, murder, other offences resulting in death, drug trafficking, drug possession, treason, military offences, war crimes, crimes against humanity, and genocide.[301] Those excluded from capital punishment are: the elderly, pregnant women, women with small children, the mentally ill, and teenagers under the age of 18 at the time of the crime. As of 2006, the mandatory death penalty minimum was taken away. By the end of 2012, there were a recorded number of 120 prisoner executions."
Tajikistan,2004.0,"Main article: Capital punishment in Tajikistan
Firing squad. Death penalty for murder with aggravating circumstances; rape with aggravating circumstances; terrorism; biocide; genocide.[302] Moratorium introduced 30 April 2004 by President Emomali Rahmon, which means instead of capital punishment, the individual shall receive a life in prison. Persons excluded from death row are: the elderly, women, pregnant women, intellectually disabled, the mentally ill, and teenagers who were under the age of 18 at the time of the crime.[303] Many interest groups within the state are attempting to rid the death penalty out of the law books altogether.[304]"
Thailand,2018.0,"Main article: Capital punishment in Thailand
Lethal Injection, Death penalty for 35 crimes including regicide; sedition or rebellion; offenses committed against the external security of Thailand; murder or attempted murder of a foreign head of state or a member of the royal family; bribery; high treason; espionage; terrorism acts; terrorism; arson; rape; murder; aggravated murder; drug trafficking; kidnapping; robbery resulting in death; certain military offences; illegal use of firearms or explosives. For a full list see here (PDF)"
Turkmenistan,1997.0,"Main article: Capital punishment in Turkmenistan
Abolished 1999 by Constitution."
United Arab Emirates,2017.0,"Main article: Capital punishment in the United Arab Emirates
Firing squad, Stoning, Hanging. Death penalty for murder; aggravated murder; drug offenses;[307] successfully inciting the suicide of a person ""afflicted with total lack of free will or reason""; arson resulting in death; kidnapping resulting in death; acts of indecent assault resulting in death; importing nuclear substances/wastes in the environment of the State rape; treason; adultery; apostasy; aggravated robbery; terrorism; sodomy; homosexuality; joining the Islamic State of Iraq and the Levant in Syria or Iraq; espionage and perjury causing wrongful execution[308]"
Uzbekistan,2005.0,"Main article: Capital punishment in Uzbekistan
President Islam Karimov signed a decree on 1 August 2005 that replaced the death penalty with life imprisonment on 1 January 2008[310]"
Vietnam,2020.0,"Main article: Capital punishment in Vietnam
Lethal injection. Death penalty for treason; taking action to overthrow the government; espionage; rebellion; banditry; terrorism; sabotage; hijacking; destruction of national security projects; undermining peace; war crimes; crimes against humanity; manufacturing, concealing and trafficking in narcotic substances; certain military offences; manufacturing or trading fake goods such as food or medicines, causing ""particularly serious"" consequences; murder; rape; robbery; embezzlement; fraud and receiving bribes above a certain amount, or causing ""particularly serious"" consequences.[311][312]"
Yemen,2021.0,"Main article: Capital punishment in Yemen
Shooting, stoning. Yemen performs public executions. Current laws allow the death penalty for murder;[313] adultery;[314] homosexuality;[97][315] apostasy[98] (no recorded executions); blasphemy;[316] drug trafficking; perjury causing wrongful execution; kidnapping; rape; sexual misconduct; violent robbery; banditry; terrorism; destruction of property leading to death; prostitution; certain military offenses (e.g. cowardice, desertion); espionage and treason.[317]"
Albania,1995.0,"Main article: Capital punishment in Albania
Used hanging prior to abolition. Ratification of Protocol No. 13 of ECHR took place on 6 February 2007, in effect by 1 June 2007.[323]"
Andorra,1943.0,"Main article: Capital punishment in Andorra
Garrote, firing Squad abolished 1990 by Constitution."
Armenia,-9999.0,"Main article: Capital punishment in Armenia
Abolished in 1998 by Constitution. The last execution when Armenia was a part of the USSR was on 30 August 1991."
Austria,1950.0,"Main article: Capital punishment in Austria
Abolished in peacetime 1950. Completely abolished in 1968 by Constitution."
Azerbaijan,1993.0,Main article: Capital punishment in Azerbaijan
Belarus,2019.0,"Main article: Capital punishment in Belarus
Belarus is the only country in Europe to practice the death penalty. Laws allow capital punishment for acts of aggression; murder of a representative of a foreign state or international organization with the intention to provoke international tension or war; international terrorism; genocide; crimes against the security of humanity; murder with aggravating circumstances; terrorism; terrorist acts; treason that results in loss of life; conspiracy to seize power; sabotage; murder of a police officer; murder of a border patrol officer; use of weapons of mass destruction; and violations of the laws and customs of war.[325]"
Belgium,1950.0,"Main article: Capital punishment in Belgium
Last execution for common law crimes was in 1863. Last execution for war crimes was in 1950. Abolished 1996 by Penal Code; since 2005 in Constitution."
Bosnia and Herzegovina,-9999.0,"Main article: Capital punishment in Bosnia and Herzegovina
The final execution in the present-day Bosnia and Herzegovina took place in 1977,[326] when then Socialist Republic of Bosnia and Herzegovina was still one of the constituent republics of Yugoslavia. It was abolished in 1998 by the Constitution, although the death penalty remained present in the Constitution of Republika Srpska, where it was endorsed in the Article 11, which read : ""The human life shall be inviolable. Death penalty may only just be pronounced exclusively for capital crimes.""[327] The Supreme Court of Bosnia and Herzegovina had abolished the death penalty in the Republika Srpska in 2019, making Bosnia and Herzegovina, in practice, the last country in Europe, except for Belarus and Russia, to fully abolish the death penalty on all of the levels of its judiciary.[328]"
Bulgaria,1989.0,"Main article: Capital punishment in Bulgaria
The last execution in Bulgaria took place on 4 November 1989, days before the downfall of Todor Zhivkov, which heralded the end of the communist regime. It was the year's 14th shooting of a convicted prisoner."
Croatia,-9999.0,"Main article: Capital punishment in Croatia
Last capital punishment was performed on 29 January 1987 by the state firing squad while Croatia was still part of SFR Yugoslavia. Last executed convict was Duﾅ｡an Kosiﾄ・E who killed ﾄ・Eedomir Matijeviﾄ・E, his wife Slavica and their two daughters, Dragana and Snjeﾅｾana.[329][330] Capital punishment was abolished in 1990 according to the provision of the new Croatian constitution enected for the SR Croatia. Upon declaring independence in June 1991 newly formed Republic of Croatia declared Constitution from 1990 official and left the jurisdiction of the Yugoslav Federation consequently completely abolishing capital punishment. The death penalty is prohibited by the article 21 of the Croatian Constitution.[331]"
Cyprus,1962.0,"Main article: Capital punishment in Cyprus
Capital punishment for murder abolished in 1983. Completely abolished in 2016 by amendment to the Constitution removing references to capital punishment."
Czech Republic,-9999.0,"Main article: Capital punishment in the Czech Republic
Last execution when part of Czechoslovakia was in June 1989. Abolished after the Velvet Revolution 1990 by the amendment to Constitution of Czechoslovakia. Upon independence on 1 January 1993 the Czech Republic became a new abolitionist state."
Denmark,1950.0,"Main article: Capital punishment in Denmark
Last execution for common law crimes 1892. Last execution for war crimes 1950. Capital punishment was retroactively carried out 1945・E・E50 for crimes related to the German occupation in World War II, repealed in 1951 and confirmed in 1993. A similar rule was active 1952・E・E1978 in the civil penalty law for war crimes committed under extreme circumstances."
Estonia,1991.0,"Main article: Capital punishment in Estonia
The last execution in Estonia has took place on 11 September 1991 when Rein Oruste was shot with a bullet to the back of the head for the crime of murder."
Finland,1944.0,"Main article: Capital punishment in Finland
Last peacetime execution 1825. Last wartime execution 1944. Capital punishment was abolished for civilian crimes in 1949 (all existing sentences commuted to life imprisonment) and for all crimes 1972. In 1984 the death penalty was explicitly outlawed in the Finnish Constitution."
France,1977.0,"Main article: Capital punishment in France
The death penalty was initially abolished by the Directory in 1795 but re-introduced by Napoleon in 1810. It was re-abolished in law in 1981 and by Constitution in 2007."
Georgia,1995.0,"Main article: Capital punishment in Georgia (country)
The death penalty was abolished for most offenses in 1997, but the constitution stated that the Supreme Court had the power to impose the death penalty in exceptionally serious cases of ""crimes against life"". On 27 December 2006, President Mikheil Saakashvili signed into a law a new constitutional amendment totally abolishing the death penalty in all circumstances.See also: Capital punishment in Abkhazia
The self-proclaimed state of Abkhazia, which is claimed by Georgia, still retains the death penalty for wartime treason, but it has been under moratorium since 2007."
Germany,1981.0,"Main article: Capital punishment in Germany
Abolished by the Basic Law since the formation of the Federal Republic of Germany in 1949. However, US military authorities carried out seven executions on German territory in 1951, since they were, as an occupation force, not subjected to this.[334] German Democratic Republic (country which ceased to exist in 1990 and all of its territory joined the Federal Republic of Germany) abolished the death penalty in 1987, the last execution was held in 1981."
Greece,1972.0,"Main article: Capital punishment in Greece
Abolished in 1994 (Law 2207/1994) except for high treason in time of war; abolished completely with the Constitutional amendment of 2001 and then with the approval by Greek Parliament of the ratification of Protocol No. 13 on the abolition of death penalty in all circumstances in November 2004."
Hungary,1988.0,"Main article: Capital punishment in Hungary
Capital punishment was abolished in 1990 and the last execution was of Ernﾅ・E Vadﾃ｡sz on 14 July 1988 for murder."
Iceland,-9999.0,"Main article: Capital punishment in Iceland
Last execution in 1830 when a colony of Denmark.[337] Abolished in 1928;[338] reintroduction made unconstitutional in 1995 by unanimous vote of Parliament.[339]"
Ireland,1954.0,"Main article: Capital punishment in Ireland
Abolished for most murders in 1964, and for remaining offences in 1990. Last death sentences passed in 1985; all since 1954 commuted to imprisonment. 2001 constitutional referendum prohibits reintroduction, even during state of emergency."
Italy,1947.0,"Main article: Capital punishment in Italy
On 30 November 1786 the Grand Duchy of Tuscany (then independent, now a part of Italy) became the first state in the modern era to completely abolish the death penalty. The short lived Roman Republic of Feb・E・EJuly 1849 abolished the death penalty before being overthrown by French troops. When the Kingdom of Italy was formed in 1861 all the constituent states except Tuscany allowed capital pun"
Latvia,1996.0,"Main article: Capital punishment in Latvia
Death penalty abolished for peacetime offenses 1999. Abolished for all crimes 2012.[342]"
Liechtenstein,1785.0,Main article: Capital punishment in Liechtenstein
Lithuania,1995.0,Main article: Capital punishment in Lithuania
Luxembourg,1949.0,"Main article: Capital punishment in Luxembourg
Abolished by the Constitution in 1979."
Malta,-9999.0,"Main article: Capital punishment in Malta
Last execution when a colony of Britain was in 1943. Capital punishment for murder abolished in 1971; part of the military code until 2000."
Moldova,-9999.0,"Main article: Capital punishment in Moldova
No executions since independence from USSR in 1991.[344] On 23 September 2005 the Moldovan Constitutional Court approved constitutional amendments that abolished the death penalty.[345]The self-proclaimed state of Transnistria, which is claimed by Moldova, still retains the death penalty but has observed a moratorium on executions since 1999."
Monaco,1847.0,"Main article: Capital punishment in Monaco
Abolished by Constitution 1962."
Montenegro,-9999.0,"Main article: Capital punishment in Montenegro
Last execution when a part of Yugoslavia was on 29 January 1981.[346] Capital punishment abolished by the Federal Republic of Yugoslavia in 1995. When Montenegro declared independence in 2006 it became an abolitionist state."
Netherlands,1952.0,"Main article: Capital punishment in the Netherlands
See also: Capital punishment in Aruba
Last execution for peacetime offences 1860. Abolished for peacetime offences in 1870. Abolished in Netherlands by Constitution 1982. Last Netherlands overseas territory to abolish was Netherlands Antilles in 2010.[347]"
North Macedonia,-9999.0,"Main article: Capital punishment in North Macedonia
Last execution when it was part of Yugoslavia was in 1988.[322] Abolished by Constitution in 1991."
Norway,1948.0,"Main article: Capital punishment in Norway
Abolished for peacetime offences in 1902, last execution for peacetime offences 1876. Last executions of wartime offenders conducted on 37 men convicted of treason or war crimes in WWII in 1945・E・E48."
Poland,1988.0,"Main article: Capital punishment in Poland
A criminal law reform including reintroduction of death penalty was proposed in 2004 by Prawo i Sprawiedliwoﾅ・Eﾄ・E, but lost its first reading vote in the Sejm by 198 to 194 with 14 abstentions. It is said that this was only populism, as Poland was in the European Union and so this initiative hardly had a chance.[94]"
Portugal,1846.0,"Main article: Capital punishment in Portugal
Capital Punishment was abolished for political crimes in 1852, civil crimes in 1867 and war crimes in 1911.[349] In 1916, capital punishment was reinstated only for military offenses that occurred in a war against a foreign country and in the theater of war.[350] Capital punishment was completely abolished again in 1976.[351]"
Romania,1989.0,"Main article: Capital punishment in Romania
The last people to be convicted and executed in Romania were former dictator Nicolae Ceauﾈ・Eescu and his wife, Elena Ceauﾈ・Eescu, following the Romanian Revolution of 1989. Their accusations ranged from crimes against humanity to high-treason. Abolished in 1990 and banned by Constitution in 1991."
Russia,1996.0,"Main article: Capital punishment in Russia
Shooting. Russia retains the death penalty, but it is rarely used. There have been four brief periods when Russia has completely abolished the death penalty, in the 18th century Russian empress Elizabeth abolished it, but it was restored by the next emperor, Peter III of Russia; then, on 12 March 1917 to 12 July 1917 following the overthrow of the Tsar, 27 October 1917 to 16 June 1918 following the seizure of power by the Bolsheviks, and 1947・E・E1950 after the end of the Second World War (Joseph Stalin abolished it in 1947, but he had restored it in 1950, and for this short period, the strictest punishment in USSR was penal servitude in GULAG for 25 years). Currently the Criminal Code of the Russian Federation envisages the death penalty for five crimes: murder with aggravating circumstances, assassination attempt against a state or public figure, attempt on the life of a person admi"
San Marino,-1.0,"Main article: Capital punishment in San Marino
Capital Punishment was abolished for civil crimes in 1848. The Death penalty was completely abolished for all crimes in 1865."
Serbia,-9999.0,"Main article: Capital punishment in Serbia
Last execution when a part of Yugoslavia was in 1992. Capital punishment abolished by the Federal Republic of Yugoslavia in 1995. When Serbia became independent in 2006 it became an abolitionist state."
Slovakia,-9999.0,"Main article: Capital punishment in Slovakia
Last execution when a part of Czechoslovakia was in 1989. Abolished 1990 by Constitution when still a constituent part of Czechoslovakia. Upon independence on 1 January 1993 Slovakia became a new abolitionist state."
Slovenia,-9999.0,"Main article: Capital punishment in Slovenia
Last execution when a part of Yugoslavia was in 1959. Abolished in Slovenian Yugoslav Republic 1989 by Constitution. Upon declaration of independence in 1991 Slovenia removed itself from the jurisdiction of the Federal Yugoslav capital punishment statutes effectively achieving complete abolition."
Spain,1975.0,"Main article: Capital punishment in Spain
Abolished in 1978 by Constitution except for wartime offences. Abolished from the military penal code in 1995.[356]"
Sweden,1910.0,"Main article: Capital punishment in Sweden
Peacetime offences 1921, Wartime offences 1973. Constitutionally prohibited since 1975."
Switzerland,1944.0,"Main article: Capital punishment in Switzerland
Capital punishment was abolished in 1874, but reinstated in 1879. It was practiced by a few cantons (nine executions up to 1940). Abolished by popular vote in 1938, except for wartime military crimes, for which it was abolished in 1992. Banned by the 1999 constitution."
Turkey,1984.0,"Main article: Capital punishment in Turkey
Abolished in 2004 by Constitution. On 29 October 2016, Turkish President Recep Tayyip Erdogan says his government would ask parliament to consider reintroducing the death penalty as a punishment for the plotters behind the July coup bid,[357] while suggesting the possibility of reintroducing it through a referendum.[358]"
Ukraine,1997.0,"Main article: Capital punishment in Ukraine
Abolished February 2000 after the Constitutional Court ruled the death penalty unconstitutional in December 1999.[360][361] New criminal code passed in April 2000.[360][361][362] The unrecognized Donetsk People's Republic reintroduced the death penalty for treason in 2014.[363]"
United Kingdom,1964.0,"Main article: Capital punishment in the United Kingdom
Last execution in the UK was in 1964. The last execution on British Overseas Territory occurred in Bermuda in 1977. Abolished for murder in 1969 in Great Britain and 1973 in Northern Ireland. Abolished for all remaining offences (high treason, piracy with violence and offences under military jurisdiction) in UK in 1998. European Convention, Thirteenth Protocol ratified in 2003 confirming total abolition.See also: Capital punishment in the British Indian Ocean Territory, Capital punishment in Gibraltar, Capital punishment in Guernsey, Capital punishment in the Isle of Man, and Capital punishment in Jersey
The last British Territory or Crown Dependency to completely abolish capital punishment was Jersey on 10 December 2006 (see Capital punishment in Jersey)."
Vatican City,1870.0,"Main article: Capital punishment in Vatican City
Last execution on 9 July 1870. Mazzatello was used in ancient times, then hanging, beheading and from early 800 guillotine. Never used within the Vatican City itself and only carried out in the Papal States by local authorities where the sentences were handed out. From 1870 to 1929 the Vatican had no sovereign territories, and no death sentences were applied. Officially re-introduced in the Law Codes in 1927, only in case of assassination of the Pope. Abolished in 1969 (abolition officially ratified in 2001 only)."
