0,1,2,3,4
Comoros,1.0,Action of 3 July 1810,"The action of 3 July 1810 was a minor naval engagement of the Napoleonic Wars, in which a French frigate squadron under Guy-Victor Duperré attacked and defeated a convoy of Honourable East India Company East Indiamen near the Comoros Islands. During the engagement the British convoy resisted strongly and suffered heavy casualties but two ships were eventually forced to surrender. These were the British flagship Windham, which held off the French squadron to allow the surviving ship Astell to escape, and Ceylon. The engagement was the third successful French attack on an Indian Ocean convoy in just over a year, the French frigates being part of a squadron operating from the Île de France under Commodore Jacques Hamelin.
Although a British frigate squadron under Josias Rowley was under orders to eliminate the French raiders, Rowley was distracted by the planned invasion of Île Bonaparte, which began the following week. Combined with limited British resources in the region, this allowed the French frigates significant freedom to attack British interests across the Ocean. The attack on Île Bonaparte was however part of a wider British strategy to seize and capture French raiding bases, and the success of the operation severely limited future French operations as Hamelin's squadron was required for the defence of Île de France. As a result, this was the last successful attack on a British merchant convoy in the Indian Ocean during the Napoleonic Wars.",https://en.wikipedia.org/wiki/Action_of_3_July_1810
Costa Rica,2.0,Action of 17 February 1783,The action of 17 February 1783 was a minor naval engagement fought in between Jamaica and Cuba in the Caribbean sea between a Royal Navy frigate HMS Fox and a Spanish Navy frigate Santa Catalina.,https://en.wikipedia.org/wiki/Action_of_17_February_1783
Côte d’Ivoire,8.0,Battle of Guinea,"The Battle of Guinea took place on the Gulf of Guinea, in western Africa, 1478, between a Portuguese fleet and a Castilian fleet in the context of the War of the Castilian Succession.
The outcome of the battle of Guinea was decisive for Portugal, continuing its dominance of the Atlantic Ocean, and reaching a very favourable sharing of the Atlantic and territories disputed with Castile in the Peace of Alcáçovas (1479). All with the exception of the Canary Islands stayed under Portuguese control: Guinea, Cape Verde, Madeira, Azores and the exclusive right of conquering the Kingdom of Fez. Portugal also won exclusive rights over the lands discovered or that were to be discovered south of the Canary Islands.",https://en.wikipedia.org/wiki/Battle_of_Guinea
Croatia,27.0,Serbian Revolution,"The Serbian Revolution (Serbian: Српска револуција / Srpska revolucija) was a national uprising and constitutional change in Serbia that took place between 1804 and 1835, during which this territory evolved from an Ottoman province into a rebel territory, a constitutional monarchy, and modern Serbia. The first part of the period, from 1804 to 1817, was marked by a violent struggle for independence from the Ottoman Empire with two armed uprisings taking place, ending with a ceasefire. The later period (1817–1835) witnessed a peaceful consolidation of political power of the increasingly autonomous Serbia, culminating in the recognition of the right to hereditary rule by Serbian princes in 1830 and 1833 and the territorial expansion of the young monarchy. The adoption of the first written Constitution in 1835 abolished feudalism and serfdom, and made the country suzerain. The term Serbian Revolution was coined by a German academic historiographer, Leopold von Ranke, in his book Die Serbische Revolution, published in 1829. These events marked the foundation of modern Serbia.The period is further divided as follows:

First Serbian Uprising (1804–13), led by Karađorđe Petrović
Hadži-Prodan's rebellion (1814)
Second Serbian Uprising (1815–17), led by Miloš Obrenović
Official recognition of the Serbian state (1815–1833)The Proclamation (1809) by Karađorđe in the capital Belgrade probably represented the apex of the first phase. It called for national unity, drawing on Serbian history to demand the freedom of religion and formal, written rule of law, both of which the Ottoman Empire had failed to provide. It also called on Serbs to stop paying taxes to the Porte, deemed unfair as based on religious affiliation. Apart from dispensing with poll tax on non-Muslims (jizya), the revolutionaries also abolished all feudal obligations in 1806, only 15 years after the French revolution, peasant and serf emancipation thus representing a major social break with the past. The rule of Miloš Obrenović consolidated the achievements of the Uprisings, leading to the proclamation of the first constitution in the Balkans and the establishment of the first Serbian institution of higher learning still in existence, the Great Academy of Belgrade (1808). In 1830 and again in 1833, Serbia was recognized as an autonomous principality, with hereditary princes paying annual tribute to the Porte. Finally, de facto independence came in 1867, with the withdrawal of Ottoman garrisons from the principality; de jure independence was formally recognized at the Congress of Berlin in 1878.",https://en.wikipedia.org/wiki/Serbian_Revolution
Cuba,7.0,Battle of Havana (1748),"The Battle of Havana was a naval engagement that took place between the British Caribbean squadron and a Spanish squadron based near Havana during the War of Jenkins' Ear. The battle occurred on the morning of the 12th and ended on 14 October 1748. The belligerents consisted of two squadrons under the command of Admiral Don Andres Reggio of the Spanish Navy and Admiral Sir Charles Knowles of the Royal Navy, respectively. The British succeeded in driving the Spanish back to their harbour after capturing the Conquistador and ran the vice-admiral's ship Africa on shore, where she was blown up by her own crew after being totally dismasted and made helpless. Although the advantage had clearly been with Knowles, he failed to use this to deliver a decisive blow. The battle was the last major action in the War of Jenkins' Ear which had merged with the larger War of the Austrian Succession.",https://en.wikipedia.org/wiki/Battle_of_Havana_(1748)
Cyprus,2.0,Siege of Citium,"The Wars of the Delian League (477–449 BC) were a series of campaigns fought between the Delian League of Athens and her allies (and later subjects), and the Achaemenid Empire of Persia. These conflicts represent a continuation of the Greco-Persian Wars, after the Ionian Revolt and the first and second Persian invasions of Greece.
The Greek alliance, centred on Sparta and Athens, that had defeated the second Persian invasion had initially followed up this success by capturing the Persian garrisons of Sestos and Byzantium, both in Thrace, in 479 and 478 BC respectively. After the capture of Byzantium, the Spartans elected not to continue the war effort, and a new alliance, commonly known as the Delian League, was formed, with Athens very much the dominant power. Over the next 30 years, Athens would gradually assume a more hegemonic position over the league, which gradually evolved into the Athenian Empire.
Throughout the 470s BC, the Delian League campaigned in Thrace and the Aegean to remove the remaining Persian garrisons from the region, primarily under the command of the Athenian politician Cimon. In the early part of the next decade, Cimon began campaigning in Asia Minor, seeking to strengthen the Greek position there. At the Battle of the Eurymedon in Pamphylia, the Athenians and allied fleet achieved a stunning double victory, destroying a Persian fleet and then landing the ships' marines to attack and rout the Persian army. After this battle, the Persians took an essentially passive role in the conflict, anxious not to risk battle where possible.
Towards the end of the 460s BC, the Athenians took the ambitious decision to support a revolt in the Egyptian satrapy of the Persian Empire. Although the Greek task force achieved initial success, they were unable to capture the Persian garrison in Memphis, despite a three year long siege. The Persians then counter-attacked, and the Athenian force was itself besieged for 18 months, before being wiped out. This disaster, coupled with ongoing warfare in Greece, dissuaded the Athenians from resuming conflict with Persia. In 451 BC, a truce was agreed in Greece, and Cimon was able to lead an expedition to Cyprus. However, whilst besieging Kition Cimon died, and the Athenian force decided to withdraw, winning another double victory at the Battle of Salamis-in-Cyprus in order to extricate themselves. This campaign marked the end of hostilities between the Delian League and Persia, and some ancient historians claim that a peace treaty, the Peace of Callias, was agreed to cement the final end of the Greco-Persian Wars.",https://en.wikipedia.org/wiki/Wars_of_the_Delian_League
Czech Republic,70.0,Battle of Austerlitz,"The Battle of Austerlitz (2 December 1805/11 Frimaire An XIV FRC), also known as the Battle of the Three Emperors, was one of the most important and decisive engagements of the Napoleonic Wars. The battle occurred near the town of Austerlitz in the Austrian Empire (modern-day Slavkov u Brna in the Czech Republic). The decisive victory of Napoleon's Grande Armée at Austerlitz brought the War of the Third Coalition to a rapid end, with the Treaty of Pressburg signed by the Austrians later in the month. The battle is often cited as a tactical masterpiece, in the same league as other historic engagements like Cannae or Gaugamela.After eliminating an Austrian army during the Ulm Campaign, French forces seized Vienna in November 1805. The Austrians avoided further conflict until the arrival of the Russians bolstered Allied numbers. Napoleon sent his army north in pursuit of the Allies, but then ordered his forces to retreat so he could feign a grave weakness. Desperate to lure the Allies into battle, Napoleon gave every indication in the days preceding the engagement that the French army was in a pitiful state, even abandoning the dominant Pratzen Heights near Austerlitz. He deployed the French army below the Pratzen Heights and deliberately weakened his right flank, enticing the Allies to launch a major assault there in the hopes of rolling up the whole French line. A forced march from Vienna by Marshal Davout and his III Corps plugged the gap left by Napoleon just in time. Meanwhile, the heavy Allied deployment against the French right weakened the allied center on the Pratzen Heights, which was viciously attacked by the IV Corps of Marshal Soult. With the Allied center demolished, the French swept through both enemy flanks and sent the Allies fleeing chaotically, capturing thousands of prisoners in the process.
The Allied disaster significantly shook the faith of Emperor Francis II in the British-led war effort. France and Austria agreed to an armistice immediately and the Treaty of Pressburg followed shortly after, on 26 December. Pressburg took Austria out of both the war and the Coalition while reinforcing the earlier treaties of Campo Formio and of Lunéville between the two powers. The treaty confirmed the Austrian loss of lands in Italy and Bavaria to France, and in Germany to Napoleon's German allies. It also imposed an indemnity of 40 million francs on the defeated Habsburgs and allowed the fleeing Russian troops free passage through hostile territories and back to their home soil. Critically, victory at Austerlitz permitted the creation of the Confederation of the Rhine, a collection of German states intended as a buffer zone between France and Central Europe. The Confederation rendered the Holy Roman Empire virtually useless, so the latter collapsed in 1806 after Francis abdicated the imperial throne. These achievements, however, did not establish a lasting peace on the continent. Prussian worries about growing French influence in Central Europe sparked the War of the Fourth Coalition in 1806.",https://en.wikipedia.org/wiki/Battle_of_Austerlitz
Denmark,38.0,Treaty of Roskilde,"The Treaty of Roskilde (concluded on 26 February (OS), or 8 March 1658) (NS) during the Second Northern War between Frederick III of Denmark–Norway and Karl X Gustav of Sweden in the Danish city of Roskilde. After a devastating defeat, Denmark–Norway was forced to give up a third of its territory to save the rest, the ceded lands comprising Blekinge, Bornholm, Bohuslän (Båhuslen), Scania (Skåne) and Trøndelag, as well as her claims to Halland.After the treaty entered into force, Swedish forces continued to campaign in the remainder of Denmark–Norway, but had to withdraw from the Danish isles and Trøndelag in face of a Danish–Norwegian–Dutch alliance. The Treaty of Copenhagen restored Bornholm to Denmark and Trøndelag to Norway in 1660, while the other provinces transferred in Roskilde remained Swedish.",https://en.wikipedia.org/wiki/Treaty_of_Roskilde
Dominica,6.0,Invasion of Dominica,"The Invasion of Dominica (7 September 1778) was a successful French invasion of the island of Dominica in the British West Indies, during the American Revolutionary War.  The action took place before British authorities in the Caribbean were aware that France had entered the war as an ally of the United States of America.  The French governor in the West Indies, François Claude Amour, marquis de Bouillé, was notified on 17 August that France was at war, and organized the invasion, infiltrating spies to rally sympathetic French-speaking Dominican support.
Early on 7 September 1778, French forces landed on the southeastern coast of the island.  They rapidly took over some of the island's defenses, and eventually gained control of the high ground overlooking the island's capital, Roseau.  Lieutenant Governor William Stuart then surrendered the remaining forces.  Dominica remained in French hands until the end of the war, when it was returned to British control.",https://en.wikipedia.org/wiki/Invasion_of_Dominica_(1778)
Dominican Republic,5.0,Battle of the Mona Passage,"The Battle of the Mona Passage was a naval engagement on 19 April 1782 taking place in the aftermath of the Battle of the Saintes between Britain and France during the American Revolutionary War. A British fleet under Rear-Admiral Sir Samuel Hood, pursued a small French fleet under Georges-François de Framond which had managed to escape the victorious British fleet a week earlier. The two fleets met and engaged at the Mona Passage where the British overtook and captured four French ships, two of which were 64-gun ships of the line.",https://en.wikipedia.org/wiki/Battle_of_the_Mona_Passage
Ecuador,15.0,Battle of Pichincha h,"Quito (Spanish pronunciation: [ˈkito] (listen); Quechua: Kitu), formally San Francisco de Quito, is the capital of Ecuador, with an estimated population of 2.8 million in its urban area. It is also the capital of the province of Pichincha. Quito is located in a valley on the eastern slopes of Pichincha, an active stratovolcano in the Andes, at an elevation of 2,850 m (9,350 ft), making it the second-highest capital city in the world.Quito is the political and cultural center of Ecuador as the country's major governmental, administrative, and cultural institutions are located within the city. The majority of transnational companies with a presence in Ecuador are headquartered there. It is also one of the country's two major industrial centers—the port city of Guayaquil being the other one.
The date of its first habitation is unknown, but archaeological evidence suggests that it was first settled by sedentary populations between 4400 and 1600 BC. In the late fifteenth century, the Inca Emperor Huayna Capac defeated the Quitu, the region's original inhabitants, and incorporated Quito into the Inca Empire, designating it into the capital of the Inca Empire's northern region. The Spanish conquest of the city in 1534 is the date most frequently cited as the city's official founding, making Quito the oldest capital in South America.
Quito's historic center is among the largest and best-preserved in the Americas. In 1978, Quito and Kraków were the first World Cultural Heritage Sites declared by UNESCO. Quito is the capital city closest to the Equator, with its northern limits ending about 1 km (0.62 miles) south of the line.
In 2008, the city was designated as the headquarters of the Union of South American Nations.",https://en.wikipedia.org/wiki/Quito
Egypt,43.0,Battle of the Nile,"The Battle of the Nile (also known as the Battle of Aboukir Bay; French: Bataille d'Aboukir) was a major naval battle fought between the British Royal Navy and the Navy of the French Republic at Aboukir Bay on the Mediterranean coast off the Nile Delta of Egypt from the 1st to the 3rd of August 1798. The battle was the climax of a naval campaign that had raged across the Mediterranean during the previous three months, as a large French convoy sailed from Toulon to Alexandria carrying an expeditionary force under General Napoleon Bonaparte. The British fleet was led in the battle by Rear-Admiral Sir Horatio Nelson; they decisively defeated the French under Vice-Admiral François-Paul Brueys d'Aigalliers.
Bonaparte sought to invade Egypt as the first step in a campaign against British India, as part of a greater effort to drive Britain out of the French Revolutionary Wars. As Bonaparte's fleet crossed the Mediterranean, it was pursued by a British force under Nelson who had been sent from the British fleet in the Tagus to learn the purpose of the French expedition and to defeat it. He chased the French for more than two months, on several occasions missing them only by a matter of hours. Bonaparte was aware of Nelson's pursuit and enforced absolute secrecy about his destination. He was able to capture Malta and then land in Egypt without interception by the British naval forces.
With the French army ashore, the French fleet anchored in Aboukir Bay, 20 miles (32 km) northeast of Alexandria. Commander Vice-Admiral François-Paul Brueys d'Aigalliers believed that he had established a formidable defensive position. The British fleet arrived off Egypt on 1 August and discovered Brueys's dispositions, and Nelson ordered an immediate attack. His ships advanced on the French line and split into two divisions as they approached. One cut across the head of the line and passed between the anchored French and the shore, while the other engaged the seaward side of the French fleet.
Trapped in a crossfire, the leading French warships were battered into surrender during a fierce three-hour battle, although the centre of the line held out for a while until more British ships were able to join the attack. At 22:00, the French flagship Orient exploded which prompted the rear division of the French fleet to attempt to break out of the bay. With Brueys dead and his vanguard and centre defeated, only two ships of the line and two frigates escaped from a total of 17 ships engaged.
The battle reversed the strategic situation between the two nations' forces in the Mediterranean and entrenched the Royal Navy in the dominant position that it retained for the rest of the war. It also encouraged other European countries to turn against France, and was a factor in the outbreak of the War of the Second Coalition. Bonaparte's army was trapped in Egypt, and Royal Navy dominance off the Syrian coast contributed significantly to the French defeat at the siege of Acre in 1799 which preceded Bonaparte's abandonment of Egypt and return to Europe. Nelson had been wounded in the battle, and he was proclaimed a hero across Europe and was subsequently made Baron Nelson—although he was privately dissatisfied with his rewards. His captains were also highly praised and went on to form the nucleus of the legendary Nelson's Band of Brothers. The legend of the battle has remained prominent in the popular consciousness, with perhaps the best-known representation being Felicia Hemans' 1826 poem Casabianca.",https://en.wikipedia.org/wiki/Battle_of_the_Nile
El Salvador,4.0,Battle of Acajutla,"The Battle of Acajutla was a battle on June 8, 1524, between the Spanish conquistador Pedro de Alvarado and the standing army of Cuzcatlan Pipils, an indigenous Nahua state, in the neighborhood of present-day Acajutla, near the coast of western El Salvador.",https://en.wikipedia.org/wiki/Battle_of_Acajutla
Equatorial Guinea,8.0,Battle of Guinea,"The Battle of Guinea took place on the Gulf of Guinea, in western Africa, 1478, between a Portuguese fleet and a Castilian fleet in the context of the War of the Castilian Succession.
The outcome of the battle of Guinea was decisive for Portugal, continuing its dominance of the Atlantic Ocean, and reaching a very favourable sharing of the Atlantic and territories disputed with Castile in the Peace of Alcáçovas (1479). All with the exception of the Canary Islands stayed under Portuguese control: Guinea, Cape Verde, Madeira, Azores and the exclusive right of conquering the Kingdom of Fez. Portugal also won exclusive rights over the lands discovered or that were to be discovered south of the Canary Islands.",https://en.wikipedia.org/wiki/Battle_of_Guinea
Estonia,43.0,Battle of the Ice,"The Battle on the Ice (German: Schlacht auf dem Eise; Russian: Ледовое побоище, Ledovoye poboishche; Estonian: Jäälahing), alternatively known as the Battle of Lake Peipus (German: Schlacht auf dem Peipussee), took place on 5 April 1242. It was fought largely on the frozen Lake Peipus between the united forces of the Republic of Novgorod and Vladimir-Suzdal, led by Prince Alexander Nevsky, and the forces of the Livonian Order and Bishopric of Dorpat, led by Bishop Hermann of Dorpat. 
The battle was significant because its outcome determined whether Western Catholicism or Eastern Orthodox Christianity would dominate in the region. In the end, the battle represented a significant defeat for the Catholic forces during the Northern Crusades and brought an end to their campaigns against the Orthodox Novgorod Republic and other Slavic territories for the next century. The event portrayed in Sergei Eisenstein's historical drama film, Alexander Nevsky (1938), later created a popular but inaccurate image of the battle.",https://en.wikipedia.org/wiki/Battle_on_the_Ice
Ethiopia,9.0,Battle of Wayna Daga,"The Battle of Wayna Daga was a large-scale battle between the Ethiopian forces assisted by Portuguese musketeers and cavalry and the forces of the Adal Sultanate and the Ottoman Empire in the east of Lake Tana in Ethiopia on 21 February 1543. The available sources give different dates for the battle. Led by the Emperor Galawdewos, the combined army of Ethiopian and Portuguese troops defeated the Adal-Ottoman army led by Imam Ahmad ibn Ibrahim al-Ghazi. One tradition states that Ahmad was shot by a musketeer before being beheaded. Once the Imam's soldiers learned of his death, they fled the battlefield.",https://en.wikipedia.org/wiki/Battle_of_Wayna_Daga
Finland,47.0,Treaty of Nystad,"The Treaty of Nystad (Russian: Ништадтский мир; Finnish: Uudenkaupungin rauha; Swedish: Freden i Nystad; Estonian: Uusikaupunki rahu) was the last peace treaty of the Great Northern War of 1700–1721. It was concluded between the Tsardom of Russia and the Swedish Empire on 10 September [O.S. 30 August] 1721 in the then Swedish town of Nystad (Finnish: Uusikaupunki, in the south-west of present-day Finland). Sweden had settled with the other parties in Stockholm (1719 and 1720) and in Frederiksborg (1720).
During the war Peter I of Russia had occupied all Swedish possessions on the eastern Baltic coast: Swedish Ingria (where he began to build the soon-to-be new Russian capital of St. Petersburg in 1703), Swedish Estonia and Swedish Livonia (which had capitulated in 1710), and Finland.
In Nystad, King Frederick I of Sweden formally recognized the transfer of Estonia, Livonia, Ingria, and Southeast Finland (Kexholmslän and part of Karelian Isthmus) to Russia in exchange for two million silver thaler, while Russia returned the bulk of Finland to Swedish rule.The Treaty enshrined the rights of the German Baltic nobility within Estonia and Livonia to maintain their financial system, their existing customs border, their self-government, their Lutheran religion, and the German language; this special position in the Russian Empire was reconfirmed by all Russian Tsars from Peter the Great (reigned 1682-1725) to Alexander II (reigned 1855-1881).
Nystad manifested the decisive shift in the European balance of power which the war had brought about: the Swedish imperial era had ended; Sweden entered the Age of Liberty, while Russia had emerged as a new empire.",https://en.wikipedia.org/wiki/Treaty_of_Nystad
France,65.0,Battle of Tours,"The Battle of Tours, also called the Battle of Poitiers and the Battle of the Highway of the Martyrs (Arabic: معركة بلاط الشهداء, romanized: Maʿrakat Balāṭ ash-Shuhadā'), was fought on October 10, 732, and was an important battle during the Umayyad invasion of Gaul. It resulted in the victory for the Frankish and Aquitanian forces, led by Charles Martel, over the invading Muslim forces of the Umayyad Caliphate, led by Abdul Rahman Al-Ghafiqi, governor of al-Andalus. Several historians have credited the Christian victory in the battle as an important factor in curtailing the Islamization of Western Europe.Details of the battle, including the number of combatants and its exact location, are unclear from the surviving sources. Most sources agree that the Umayyads had a larger force and suffered heavier casualties. Notably, the Frankish troops apparently fought without heavy cavalry. The battlefield was located somewhere between the cities of Poitiers and Tours, in northern Aquitaine in western France, near the border of the Frankish realm and the then-independent Duchy of Aquitaine under Odo the Great.
Al-Ghafiqi was killed in combat, and the Umayyad army withdrew after the battle. The battle helped lay the foundations of the Carolingian Empire and Frankish domination of western Europe for the next century. Most historians agree that ""the establishment of Frankish power in western Europe shaped that continent's destiny and the Battle of Tours confirmed that power.""

",https://en.wikipedia.org/wiki/Battle_of_Tours
Gabon,8.0,Battle of Guinea,"The Battle of Guinea took place on the Gulf of Guinea, in western Africa, 1478, between a Portuguese fleet and a Castilian fleet in the context of the War of the Castilian Succession.
The outcome of the battle of Guinea was decisive for Portugal, continuing its dominance of the Atlantic Ocean, and reaching a very favourable sharing of the Atlantic and territories disputed with Castile in the Peace of Alcáçovas (1479). All with the exception of the Canary Islands stayed under Portuguese control: Guinea, Cape Verde, Madeira, Azores and the exclusive right of conquering the Kingdom of Fez. Portugal also won exclusive rights over the lands discovered or that were to be discovered south of the Canary Islands.",https://en.wikipedia.org/wiki/Battle_of_Guinea
Georgia,25.0,Battle of Didgori,"The Battle of Didgori was fought between the armies of the Kingdom of Georgia and the Seljuk Empire at the narrow place of Didgori, 40 km west of Tbilisi, on August 12, 1121. The large Muslim army, under the command of Ilghazi, was unable to maneuver and suffered a devastating defeat due to King David IV of Georgia's effective military tactics.
The battle at Didgori was the culmination of the entire Georgian–Seljuk wars and led to the Georgians' reconquest of Tbilisi in 1122. Soon after that David moved the capital from Kutaisi to Tbilisi. The victory at Didgori inaugurated the medieval Georgian Golden Age and is celebrated in The Georgian Chronicles as a (Georgian: ძლევაჲ საკვირველი dzlevay sak'virveli lit. the ""miraculous victory""). Modern Georgians continue to remember the event as an annual August 12 festival known as Didgoroba (""[the day] of Didgori"").",https://en.wikipedia.org/wiki/Battle_of_Didgori
Germany,74.0,Peace of Westphalia,"The Peace of Westphalia (German: Westfälischer Friede, pronounced [vɛstˈfɛːlɪʃɐ ˈfʁiːdə] (listen)) is the collective name for two peace treaties signed in October 1648 in the Westphalian cities of Osnabrück and Münster. They ended the Thirty Years' War (1618–1648) and brought peace to the Holy Roman Empire, closing a calamitous period of European history that killed approximately eight million people. Holy Roman Emperor Ferdinand III, the kingdoms of France and Sweden, and their respective allies among the princes of the Holy Roman Empire participated in these treaties.The negotiation process was lengthy and complex. Talks took place in two cities, because each side wanted to meet on territory under its own control. A total of 109 delegations arrived to represent the belligerent states, but not all delegations were present at the same time. Two treaties were signed to end the war in the Empire: the Treaty of Münster and the Treaty of Osnabrück. These treaties ended the Thirty Years' War in the Holy Roman Empire, with the Habsburgs (rulers of Austria and Spain) and their Catholic allies on one side, battling the Protestant powers (Sweden and certain Holy Roman principalities) allied with France (though Catholic, strongly anti-Habsburg under King Louis XIV).
Joachim Whaley, a leading English-language historian of the Holy Roman Empire, mentions that later commentators such as Leibniz, Rousseau, Kant, and Schiller eulogized the Peace of Westphalia as the first step towards a universal peace, but he points out that ""their projections for the future should not be mistaken for descriptions of reality"".Several scholars of international relations have identified the Peace of Westphalia as the origin of principles crucial to modern international relations, collectively known as Westphalian sovereignty. However some historians have argued against this, suggesting that such views emerged during the nineteenth and twentieth century in relation to the later concerns about sovereignty of this subsequent period.",https://en.wikipedia.org/wiki/Peace_of_Westphalia
Ghana,8.0,Battle of Guinea,"The Battle of Guinea took place on the Gulf of Guinea, in western Africa, 1478, between a Portuguese fleet and a Castilian fleet in the context of the War of the Castilian Succession.
The outcome of the battle of Guinea was decisive for Portugal, continuing its dominance of the Atlantic Ocean, and reaching a very favourable sharing of the Atlantic and territories disputed with Castile in the Peace of Alcáçovas (1479). All with the exception of the Canary Islands stayed under Portuguese control: Guinea, Cape Verde, Madeira, Azores and the exclusive right of conquering the Kingdom of Fez. Portugal also won exclusive rights over the lands discovered or that were to be discovered south of the Canary Islands.",https://en.wikipedia.org/wiki/Battle_of_Guinea
Greece,76.0,Battle of Thermopylae,"The Battle of Thermopylae ( thər-MOP-i-lee; Greek: Μάχη τῶν Θερμοπυλῶν, Máchē tōn Thermopylōn) was fought in 480 BC between the Achaemenid Persian Empire under Xerxes I and an alliance of Greek city-states led by Sparta under Leonidas I. Lasting over the course of three days, it was one of the most prominent battles of both the second Persian invasion of Greece and the wider Greco-Persian Wars.
The engagement at Thermopylae occurred simultaneously with the Battle of Artemisium: between July and September 480 BC. The second Persian invasion under Xerxes I was a delayed response to the failure of the first Persian invasion, which had been initiated by Darius I and ended in 490 BC by an Athenian-led Greek victory at the Battle of Marathon. By 480 BC, a decade after the Persian defeat at Marathon, Xerxes had amassed a massive land and naval force, and subsequently set out to conquer all of Greece. In response, the Athenian politician and general Themistocles proposed that the allied Greeks block the advance of the Persian army at the pass of Thermopylae while simultaneously blocking the Persian navy at the Straits of Artemisium.
Around the start of the invasion, a Greek force of approximately 7,000 men led by Leonidas marched north to block the pass of Thermopylae. Ancient authors vastly inflated the size of the Persian army, with estimates in the millions, but modern scholars estimate it at between 120,000 and 300,000 soldiers. They arrived at Thermopylae by late August or early September; the outnumbered Greeks held them off for seven days (including three of direct battle) before their rear-guard was annihilated in one of history's most famous last stands. During two full days of battle, the Greeks blocked the only road by which the massive Persian army could traverse the narrow pass. After the second day, a local resident named Ephialtes revealed to the Persians the existence of a path leading behind the Greek lines. Subsequently, Leonidas, aware that his force was being outflanked by the Persians, dismissed the bulk of the Greek army and remained to guard their retreat along with 300 Spartans and 700 Thespians. It has been reported that others also remained, including up to 900 helots and 400 Thebans. With the exception of the Thebans, most of whom reportedly surrendered, the Greeks fought the Persians to the death.
Themistocles was in command of the Greek naval force at Artemisium when he received news that the Persians had taken the pass at Thermopylae. Since the Greek defensive strategy had required both Thermopylae and Artemisium to be held, the decision was made to withdraw to the island of Salamis. The Persians overran Boeotia and then captured the evacuated city of Athens. The Greek fleet—seeking a decisive victory over the Persian armada—attacked and defeated the invading force at the Battle of Salamis in late 480 BC. Wary of being trapped in Europe, Xerxes withdrew with much of his army to Asia, reportedly losing many of his troops to starvation and disease while also leaving behind the Persian military commander Mardonius to continue the Achaemenid Empire's Greek campaign. However, the following year saw a Greek army decisively defeat Mardonius and his troops at the Battle of Plataea, ending the second Persian invasion.
Both ancient and modern writers have used the Battle of Thermopylae as a flagship example of the power of an army defending its native soil. The performance of the Greek defenders is also used as an example of the advantages of training, equipment, and use of terrain as force multipliers.

",https://en.wikipedia.org/wiki/Battle_of_Thermopylae
Grenada,9.0,Battle of Grenada,"The Battle of Grenada took place on 6 July 1779 during the American Revolutionary War in the West Indies between the British Royal Navy and the French Navy, just off the coast of Grenada.  The British fleet of Admiral John Byron (the grandfather of Lord Byron) had sailed in an attempt to relieve Grenada, which the French forces of the Comte D'Estaing had just captured.
Incorrectly believing he had numerical superiority, Byron ordered a general chase to attack the French as they left their anchorage at Grenada.  Because of the disorganized attack and the French superiority, the British fleet was badly mauled in the encounter, although no ships were lost on either side.  Naval historian Alfred Thayer Mahan described the British loss as ""the most disastrous ... that the British Navy had encountered since Beachy Head, in 1690.""",https://en.wikipedia.org/wiki/Battle_of_Grenada
Guatemala,5.0,1717 Guatemala earthquake,"The 1717 Guatemala earthquake struck colonial Guatemala on September 29 with an estimated moment magnitude of 7.4, and a Mercalli intensity of approximately IX (Violent). The earthquake essentially destroyed much of the architecture of Antigua Guatemala, which was the colonial capital of Central America at the time. Over 3,000 buildings were ruined including many temples and churches. Such was the effect of the disaster that the authorities considered moving the headquarters to a settlement which was less prone to natural disasters.Later earthquakes meant that after the 1773 earthquake the town had been moved three times. In 1776, after the Santa Marta earthquakes, the Spanish Crown finally ordered the capital to be moved to a safer location, in the Spanish: Valle de la Ermita (Valley of the Shrine), where Guatemala City, the modern capital of Guatemala, now stands.",https://en.wikipedia.org/wiki/1717_Guatemala_earthquake
Guinea,2.0,Action of 7 February 1813,"During the night of 7 February 1813, two evenly matched frigates from the French Navy and the British Royal Navy, Aréthuse and HMS Amelia, engaged in a battle in the Atlantic Ocean at the Îles de Los, off Guinea. The action lasted four hours, causing significant damage and casualties to both opponents, and resulted in a stalemate. The two ships parted and returned to their respective ports of call, with both sides claiming victory.

",https://en.wikipedia.org/wiki/Action_of_7_February_1813
Haiti,10.0,Battle of Vertières,"The Battle of Vertières (Haitian Creole: Batay Vètyè) was the last major battle of the Haitian Revolution, and the final part of the Revolution under Jean Jacques Dessalines. It was fought on 18 November 1803 between the indigenous Haitian army and Napoleon's French expeditionary forces, who were committed to regaining control of the island.
Vertières is situated just south of Cap-Haïtien (known then as Cap-Français), in the Départment du Nord, Haiti.  By the end of October 1803, the forces fighting the expeditionary troops had already taken over most of the territory of St. Domingue. The only places controlled by the French forces were Môle St. Nicolas, held by Noailles, and Cap-Français, where, with 5,000 troops, French General Rochambeau was at bay.",https://en.wikipedia.org/wiki/Battle_of_Verti%C3%A8res
