0,1,2,3,4
Cameroon,12,Moolaad,error,error
Burkina Faso,12,Moolaad,error,error
Honduras,6,Morazan,"José Francisco Morazán Quesada (Spanish pronunciation: [fɾanˈsisko moɾaˈsan]; born October 3, 1792 – September 15, 1842) was a liberal Central American politician who served as president of the Federal Republic of Central America from 1830 to 1839. Before he was president of Central America he was the head of state of Honduras. He rose to prominence at the Battle of La Trinidad on November 11, 1827. Morazán then dominated the political and military scene of Central America until his execution in 1842.
In the political arena, Francisco Morazán was recognized as a visionary and great thinker, as he attempted to transform Central America into one large and progressive nation. He enacted liberal reforms in the new Federal Republic of Central America, including freedom of the press, freedom of speech and freedom of religion.  Morazán also limited church power by making marriage secular and abolishing government-aided tithing.
These reforms made him some powerful enemies, and his period of rule was marked by bitter infighting between liberals and conservatives. But through his military skills, Morazán was able to keep a firm  grip on power until 1837, when the Federal Republic became irrevocably fractured. This was exploited by the conservative leaders, who rallied around the leadership of Rafael Carrera and in order to protect their own interests, ended up dividing Central America into five nations.",https://en.wikipedia.org/wiki/Francisco_Moraz%C3%A1n
Qatar,29,Mustang,"The Ford Mustang is a series of American automobiles manufactured by Ford. In continuous production since 1964, the Mustang is currently the longest-produced Ford car nameplate. Currently in its sixth generation, it is the fifth-best selling Ford car nameplate. The namesake of the ""pony car"" automobile segment, the Mustang was developed as a highly styled line of sporty coupes and convertibles derived from existing model lines, initially distinguished by ""long hood, short deck"" proportions.Originally predicted to sell 100,000 vehicles yearly, the 1965 Mustang became the most successful vehicle launch since the 1927 Model A. Introduced on April 17, 1964 (16 days after the Plymouth Barracuda), over 400,000 units in its first year; the one-millionth Mustang was sold within two years of its launch. In August 2018, Ford produced the 10-millionth Mustang; matching the first 1965 Mustang, the vehicle was a 2019 Wimbledon White convertible with a V8 engine.The success of the Mustang launch led to multiple competitors from other American manufacturers, including the Chevrolet Camaro and Pontiac Firebird (1967), AMC Javelin (1968), and Dodge Challenger (1970). The Mustang also had an effect on designs of coupes worldwide, leading to the marketing of the Toyota Celica and Ford Capri in the United States (the latter, by Lincoln-Mercury). The Mercury Cougar was launched in 1967 as a unique-bodied higher-trim alternative to the Mustang; during the 1970s, it included more features and was marketed as a personal luxury car.
From 1965 until 2004, the Mustang shared chassis commonality with other Ford model lines, staying rear-wheel-drive throughout its production. From 1965 to 1973, the Mustang was derived from the 1960 Ford Falcon compact. From 1974 until 1978, the Mustang (denoted Mustang II) was a longer-wheelbase version of the Ford Pinto. From 1979 until 2004, the Mustang shared its Fox platform chassis with 14 other Ford vehicles (becoming the final one to use the Fox architecture). Since 2005, Ford has produced two generations of the Mustang, each using a distinct platform unique to the model line.
Through its production, multiple nameplates have been associated with the Ford Mustang series, including GT, Mach 1, Boss 302/429, Cobra (separate from Shelby Cobra), and Bullitt, along with ""5.0"" fender badging (denoting 4.9 L OHV or 5.0 L DOHC V8 engines).",https://en.wikipedia.org/wiki/Ford_Mustang
Zimbabwe,6,Neria,"Neria is a Zimbabwean film made in 1991, written by the novelist Tsitsi Dangarembga. It is directed by Godwin Mawuru and the screenplay was written by Louise Riber. It is the highest-grossing film in Zimbabwean history.The film concerns the struggles of a woman in a suburb of the capital; Harare, Warren Park, in Zimbabwe when she is widowed after her husband is killed in an accident. Her husband's older brother takes advantage of the death of his younger brother, and uses the inheritance for self-benefit at the expense of Neria and her two children. Its soundtrack, Neria remains one of the most celebrated Zimbabwean songs. The soundtrack of the film was sung by Oliver Mtukudzi.",https://en.wikipedia.org/wiki/Neria
Ivory Coast,8,Night of the Kings,"Street Kings is a 2008 American action thriller film directed by David Ayer, and starring Keanu Reeves, Forest Whitaker, Hugh Laurie, Chris Evans, Common and The Game. The initial screenplay drafts were written by James Ellroy in the late 1990s under the title The Night Watchman.
The film was released in theaters on April 11, 2008 and was followed by a direct-to-video stand-alone sequel Street Kings 2: Motor City in 2011, with Clifton Powell returning as a corrupt cop.",https://en.wikipedia.org/wiki/Street_Kings
Angola,6,Njinga Queen Of Angola,"Njinga: Queen Of Angola (Portuguese: Njinga: Rainha de Angola) is a 2013 Angolan historical epic film directed by Sérgio Graciano. The film stars Lesliana Pereira as Queen Njinga Mbandi, fighting to liberate Angola.",https://en.wikipedia.org/wiki/Njinga:_Queen_of_Angola
Bosnia and Herzegovina,39,No Man's Land,error,error
Slovenia,39,No Man's Land,error,error
Cyprus,29,Only Lovers Left Alive,"Only Lovers Left Alive is a 2013 fantasy comedy-drama film written and directed by Jim Jarmusch, starring Tilda Swinton, Tom Hiddleston, Mia Wasikowska, Anton Yelchin, Jeffrey Wright, Slimane Dazi and John Hurt. An international co-production of the United Kingdom and Germany, the film focuses on the romance between two vampires, and was nominated for the Palme d'Or at the 2013 Cannes Film Festival.
In 2016, the film was ranked among the BBC's 100 Greatest Films of the 21st Century by 177 critics around the world. In late 2019, it was named the fourth greatest film of the 2010s by The Hollywood Reporter's chief film critic Todd McCarthy.",https://en.wikipedia.org/wiki/Only_Lovers_Left_Alive
Israel,27,Paradise Now,"Paradise Now (Arabic: الجنّة الآن, romanized: al-Janna al-ʾāna) is a political and psychological drama film directed by Hany Abu-Assad about two Palestinian men preparing for a suicide attack in Israel. It won the Golden Globe Award for Best Foreign Language Film and was nominated for an Academy Award in the same category.
""The film is an artistic point of view of that political issue,"" Abu-Assad said. ""The politicians want to see it as black and white, good and evil, and art wants to see it as a human thing"".",https://en.wikipedia.org/wiki/Paradise_Now
South Korea,73,Parasite,"Parasite (Korean: 기생충; Hanja: 寄生蟲; RR: Gisaengchung) is a 2019 South Korean black comedy thriller film directed by Bong Joon-ho, who co-wrote the screenplay with Han Jin-won and co-produced. The film, starring Song Kang-ho, Lee Sun-kyun, Cho Yeo-jeong, Choi Woo-shik, Park So-dam, Jang Hye-jin, Park Myung-hoon and Lee Jung-eun, follows a poor family who scheme to become employed by a wealthy family, infiltrating their household by posing as unrelated, highly qualified individuals.
The script is based on Bong's source material from a play written in 2013. He later adapted it into a 15-page film draft, and it was split into three different drafts by Jin-won. Bong stated that he was inspired by the 1960 Korean film The Housemaid, and by the Christine and Léa Papin incident in the 1930s. Filming began in May 2018 and finished that September. The project included cinematographer Hong Kyung-pyo, film editor Yang Jin-mo, and composer Jung Jae-il. Darcy Paquet, an American film critic and author, provided English translations for the film's international release.
Parasite premiered at the 2019 Cannes Film Festival on 21 May 2019, where it became the first Korean film to win its top prize, the Palme d'Or. It was released in South Korea by CJ Entertainment on 30 May. Many critics consider it one of 2019's best films. It grossed over $263 million worldwide on a $15.5 million budget. 
Among its numerous accolades, Parasite won a leading four awards at the 92nd Academy Awards: Best Picture, Best Director, Best Original Screenplay, and Best International Feature Film, becoming the first non English-language film to win the Academy Award for Best Picture. It is the first South Korean film to receive any Academy Award recognition, and one of only three to win both the Palme d'Or and the Academy Award for Best Picture, the first such achievement in over 60 years. It won the Golden Globe Award for Best Foreign Language Film and the BAFTA Award for Best Film Not in the English Language, and became the first non English-language film to win the Screen Actors Guild Award for Outstanding Performance by a Cast in a Motion Picture. A television series based on it is in early development.

",https://en.wikipedia.org/wiki/Parasite_(2019_film)
Tunisia,15,Pirates,"The Pirate Movie is a 1982 Australian musical romantic comedy film directed by Ken Annakin, and starring Christopher Atkins and Kristy McNichol. Loosely based on Gilbert and Sullivan's 1879 comic opera The Pirates of Penzance, the original music score is composed by Mike Brady and Peter Sullivan (no relation to Pirates of Penzance composer Arthur Sullivan).
The film performed far below expectations in initial release and is generally reviewed very poorly, but fared far more positively with audiences. It has developed a cult following following home media release and TV airings.

",https://en.wikipedia.org/wiki/The_Pirate_Movie
Uruguay,15,Plata Quemada,"Burnt Money (Spanish: Plata quemada) is a 2000 action thriller directed by Marcelo Piñeyro and written by Piñeyro and Marcelo Figueras. Starring Leonardo Sbaraglia, Eduardo Noriega, Pablo Echarri, Leticia Brédice and Ricardo Bartis, it is based on Ricardo Piglia's 1997 Planeta prize-winning novel of the same name. The novel was inspired by the true story of a notorious 1965 bank robbery in Buenos Aires.
Plata quemada won, among other awards, the Goya Award for Best Spanish-language Foreign Film in 2001. It was partly funded by INCAA.

",https://en.wikipedia.org/wiki/Burnt_Money
Vatican City,8,Pope Francis A Man of His Word,"Pope Francis: A Man of His Word is a 2018 documentary film produced, co-written and directed by Wim Wenders, focusing on the life and goals of Pope Francis, the 266th and current Pope and sovereign of the Vatican City State. A Swiss-Italian-French-German co-production, the film premiered at the 2018 Cannes Film Festival and was released in the United States on May 18, 2018.",https://en.wikipedia.org/wiki/Pope_Francis:_A_Man_of_His_Word
Costa Rica,8,Presos,Emir  is a 2010 Filipino drama-musical film by acclaimed Filipino director Chito S. Roño. The film revolves around a girl that becomes a domestic helper in a fictional oil-rich Arab nation of Yememeni.,https://en.wikipedia.org/wiki/Emir_(film)
North Korea,25,Pulgasari,"Pulgasari (Korean: 불가사리; RR: Bulgasari) is a 1985 North Korean horror-action kaiju film directed by Shin Sang-ok. It stars Chang Son Hui and Pak Sung Ho and features special effects by Duk Ho Kim, supervised by Teruyoshi Nakano. The film centers around the legend of the Bulgasari and is based on the lost 1962 film from South Korea of the same name.Director Shin had been kidnapped in 1978 by North Korean intelligence on the orders of Kim Jong-il, son of the then-ruling Kim Il-sung and was coerced into making several films as a director, with Pulgasari being his final before he and his wife, actress Choi Eun-hee, escaped to the United States.",https://en.wikipedia.org/wiki/Pulgasari
San Marino,2,Q16570768,error,error
Dominica,1,Q64995165,error,error
Morocco,27,Queen of the Desert,"Queen of the Desert is a 2015 American epic biographical drama film written and directed by Werner Herzog and is based on the life of British traveller, writer, archaeologist, explorer, cartographer and political officer Gertrude Bell. The film follows Bell's life chronologically, from her early twenties until her death. It was Herzog's first feature film in six years after his 2009 film My Son, My Son, What Have Ye Done?
The film stars Nicole Kidman, James Franco, Damian Lewis and Robert Pattinson. After going through many delays and casting problems, production finally took place from December 2013 to March 2014 in Algeria, Jordan and England. It was screened in the main competition section of the 65th Berlin International Film Festival and had its premiere on February 6, 2015. It had a theatrical release in Germany on September 3, 2015.The film received mostly negative reviews from critics and was also a major financial disappointment, grossing $2 million against a $36 million production budget.",https://en.wikipedia.org/wiki/Queen_of_the_Desert_(film)
Kyrgyzstan,7,Queen of the Mountains,"Queen are a British rock band formed in London in 1970 by Freddie Mercury (lead vocals, piano), Brian May (guitar, vocals) and Roger Taylor (drums, vocals), later joined by John Deacon (bass). Their earliest works were influenced by progressive rock, hard rock and heavy metal, but the band gradually ventured into more conventional and radio-friendly works by incorporating further styles, such as arena rock and pop rock.
Before forming Queen, May and Taylor had played together in the band Smile. Mercury was a fan of Smile and encouraged them to experiment with more elaborate stage and recording techniques. He joined in 1970 and suggested the name ""Queen"". Deacon was recruited in February 1971, before the band released their eponymous debut album in 1973. Queen first charted in the UK with their second album, Queen II, in 1974. Sheer Heart Attack later that year and A Night at the Opera in 1975 brought them international success. The latter featured ""Bohemian Rhapsody"", which stayed at number one in the UK for nine weeks and helped popularise the music video format.
The band's 1977 album News of the World contained ""We Will Rock You"" and ""We Are the Champions"", which have become anthems at sporting events. By the early 1980s, Queen were one of the biggest stadium rock bands in the world. ""Another One Bites the Dust"" from The Game (1980) became their best-selling single, while their 1981 compilation album Greatest Hits is the best-selling album in the UK and is certified nine times platinum in the US. Their performance at the 1985 Live Aid concert is ranked among the greatest in rock history by various publications. In August 1986, Mercury gave his last performance with Queen at Knebworth, England. In 1991, he died of bronchopneumonia, a complication of AIDS. Deacon retired in 1997. Since 2004, May and Taylor have toured as ""Queen +"", with vocalists Paul Rodgers and Adam Lambert.
Queen have been a global presence in popular culture for more than half a century. Estimates of their record sales range from 250 million to 300 million, making them one of the world's best-selling music artists. In 1990, Queen received the Brit Award for Outstanding Contribution to British Music. They were inducted into the Rock and Roll Hall of Fame in 2001, and with each member having composed hit singles all four were inducted into the Songwriters Hall of Fame in 2003. In 2005 they received the Ivor Novello Award for Outstanding Song Collection from the British Academy of Songwriters, Composers, and Authors, and in 2018 they were presented the Grammy Lifetime Achievement Award.

",https://en.wikipedia.org/wiki/Queen_(band)
Liberia,4,Rainbow Town,"""Rainbow Connection"" is a song from the 1979 film The Muppet Movie, with music and lyrics written by Paul Williams and Kenneth Ascher. The song was performed by Jim Henson – as Kermit the Frog – in the film. ""Rainbow Connection"" reached No. 25 on the Billboard Hot 100 in November 1979, with the song remaining in the Top 40 for seven weeks total. Williams and Ascher received an Academy Award nomination for Best Original Song at the 52nd Academy Awards.In 2020, ""Rainbow Connection"" was deemed ""culturally, historically, or aesthetically significant"" by the Library of Congress and selected for preservation in the National Recording Registry.",https://en.wikipedia.org/wiki/Rainbow_Connection
Ireland,51,Room,"The Room is a 2003 American drama film written, produced, executive produced and directed by Tommy Wiseau, who stars in the film alongside Juliette Danielle and Greg Sestero. The film centers on a melodramatic love triangle between amiable banker Johnny (Wiseau), his deceptive fiancée Lisa (Danielle) and his conflicted best friend Mark (Sestero). A significant portion of the film is dedicated to a series of unrelated subplots, most of which involve at least one supporting character and are left unresolved due to the film's inconsistent narrative structure. The work was reportedly intended to be semi-autobiographical in nature; according to Wiseau, the title alludes to the potential of a room to be the site of both good and bad events. The stage play from which the film is derived was so-called due to its events taking place entirely in a single room.A number of publications have labeled The Room as one of the worst films ever made. An assistant professor of film studies was the first to describe The Room as ""the Citizen Kane of bad movies."" Originally shown only in a limited number of California theaters, The Room quickly became a cult film due to its bizarre and unconventional storytelling, technical and narrative flaws, and Wiseau's off-kilter performance. Although Wiseau has retrospectively described the film as a black comedy, audiences have generally viewed it as a poorly made drama, an opinion shared by some of the cast. Although the film was a box-office bomb, sales and notoriety significantly increased in later years.The Disaster Artist, Sestero's memoir of the making of The Room, was co-written with Tom Bissell and published in 2013. A film of the same title based on the book, directed by and starring James Franco, was released on December 1, 2017; the book and film received widespread acclaim and numerous award nominations.",https://en.wikipedia.org/wiki/The_Room
Afghanistan,24,Russian Ark,"Russian Ark (Russian: Русский ковчег, Russkij Kovcheg) is a 2002 experimental historical drama film directed by Alexander Sokurov. In Russian Ark, an unnamed narrator wanders through the Winter Palace in Saint Petersburg, and implies that he died in some horrible accident and is a ghost drifting through the palace. In each room, he encounters various real and fictional people from various periods in the city's 300-year history. He is accompanied by ""the European"", who represents the Marquis de Custine, a 19th-century French traveler.The film was recorded entirely in the Winter Palace of the Russian State Hermitage Museum on 23 December 2001 using a one-take single 96-minute Steadicam sequence shot. Russian Ark uses the fourth wall device extensively, but repeatedly broken and re-erected. At times the narrator and the companion interact with the other performers, whilst at other times they pass unnoticed. The film was entered into the 2002 Cannes Film Festival.Russian Ark is widely regarded as one of the greatest Russian movies of all time.",https://en.wikipedia.org/wiki/Russian_Ark
Laos,8,Sabaidee Luang Prabang,"Ananda Everingham (Thai: อนันดา เอเวอริงแฮม; born 31 May 1982) is a Thai actor and model. Working primarily in Thai films, he is best known for his lead role in the 2004 horror film, Shutter.",https://en.wikipedia.org/wiki/Ananda_Everingham
Japan,64,Seven Samurai,"Seven Samurai (Japanese: 七人の侍, Hepburn: Shichinin no Samurai) is a 1954 Japanese epic samurai drama film co-written, edited, and directed by Akira Kurosawa. The story takes place in 1586 during the Sengoku period of Japanese history. It follows the story of a village of desperate farmers who seek to hire rōnin (masterless samurai) to combat bandits who will return after the harvest to steal their crops.
At the time, the film was the most expensive film made in Japan. It took a year to shoot and faced many difficulties. It was the second-highest-grossing domestic film in Japan in 1954. Many reviews compared the film to westerns.Since its release, Seven Samurai has consistently ranked highly in critics' lists of the greatest films in cinema history, such as the BFI's Sight & Sound and Rotten Tomatoes polls. It was also voted the greatest foreign-language film of all time in BBC's 2018 international critics' poll. Its influence on the film industry has been unprecedented, and it is often regarded today as one of the most ""remade, reworked, and referenced"" films in cinema.

",https://en.wikipedia.org/wiki/Seven_Samurai
Rhodesia,1,Shangani Patrol,"Patrick William Forbes (1861–1918) was a leader of the paramilitary British South Africa Police, who commanded a force that invaded Matabeland in the First Matabele War.",https://en.wikipedia.org/wiki/Patrick_William_Forbes
Estonia,34,Tangerines,"Tangerines (Georgian: მანდარინები Mandarinebi, Estonian: Mandariinid) is a 2013 Estonian-Georgian film directed, produced and written by Zaza Urushadze. Set during the 1992–1993 War in Abkhazia, the film is a morality tale addressing issues of conflict, reconciliation and pacifism. It was filmed in Guria, Georgia.
It was nominated for the Best Foreign Language Film awards at the 87th Academy Awards and the 72nd Golden Globe Awards, losing the former to the Polish film Ida (2013) and the latter to the Russian film Leviathan(2014).",https://en.wikipedia.org/wiki/Tangerines_(film)
Georgia,34,Tangerines,"Tangerines (Georgian: მანდარინები Mandarinebi, Estonian: Mandariinid) is a 2013 Estonian-Georgian film directed, produced and written by Zaza Urushadze. Set during the 1992–1993 War in Abkhazia, the film is a morality tale addressing issues of conflict, reconciliation and pacifism. It was filmed in Guria, Georgia.
It was nominated for the Best Foreign Language Film awards at the 87th Academy Awards and the 72nd Golden Globe Awards, losing the former to the Polish film Ida (2013) and the latter to the Russian film Leviathan(2014).",https://en.wikipedia.org/wiki/Tangerines_(film)
Equatorial Guinea,8,Teresa,"Teresa Mary Palmer (born 26 February 1986) is an Australian actress. She began her career with roles in Bedtime Stories (2008), The Sorcerer's Apprentice (2010), Take Me Home Tonight (2011), and I Am Number Four (2011). She received further recognition for starring in the films Warm Bodies (2013), Lights Out (2016), Hacksaw Ridge (2016), and Berlin Syndrome (2017). She also starred in, co-wrote, and co-produced the drama film The Ever After (2014), with her husband Mark Webber. From 2018 to 2022, Palmer starred as Diana Bishop in the supernatural drama series A Discovery of Witches.",https://en.wikipedia.org/wiki/Teresa_Palmer
Ethiopia,10,Teza,"Haile Gerima (born March 4, 1946) is an Ethiopian filmmaker who lives and works in the United States. He is a leading member of the L.A. Rebellion film movement, also known as the Los Angeles School of Black Filmmakers. His films have received wide international acclaim. Since 1975, Haile has been an influential film professor at Howard University in Washington, D.C. He is best known for Sankofa (1993), which won numerous international awards.",https://en.wikipedia.org/wiki/Haile_Gerima
Ukraine,32,The 9th Company,"The 9th Company (Russian: 9 рота, romanized: 9 rota) is a 2005 Russian war film directed by Fedor Bondarchuk and set during the Soviet–Afghan War. The film is loosely based on a real-life battle that took place at Elevation 3234 in early 1988, during Operation Magistral, the last large-scale Soviet military operation in Afghanistan. It received generally positive reviews from critics.

",https://en.wikipedia.org/wiki/The_9th_Company
Gabon,5,The African Who Wanted to Fly,"The African Who Wanted to Fly (French: L'Africain Qui Voulait Voler) is a 2016 Gabonese film directed by Samantha Biffot. It is partly based on the biography of Luc Bendza. The film was made in two languages, Chinese and French, and had English subtitles.",https://en.wikipedia.org/wiki/The_African_Who_Wanted_to_Fly
Belgium,66,The Artist,"The Artist is a 2011 French comedy-drama film in the style of a black-and-white silent film or part-talkie. The film was written and directed by Michel Hazanavicius, produced by Thomas Langmann and stars Jean Dujardin and Bérénice Bejo. The story takes place in Hollywood, between 1927 and 1932, and focuses on the relationship between a rising young actress and an older silent film star as silent cinema falls out of fashion and is replaced by the ""talkies"".
The Artist received widespread critical acclaim and won many accolades. Dujardin won Best Actor at the 2011 Cannes Film Festival, where the film premiered. The film was nominated for six Golden Globes, the most of any 2011 film, and won three: Best Motion Picture – Musical or Comedy, Best Original Score, and Best Actor – Motion Picture Musical or Comedy for Dujardin. In January 2012, the film was nominated for twelve BAFTAs, the most of any film from 2011, and won seven, including Best Film, Best Director, Best Actor for Dujardin, and Best Original Screenplay for Hazanavicius.
It was nominated for ten Academy Awards and won five, including Best Picture, Best Director for Hazanavicius, and Best Actor for Dujardin, making him the first French actor ever to win in this category. It was also the first French-produced film to win Best Picture, and the first mainly silent film to win since 1927's Wings won at the 1st Academy Awards in 1929. It was also the first film presented in the 4:3 aspect ratio to win since 1953's From Here to Eternity. Additionally, it was the first black-and-white film to win since 1993's Schindler's List, though the latter contained limited colour sequences; it was the first 100% black-and-white film to win since 1960's The Apartment.
In France it was nominated for ten César Awards, winning six, including Best Film, Best Director for Hazanavicius, and Best Actress for Bejo. The Artist has received more awards than any other French film.

",https://en.wikipedia.org/wiki/The_Artist_(film)
Algeria,38,The Battle of Algiers,"The Battle of Algiers (Italian: La battaglia di Algeri; Arabic: معركة الجزائر, romanized: Maʿrakat al-Jazāʾir) is a 1966 Italian-Algerian war film co-written and directed by Gillo Pontecorvo. It is based on events undertaken by rebels during the Algerian War (1954–1962) against the French government in North Africa, the most prominent being the eponymous Battle of Algiers, the capital of Algeria. It was shot on location in a Roberto Rossellini-inspired newsreel style: in black and white with documentary-type editing to add to its sense of historical authenticity, with mostly non-professional actors who had lived through the real battle. The film's score was composed by Pontecorvo and Ennio Morricone. It is often associated with Italian neorealist cinema.The film concentrates mainly on revolutionary fighter Ali La Pointe during the years between 1954 and 1957, when guerrilla fighters of the FLN went into Algiers. Their actions were met by French paratroopers attempting to regain territory. The highly dramatic film is about the organization of a guerrilla movement and the illegal methods, such as torture, used by the French to stop it. Algeria succeeded in gaining independence from the French, which Pontecorvo addresses in the film's epilogue.The film has been critically acclaimed. Both insurgent groups and state authorities have considered it to be an important commentary on urban guerrilla warfare. It occupies the 48th place on the Critics' Top 250 Films of the 2012 Sight & Sound poll, as well as 120th place on Empire magazine's list of the ""500 greatest movies of all time"". It was selected to enter the list of the ""100 Italian films to be saved"". A subject of sociopolitical controversy, the film was not screened for five years in France; it was eventually released in 1971.

",https://en.wikipedia.org/wiki/The_Battle_of_Algiers
Thailand,47,The Beach,"Teen Beach Movie is a Disney Channel Original Movie that premiered on July 19, 2013, on Disney Channel, starring Ross Lynch and Maia Mitchell. Directed by Jeffrey Hornaday, Teen Beach Movie was filmed in Puerto Rico. It was the only Disney Channel Original Movie to premiere in 2013. A sequel, Teen Beach 2, premiered on June 26, 2015.

",https://en.wikipedia.org/wiki/Teen_Beach_Movie
Nepal,7,The Black Hen,"Bible Black (バイブルブラック, Baiburu Burakku) is an eroge video game developed by ActiveSoft and published on July 14, 2000. Sei Shoujo is the original creator of the game's artwork, character design and penned the original script for the game.
Milky Studio has since adapted the game into several adult anime adaptations. The first adaptation, simply titled Bible Black, consisted of six episodes animating numerous scenes from the video game. The following year, a two-episode OVA titled Bible Black: Origins was released, which served as a prequel to the events of Bible Black. In April 2004, Milky Studio produced a sequel series titled Bible Black: New Testament, which follows the exploits of the original characters ten years after Bible Black takes place. The latest OVA adaption, Bible Black Only, consists of gaiden stories explaining what happened to various characters during the plot of Bible Black.
The game was republished in 2006 as Bible Black Slim featuring extended scenes, followed by a short sequel named Bible Black Infection in 2008. Neither of these games involved the original artist/writer Sei Shoujo as he had left ActiveSoft by this time.",https://en.wikipedia.org/wiki/Bible_Black
Guinea-Bissau,8,The Blue Eyes of Yonta,"The 45th Cannes Film Festival was held from 7 to 18 May 1992. The Palme d'Or went to the Den goda viljan by Bille August.The festival opened with Basic Instinct, directed by Paul Verhoeven and closed with Far and Away, directed by Ron Howard.",https://en.wikipedia.org/wiki/1992_Cannes_Film_Festival
Belarus,21,The Brest Fortress,"Brest Fortress (Belarusian: Брэсцкая крэпасць, Bresckaja krepasć;  Polish: Twierdza brzeska, Lithuanian: Bresto tvirtovė, Russian: Брестская крепость), formerly known as Brest-Litoŭsk Fortress, is a 19th-century fortress in  Brest, Belarus. In 1965, the title ""Hero Fortress"" was given to the fortress to commemorate the defence of the frontier stronghold during the first week of the Operation Barbarossa when  Axis forces invaded the Soviet Union on June 22, 1941. The title ""Hero Fortress"" corresponds to the title ""Hero City"" that the  Presidium of the Supreme Soviet of the Soviet Union awarded to twelve Soviet cities.",https://en.wikipedia.org/wiki/Brest_Fortress
Mongolia,8,The Cave of the Yellow Dog,"Rogue is a 2007 Australian independent horror film written, produced and directed by Greg McLean, about a group of tourists in Australia who fall prey to a giant, 25 ft (7.6 m) man-eating crocodile. It stars Radha Mitchell, Michael Vartan, and Sam Worthington.
The film was inspired by the true story of Sweetheart, a giant male saltwater crocodile that attacked boats in the late 1970s, although Sweetheart was never responsible for an attack on a human. Rogue received positive reviews from critics, but was a commercial failure.
It is the second and last film from Dimension Films to have the involvement of Village Roadshow Pictures, the other being 1992's Fortress.",https://en.wikipedia.org/wiki/Rogue_(2007_film)
Kuwait,5,The Cruel Sea,"The Cruel Sea is a 1953 British war film starring Jack Hawkins, Donald Sinden, Denholm Elliott, Stanley Baker, Liam Redmond, Virginia McKenna and Moira Lister. Made by Ealing Studios seven years after the end of the Second World War, it was directed by Charles Frend and produced by Leslie Norman.
The film portrays the conditions in which the Battle of the Atlantic was fought between the Royal Navy and Germany's U-boats, seen from the viewpoint of the British naval officers and seamen who served in convoy escorts. It is based on the best-selling 1951 novel of the same name by former naval officer Nicholas Monsarrat, though the screenplay by Eric Ambler omits some of the novel's grimmest moments.",https://en.wikipedia.org/wiki/The_Cruel_Sea_(1953_film)
Bhutan,18,The Cup,"Tin Cup is a 1996 American romantic comedy and sports film co-written and directed by Ron Shelton, and starring Kevin Costner and Rene Russo with Cheech Marin and Don Johnson in major supporting roles. The film received generally positive reviews and was a moderate box office success, grossing $75.8 million against its $45 million budget. Costner received a nomination for the Golden Globe Award for Best Actor – Motion Picture Musical or Comedy.

",https://en.wikipedia.org/wiki/Tin_Cup
Western Sahara,1,The Desert of the Desert,"The Desert Eagle is a gas-operated, semi-automatic pistol known for chambering the .50 Action Express, the largest centerfire cartridge of any magazine-fed, self-loading pistol.
Magnum Research Inc. (MRI) designed and developed the Desert Eagle. The design was further refined by (and was also manufactured by) Israel Military Industries (IMI), until 1995, when MRI shifted the manufacturing contract to Saco Defense, in Saco, Maine. In 1998, MRI moved manufacturing back to IMI, which later commercialized its small arms branch under the name Israel Weapon Industries. Since December 2009, the Desert Eagle pistol has been produced in the United States at MRI's Pillager, Minnesota, facility. Kahr Arms acquired Magnum Research in 2010.
Magnum Research has marketed various versions of the short recoil Jericho 941 pistol under the Baby Eagle and Desert Eagle pistol names; these weapons are not directly related to the Desert Eagle, but share a similar visual design.",https://en.wikipedia.org/wiki/Desert_Eagle
