country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
Equatorial Guinea,8,Anacleto Sima Ngua,http://www.wikidata.org/entity/Q483474,wd:Q483474,57827810,Equatoguinean Roman Catholic bishop,"Anacleto Sima Ngua (2 June 1936 – 1 July 2018) was an Equatoguinean Roman Catholic bishop.
Sima Ngua was  born in Equatorial Guinea and was ordained to the priesthood in 1962. Sima Ngua served as bishop of the Roman Catholic Diocese of Bata, Equatorial Guinea, from 1983 to 2002.",https://en.wikipedia.org/wiki/Anacleto_Sima_Ngua
Eritrea,12,Abune Antonios,http://www.wikidata.org/entity/Q606228,wd:Q606228,6947871,Eritrean priest,"Abune Antonios (Tigrinya: ኣቡነ ኣንጦንዮስ; 12 July 1927 – 9 February 2022) was the third Patriarch of the Eritrean Orthodox Tewahedo Church. He was illegally and forcefully deposed by the Eritrean government in 2006, and was placed under house arrest thereafter.",https://en.wikipedia.org/wiki/Abune_Antonios
Estonia,50,Patriarch Alexius II,http://www.wikidata.org/entity/Q151040,wd:Q151040,304995,"15th Patriarch of Moscow and all the Rus', the primate of the Russian Orthodox Church (1929-2008)","Patriarch Alexy II (or Alexius II, Russian: Патриарх Алексий II; secular name Aleksei Mikhailovich Ridiger Russian: Алексе́й Миха́йлович Ри́дигер; 23 February 1929 – 5 December 2008) was the 15th Patriarch of Moscow and all Rus', the primate of the Russian Orthodox Church.
Elected Patriarch of Moscow eighteen months prior to the dissolution of the Soviet Union, he became the first Russian Patriarch of the post-Soviet period.",https://en.wikipedia.org/wiki/Patriarch_Alexy_II_of_Moscow
Eswatini,9,Ellinah Wamukoya,http://www.wikidata.org/entity/Q3051483,wd:Q3051483,36695932,Swazi bishop,"Ellinah Ntombi Wamukoya (1951 – 19 January 2021) was a Swazi Anglican bishop.
In 2012, she was elected as the diocesan bishop of the Anglican Diocese of Swaziland and she kept this position until her death in 2021. She was the first woman to be elected as a bishop of the Anglican Church of Southern Africa and of the whole African continent. In 2016, she was listed as one of BBC's 100 Women.",https://en.wikipedia.org/wiki/Ellinah_Wamukoya
Ethiopia,28,Ahmad ibn Ibrahim al-Ghazi,http://www.wikidata.org/entity/Q335728,wd:Q335728,1594914,16th century Imam and General of the Adal Sultanate,"Ahmad ibn Ibrahim al-Ghazi (Somali: Axmed Ibraahim al-Qaasi or Axmed Gurey, Harari: አሕመድ ኢብራሂም አል-ጋዚ, Arabic: أحمد بن إبراهيم الغازي ; c. 1506 – 21 February 1543) was an imam and general of the Adal Sultanate. Imam Ahmad (nicknamed Gurey in Somali, Gura in Afar and Gragn in Amharic (ግራኝ Graññ), all meaning ""the left-handed""), embarked on a conquest which brought three-quarters of the Ethiopian Empire under the power of the Muslim Sultanate of Adal during the Ethiopian-Adal War.

",https://en.wikipedia.org/wiki/Ahmad_ibn_Ibrahim_al-Ghazi
Federated States of Micronesia,6,Amando Samo,http://www.wikidata.org/entity/Q454288,wd:Q454288,54768244,Micronesian Catholic bishop,"Amando Samo (16 August 1948 – 7 August 2021) was a Catholic bishop.
Samo was born on Moch Island, in the state of Chuuk, Federated States of Micronesia. Ordained to the priesthood in 1977, in 1987 he was named titular bishop of Liberta and auxiliary bishop of the Roman Catholic Diocese of Caroline Islands, Micronesia.From 1994 to 1995, he served as coadjutor bishop of the diocese. From 1995 to 2020, Samo was bishop of the diocese.",https://en.wikipedia.org/wiki/Amando_Samo
Fiji,9,Peter Loy Chong,http://www.wikidata.org/entity/Q2076735,wd:Q2076735,42116213,Catholic archbishop,"Peter Loy Chong (born 30 January 1961 in Namata, Fiji, Tailevu) is the third Catholic Archbishop of Suva, Fiji (having been consecrated bishop on 8 June 2013). He worked on his doctorate at the Graduate Theological Union in Berkeley, California.",https://en.wikipedia.org/wiki/Peter_Loy_Chong
Finland,54,Mikael Agricola,http://www.wikidata.org/entity/Q215346,wd:Q215346,51083,Finnish clergyman and de facto founder of literary Finnish,"Mikael Agricola (Finnish: [ˈmikɑel ˈɑɡrikolɑ] (listen); c. 1510 – 9 April 1557) was a Finnish Lutheran clergyman who became the de facto founder of literary Finnish and a prominent proponent of the Protestant Reformation in Sweden, including Finland, which was a Swedish territory at the time. He is often called the ""father of literary Finnish"".
Agricola was consecrated as the bishop of Turku (Åbo) in 1554, without papal approval. He continued the reform of the Finnish church (then a part of the Church of Sweden) along Lutheran lines. He translated the New Testament into Finnish and also produced the prayer book and hymns used in Finland's new Lutheran Church. This work set the rules of orthography that are the basis of modern Finnish spelling. His thorough work is particularly remarkable in that he accomplished it in only three years.
He died of sudden illness while returning from a trip during which he assisted in negotiating the Treaty of Novgorod with the Tsardom of Russia.",https://en.wikipedia.org/wiki/Mikael_Agricola
Gabon,7,Basile Mvé Engone,http://www.wikidata.org/entity/Q810063,wd:Q810063,12161152,Catholic archbishop,"Basile Mvé Engone (born May 30, 1941) is a Gabonese prelate of the Roman Catholic Church. He currently serves as Archbishop of Libreville, Gabon.",https://en.wikipedia.org/wiki/Basile_Mv%C3%A9_Engone
Georgia,53,Ilia II of Georgia,http://www.wikidata.org/entity/Q511502,wd:Q511502,434383,Patriarch of Georgia,"Ilia II (Georgian: ილია II, romanized: ilia II), also transliterated as Ilya or Elijah (born 4 January 1933), is the Catholicos-Patriarch of All Georgia and the spiritual leader of the Georgian Orthodox Church. He is officially styled as Catholicos-Patriarch of All Georgia, the Archbishop of Mtskheta-Tbilisi and Metropolitan Bishop of Bichvinta and Tskhum-Abkhazia, His Holiness and Beatitude Ilia II.",https://en.wikipedia.org/wiki/Ilia_II_of_Georgia
Germany,228,Martin Luther,http://www.wikidata.org/entity/Q9554,wd:Q9554,7567080,"Saxon priest, monk and theologian, seminal figure in Protestant Reformation","Martin Luther  (; German: [ˈmaʁtiːn ˈlʊtɐ] (listen); 10 November 1483 – 18 February 1546) was a German priest, theologian, author and hymnwriter. A former Augustinian friar, he is best known as the seminal figure in the Protestant Reformation and as the namesake of Lutheranism.
Luther was ordained to the priesthood in 1507. He came to reject several teachings and practices of the Roman Catholic Church; in particular, he disputed the view on indulgences. Luther proposed an academic discussion of the practice and efficacy of indulgences in his Ninety-five Theses of 1517. His refusal to renounce all of his writings at the demand of Pope Leo X in 1520 and the Holy Roman Emperor Charles V at the Diet of Worms in 1521 resulted in his excommunication by the pope and condemnation as an outlaw by the Holy Roman Emperor.
Luther taught that salvation and, consequently, eternal life are not earned by good deeds but are received only as the free gift of God's grace through the believer's faith in Jesus Christ as redeemer from sin. His theology challenged the authority and office of the pope by teaching that the Bible is the only source of divinely revealed knowledge, and opposed sacerdotalism by considering all baptized Christians to be a holy priesthood. Those who identify with these, and all of Luther's wider teachings, are called Lutherans, though Luther insisted on Christian or Evangelical (German: evangelisch) as the only acceptable names for individuals who professed Christ.
His translation of the Bible into the German vernacular (instead of Latin) made it more accessible to the laity, an event that had a tremendous impact on both the church and German culture. It fostered the development of a standard version of the German language, added several principles to the art of translation, and influenced the writing of an English translation, the Tyndale Bible. His hymns influenced the development of singing in Protestant churches. His marriage to Katharina von Bora, a former nun, set a model for the practice of clerical marriage, allowing Protestant clergy to marry.In two of his later works, Luther expressed antagonistic, violent views towards Jews and called for the burnings of their synagogues and their expulsion. His rhetoric was not directed at Jews alone but also towards Roman Catholics, Anabaptists, and nontrinitarian Christians. Luther died in 1546 with Pope Leo X's excommunication still in effect.",https://en.wikipedia.org/wiki/Martin_Luther
Ghana,36,Peter Kodwo Appiah Turkson,http://www.wikidata.org/entity/Q546121,wd:Q546121,1687875,Ghanaian cardinal of the Roman Catholic Church,"Peter Kodwo Appiah Turkson is a Ghanaian cardinal of the Catholic Church. He was president of the Pontifical Council for Justice and Peace from 24 October 2009 to 1 January 2017. Pope Francis named him to a five-year term as the first Prefect of the Dicastery for the Promotion of Integral Human Development, which began operations on 1 January 2017, a post he held until 23 December 2021. The Dicastery was the consolidation of several areas under one administration including, environment, ecology, ethics, dignity of all people, poverty, and economics.
He previously served as Archbishop of Cape Coast. He was made a cardinal by Pope John Paul II in 2003, and is widely regarded as papabile, that is, a candidate for election to the papacy. The Tablet has described him as ""one of Africa's most energetic church leaders"". Turkson speaks English, Fante, French, Italian, German, and Hebrew, in addition to understanding Latin and Greek.",https://en.wikipedia.org/wiki/Peter_Turkson
Greece,146,Plutarch,http://www.wikidata.org/entity/Q41523,wd:Q41523,24517,"late 1st/early 2nd century Greek Platonist philosopher, historian, biographer and essayist","Plutarch (; Greek: Πλούταρχος, Ploútarchos; Koine Greek: [ˈplutarkʰos]; c. AD 46 – after AD 119) was a Greek-Roman Middle Platonist philosopher, historian, biographer, essayist, and priest at the Temple of Apollo in Delphi. He is known primarily for his Parallel Lives, a series of biographies of illustrious Greeks and Romans, and Moralia, a collection of essays and speeches. Upon becoming a Roman citizen, he was named Lucius Mestrius Plutarchus (Λούκιος Μέστριος Πλούταρχος).",https://en.wikipedia.org/wiki/Plutarch
Greece,30,Saint Cyril the Philosopher,http://www.wikidata.org/entity/Q351026,wd:Q351026,9356408,Christian missionary to the Slavs (9th c.),error,error
Grenada,10,Vincent Darius,http://www.wikidata.org/entity/Q1547811,wd:Q1547811,15975071,Grenadian Roman Catholic bishop (1955-2016),"Vincent Matthew Darius, OP (6 September 1955 – 26 April 2016) was the Bishop of the Roman Catholic Diocese of Saint George's in Grenada from 2002 until his death.

",https://en.wikipedia.org/wiki/Vincent_Darius
Guatemala,38,Efraín Ríos Montt,http://www.wikidata.org/entity/Q467077,wd:Q467077,271964,"former de facto President of Guatemala, army general, genocida and former president of Congress (1926-2018)","José Efraín Ríos Montt (Spanish: [efɾaˈin ˈrios ˈmont]; 16 June 1926 – 1 April 2018) was a Guatemalan military officer and politician who served as de facto President of Guatemala in 1982–83.  His brief tenure as chief executive was one of the bloodiest periods in the long-running Guatemalan Civil War.  Ríos Montt's counter-insurgency strategies significantly weakened the Marxist guerrillas organized under the umbrella of the Guatemalan National Revolutionary Unity (URNG), while also leading to accusations of war crimes and genocide perpetrated by the Guatemalan Army under his leadership.Ríos Montt was a career army officer.  He was director of the Guatemalan military academy and rose to the rank of brigadier general.  He was briefly chief of staff of the Guatemalan army in 1973, but was soon forced out of the position over differences with the military high command.  He ran for president in the 1974 general election, losing to the official candidate General Kjell Laugerud in an electoral process widely regarded as fraudulent.  In 1978, Ríos Montt controversially abandoned the Catholic Church and joined an Evangelical Christian group affiliated with the Gospel Outreach Church.  In 1982, discontent with the rule of General Romeo Lucas García, the worsening security situation in Guatemala, and accusations of electoral fraud led to a coup d'état by a group of junior military officers who installed Ríos Montt as head of a government junta.  Ríos Montt ruled as military dictator for less than seventeen months before he was overthrown in another coup led by his defense minister, General Óscar Mejía Victores.
In 1989, Ríos Montt returned to the Guatemalan political scene as leader of a new political party, the Guatemalan Republican Front (FRG).  He was elected many times to the Congress of Guatemala, serving as president of the Congress in 1995-96 and 2000–04.  A constitutional provision prevented him from registering as a presidential candidate due to his involvement in the military coup of 1982, but the FRG obtained both the presidency and a congressional majority in the 1999 general election.  Authorized by the Constitutional Court to run in the 2003 presidential elections, Ríos Montt came in third and withdrew from politics.  He returned to public life in 2007 as a member of Congress, thereby gaining legal immunity from long-running lawsuits alleging war crimes committed by him and some of his ministers and counselors during their term in the presidential palace in 1982–83. His immunity ended on January 14, 2012, when his legislative term of office expired.  In 2013 a court sentenced Ríos Montt to 80 years in prison for genocide and crimes against humanity, but that sentence was quashed by the Constitutional Court and his retrial was never completed.",https://en.wikipedia.org/wiki/Efra%C3%ADn_R%C3%ADos_Montt
Guinea,32,Robert Sarah,http://www.wikidata.org/entity/Q550079,wd:Q550079,29095196,Roman Catholic archbishop,"Robert Sarah (French: [ʁɔbɛ:ʁ saʁa]; born 15 June 1945) is a Guinean prelate of the Catholic Church. A cardinal since 20 November 2010, he was prefect of the Congregation for Divine Worship and the Discipline of the Sacraments from 23 November 2014 to 20 February 2021. Sarah previously served as secretary of the Congregation for the Evangelization of Peoples under Pope John Paul II and president of the Pontifical Council Cor Unum under Pope Benedict XVI.
Sarah has been a forceful advocate for the defense of traditional Catholic teaching on questions of sexual morality and the right to life, and in denouncing Islamic radicalism. He has called gender ideology and the Islamic State of Iraq and the Levant (ISIS) the ""two radicalizations"" that threaten the family: the former through divorce, same-sex marriage, and abortion; the latter with child marriage, polygamy, and the subjection of women.He has been described as largely sympathetic to liturgical practices of the era before the Second Vatican Council, but has also proposed that partisans of different liturgies learn from each other and seek a middle ground. In 2016 Sarah called for priests to face the same direction as the congregation while celebrating Mass (ad orientem), although facing the congregation had become the prevailing practice since the Second Vatican Council. His advice was seen by some as a direct challenge to Pope Francis, a claim that Sarah rejects. An advocate of traditional Catholic marriage doctrine in opposition to same-sex marriage, he has denounced ""Western homosexual and abortion ideologies"", suggesting that both are of ""demonic origin"", and he has compared them to Nazism and Islamic terrorism.
Sarah has been mentioned as papabile, a possible candidate for the papacy, by international media outlets such as Le Monde and by Catholic publications including Crux and the Catholic Herald.",https://en.wikipedia.org/wiki/Robert_Sarah
Guinea-Bissau,10,José Câmnate na Bissign,http://www.wikidata.org/entity/Q1709135,wd:Q1709135,30798407,Guinea-Bissauan Roman Catholic bishop,"José Câmnate na Bissign (born Mansôa, 28 May 1953) is a Guinea-Bissauan Roman Catholic bishop. He was the first native bishop of Guinea-Bissau, serving from 2000 to 2020.
He was ordained a priest in Bissau, at 31 December 1982, aged 29 years old. After the death of Settimio Ferrazzetta, he was appointed the second bishop of the Diocese of Bissau on 15 October 1999. He was received his episcopal consecration on 12 February 2000.He has been involved in the dialogue between the different political and religious groups in Guinea-Bissau. He was one of the main proponents of the Commission Justice and Peace and of the Council for ecumenical dialogue, inter-religious and for the promotion of human dignity.
Pope Francis accepted his resignation on 11 July 2020.",https://en.wikipedia.org/wiki/Jos%C3%A9_C%C3%A2mnate_na_Bissign
Guyana,7,Benedict Singh,http://www.wikidata.org/entity/Q816877,wd:Q816877,58478171,Guyanese catholic bishop,"Benedict Garnesh Singh (2 December 1927 – 12 September 2018) was a Guyanese Roman Catholic bishop.
Singh was born in Lusignan, Demerara, Guyana. He obtained his Licentiate in Philosophy from the Urban University in Rome in 1951, and his Doctorate in Sacred Theology subsequently from the Pontifical Propaganda College in Rome in 1957 and was ordained to the priesthood in 1954.He served as titular bishop of Arsennaria and was auxiliary bishop of the Roman Catholic Diocese of Georgetown, Guyana, from 1971 to 1972. He then served as bishop of the diocese from 1972 to 2003. He was the first native born Guyanese bishop.Singh received the Cacique Crown of Honour in 1993.",https://en.wikipedia.org/wiki/Benedict_Ganesh_Singh
Haiti,45,Jean-Bertrand Aristide,http://www.wikidata.org/entity/Q209617,wd:Q209617,66795,Haitian politician who became Haiti's first democratically elected president,"Jean-Bertrand Aristide (born 15 July 1953) is a Haitian former Salesian priest and politician who became Haiti's first democratically elected president. A proponent of liberation theology, Aristide was appointed to a parish in Port-au-Prince in 1982 after completing his studies to become a priest. He became a focal point for the pro-democracy movement first under Jean-Claude ""Baby Doc"" Duvalier and then under the military transition regime which followed. He won the 1990–91 Haitian general election, with 67% of the vote. As a priest, he taught liberation theology and, as a president, he attempted to normalize Afro-Creole culture, including Vodou religion, in Haiti.Aristide was briefly president of Haiti, until a September 1991 military coup. The coup regime collapsed in 1994 under U.S. pressure and threat of force (Operation Uphold Democracy), and Aristide was president again from 1994 to 1996 and from 2001 to 2004. He was ousted in the 2004 coup d'état after right-wing ex-army paramilitaries invaded the country from across the Dominican border. Aristide and many others have alleged that the United States had a role in orchestrating the coup against him.He was later forced into exile in the Central African Republic and South Africa. He finally returned to Haiti in 2011 after seven years in exile.",https://en.wikipedia.org/wiki/Jean-Bertrand_Aristide
Honduras,29,Óscar Andrés Rodríguez Maradiaga,http://www.wikidata.org/entity/Q293434,wd:Q293434,1685926,Catholic cardinal,"Óscar Andrés Rodríguez Maradiaga, S.D.B. (born 29 December 1942) is a Salesian and Cardinal of the Catholic Church from Honduras. He is the current Archbishop of Tegucigalpa, is the former President of Caritas Internationalis and served as President of the Latin American Episcopal Conference (CELAM) from 1995 to 1999. Rodríguez was elevated to the cardinalate in 2001. He has been the Vatican's spokesman with the International Monetary Fund and the World Bank, on the issue of Third World debt.",https://en.wikipedia.org/wiki/%C3%93scar_Rodr%C3%ADguez_Maradiaga
Hungary,77,Martin of Tours,http://www.wikidata.org/entity/Q133704,wd:Q133704,20345,Christian saint,"Martin of Tours (Latin: Sanctus Martinus Turonensis; 316 – 8 November 397) also known as Martin the Merciful was the third bishop of Tours. He has become one of the most familiar and recognizable Christian saints in France, heralded as the patron saint of the Third Republic, and is patron saint of many communities and organizations across Europe. A native of Pannonia (in modern central Europe), he converted to Christianity at a young age. He served in the Roman cavalry in Gaul, but left military service at some point prior to 361, when he became a disciple of Hilary of Poitiers, establishing the monastery at Ligugé. He was consecrated as Bishop of Caesarodunum (Tours) in 371. As bishop, he was active in the suppression of the remnants of Gallo-Roman religion, but he opposed the violent persecution of the Priscillianist sect of ascetics.
His life was recorded by a contemporary hagiographer, Sulpicius Severus. Some of the accounts of his travels may have been interpolated into his vita to validate early sites of his cult.  He is best known for the account of his using his military sword to cut his cloak in two, to give half to a beggar clad only in rags in the depth of winter. His shrine in Tours became a famous stopping-point for pilgrims on the road to Santiago de Compostela in Spain. His cult was revived in French nationalism during the Franco-Prussian War of 1870/1, and as a consequence he was seen as a patron saint of France during the French Third Republic.",https://en.wikipedia.org/wiki/Martin_of_Tours
Iceland,27,Matthías Jochumsson,http://www.wikidata.org/entity/Q380925,wd:Q380925,774082,poet,"Matthías Jochumsson (11 November 1835 – 18 November 1920) was an Icelandic Lutheran clergyman, poet, playwright, and translator. He is best known for his lyrical poetry and for writing the national anthem of Iceland,  ""Lofsöngur"", in 1874.",https://en.wikipedia.org/wiki/Matth%C3%ADas_Jochumsson
India,178,Mother Teresa,http://www.wikidata.org/entity/Q30547,wd:Q30547,347105,Roman Catholic saint of Albanian origin,"Mother Mary Teresa Bojaxhiu (born Anjezë Gonxhe Bojaxhiu, Albanian: [aˈɲɛzə ˈɡɔndʒɛ bɔjaˈdʒiu]; 26 August 1910 – 5 September 1997), honoured in the Catholic Church as Saint Teresa of Calcutta, was an Albanian-Indian Roman Catholic nun and missionary. She was born in Skopje (now the capital of North Macedonia), then part of the Kosovo Vilayet of the Ottoman Empire. After living in Skopje for eighteen years, she moved to Ireland and then to India, where she lived for most of her life.
In 1950, Teresa founded the Missionaries of Charity, a Roman Catholic religious congregation that had over 4,500 nuns and was active in 133 countries as of 2012. The congregation manages homes for people who are dying of HIV/AIDS, leprosy and tuberculosis. It also runs soup kitchens, dispensaries, mobile clinics, children's and family counselling programmes, as well as orphanages and schools. Members take vows of chastity, poverty, and obedience, and also profess a fourth vow – to give ""wholehearted free service to the poorest of the poor.""Teresa received a number of honours, including the 1962 Ramon Magsaysay Peace Prize and the 1979 Nobel Peace Prize. She was canonised on 4 September 2016, and the anniversary of her death (5 September) is her feast day. A controversial figure during her life and after her death, Teresa was admired by many for her charitable work. She was praised and criticized on various counts, such as for her views on abortion and contraception, and was criticized for poor conditions in her houses for the dying. Her authorized biography was written by Navin Chawla and published in 1992, and she has been the subject of films and other books. On 6 September 2017, Teresa and St. Francis Xavier were named co-patrons of the Roman Catholic Archdiocese of Calcutta.",https://en.wikipedia.org/wiki/Mother_Teresa
Indonesia,25,Julius Darmaatmadja,http://www.wikidata.org/entity/Q468407,wd:Q468407,1701354,Catholic cardinal,"Julius Darmaatmadja (born 20 December 1934) is an Indonesian cardinal of the Roman Catholic Church. He was created a cardinal in 1994, becoming the second Indonesian to be a cardinal. He served as the Archbishop of Semarang from 1983 to 1996 and Archbishop of Jakarta from 1996 to 2010.",https://en.wikipedia.org/wiki/Julius_Darmaatmadja
Iran,155,Omar Khayyám,http://www.wikidata.org/entity/Q35900,wd:Q35900,92550,"Persian poet, philosopher, mathematician, and astronomer","Omar Khayyam (; Persian: عمر خیّام [oˈmæɾ xæjˈjɒːm]; 18 May 1048 – 4 December 1131) was a Persian polymath, mathematician, astronomer, historian, philosopher, and poet. He was born in Nishapur, the initial capital of the Seljuk Empire. As a scholar, he was contemporary with the rule of the Seljuk dynasty around the time of the First Crusade.
As a mathematician, he is most notable for his work on the classification and solution of cubic equations, where he provided geometric solutions by the intersection of conics. Khayyam also contributed to the understanding of the parallel axiom.: 284  As an astronomer, he designed the Jalali calendar, a solar calendar with a very precise 33-year intercalation cycle: 659  that provided the basis for the Persian calendar that is still in use after nearly a millennium. In the 1000s in Persia, Khayyam announced in 1079, that the length of the year was measured as 365.24219858156 days. Given that the length of the year is changing in the sixth decimal place over a person's lifetime, this is outstandingly accurate. For comparison the length of the year at the end of the 19th century was 365.242196 days, while today it is 365.242190 days.
There is a tradition of attributing poetry to Omar Khayyam, written in the form of quatrains (rubāʿiyāt رباعیات). This poetry became widely known to the English-reading world in a translation by Edward FitzGerald (Rubaiyat of Omar Khayyam, 1859), which enjoyed great success in the Orientalism of the fin de siècle.",https://en.wikipedia.org/wiki/Omar_Khayyam
Iraq,93,Ibn al-Haytham,http://www.wikidata.org/entity/Q11104,wd:Q11104,1645,"Arab physicist, mathematician and astronomer (c.965 – c.1040)","Ḥasan Ibn al-Haytham, Latinized as Alhazen (; full name Abū ʿAlī al-Ḥasan ibn al-Ḥasan ibn al-Haytham أبو علي، الحسن بن الحسن بن الهيثم; c. 965 – c. 1040), was an Arab mathematician, astronomer, and physicist of the Islamic Golden Age. Referred to as ""the father of modern optics"", he made significant contributions to the principles of optics and visual perception in particular. His most influential work is titled Kitāb al-Manāẓir (Arabic: كتاب المناظر, ""Book of Optics""), written during 1011–1021, which survived in a Latin edition. A polymath, he also wrote on philosophy, theology and medicine.Ibn al-Haytham was the first to explain that vision occurs when light reflects from an object and then passes to one's eyes. He was also the first to demonstrate that vision occurs in the brain, rather than in the eyes. Ibn al-Haytham was an early proponent of the concept that a hypothesis must be supported by experiments based on confirmable procedures or mathematical evidence—an early pioneer in the scientific method five centuries before Renaissance scientists. On account of this, he is sometimes described as the world's ""first true scientist"".Born in Basra, he spent most of his productive period in the Fatimid capital of Cairo and earned his living authoring various treatises and tutoring members of the nobilities. Ibn al-Haytham is sometimes given the byname al-Baṣrī after his birthplace, or al-Miṣrī (""of Egypt""). Al-Haytham was dubbed the ""Second Ptolemy"" by Abu'l-Hasan Bayhaqi and  ""The Physicist"" by John Peckham. Ibn al-Haytham paved the way for the modern science of physical optics.",https://en.wikipedia.org/wiki/Ibn_al-Haytham
Israel,141,Peter,http://www.wikidata.org/entity/Q33923,wd:Q33923,31665644,"1st Pope of the Roman Catholic Church, Patriarch of Antioch and Apostle of Jesus Christ","Saint Peter (died between AD 64 and 68 on the Vatican Hill), also known as Simon Peter, Simeon, Simon ( (listen)), Cephas (), or Peter the Apostle, was one of the Twelve Apostles of Jesus Christ, and one of the first leaders of the early Church. Based on contemporary historical data, his papacy is estimated to have spanned from AD 30 to his death, which would make him the longest-reigning pope, at anywhere from 34 to 38 years; however, the length of his reign was never verified.
According to Christian tradition, Peter was crucified in Rome under Emperor Nero. He is traditionally counted as the first bishop of Rome‍—‌or pope‍—‌and also as the first bishop of Antioch. The ancient Christian churches all venerate Peter as a major saint and as the founder of the Church of Antioch and the Diocese of Rome, but differ in their attitudes regarding the authority of his successors. According to Catholic teaching, Jesus promised Peter a special position in the Church.In the New Testament, the name ""Simon Peter"" is found 19 times. He appears repeatedly and prominently in all four gospels as well as the Acts of the Apostles. He is the brother of Saint Andrew, and both were fishermen. The Gospel of Mark in particular was traditionally thought to show the influence of Peter's preaching and eyewitness memories. He is also mentioned, under either the name Peter or Cephas, in Paul's First Letter to the Corinthians and the Epistle to the Galatians. The New Testament also includes two general epistles, First Peter and Second Peter, that are traditionally attributed to him, but modern scholarship generally rejects the Petrine authorship of both. However, there is a growing number of scholars that have resuscitated the Petrine authorship of the Petrine epistles.Outside of the New Testament, several apocryphal books were later attributed to him, in particular the Acts of Peter, Gospel of Peter, Preaching of Peter, Apocalypse of Peter, and Judgment of Peter, although scholars believe these works to be pseudoepigrapha.",https://en.wikipedia.org/wiki/Saint_Peter
Italy,271,Julius Caesar,http://www.wikidata.org/entity/Q1048,wd:Q1048,15924,"Roman general, statesman and final Dictator","Gaius Julius Caesar (Latin: [ˈɡaːiʊs ˈjuːliʊs ˈkae̯sar]; 12 July 100 BC – 15 March 44 BC) was a Roman general and statesman. A member of the First Triumvirate, Caesar led the Roman armies in the Gallic Wars before defeating his political rival Pompey in a civil war, and subsequently became dictator of Rome from 49 BC until his assassination in 44 BC. He played a critical role in the events that led to the demise of the Roman Republic and the rise of the Roman Empire.
In 60 BC, Caesar, Crassus and Pompey formed the First Triumvirate, a political alliance that dominated Roman politics for several years. Their attempts to amass power as Populares were opposed by the Optimates within the Roman Senate, among them Cato the Younger with the frequent support of Cicero. Caesar rose to become one of the most powerful politicians in the Roman Republic through a string of military victories in the Gallic Wars, completed by 51 BC, which greatly extended Roman territory. During this time he both invaded Britain and built a bridge across the Rhine river. These achievements and the support of his veteran army threatened to eclipse the standing of Pompey, who had realigned himself with the Senate after the death of Crassus in 53 BC. With the Gallic Wars concluded, the Senate ordered Caesar to step down from his military command and return to Rome. In 49 BC, Caesar openly defied the Senate's authority by crossing the Rubicon and marching towards Rome at the head of an army. This began Caesar's civil war, which he won, leaving him in a position of near unchallenged power and influence in 45 BC.
After assuming control of government, Caesar began a program of social and governmental reforms, including the creation of the Julian calendar. He gave citizenship to many residents of far regions of the Roman Republic. He initiated land reform and support for veterans. He centralized the bureaucracy of the Republic and was eventually proclaimed ""dictator for life"" (dictator perpetuo). His populist and authoritarian reforms angered the elites, who began to conspire against him. On the Ides of March (15 March), 44 BC, Caesar was assassinated by a group of rebellious senators led by Brutus and Cassius, who stabbed him to death. A new series of civil wars broke out and the constitutional government of the Republic was never fully restored. Caesar's great-nephew and adopted heir Octavian, later known as Augustus, rose to sole power after defeating his opponents in the last civil war of the Roman Republic. Octavian set about solidifying his power, and the era of the Roman Empire began.
Caesar was an accomplished author and historian as well as a statesman; much of his life is known from his own accounts of his military campaigns. Other contemporary sources include the letters and speeches of Cicero and the historical writings of Sallust. Later biographies of Caesar by Suetonius and Plutarch are also important sources. Caesar is considered by many historians to be one of the greatest military commanders in history. His cognomen was subsequently adopted as a synonym for ""Emperor""; the title ""Caesar"" was used throughout the Roman Empire, giving rise to modern cognates such as Kaiser and Tsar. He has frequently appeared in literary and artistic works, and his political philosophy, known as Caesarism, inspired politicians into the modern era.",https://en.wikipedia.org/wiki/Julius_Caesar
Jamaica,14,Dutty Boukman,http://www.wikidata.org/entity/Q1268017,wd:Q1268017,1078091,early leader of Haitian Revolution,"Dutty Boukman (or Boukman Dutty; died 7 November 1791) was an early leader of the Haitian Revolution. Born in Senegambia (present-day Senegal and Gambia), he was captured, enslaved, and transported to Jamaica. He eventually ended up in Haiti, where he became a leader of the Maroons and a vodou houngan (priest).According to some contemporary accounts, Boukman, alongside Cécile Fatiman, a Vodou mambo, presided over the religious ceremony at Bois Caïman, in August 1791, that served as the catalyst to the 1791 slave revolt which is usually considered the beginning of the Haitian Revolution.
Boukman was a key leader of the slave revolt in the Le Cap‑Français region in the north of the colony. He was killed by the French planters and colonial troops on 7 November 1791, just a few months after the beginning of the uprising. The French then publicly displayed Boukman's head in an attempt to dispel the aura of invincibility that Boukman had cultivated. The fact that French authorities did this illustrates their belief in the importance Boukman held to Haitian people during this time.",https://en.wikipedia.org/wiki/Dutty_Boukman
