,country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
539,Malta,161,Valletta,http://www.wikidata.org/entity/Q23800,wd:Q23800,57664,capital of Malta,"Valletta (, Maltese: il-Belt Valletta, Maltese pronunciation: [vɐˈlːɛtːɐ]) is the capital city of Malta. Located in the South Eastern Region of the main island, between Marsamxett Harbour to the west and the Grand Harbour to the east, its population in 2014 was 6,444, while the metropolitan area around it has a population of 393,938. Valletta is second only to Nicosia as the southernmost capital of Europe, and at just 0.61 square kilometres (0.24 sq mi), it is the European Union's smallest capital city.Valletta's 16th-century buildings were constructed by the Knights Hospitaller. The city was named after Jean Parisot de Valette, who succeeded in defending the island from an Ottoman invasion during the Great Siege of Malta. The city is Baroque in character, with elements of Mannerist, Neo-Classical and Modern architecture, though the Second World War left major scars on the city, particularly the destruction of the Royal Opera House. The city was officially recognised as a World Heritage Site by UNESCO in 1980.The city is noted for its fortifications, consisting of bastions, curtains and cavaliers, along with the beauty of its Baroque palaces, gardens and churches.

",https://en.wikipedia.org/wiki/Valletta
541,Mauritius,22,Port Mathurin,http://www.wikidata.org/entity/Q1021638,wd:Q1021638,1677923,"city in Rodrigues, Mauritius","The village of Port Mathurin serves as the capital of the island of Rodrigues, a dependency of Mauritius. It lies on the north coast of the Indian Ocean island and functions as the administrative, judicial and economic centre of Rodrigues. As the name suggests, it also operates the main harbour of the island.

Port Mathurin has a population of around 6,000 people (2006). Sights include its market, while the town also has the island's only bus station and a viewpoint on Mount Fanal, south of the town. There is a Roman Catholic church, an Anglican church, and a small mosque. Other landmarks of Port Mathurin include Marie, Queen of Rodrigues, a statue of the Virgin Mary located in Pointe Canon. The two ships of the Mauritius Cargo Handling Corporation, namely MV Mauritius Pride and Mauritius Trochetia, anchor at Port Mathurin five times every month.
On 1 May 1691, François Leguat and the first French landed on Rodrigues at the site of the future village, which was founded by French colonists in 1735. The place takes its name from that of an early French settler, either Mathurin Bréhinier or Mathurin Morlaix.
In 1901 Port Mathurin became home to offices for the Britain-Australia undersea cable.
There are 22 localities within the zone of Port Mathurin, which is one of 14 statistical subdivisions of Rodrigues, to which the population of 6,000 relates:
Baie Lascars (North)
Camp du Roi
Castor
Caverne Provert
Citronelle
Crève Coeur
Désiré
English Bay
Fond La Digue
Jentac
Mont Piton
Mont Vénus
Montagne Charlot
Montagne Fanal
Pointe Canon
Pointe Monnier
Port Mathurin
Roseaux
Solitude
Soupir
Terre Rouge
VangarThe village (locality) has a single secondary school: Rodrigues College. Other  colleges operate in other villages around the island, namely Le Chou, Marechal, Grand Montagne, Mont Lubin and Citron Donis.
The locality of Port Mathurin proper occupies a very small area, and neighbouring settlements (localities) include Fond La Digue, Montagne Fanal, Pointe Monier, Camp du Roi and Baie Lascar.
In 1996, the Admiral Nevelskoi Yacht, ended his course in the lagoon next to Port Mathurin, after 2 years voyage crewless. This yacht, which was a property of the Russian government, was then given to Hon. Bernard Eric Typhis Degtyarenko in 2010, and also declared as a Maritime Museum by the Admiral Nevelskoi Maritime University. The yacht is now one of several historic links between Russia and Mauritius. It is important to emphasize that it is one of the most expensive yachts in the world in its category, including its historical importance, its value reaches more than several million dollars.

",https://en.wikipedia.org/wiki/Port_Mathurin
545,Mexico,36,San Jose Chinantequilla,http://www.wikidata.org/entity/Q244745,wd:Q244745,25976460,city,"San José Chinantequilla is a Mexican community by the state of Oaxaca, in the municipality of Totontepec Villa de Morelos located in the mixe district, is located in the sierra norte. It was founded by migrants from Guanajuato in 1913.
In 1920, it joined the municipality of Totontepec Villa de Morelos first called ""Chinantequilla"" name in 1969 was replaced by the ""San Jose Chinantequilla"", derived from the chinanteco which means A bank of Grass. In mixe is written M³eviam and the meaning of the name is the same, the municipality is located about 162 km from the state capital.",https://en.wikipedia.org/wiki/San_Jos%C3%A9_Chinantequilla
546,Moldova,34,Ceadîr-Lunga,http://www.wikidata.org/entity/Q1012924,wd:Q1012924,5660522,"city in Gagauzia, Moldova","Ceadîr-Lunga (Romanian pronunciation: [t͡ʃaˈdɨr ˈluŋɡa], also spelled Ceadâr-Lunga; Gagauz: Çadır-Lunga) is a city and municipality in Gagauzia, Moldova.",https://en.wikipedia.org/wiki/Cead%C3%AEr-Lunga
554,Mongolia,55,Karakorum,http://www.wikidata.org/entity/Q62677,wd:Q62677,3719005,"first capital of the Mongol empire, established in 1220","Karakorum (Khalkha Mongolian: Хархорум, Kharkhorum; Mongolian Script:ᠬᠠᠷᠠᠬᠣᠷᠣᠮ, Qaraqorum; Chinese: 哈拉和林) was the capital of the Mongol Empire between 1235 and 1260 and of the Northern Yuan in the 14–15th centuries. Its ruins lie in the northwestern corner of the Övörkhangai Province of Mongolia, near today's town of Kharkhorin and adjacent to the Erdene Zuu Monastery, the probable earliest surviving Buddhist monastery in Mongolia. They are part of the upper part of the World Heritage Site Orkhon Valley.",https://en.wikipedia.org/wiki/Karakorum
562,Montenegro,79,Cetinje,http://www.wikidata.org/entity/Q173338,wd:Q173338,277568,city in Montenegro,"Cetinje (Montenegrin: Цетиње, pronounced [t͡sětiɲe]) is a city in Montenegro. It is the former royal capital (prijestonica / приjестоница) of Montenegro and is the location of several national institutions, including the official residence of the president of Montenegro. According to the 2011 census, the town had a population of 14,093 while the Cetinje Municipality had 16,657 residents as of 2011. Cetinje is the centre of Cetinje Municipality. The city rests on a small karst plain surrounded by limestone mountains, including Mount Lovćen, the legendary mountain in Montenegrin historiography. Cetinje was founded in the 15th century and became a cradle of the culture of Montenegro. Its status as the honorary capital of Montenegro is due to its heritage as a long-serving former capital of Montenegro.",https://en.wikipedia.org/wiki/Cetinje
575,Morocco,35,Ifrane,http://www.wikidata.org/entity/Q1001887,wd:Q1001887,2535471,City in Morocco,"Ifrane (Berber: ⵉⴼⵔⴰⵏ; Arabic: إفران) is a city in the Middle Atlas region of northern Morocco (population 73,782 as of November 2014). The capital of Ifrane Province in the region of Fès-Meknès, Ifrane is located at an elevation of 1,665 m (5,463 ft). In the regional Tamazight language, ""ifran"" means caves.
The modern town of Ifrane was established by the French administration in 1928 during the protectorate era for their administration due to its Alpine climate. Ifrane was conceived as a “hill station” or colonial type of settlement. It is a resort town set high up in the mountains so that Europeans can find relief from the summer heat of tropical colonies. Ifrane is also a popular altitude training destination.The first permanent settlement of the area dates to the 16th century, when the Sharif of Sîdî 'Abd al-Salâm established his community in the Tizguit Valley, seven km downstream from the present town. Ifrane is a colonial “hill station”, and a “garden city”. It is also an “imperial city”, a mountain resort, a provincial administrative center, and a college town.",https://en.wikipedia.org/wiki/Ifrane
576,Mozambique,53,Island of Mozambique,http://www.wikidata.org/entity/Q331099,wd:Q331099,2214831,small island off to mainland Mozambique,"The Island of Mozambique (Portuguese: Ilha de Moçambique) lies off northern Mozambique, between the Mozambique Channel and Mossuril Bay, and is part of Nampula Province. Prior to 1898, it was the capital of colonial Portuguese East Africa. With its rich history and sandy beaches, the Island of Mozambique is a UNESCO World Heritage site and one of Mozambique's fastest growing tourist destinations. It has a permanent population of approximately 14,000 people and is served by nearby Lumbo Airport on the Nampula mainland. The name of the country, Mozambique, is derived from the name of this island.",https://en.wikipedia.org/wiki/Island_of_Mozambique
577,Myanmar,49,Mawlamyine,http://www.wikidata.org/entity/Q685941,wd:Q685941,1454286,city in Myanmar,"Mawlamyine (also spelled Mawlamyaing; Mon: မတ်မလီု Mon pronunciation: [mo̤t məlɜ̤m]; Burmese: မော်လမြိုင်မြို့; MLCTS: mau la. mruing mrui.; Burmese pronunciation: [mɔ̀ləmjàɪ̯ɰ̃ mjo̰]), formerly Moulmein, is the fourth-largest city in Myanmar (Burma), 300 kilometres (190 mi) south east of Yangon and 70 kilometres (43 mi) south of Thaton, at the mouth of Thanlwin (Salween) River. The city is the capital and largest city of Mon State and the main trading centre and seaport in south eastern Myanmar.",https://en.wikipedia.org/wiki/Mawlamyine
579,Namibia,47,Lüderitz,http://www.wikidata.org/entity/Q159325,wd:Q159325,363638,city in Namibia,"Lüderitz is a town in the ǁKaras Region of southern Namibia. It lies on one of the least hospitable coasts in Africa. It is a port developed around Robert Harbour and Shark Island.
The town is known for its colonial architecture, including some Art Nouveau work, and for wildlife including seals, penguins, flamingos and ostriches. It is also home to a museum, and lies at the end of a currently decommissioned railway line to Keetmanshoop. The town is named after Adolf Lüderitz, founder of the German South West Africa colony.",https://en.wikipedia.org/wiki/L%C3%BCderitz
582,Nauru,102,Yaren District,http://www.wikidata.org/entity/Q31026,wd:Q31026,59028,district and de facto capital of Nauru,"Yaren (in earlier times Makwa/Moqua), is a district of the Pacific nation of Nauru. It is the de facto capital of Nauru and is coextensive with Yaren Constituency.",https://en.wikipedia.org/wiki/Yaren_District
583,Nepal,22,Jomsom,http://www.wikidata.org/entity/Q1702717,wd:Q1702717,13959360,"town in Mustang District, Nepal","Jomsom (Nepali: जोमसोम), (Ward No. 4 of Gharpajhong Rural Municipality) also known as Dzongsam (New Fort) is the centre of Gharapjhong rural municipality in Mustang district and a former independent village development committee situated at an altitude of about 2,700 metres (8,900 ft) in Gandaki Province of western Nepal. The soaring peaks of Dhaulagiri and Nilgiri form a backdrop to the town straddling the Kali Gandaki River, which flows right through the centre of Jomsom. Along the banks of the Kali Gandaki, black fossilised stones called shaligram, considered as an iconic symbol and reminder of the god Vishnu in the Hindu culture, can be found. Such stones are believed to be found only in the Kali Gandaki, and are holy to the Hindus.
As the district headquarters, Jomsom is primarily an administrative and commercial centre with government officials and merchants rubbing shoulders with the local residents of the region, known as Thakalis. The town is also the main hub for onward travel to Upper Mustang and Muktinath. A company of the Nepalese Army is stationed here. Regular flights to Pokhara are operated from Jomsom Airport, which is also capable of handling aircraft from the Nepalese Army Air Service.",https://en.wikipedia.org/wiki/Jomsom
587,Netherlands,53,Oranjestad,http://www.wikidata.org/entity/Q217610,wd:Q217610,618152,"capital of Sint Eustatius, Caribbean Netherlands","Oranjestad (Dutch pronunciation: [oːˈrɑɲəstɑt]; English: Orange Town) is a small town of 1,038 inhabitants; it is the capital of the island of Sint Eustatius in the Caribbean Netherlands.","https://en.wikipedia.org/wiki/Oranjestad,_Sint_Eustatius"
596,New Zealand,43,Queenstown,http://www.wikidata.org/entity/Q613602,wd:Q613602,173320,"town in Otago Region, New Zealand","Queenstown (Māori: Tāhuna) is a resort town in Otago in the south-west of New Zealand's South Island. It has an urban population of 15,450  (June 2021).The town is built around an inlet called Queenstown Bay on Lake Wakatipu, a long, thin, Z-shaped lake formed by glacial processes, and has views of nearby mountains such as The Remarkables, Cecil Peak, Walter Peak and just above the town, Ben Lomond and Queenstown Hill.
The Queenstown-Lakes District has a land area of 8,704.97 square kilometres (3,361.01 sq mi) not counting its inland lakes Hāwea, Wakatipu, and Wānaka. The region has an estimated resident population of 48,300 (June 2021). Neighbouring towns include Arrowtown, Glenorchy, Kingston, Wānaka, Alexandra, and Cromwell. The nearest cities are Dunedin and Invercargill. Queenstown is known for its commerce-oriented tourism, especially adventure and ski tourism.

","https://en.wikipedia.org/wiki/Queenstown,_New_Zealand"
599,Niger,3,Takeita,http://www.wikidata.org/entity/Q7678290,wd:Q7678290,14102415,town in Niger,"Takiéta is a town in south central Niger, in Mirriah Department, Zinder Region. It lies along the Route Nationale 1 (Niger), the nation's primary east-west highway, roughly halfway between Zinder and Tessaoua.",https://en.wikipedia.org/wiki/Takieta
601,North Macedonia,52,Strumica,http://www.wikidata.org/entity/Q48814,wd:Q48814,2578904,city in North Macedonia,"Strumica (Macedonian: Струмица, pronounced [ˈstrumit͡sa] (listen)) is the largest city in southeastern North Macedonia, near the Novo Selo-Petrich border crossing with Bulgaria. About 55,000 people live in the region surrounding the city. It is named after the Strumica River which runs through it. The city of Strumica is the seat of Strumica Municipality.

",https://en.wikipedia.org/wiki/Strumica
621,Norway,93,Longyearbyen,http://www.wikidata.org/entity/Q25923,wd:Q25923,337405,"town in Svalbard, Norway","Longyearbyen (Urban East Norwegian: [ˈlɔ̀ŋjiːrˌbyːən]; ""The Longyear Town"") is the world's northernmost settlement (with population greater than 1,000) and largest inhabited area of Svalbard, Norway. It stretches along the foot of the left bank of the Longyear Valley and on the shore of Adventfjorden, the short estuary leading into Isfjorden on the west coast of Spitsbergen, the island's broadest inlet. As of 2002 Longyearbyen Community Council became an official Norwegian municipality. It is the seat of the Governor of Svalbard. The town's mayor is Arild Olsen.Known as Longyear City until 1926, the town was established by and named after American John Munro Longyear, whose Arctic Coal Company started coal-mining there in 1906. Store Norske Spitsbergen Kulkompani (SNSK) took over the mining operations in 1916, and still conducts mining. The German Kriegsmarine almost completely destroyed the town on 8 September 1943, but rebuilding took place after the Second World War. Historically, Longyearbyen was a company town, but most mining operations moved to Sveagruva during the 1990s, and production ceased in 2017 due to immense financial losses suffered by SNSK since 2014 due to market conditions. Meanwhile, the town has seen a large increase in tourism and research. This includes the arrival of institutions such as the University Centre in Svalbard, the Svalbard Global Seed Vault and Svalbard Satellite Station. Svalbard Airport, Svalbard Church and the Svalbardbutikken department store serve the community.",https://en.wikipedia.org/wiki/Longyearbyen
631,Oman,33,Khasab,http://www.wikidata.org/entity/Q426646,wd:Q426646,1658322,City in Oman,"Khasab (Arabic: خَصَب, romanized: Ḫaṣab) is a city and local capital of the Musandam Governorate which is an exclave of Oman bordering the United Arab Emirates at the tip of the Musandam Peninsula by the Strait of Hormuz. It has been dubbed the ""Norway of Arabia"" because of its extensive fjord-like craggy inlets and desolate mountainscapes.Khasab is a small city when compared to nearby cities of the United Arab Emirates. It has many residents who mostly live in mainland Oman and come to Khasab for vacations. There is a huge population of Indians, Pakistanis and Bangladeshis, like in mainland Oman, who work in restaurants, grocery stores, supermarkets, tour operators and many other places.The city is surrounded by the northern mountains of the Western Hajar Range. Khasab has a fully functional hospital and several hotels, beaches and parks across the city. The city's population is dominated by ethnic Omanis from the mainland. Khasab also has a fort which is known as Khasab Fort. The sea port is dominated by the dhows which take tourists for a cruise across the natural, dry ""fjords"".
The city is frequently visited by residents of UAE as the Khasab Coastal Road provides access to the city from UAE by connecting with the E11 Highway in the UAE side. The city can also be accessed by the ferry which is maintained by the Government. The ferries are modern.",https://en.wikipedia.org/wiki/Khasab
632,Pakistan,46,Gilgit,http://www.wikidata.org/entity/Q609024,wd:Q609024,539185,"city in Gilgit-Baltistan, Pakistan","Gilgit (; Shina: گلیت; Urdu: گلگت IPA: [ˈɡɪlɡɪt]) is the capital city of Gilgit–Baltistan, Pakistan. The city is located in a broad valley near the confluence of the Gilgit River and Hunza River, and is a major tourist destination in Pakistan, serving as a hub for trekking and mountaineering expeditions in the Karakoram mountain range.
Gilgit was once a major centre for Buddhism; it was an important stop on the ancient Silk Road, and today serves as a major junction along the Karakoram Highway with road connections to China as well as the Pakistani cities of Skardu, Chitral, Peshawar, and Islamabad. Currently, it serves as a frontier station for the local tribal areas. The city's economic activity is mainly focused on agriculture, with wheat, maize, and barley as the mainly-produced crops.",https://en.wikipedia.org/wiki/Gilgit
633,Palau,78,Ngerulmud,http://www.wikidata.org/entity/Q515229,wd:Q515229,23804937,capital of Palau,"Ngerulmud (Palauan pronunciation: [ŋəˈɾulmuð]) is the seat of government of the Republic of Palau, an island nation in the Pacific Ocean. It replaced Koror City, Palau's largest city, as capital in 2006. The settlement is located in the state of Melekeok on Babeldaob, the country's largest island, located 20 kilometers (12 miles) northeast of Koror City and 2 km (1 mile) northwest of Melekeok City.
It is the least-populous capital city of a sovereign nation in the world.

",https://en.wikipedia.org/wiki/Ngerulmud
635,Panama,27,Bocas del Toro,http://www.wikidata.org/entity/Q888971,wd:Q888971,1654725,human settlement in Panama,"Bocas del Toro (Spanish pronunciation: [ˈbokaz ðel ˈtoɾo]), also known colloquially as Bocas Town, is the capital of the Panamanian province of Bocas del Toro and the district of Bocas del Toro. It is a town and a tourist resort located on the southern tip of Colón Island in the Bocas del Toro Archipelago in the Caribbean Sea. Bocas Town had 12,996 residents in 2008.Bocas del Toro is served by Bocas del Toro ""Isla Colón"" International Airport which hosts daily commuter flights from and to Panama City and San José in neighboring Costa Rica.","https://en.wikipedia.org/wiki/Bocas_Town,_Bocas_del_Toro"
639,Papua New Guinea,46,Rabaul,http://www.wikidata.org/entity/Q218768,wd:Q218768,307637,"township in East New Britain, Papua New Guinea","Rabaul () is a township in the East New Britain province of Papua New Guinea, on the island of New Britain. It lies about 600 kilometres to the east of the island of New Guinea. Rabaul was the provincial capital and most important settlement in the province until it was destroyed in 1994 by falling ash from a volcanic eruption in its harbor. During the eruption, ash was sent thousands of metres into the air, and the subsequent rain of ash caused 80% of the buildings in Rabaul to collapse. After the eruption the capital was moved to Kokopo, about 20 kilometres (12 mi) away. Rabaul is continually threatened by volcanic activity, because it is on the edge of the Rabaul caldera, a flooded caldera of a large pyroclastic shield.
Rabaul was planned and built around the harbor area known as Simpsonhafen (Simpson Harbour) during the German New Guinea administration, which controlled the region between 1884 and formally through 1919. Rabaul was selected as the capital of the German New Guinea administration in 1905, and the administrative offices were transferred there in 1910. Rabaul was captured by the British Empire during the early days of World War I. It became the capital of the Australian-mandated Territory of New Guinea until 1937, when it was first destroyed by a volcano. During World War II, it was captured by Japan in 1942 and became its main base of military and naval activity in the South Pacific. Settlements and military installations around the edge of the caldera are often collectively called Rabaul, although the old town of Rabaul was reduced to practical insignificance by the volcanic eruption in 1937.
As a tourist destination, Rabaul is popular for its volcanoes, scuba diving and for snorkeling sites, spectacular harbour and other scenery, World War II history, flora and fauna, and the cultural life of the Tolai people. Before the 1994 eruption, Rabaul was a popular commercial and recreational boating destination; fewer private small craft visit now, but 10 to 12 cruise ships visit Rabaul each year, including the Queen Elizabeth, carrying up to 2,000 passengers. Tourism is a major industry in Rabaul and East New Britain generally.",https://en.wikipedia.org/wiki/Rabaul
640,Paraguay,33,Filadelfia,http://www.wikidata.org/entity/Q733744,wd:Q733744,1042104,"city and department capital of Boqueron, Paraguay","Filadelfia (Spanish pronunciation: [fi.laˈðel.fja]) is the capital of Boquerón Department in the Gran Chaco of western Paraguay. It is the centre of the Fernheim Colony. It is about a 5-hour drive from the capital of Asunción. With a population of about 20,000, it is the largest town for 400 kilometres (250 mi).",https://en.wikipedia.org/wiki/Filadelfia
641,People's Republic of China,35,Sansha,http://www.wikidata.org/entity/Q264818,wd:Q264818,14584246,"prefecture-level city in Hainan, China","Sansha City (Chinese: 三沙市; pinyin: Sānshā Shì) is a prefecture-level city under the Hainan province of the People's Republic of China (PRC), and is the southernmost and least populated prefecture in China, with the smallest land area but the largest maritime territory. The city's seat is located on Yongxing Island in the South China Sea, and administers (actually or nominally) several island groups, atolls, seamounts and a number of other ungrouped maritime features within the nine-dash line, although the PRC's de facto control over the area varies.  The name ""Sansha"", literally meaning ""three sands"", refers to the three archipelago districts of Xisha (Chinese: 西沙; lit. 'west sand'), Zhongsha (Chinese: 中沙; lit. 'central sand') and Nansha (Chinese: 南沙; lit. 'south sand').
Sansha was created on 24 July 2012, and administers a group of 260 islands, reefs and beaches located in the Spratly Islands (Nansha), Paracel Islands (Xisha), and Macclesfield Bank (Zhongsha Islands).  Reports in the China Daily stated that the establishment of Sansha was simply an upgrade of its administrative status from the previous county-level administration to prefecture-level. Subsequent developments have turned Sansha City (located on Xisha District's Yongxing Island) into a small town with over 1,400 residents, with a dual-use airport that has a 2,700 metres (3,000 yd) runway and two artificial harbors capable of docking sea vessels up to 5,000 tonnes.Due to territorial disputes in the South China Sea, foreign reaction to the city's establishment was not positive.  The United States Department of State called the change in the administrative status ""unilateral"", and the move has received criticism from nations engaged in the South China Sea dispute, particularly the Philippines and Vietnam.

",https://en.wikipedia.org/wiki/Sansha
642,Peru,21,Chivay,http://www.wikidata.org/entity/Q2351933,wd:Q2351933,9568321,town in Peru,"Chivay is a town in the Colca valley, capital of the Caylloma province in the Arequipa region, Peru. Located at about 3,600 m above sea level (12,000 ft), it lies upstream of the renowned Colca Canyon. It has a central town square and an active market. Ten km to the east, and 1,500 metres above the town of Chivay lies the Chivay obsidian source.
Thermal springs are located 3 km from town; a number of heated pools have been constructed. A stone ""Inca"" bridge crosses the Colca River ravine, just to the north of the town. The town is a popular staging point for tourists visiting Condor Cross or Cruz Del Condor, where condors can be seen catching thermal uplifts a few kilometres downstream.",https://en.wikipedia.org/wiki/Chivay
655,Philippines,34,Basco,http://www.wikidata.org/entity/Q43180,wd:Q43180,273356,municipality of the Philippines and capital of the province of Batanes,"Basco, officially the Municipality of Basco (Ivatan: Kavahayan nu Basco; Tagalog: Bayan ng Basco), is a 5th class municipality and capital of the province of Batanes, Philippines. According to the 2020 census, it has a population of 9,517 people. Basco is located on Batan Island, the second largest among the Batanes Islands, the northernmost islands of the Philippines. The town has a domestic airport, Basco Airport, serving flights from Manila and Baguio.The Basco Lighthouse is one of the landmarks.","https://en.wikipedia.org/wiki/Basco,_Batanes"
656,Poland,102,Międzyrzec Podlaski,http://www.wikidata.org/entity/Q34267,wd:Q34267,389582,"city and urban gmina in Biała Podlaska County, Lublin Voivodeship, in eastern Poland","Międzyrzec Podlaski [mʲɛnˈd͡zɨʐɛt͡s pɔdˈlaskʲi] (Latin: Meserici, German: Meseritz) is a city in Biała Podlaska County, Lublin Voivodeship, Poland, with the population of 17,162 inhabitants as of 2006. The total area of the city is 20.03 square kilometres (7.73 sq mi). Międzyrzec is located near the Krzna river, not far from the border with Belarus.",https://en.wikipedia.org/wiki/Mi%C4%99dzyrzec_Podlaski
676,Portugal,65,Sacavém,http://www.wikidata.org/entity/Q126681,wd:Q126681,674976,city and former civil parish in Portugal,"Sacavém (Portuguese pronunciation: [sɐkɐˈvɐ̃j]; Arabic: شقبان) is a former civil parish in the municipality of Loures, Lisbon District, Portugal. In 2013, the parish merged into the new parish Sacavém e Prior Velho. It is a few kilometers north-east of the Portuguese capital, Lisbon. The civil parish covers an area of 4.09 km2 (1.6 sq mi), and included as of 2001 census a resident population of 17,659 inhabitants. The region is known for its famous ceramics industry.",https://en.wikipedia.org/wiki/Sacav%C3%A9m
696,Republic of Ireland,58,Sligo,http://www.wikidata.org/entity/Q190002,wd:Q190002,584663,"main town in county Sligo, Ireland","Sligo ( SLY-goh; Irish: Sligeach [ˈʃlʲɪɟəx], meaning 'abounding in shells') is a coastal seaport and the county town of County Sligo, Ireland, within the western province of Connacht. With a population of approximately 20,000 in 2016, it is the largest urban centre in the county, with Sligo Borough District constituting 61% (38,581) of the county's population of 63,000.Sligo is a commercial and cultural centre situated on the west coast of Ireland. Its surrounding coast and countryside, as well as its connections to the poet W. B. Yeats, have made it a tourist destination.",https://en.wikipedia.org/wiki/Sligo
705,Republic of the Congo,25,Kinkala,http://www.wikidata.org/entity/Q667652,wd:Q667652,3426738,city,Kinkala is a town located in southeastern Republic of the Congo. It is the capital city of Kinkala District and the Pool Region.,https://en.wikipedia.org/wiki/Kinkala
707,Romania,54,Sinaia,http://www.wikidata.org/entity/Q213296,wd:Q213296,361023,"town in Prahova County, Romania","Sinaia (Romanian pronunciation: [siˈnaja]) is a town and a mountain resort in Prahova County, Romania. It is situated in the historical region of Muntenia. The town was named after the Sinaia Monastery of 1695, around which it was built. The monastery in turn is named after the Biblical Mount Sinai. King Carol I of Romania built his summer home, Peleș Castle, near the town in the late nineteenth century.
Sinaia is about 65 kilometres (40 miles) northwest of Ploiești and 48 kilometres (30 miles) south of Brașov, in a mountainous area on the Prahova River valley, just east of the Bucegi Mountains. The town's altitude varies between 767 to 860 metres (2,516 to 2,822 feet) above sea level.
The city is a popular destination for hiking and winter sports, especially downhill skiing. Among the tourist landmarks, the most important are Peleș Castle, Pelișor Castle, Sinaia Monastery, Sinaia Casino, Sinaia train station, and the Franz Joseph and Saint Anne Cliffs. Sinaia was also the summer residence of the Romanian composer George Enescu, who stayed at the Luminiș villa.",https://en.wikipedia.org/wiki/Sinaia
727,Russia,55,Nikolayevsk-on-Amur,http://www.wikidata.org/entity/Q173037,wd:Q173037,668057,town in Russia,"Nikolayevsk-on-Amur (Russian: Никола́евск-на-Аму́ре, Nikolayevsk-na-Amure) is a town in Khabarovsk Krai, Russia located on the Amur River close to its liman in the Pacific Ocean. Population: 22,752 (2010 Census); 28,492 (2002 Census); 36,296 (1989 Census).",https://en.wikipedia.org/wiki/Nikolayevsk-on-Amur
744,Rwanda,30,Kibuye,http://www.wikidata.org/entity/Q617032,wd:Q617032,1863591,city,"Kibuye is a city in Karongi District, and the headquarters of the  Western Province in Rwanda.","https://en.wikipedia.org/wiki/Kibuye,_Rwanda"
750,Saint Kitts and Nevis,111,Basseterre,http://www.wikidata.org/entity/Q41295,wd:Q41295,56622,capital of Saint Kitts and Nevis,"Basseterre () is the capital and largest city of Saint Kitts and Nevis with an estimated population of 14,000 in 2018. Geographically, the Basseterre port is located at 17°18′N 62°44′W, on the south western coast of Saint Kitts Island, and it is one of the chief commercial depots of the Leeward Islands. The city lies within Saint George Basseterre Parish.
Basseterre is one of the oldest towns in the Eastern Caribbean.",https://en.wikipedia.org/wiki/Basseterre
751,Saint Lucia,16,Soufrière,http://www.wikidata.org/entity/Q493030,wd:Q493030,23547841,town in Saint Lucia,"Soufrière is a town on the West Coast of Saint Lucia, in the eastern Caribbean Sea. The town and the surrounding district has a population of 7,935. It was colonized by the French and was the original capital of the island.

","https://en.wikipedia.org/wiki/Soufri%C3%A8re,_Saint_Lucia"
753,Saint Vincent and the Grenadines,20,Port Elizabeth,http://www.wikidata.org/entity/Q2995389,wd:Q2995389,3385404,"town on the island of Bequia, Saint Vincent and the Grenadines","Port Elizabeth is a town located on the island of Bequia, which is part of the Grenadines island chain. It is the capital of Grenadines Parish.","https://en.wikipedia.org/wiki/Port_Elizabeth,_Saint_Vincent_and_the_Grenadines"
754,San Marino,125,San Marino,http://www.wikidata.org/entity/Q1848,wd:Q1848,406962,capital city of San Marino,"The City of San Marino (Italian: Città di San Marino), also known simply as San Marino and locally as Città, is the capital city of the Republic of San Marino, Southern Europe. The city has a population of 4,044. It is on the western slopes of San Marino's highest point, Monte Titano.",https://en.wikipedia.org/wiki/City_of_San_Marino
755,Saudi Arabia,36,Diriyah,http://www.wikidata.org/entity/Q277505,wd:Q277505,494778,city in Saudi Arabia,"Diriyah (Arabic: الدرعية), formerly romanized as Dereyeh and Dariyya, is a town in Saudi Arabia located on the north-western outskirts of the Saudi capital, Riyadh. Diriyah was the original home of the Saudi royal family, and served as the capital of the Emirate of Diriyah under the first Saudi dynasty from 1744 to 1818. Today, the town is the seat of the Diriyah Governorate, which also includes the villages of Uyayna, Jubayla, and Al-Ammariyyah, among others, and is part of Ar Riyad Province.
The Turaif district, the first capital of Saudis, in Diriyah was declared a UNESCO World Heritage Site in 2010.
Diriyah also hosts the Diriyah ePrix.

",https://en.wikipedia.org/wiki/Diriyah
756,Senegal,52,Gorée,http://www.wikidata.org/entity/Q244347,wd:Q244347,1256117,"one of the 19 communes d'arrondissement (i.e. districts) of the city of Dakar, Senegal; World Heritage Site","Île de Gorée (French pronunciation: ​[ildəɡoʁe]; ""Gorée Island""; Wolof: Beer Dun) is one of the 19 communes d'arrondissement (i.e. districts) of the city of Dakar, Senegal. It is an 18.2-hectare (45-acre) island located 2 kilometres (1.1 nmi; 1.2 mi) at sea from the main harbour of Dakar (14°40′N 17°24′W), famous as a destination for people interested in the Atlantic slave trade although its actual role in the history of the slave trade is the subject of dispute.
Its population as of the 2013 census was 1,680 inhabitants, giving a density of 5,802 inhabitants per square kilometre (15,030/sq mi), which is only half the average density of the city of Dakar. Gorée is both the smallest and the least populated of the 19 communes d'arrondissement of Dakar.
Other important centres for the slave trade from Senegal were further north, at Saint-Louis, Senegal, or to the south in the Gambia, at the mouths of major rivers for trade. It is a UNESCO World Heritage Site and was one of the first 12 locations in the world to be designated as such in 1978.The name is a corruption of its original Dutch name Goedereede, meaning ""good roadstead"".",https://en.wikipedia.org/wiki/Gor%C3%A9e
