country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
Georgia,48,Gelati Monastery,http://www.wikidata.org/entity/Q679979,wd:Q679979,575506,"monastery in Georgia, Caucasus","Gelati (Georgian: გელათის მონასტერი) is a medieval monastic complex near Kutaisi in the Imereti region of western Georgia. One of the first monasteries in Georgia, it was founded in 1106 by King David IV of Georgia as a monastic and educational center. 
The monastery is an exemplar of the Georgian Golden Age and a gold aesthetic is employed in the paintings and buildings. It was built to celebrate Orthodox Christian faith in Georgia. Some murals found inside the Gelati Monastery church date back to the 12th century. The monastery was inscribed as a UNESCO World Heritage Site in 1994 because of its outstanding architecture and its importance as an educational and scientific center in medieval Georgia.",https://en.wikipedia.org/wiki/Gelati_Monastery
Germany,78,Cologne Cathedral,http://www.wikidata.org/entity/Q4176,wd:Q4176,88384,"Roman-Catholic cathedral in Cologne, Germany","Cologne Cathedral (German: Kölner Dom, officially Hohe Domkirche Sankt Petrus, English: Cathedral Church of Saint Peter) is a Catholic cathedral in Cologne, North Rhine-Westphalia. It is the seat of the Archbishop of Cologne and of the administration of the Archdiocese of Cologne. It is a renowned monument of German Catholicism and Gothic architecture and was declared a World Heritage Site in 1996. It is Germany's most visited landmark, attracting an average of 20,000 people a day. At 157 m (515 ft), the cathedral is currently the tallest twin-spired church in the world,  the second tallest church in Europe after Ulm Minster, and the third tallest church in the world.
It is the largest Gothic church in Northern Europe and has the second-tallest spires. The towers for its two huge spires give the cathedral the largest façade of any church in the world. The choir has the largest height-to-width ratio, 3.6:1, of any medieval church.Construction of Cologne Cathedral began in 1248 but was halted in the years around 1560, unfinished. Work did not restart until the 1840s, and the edifice was completed to its original Medieval plan in 1880.Cologne's medieval builders had planned a grand structure to house the reliquary of the Three Kings and fit its role as a place of worship for the Holy Roman Emperor. Despite having been left incomplete during the medieval period, Cologne Cathedral eventually became unified as ""a masterpiece of exceptional intrinsic value"" and ""a powerful testimony to the strength and persistence of Christian belief in medieval and modern Europe"". Only the telecommunications tower is higher than the Cathedral.",https://en.wikipedia.org/wiki/Cologne_Cathedral
Ghana,23,Larabanga Mosque,http://www.wikidata.org/entity/Q490898,wd:Q490898,20996842,mosque in Ghana,"The Larabanga Mosque (Arabic: مسجد لارابانجا) is a mosque built in the Sudanese architectural style in the village of Larabanga, Ghana. It is the oldest mosque in the country and one of the oldest in West Africa, and has been referred to as the ""Mecca of West Africa"". It has undergone restoration several times since it was founded in 1421. The World Monuments Fund (WMF) has contributed substantially to its restoration, and lists it as one of the 100 Most Endangered Sites. The restoration works have revived the knowledge of adobe maintenance.
The mosque has an old Quran, believed by the locals to have been given as a gift from heaven in 1650 to Yidan Barimah Bramah, the Imam at the time, as a result of his prayers. The mosque, built using West African adobe, has two tall towers in pyramidal shape, one for the mihrab which faces towards Mecca forming the facade on the east and the other as a minaret in the northeast corner. These are buttressed by twelve bulbous shaped structures, which are fitted with timber elements.",https://en.wikipedia.org/wiki/Larabanga_Mosque
Greece,122,Parthenon,http://www.wikidata.org/entity/Q10288,wd:Q10288,23672,"former temple on the Athenian Acropolis, Greece","The Parthenon (; Ancient Greek: Παρθενών, Parthenṓn, [par.tʰe.nɔ̌ːn]; Greek: Παρθενώνας, Parthenónas, [parθeˈnonas]) is a former temple on the Athenian Acropolis, Greece, dedicated to the goddess Athena, whom the people of Athens considered their patroness. Construction started in 447 BC when the Delian League was at the peak of its power. It was completed in 438 BC, although decoration of the building continued until 432 BC. It is the most important surviving building of Classical Greece, generally considered the zenith of the Doric order.For a time, it served as the treasury of the Delian League, which later on became the Athenian Empire. In the final decade of the 6th century AD, the Parthenon was converted into a Christian church dedicated to the Virgin Mary. After the Ottoman conquest, the Parthenon was turned into a mosque in the early 1460s. On 26 September 1687, an Ottoman ammunition dump inside the building was ignited by Venetian bombardment during a siege of the Acropolis. The resulting explosion severely damaged the Parthenon and its sculptures. From 1800 to 1803, The 7th Earl of Elgin removed some of the surviving sculptures, now known as the Elgin Marbles, reportedly with the permission of the Turks of the Ottoman Empire.The Parthenon itself replaced an older temple of Athena, which historians call the Pre-Parthenon or Older Parthenon, that was demolished in the Persian invasion of 480 BC. Like most Greek temples, the Parthenon served a practical purpose as the city treasury. Its decorative sculptures are considered some of the high points of Greek art. The Parthenon is regarded as an enduring symbol of Ancient Greece, democracy and Western civilization, and one of the world's greatest cultural monuments. To the Athenians who built it, the Parthenon, and other Periclean monuments of the Acropolis, were seen fundamentally as a celebration of Hellenic victory over the Persian invaders and as a thanksgiving to the gods for that victory. Since 1975, numerous large-scale restoration projects have been undertaken to ensure the structural stability of the temple.",https://en.wikipedia.org/wiki/Parthenon
Greece,32,Delphic Oracle,http://www.wikidata.org/entity/Q682558,wd:Q682558,797202,channel of divine guidance at the Sanctuary of Pythian Apollo,error,error
Greece,26,Temple of Apollo Epicurius in Bassae,http://www.wikidata.org/entity/Q38278862,wd:Q38278862,1869254,archaeological site in Greece,error,error
Grenada,7,Immaculate Conception Cathedral,http://www.wikidata.org/entity/Q23831971,wd:Q23831971,50199337,"church in St. George's, Grenada","The Immaculate Conception Cathedral is a religious building belonging to the Catholic Church and is located on Church Street in the town of Saint George, capital of the Caribbean island nation of Grenada in the Lesser Antilles.
It serves as the seat of the Catholic Diocese of Saint George (Dioecesis Sancti Georgii). The building is located atop a hill overlooking the harbor, and is one of the most important symbol of the city. In the place where it is now a small chapel existed previously completed in 1804 and dedicated to St James. The Gothic cathedral tower dates from 1818. The cathedral was completely finished in 1884.The church had to be rebuilt because it was damaged after Hurricane Ivan in 2004. The church decoration is simple compared with European Catholic cathedrals.","https://en.wikipedia.org/wiki/Immaculate_Conception_Cathedral,_St._George%27s"
Guatemala,8,Antigua Guatemala Cathedral,http://www.wikidata.org/entity/Q2942367,wd:Q2942367,23278845,"Roman Catholic church in Antigua Guatemala, Guatemala","Antigua Guatemala Cathedral (Spanish: Catedral de San José) is a Latin Catholic church in Antigua Guatemala, Guatemala. The original church was built around 1541, but suffered several earthquakes throughout its history, and the first church building was demolished in 1669. The cathedral was rebuilt and consecrated in 1680. By 1743 the cathedral was one of the largest in Central America. However, the devastating 1773 Guatemala earthquake seriously damaged much of the building, though the two towers at the front remained largely intact. These have undergone restoration work, and the cathedral has been partly rebuilt",https://en.wikipedia.org/wiki/Antigua_Guatemala_Cathedral
Guinea,10,Conakry Grand Mosque,http://www.wikidata.org/entity/Q254925,wd:Q254925,20937452,mosque,"The Conakry Grand Mosque (French: Grande mosquée de Conakry / Mosquée Fayçal) is a mosque in Conakry, Guinea, located east of the Conakry Botanical Garden and beside the Donka Hospital.  
The mosque was built under Ahmed Sékou Touré with funding from King Fahd of Saudi Arabia. It opened in 1982.
It is the fourth largest mosque in Africa and the largest in Sub-Saharan Africa.
The mosque has 2,500 places on the upper level for women and 10,000 below for men. An additional 12,500 worshipers can be accommodated in the mosque's large esplanade.
The gardens of the mosque contain the Camayanne Mausoleum, including the tombs of the national hero Samori Ture, Sékou Touré and Alfa Yaya.The mosque suffers from a lack of maintenance, running water and electricity, despite a large donation of 20 billion GNF by the Kingdom of Saudi Arabia in 2003.On Friday 2 October 2009 the bodies of 58 victims of the 28 September massacre were laid in the esplanade in front of the mosque.
A large body of mourners and protesters were present, leading to clashes with police. The police responded with tear gas, which flooded the interior of the mosque.",https://en.wikipedia.org/wiki/Grand_Mosque_of_Conakry
Guinea-Bissau,12,Catedral de Bissau,http://www.wikidata.org/entity/Q10280205,wd:Q10280205,46833951,"church in Bissau, Guinea-Bissau","Bissau Cathedral (Portuguese: Catedral de Bissau), also known as Sé Catedral de Nossa Senhora da Candelária (Cathedral of Our Lady of Candelaria) is a Catholic cathedral in Bissau, Guinea-Bissau. It is the centre of the Catholic Church in Guinea-Bissau. The cathedral is the seat of Diocese of Bissau, which was created in 1977. Situated in the downtown area of Bissau, it is noted for its function as a lighthouse. Services are held in Portuguese language.",https://en.wikipedia.org/wiki/Bissau_Cathedral
Guyana,6,St. George's Cathedral,http://www.wikidata.org/entity/Q4256302,wd:Q4256302,4173363,"Anglican cathedral in Georgetown, Guyana","St. George's Cathedral is an Anglican cathedral in Georgetown, Guyana. The wooden church reaches a height of 43.5 metres (143 ft). It is the seat of the Bishop of Guyana.
St. George's was designed by Sir Arthur Blomfield and opened on 24 August 1892. The building was completed in 1899. It is located on Church Street in Georgetown and has been designated a national monument.","https://en.wikipedia.org/wiki/St._George%27s_Cathedral,_Georgetown"
Haiti,16,Cathedral of Our Lady of the Assumption,http://www.wikidata.org/entity/Q1461247,wd:Q1461247,2979924,cathedral,"The Cathedral of Our Lady of the Assumption (French: Cathédrale Notre-Dame de L'Assomption), often called Port-au-Prince Cathedral (French: Cathédrale de Port-au-Prince), was a cathedral in Port-au-Prince, Haiti.  Built between 1884 and 1914, it was dedicated on December 13, 1928 (1928-12-13), and became the cathedral church of the Roman Catholic Archdiocese of Port-au-Prince. The cathedral was destroyed in the 12 January 2010 earthquake.
Before its destruction, the cupola of the north tower of the Cathedral served as the front lighthouse of a pair guiding mariners into Port-au-Prince harbor.","https://en.wikipedia.org/wiki/Cathedral_of_Our_Lady_of_the_Assumption,_Port-au-Prince"
Hungary,36,Pannonhalma Archabbey,http://www.wikidata.org/entity/Q936285,wd:Q936285,1671580,Hungarian archabbey built in 996,"The Benedictine Pannonhalma Archabbey or Territorial Abbey of Pannonhalma (lat. Archiabbatia or Abbatia Territorialis Sancti Martini in Monte Pannoniae) is a medieval building in Pannonhalma, one of the oldest historical monuments in Hungary. Founded in 996, it is located near the town, on top of a hill (282 m). Saint Martin of Tours is believed to have been born at the foot of this hill, hence its former name, Mount of Saint Martin (Hungarian: Márton-hegy), from which the monastery occasionally took the alternative name of Márton-hegyi Apátság. This is the second largest territorial abbey in the world, after the one in Monte Cassino.
Its  sights include the Basilica with the Crypt (built in the 13th century), the Cloisters, the monumental Library with 360,000 volumes, the Baroque Refectory (with several examples of trompe-l'œil) and the Archabbey Collection (the second biggest in the country).
Today there are about 50 monks living in the monastery. The abbey is supplemented by the Benedictine High School, a boys' boarding school.",https://en.wikipedia.org/wiki/Pannonhalma_Archabbey
Iceland,42,Hallgrímskirkja,http://www.wikidata.org/entity/Q271466,wd:Q271466,1855463,"church in Reykjavík, Iceland","Hallgrímskirkja (Icelandic pronunciation: ​[ˈhatl̥ˌkrimsˌcʰɪr̥ca], Church of Hallgrímur) is a Lutheran (Church of Iceland) parish church in Reykjavík, Iceland. At 74.5 metres (244 ft) tall, it is the largest church in Iceland and among the tallest structures in the country. Known for its distinctively curved spire and side wings, it has been described as having become an important symbol for Iceland's national identity since its completion in the 1980s. The church is named after the Icelandic poet and cleric Hallgrímur Pétursson (1614–1674), author of the Passion Hymns.",https://en.wikipedia.org/wiki/Hallgr%C3%ADmskirkja
India,162,Taj Mahal,http://www.wikidata.org/entity/Q9141,wd:Q9141,82976,"marble mausoleum in Agra, India","The Taj Mahal (; lit. 'Crown of the Palace', [taːdʒ ˈmɛːɦ(ə)l]), is an ivory-white marble mausoleum on the right bank of the river Yamuna  in the Indian city of Agra. It was commissioned in 1632 by the Mughal emperor Shah Jahan (r. 1628–1658) to house the tomb of his favourite wife, Mumtaz Mahal; it also houses the tomb of Shah Jahan himself. The tomb is the centrepiece of a 17-hectare (42-acre) complex, which includes a mosque and a guest house, and is set in formal gardens bounded on three sides by a crenellated wall.
Construction of the mausoleum was essentially completed in 1643, but work continued on other phases of the project for another 10 years. The Taj Mahal complex is believed to have been completed in its entirety in 1653 at a cost estimated at the time to be around ₹32 million, which in 2020 would be approximately ₹70 billion (about U.S. $1 billion). The construction project employed some 20,000 artisans under the guidance of a board of architects led by the court architect to the emperor, Ustad Ahmad Lahauri. Various types of symbolism have been employed in the Taj to reflect natural beauty and divinity.
The Taj Mahal was designated as a UNESCO World Heritage Site in 1983 for being ""the jewel of Muslim art in India and one of the universally admired masterpieces of the world's heritage"". It is regarded by many as the best example of Mughal architecture and a symbol of India's rich history. The Taj Mahal attracts more than 6 million visitors a year and in 2007, it was declared a winner of the New 7 Wonders of the World (2000–2007) initiative.",https://en.wikipedia.org/wiki/Taj_Mahal
Indonesia,89,Borobudur,http://www.wikidata.org/entity/Q42798,wd:Q42798,233717,"Buddhist temple in Java, Indonesia","Borobudur, also transcribed Barabudur (Indonesian: Candi Borobudur, Javanese: ꦕꦤ꧀ꦝꦶꦧꦫꦧꦸꦝꦸꦂ, romanized: Candhi Barabudhur) is a 7th-century Mahayana Buddhist temple in Magelang Regency, not far from the town of Muntilan, in Central Java, Indonesia. It is the world's largest Buddhist temple. The temple consists of nine stacked platforms, six square and three circular, topped by a central dome. It is decorated with 2,672 relief panels and 504 Buddha statues. The central dome is surrounded by 72 Buddha statues, each seated inside a perforated stupa.Built in the 9th century during the reign of the Sailendra Dynasty, the temple design follows Javanese Buddhist architecture, which blends the Indonesian indigenous tradition of ancestor worship and the Buddhist concept of attaining Nirvana. The temple demonstrates the influences of Gupta art that reflects India's influence on the region, yet there are enough indigenous scenes and elements incorporated to make Borobudur uniquely Indonesian. The monument is a shrine to the Buddha and a place for Buddhist pilgrimage. The pilgrim journey begins at the base of the monument and follows a path around the monument, ascending to the top through three levels symbolic of Buddhist cosmology: Kāmadhātu (the world of desire), Rūpadhātu (the world of forms) and Arūpadhātu (the world of formlessness). The monument guides pilgrims through an extensive system of stairways and corridors with 1,460 narrative relief panels on the walls and the balustrades. Borobudur has one of the largest and most complete ensembles of Buddhist reliefs in the world.Evidence suggests that Borobudur was constructed in the 7th century and subsequently abandoned following the 14th-century decline of Hindu kingdoms in Java and the Javanese conversion to Islam. Worldwide knowledge of its existence was sparked in 1814 by Sir Thomas Stamford Raffles, then the British ruler of Java, who was advised of its location by native Indonesians. Borobudur has since been preserved through several restorations. The largest restoration project was undertaken between 1975 and 1982 by the Indonesian government and UNESCO, followed by the monument's listing as a UNESCO World Heritage Site.Borobudur is the largest Buddhist temple in the world, and ranks with Bagan in Myanmar and Angkor Wat in Cambodia as one of the great archeological sites of Southeast Asia. Borobudur remains popular for pilgrimage, with Buddhists in Indonesia celebrating Vesak Day at the monument. Borobudur is Indonesia's single most visited tourist attraction.",https://en.wikipedia.org/wiki/Borobudur
Iran,46,Jameh Mosque of Isfahan,http://www.wikidata.org/entity/Q1256501,wd:Q1256501,9126611,"mosque in Isfahan, Iranian national heritage site","The Jāmeh Mosque of Isfahān or Jāme' Mosque of Isfahān (Persian: مسجد جامع اصفهان Masjid-e-Jāmeh Isfahān), also known as the Atiq Mosque (مسجد عتیق) and the Friday Mosque of Isfahān (مسجد جمعه), is a historic congregational mosque (Jāmeh) of Isfahan, Iran. The mosque is the result of continual construction, reconstruction, additions and renovations on the site from around 771 to the end of the 20th century. The Grand Bazaar of Isfahan can be found towards the southwest wing of the mosque. It has been a UNESCO World Heritage Site since 2012. It is one of the largest and most important monuments of Islamic architecture in Iran.",https://en.wikipedia.org/wiki/Jameh_Mosque_of_Isfahan
Iraq,40,Imam Ali Mosque,http://www.wikidata.org/entity/Q838359,wd:Q838359,308147,Holy shrine in Iraq,"The Sanctuary of Imām 'Alī (Arabic: حَرَم ٱلْإِمَام عَلِيّ, romanized: Ḥaram al-ʾImām ʿAlī), also known as the Mosque of 'Alī (Arabic: مَسْجِد عَلِيّ, romanized: Masjid ʿAlī), located in Najaf, Iraq, is a mosque which Shī'a Muslims believe contains the tomb of 'Alī ibn Abī Tālib. He was a cousin of the Islamic prophet Muhammad and later became his son-in-law. The Shī'as consider 'Alī as their first Imām, and the Sunnis regard him as the fourth Sunni Rashid Caliph. According to Shī'ite belief, buried next to 'Alī within this mosque are the remains of Adam and Nuh (Noah). Each year millions of pilgrims visit the Shrine and pay tribute to Imām 'Alī.",https://en.wikipedia.org/wiki/Imam_Ali_Shrine
Israel,269,Jerusalem,http://www.wikidata.org/entity/Q1218,wd:Q1218,16043,"city in Western Asia, claimed by both Israel and the Palestinian Authority as its capital","Jerusalem (; Hebrew: יְרוּשָׁלַיִם Yerushaláyim; Arabic: القُدس al-Quds) is a city in Western Asia. Situated on a plateau in the Judaean Mountains between the Mediterranean and the Dead Sea, it is one of the oldest cities in the world, and is considered holy for the three major Abrahamic religions: Judaism, Christianity, and Islam. The city straddles the Green Line between Israel and the West Bank; both Israelis and Palestinians claim Jerusalem as their capital, as Israel controls the entire city and maintains its primary governmental institutions there while the Palestinian National Authority and Palestine Liberation Organization ultimately foresee it as the seat of power for the State of Palestine. Due to this long-running dispute, neither claim is widely recognized internationally.Throughout its long history, Jerusalem has been destroyed at least twice, besieged 23 times, captured and recaptured 44 times, and attacked 52 times. The part of Jerusalem called the City of David shows first signs of settlement in the 4th millennium BCE, in the shape of encampments of nomadic shepherds. During the Canaanite period (14th century BCE), Jerusalem was referred to as Urusalim on ancient Egyptian tablets, which probably referred to Shalim, a Canaanite deity. During the Israelite period, significant construction activities began throughout the city in the 9th century BCE (Iron Age II), and by the 8th century BCE, Jerusalem had developed into the religious and administrative centre of the Kingdom of Judah. In 1538 CE, the surrounding city walls were rebuilt for a last time under Suleiman the Magnificent of the Ottoman Empire. Today, these walls define the Old City, which has traditionally been divided into four sections, individually known since the early 19th century as (going clockwise from the southeastern end): the Jewish Quarter, the Armenian Quarter, the Christian Quarter, and the Muslim Quarter. The Old City became a World Heritage Site in 1981, and has been on the List of World Heritage in Danger since 1982. Since 1860, Jerusalem has grown far beyond the Old City's boundaries. In 2015, Jerusalem had a population of some 850,000 residents, comprising approximately 200,000 secular Jewish Israelis, 350,000 Haredi Jews, and 300,000 Palestinian Arabs. In 2016, the city's population was 882,700, of which Jews comprised 536,600 (61%), Muslims comprised 319,800 (36%), Christians comprised 15,800 (2%), and unclassified subjects comprised 10,300 (1%).According to the Hebrew Bible, the city was conquered from the Jebusites by the Israelite king David, who established it as the capital of the United Kingdom of Israel. David's son and successor, Solomon, later commissioned the building of the First Temple in the city. Modern scholars argue that Jews branched out of the Canaanite peoples and culture through the development of a distinct monolatrous—and later monotheistic—religion centred on El/Yahweh. These foundational events, straddling the dawn of the 1st millennium BCE, assumed central symbolic importance for the Jewish people. The sobriquet of ""holy city"" (עיר הקודש, 'Ir ha-Qodesh) was probably attached to Jerusalem in post-exilic times. The holiness of Jerusalem in Christianity, conserved in the Greek translation of the Hebrew Bible that was adopted by Christians as the Old Testament, was reinforced by the New Testament's account of Jesus' crucifixion and subsequent resurrection there. In Sunni Islam, Jerusalem is the third-holiest city after Mecca and Medina in present-day Saudi Arabia. This is due to its status as the first qibla (the standard direction for Muslim prayers) before Mecca. In Islamic tradition, Muhammad made his Night Journey to Jerusalem in 621 CE, from where he ascended to heaven and spoke to God, according to the Quran. As a result of all of these events, despite having an area of only 0.9 km2 (3⁄8 sq mi), the Old City is home to many sites of seminal religious importance; namely the Temple Mount with its Western Wall, Church of the Holy Sepulchre, Dome of the Rock and al-Aqsa Mosque.
Today, the status of Jerusalem remains one of the core issues of the Israeli–Palestinian conflict and its peace process. During the 1948 Arab–Israeli War, West Jerusalem was among the areas captured and later annexed by Israel while East Jerusalem, including the Old City, was captured and later annexed by Jordan. However, during the 1967 Six-Day War, East Jerusalem was captured from Jordan by Israel, after which it was effectively annexed and incorporated into the other Israeli-held parts of the city, together with additional surrounding territory. One of Israel's Basic Laws, the Jerusalem Law of 1980, refers to ""complete and undivided"" Jerusalem as the country's capital. All of the institutions of the Israeli government are located within Jerusalem, including the Knesset, the residences of the Prime Minister (Beit Aghion) and President (Beit HaNassi), and the Supreme Court. While Israel's claim to sovereignty over West Jerusalem is more widely accepted by the international community, its claim to sovereignty over East Jerusalem is regarded as illegitimate, and East Jerusalem is consequently recognized by the United Nations as Palestinian territory that is occupied by Israel.",https://en.wikipedia.org/wiki/Jerusalem
Italy,114,St. Peter's Basilica,http://www.wikidata.org/entity/Q12512,wd:Q12512,73188,papal basilica in the Vatican,"The Papal Basilica of Saint Peter in the Vatican (Italian: Basilica Papale di San Pietro in Vaticano), or simply Saint Peter's Basilica (Latin: Basilica Sancti Petri), is a church built in the Renaissance style located in Vatican City, the papal enclave that is within the city of Rome, Italy. It was initially planned by Pope Nicholas V and then Pope Julius II to replace the aging Old St. Peter's Basilica, which was built in the 4th century by Roman emperor Constantine the Great. Construction of the present basilica began on 18 April 1506 and was completed on 18 November 1626.Designed principally by Donato Bramante, Michelangelo, Carlo Maderno and Gian Lorenzo Bernini, St. Peter's is the most renowned work of Renaissance architecture and the largest church in the world by interior measure. While it is neither the mother church of the Catholic Church nor the cathedral of the Diocese of Rome (these equivalent titles being held by the Archbasilica of Saint John Lateran in Rome), St. Peter's is regarded as one of the holiest Catholic shrines. It has been described as ""holding a unique position in the Christian world"" and as ""the greatest of all churches of Christendom.""Catholic tradition holds that the basilica is the burial site of Saint Peter, chief among Jesus's apostles and also the first Bishop of Rome (Pope). Saint Peter's tomb is supposedly directly below the high altar of the basilica, also known as the Altar of the Confession. For this reason, many popes have been interred at St. Peter's since the Early Christian period.
St. Peter's is famous as a place of pilgrimage and for its liturgical functions. The pope presides at a number of liturgies throughout the year both within the basilica or the adjoining St. Peter's Square; these liturgies draw audiences numbering from 15,000 to over 80,000 people. St. Peter's has many historical associations, with the Early Christian Church, the Papacy, the Protestant Reformation and Catholic Counter-reformation and numerous artists, especially Michelangelo. As a work of architecture, it is regarded as the greatest building of its age. St. Peter's is one of the four churches in the world that hold the rank of Major papal basilica, all four of which are in Rome, and is also one of the Seven Pilgrim Churches of Rome. Contrary to popular misconception, it is not a cathedral because it is not the seat of a bishop; the cathedra of the pope as Bishop of Rome is at Saint John Lateran.",https://en.wikipedia.org/wiki/St._Peter%27s_Basilica
Jamaica,4,Shaare Shalom Synagogue,http://www.wikidata.org/entity/Q7459956,wd:Q7459956,26062402,"historic synagogue in Kingston, Jamaica","Kahal Kadosh Sha'are Shalom (Holy Congregation of the Gates of Peace), also known as the United Congregation of Israelites, is a historic synagogue in the city of Kingston on the island of Jamaica.",https://en.wikipedia.org/wiki/Shaare_Shalom_Synagogue
Japan,123,Mount Fuji,http://www.wikidata.org/entity/Q39231,wd:Q39231,46496,"mountain in Yamanashi and Shizuoka Prefectures, Japan","Mount Fuji (富士山, Fujisan, Japanese: [ɸɯꜜ(d)ʑisaɴ] (listen)), located on the island of Honshū, is the highest mountain in Japan, standing 3,776.24 m (12,389.2 ft). It is the second-highest volcano located on an island in Asia (after Mount Kerinci on the island of Sumatra), and seventh-highest peak of an island on Earth. Mount Fuji is an active stratovolcano that last erupted from 1707 to 1708. The mountain is located about 100 km (62 mi) southwest of Tokyo and is visible from there on clear days. Mount Fuji's exceptionally symmetrical cone, which is covered in snow for about five months of the year, is commonly used as a cultural icon of Japan and it is frequently depicted in art and photography, as well as visited by sightseers and climbers.Mount Fuji is one of Japan's ""Three Holy Mountains"" (三霊山, Sanreizan) along with Mount Tate and Mount Haku. It is a Special Place of Scenic Beauty and one of Japan's Historic Sites. It was added to the World Heritage List as a Cultural Site on June 22, 2013. According to UNESCO, Mount Fuji has ""inspired artists and poets and been the object of pilgrimage for centuries"". UNESCO recognizes 25 sites of cultural interest within the Mount Fuji locality. These 25 locations include the mountain and the Shinto shrine, Fujisan Hongū Sengen Taisha.",https://en.wikipedia.org/wiki/Mount_Fuji
Jordan,21,King Abdullah I Mosque,http://www.wikidata.org/entity/Q1574587,wd:Q1574587,5167272,mosque in Jordan,"The King Abdullah I Mosque (Arabic: مسجد الملك عبد الله الأول) in Amman, Jordan was built between 1982 and 1989. It is capped by a magnificent blue mosaic dome beneath which 3,000 Muslims may offer prayer.

Tourists are allowed to visit. Men must have long trousers on and women must cover their heads, arms and legs. A hooded gown is provided free of charge for this purpose.",https://en.wikipedia.org/wiki/King_Abdullah_I_Mosque
Kazakhstan,23,Nur-Astana Mosque,http://www.wikidata.org/entity/Q1813417,wd:Q1813417,24284325,"Mosque in Nur-Sultan, Kazakhstan","The Nur-Astana Mosque (Kazakh: Nur-Astana meshiti/Нұр-Астана мешіті; Russian: Мечеть «Нур Астана»), is a mosque in Nur-Sultan, Kazakhstan. It is third largest mosque in Central Asia. The 40-meter (131-foot) height symbolizes the age of the Islamic prophet Muhammad when he received the revelations, and the height of the minarets are 63 meters (207 foot), the age Muhammad was when he died.The mosque designed by Charles Hadife an architect based in Beirut Lebanon is located at the left riverbank in the city of Nur-Sultan, construction first started in March 2005. The mosque was a gift in accordance with the agreement of the Kazakhstan President, Nursultan Nazarbayev and the Emir of Qatar, Hamad bin Khalifa. It has a capacity of 5,000 worshippers inside the mosque, including 2,000 for worshippers outside the mosque. The structure is made of glass, concrete, granite and alucobond measures.",https://en.wikipedia.org/wiki/Nur-Astana_Mosque
Kenya,29,Sacred Mijikenda Kaya Forests,http://www.wikidata.org/entity/Q1362222,wd:Q1362222,41364676,forest in Kenya,"Kaya (plural makaya or kayas) is a sacred forest of the Mijikenda people in the former Coast Province of Kenya. The kaya forest is considered to be an intrinsic source of ritual power and the origin of cultural identity; it is also a place of prayer for members of the particular ethnic group. The settlement, ritual centre, and fortified enclosure associated with the forest are also part of the kaya. In the present day, the kaya is also referred to as a traditional organizational unit of the Mijikenda. Eleven of the approximately 30 separate kaya have been grouped together and inscribed as the Sacred Mijikenda Kaya Forests, a UNESCO World Heritage Site.",https://en.wikipedia.org/wiki/Kaya_(Mijikenda)
Kiribati,6,Sacred Heart Cathedral,http://www.wikidata.org/entity/Q2942914,wd:Q2942914,50687545,"cathedral in South Tarawa, Kiribati",The Sacred Heart Cathedral is a religious building of the Catholic church that is located in South Tarawa on the atoll of Tarawa part of the island nation of Kiribati in Oceania.,"https://en.wikipedia.org/wiki/Sacred_Heart_Cathedral,_Kiribati"
Kosovo,35,Gračanica monastery,http://www.wikidata.org/entity/Q1137661,wd:Q1137661,3357666,cultural heritage monument of Kosovo,"The Gračanica Monastery (Serbian: Манастир Грачаница, romanized: Manastir Gračanica, pronounced [ɡratʃǎnitsa]; Albanian: Manastiri i Graçanicës) is a Serbian Orthodox monastery located in Kosovo. It was built by the Serbian king Stefan Milutin in 1321 on the ruins of a 6th-century basilica. The monastery was declared a Monument of Culture of Exceptional Importance in 1990, and on 13 July 2006 it was placed on UNESCO's World Heritage List under the name of Medieval Monuments in Kosovo as an extension of the Visoki Dečani site which was overall placed on the List of World Heritage in Danger.The Gračanica Monastery is one of King Milutin's last monumental endowments. The monastery is located in Gračanica, a Serbian enclave in the close vicinity of Lipljan, the old residence of bishops of Lipljan.",https://en.wikipedia.org/wiki/Gra%C4%8Danica_Monastery
Kuwait,14,Grand Mosque,http://www.wikidata.org/entity/Q1432832,wd:Q1432832,3195430,mosque in Kuwait City,"The Grand Mosque (Arabic: المسجد الكبير) is the largest and the official mosque in the country of Kuwait. Its area spans 45,000 square metres (480,000 sq ft), out of which the building itself covers 20,000 square metres (220,000 sq ft). The main prayer hall is 72 metres (236 ft) wide on all sides, and has teakwood doors. Natural lighting is provided by 144 windows.

",https://en.wikipedia.org/wiki/Grand_Mosque_of_Kuwait
Kyrgyzstan,6,Bishkek Central Mosque,http://www.wikidata.org/entity/Q48945129,wd:Q48945129,68067632,"mosque in Bishkek, Kyrgyzstan","The Central Mosque of Imam Sarakhsi, commonly known as the Bishkek Central Mosque, is a mosque in Bishkek, Kyrgyzstan.The construction of the mosque started in 2012 and it was inaugurated in 2018. It was funded by the Turkish Diyanet. It is one of several mosques funded by Turkey across the world. Built in an Ottoman revival style, the mosque is one of the largest in Central Asia. It has the capacity to accommodate 30,000 worshipers.",https://en.wikipedia.org/wiki/Bishkek_Central_Mosque
