country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
Federated States of Micronesia,39,Battle of the Philippine Sea,http://www.wikidata.org/entity/Q504347,wd:Q504347,285891,World War II Pacific naval battle,"The Battle of the Philippine Sea (June 19–20, 1944) was a major naval battle of World War II that eliminated the Imperial Japanese Navy's ability to conduct large-scale carrier actions. It took place during the United States' amphibious invasion of the Mariana Islands during the Pacific War. The battle was the last of five major ""carrier-versus-carrier"" engagements between American and Japanese naval forces, and pitted elements of the United States Navy's Fifth Fleet against ships and aircraft of the Imperial Japanese Navy's Mobile Fleet and nearby island garrisons. This was the largest carrier-to-carrier battle in history, involving 24 aircraft carriers, deploying roughly 1,350 carrier-based aircraft.The aerial part of the battle was nicknamed the Great Marianas Turkey Shoot by American aviators for the severely disproportional loss ratio inflicted upon Japanese aircraft by American pilots and anti-aircraft gunners. During a debriefing after the first two air battles, a pilot from USS Lexington remarked ""Why, hell, it was just like an old-time turkey shoot down home!"" The outcome is generally attributed to
Japanese shortages of trained naval pilots, spare parts and fuel and American improvements in training, tactics, technology (including the top-secret anti-aircraft proximity fuze), and ship and aircraft design. Also, the Japanese defensive plans were directly obtained by the Allies from the plane wreckage of the commander-in-chief of the Imperial Japanese Navy's Combined Fleet, Admiral Mineichi Koga, in March 1944.During the course of the battle, American submarines torpedoed and sank two of the largest Japanese fleet carriers taking part in the battle. The American carriers launched a protracted strike, sinking one light carrier and damaging other ships, but most of the American aircraft returning to their carriers ran low on fuel as night fell. Eighty American planes were lost. Although at the time, the battle appeared to be a missed opportunity to destroy the Japanese fleet, the Imperial Japanese Navy had lost the bulk of its carrier air strength and would never recover. This battle, along with the Battle of Leyte Gulf, marked the end of Japanese aircraft carrier operations. The rest of the carriers remained mostly in port thereafter.",https://en.wikipedia.org/wiki/Battle_of_the_Philippine_Sea
Fiji,1,Fiji at the 1938 British Empire Games,http://www.wikidata.org/entity/Q5448155,wd:Q5448155,25852272,sporting event delegation,"Fiji made its British Empire Games début in 1938 in Sydney, Australia.
The colony competed only in lawn bowls, sending competitors to the men's doubles and the men's fours events. (Lawn bowls events at the 1938 Games were for men only.) Fiji's representatives did not win any medals.",https://en.wikipedia.org/wiki/Fiji_at_the_1938_British_Empire_Games
Finland,41,Moscow Peace Treaty,http://www.wikidata.org/entity/Q695285,wd:Q695285,288706,peace treaty signed by Finland and the Soviet Union on 12 March 1940,"The Moscow Peace Treaty was signed by Finland and the Soviet Union on 12 March 1940, and the ratifications were exchanged on 21 March. It marked the end of the 105-day Winter War, upon which Finland ceded border areas to the Soviet Union. The treaty was signed by Vyacheslav Molotov, Andrei Zhdanov and Aleksandr Vasilevsky for the Soviet Union, and Risto Ryti, Juho Kusti Paasikivi, Rudolf Walden and Väinö Voionmaa for Finland. The terms of the treaty were not reversed after the dissolution of the Soviet Union, and the Karelian question remains disputed.",https://en.wikipedia.org/wiki/Moscow_Peace_Treaty
France,40,Dieppe Raid,http://www.wikidata.org/entity/Q270517,wd:Q270517,358695,landing operation in World War II,"Operation Jubilee or the Dieppe Raid (19 August 1942) was an Allied amphibious attack on the German-occupied port of Dieppe in northern France, during the Second World War. Over 6,050 infantry, predominantly Canadian, supported by a regiment of tanks, were put ashore from a naval force operating under protection of Royal Air Force (RAF) fighters.
The port was to be captured and held for a short period, to test the feasibility of a landing and to gather intelligence. German coastal defences, port structures and important buildings were to be demolished. The raid was intended to boost Allied morale, demonstrate the commitment of the United Kingdom to re-open the Western Front and support the Soviet Union, fighting on the Eastern Front.
Aerial and naval support was insufficient to enable the ground forces to achieve their objectives; the tanks were trapped on the beach and the infantry was largely prevented from entering the town by obstacles and German fire. After less than six hours, mounting casualties forced a retreat. The operation was a fiasco in which only one landing force achieved its objective and some intelligence including electronic intelligence was gathered.
Within ten hours, 3,623 of the 6,086 men who landed had been killed, wounded or became prisoners of war. The Luftwaffe made a maximum effort against the landing as the RAF had expected, but the RAF lost 106 aircraft (at least 32 to anti-aircraft fire or accidents) against 48 German losses. The Royal Navy lost 33 landing craft and a destroyer. 
Both sides learned important lessons regarding coastal assaults. The Allies learned lessons that influenced the success of the D-Day landings. Artificial harbours were declared crucial, tanks were adapted specifically for beaches, a new integrated tactical air force strengthened ground support, and capturing a major port at the outset was no longer seen as a priority. Churchill and Mountbatten both claimed that these lessons had outweighed the cost. The Germans also believed that Dieppe was a learning experience and made a considerable effort to improve the way they defended the occupied coastlines of Europe.",https://en.wikipedia.org/wiki/Dieppe_Raid
Georgia,7,Black Sea campaigns,http://www.wikidata.org/entity/Q4383231,wd:Q4383231,16219406,WWII naval and coastal operations in the Eastern Front,"The Black Sea Campaigns were the operations of the Axis and Soviet naval forces in the Black Sea and its coastal regions during World War II between 1941 and 1944, including in support of the land forces.
The Black Sea Fleet was as surprised by Operation Barbarossa as the rest of the Soviet Military. The Axis forces in the Black Sea consisted of the Romanian and Bulgarian navies together with German and Italian units transported to the area via rail and canal. Although the Soviets enjoyed an overwhelming superiority in surface ships over the Axis, this was effectively negated by German air superiority and most of the Soviet ships sunk were destroyed by bombing. For the majority of the war, the Black Sea Fleet was commanded by Vice Admiral Filipp Oktyabrskiy, its other commander being Lev Vladimirsky.
All of the major Soviet shipyards were located in Ukraine (Nikolayev, and Sevastopol on the Crimean Peninsula) and were occupied in 1941. Many incomplete ships which were afloat were evacuated to harbors in Georgia which provided the main bases for the surviving fleet. These ports such as Poti, however had very limited repair facilities which significantly reduced the operational capability of the Soviet Fleet.",https://en.wikipedia.org/wiki/Black_Sea_campaigns_(1941%E2%80%931944)
Germany,74,Munich agreement,http://www.wikidata.org/entity/Q154255,wd:Q154255,159203,1938 cession of German-speaking Czechoslovakia to the German Reich,"The Munich Agreement (Czech: Mnichovská dohoda; Slovak: Mníchovská dohoda; German: Münchner Abkommen) was an agreement concluded at Munich on 30 September 1938, by Germany, the United Kingdom, France, and Italy. It provided ""cession to Germany of the Sudeten German territory"" of Czechoslovakia, despite the existence of a 1924 alliance agreement and 1925 military pact between France and the Czechoslovak Republic, for which it is also known as the Munich Betrayal (Mnichovská zrada; Mníchovská zrada). Most of Europe celebrated the Munich agreement, which was presented as a way to prevent a major war on the continent. The four powers agreed to the German annexation of the Czechoslovak borderland areas named the Sudetenland, where more than three million people, mainly ethnic Germans, lived. Adolf Hitler announced that it was his last territorial claim in Europe.
Germany had started a low-intensity undeclared war on Czechoslovakia on 17 September 1938. In reaction, the United Kingdom and France on 20 September formally asked Czechoslovakia to cede its territory to Germany, which was followed by Polish territorial demands brought on 21 September and Hungarian on 22 September. Meanwhile, German forces conquered parts of Cheb District and Jeseník District and briefly overran, but were repelled from, dozens of other border counties. Poland also grouped its army units near its common border with Czechoslovakia and also instigated generally unsuccessful sabotage on 23 September. Hungary also moved its troops towards the border with Czechoslovakia, without attacking.
An emergency meeting of the main European powers – not including Czechoslovakia, although their representatives were present in the town, or the Soviet Union, an ally to both France and Czechoslovakia – took place in Munich, Germany, on 29–30 September 1938. An agreement was quickly reached on Hitler's terms, being signed by the leaders of Germany, France, Britain, and Italy. The Czechoslovak mountainous borderland that the powers offered to appease Germany had not only marked the natural border between the Czech state and the Germanic states since the early Middle Ages, but it also presented a major natural obstacle to any possible German attack. Having been strengthened by significant border fortifications, the Sudetenland was of absolute strategic importance to Czechoslovakia.
On 30 September, Czechoslovakia yielded to the combination of military pressure by Germany, Poland and Hungary, and diplomatic pressure by the United Kingdom and France, and agreed to give up territory to Germany on Munich terms. Then, on 1 October, Czechoslovakia also accepted Polish territorial demands.The Munich Agreement was soon followed by the First Vienna Award on 2 November 1938, separating largely Hungarian inhabited territories in southern Slovakia and southern Subcarpathian Rus' from Czechoslovakia. On 30 November 1938 Czechoslovakia ceded to Poland small patches of land in Spiš and Orava regions.In March 1939, the First Slovak Republic, a Nazi puppet state, proclaimed its independence.  Shortly afterwards, Hitler reneged on his solemn promises to respect the integrity of Czechoslovakia by creating the Protectorate of Bohemia and Moravia, giving Germany full control of what remained of Czechoslovakia, including its significant military arsenal that later played an important role in Germany's invasions of Poland and France. As a result, Czechoslovakia had disappeared.Today, the Munich Agreement is widely regarded as a failed act of appeasement, and the term has become ""a byword for the futility of appeasing expansionist totalitarian states"".",https://en.wikipedia.org/wiki/Munich_Agreement
Germany,13,Cabinet Schwerin von Krosigk,http://www.wikidata.org/entity/Q693879,wd:Q693879,12182633,government,error,error
Greece,31,Battle of Cape Matapan,http://www.wikidata.org/entity/Q544090,wd:Q544090,203437,naval engagement of World War II,"The Battle of Cape Matapan  (Greek: Ναυμαχία του Ταινάρου) was a naval battle during the Second World War between the Allies, represented by the navies of the United Kingdom and Australia, and the Royal Italian navy, from 27 to 29 March 1941. Cape Matapan is on the south-western coast of the Peloponnesian Peninsula of Greece.
After the interception of Italian signals by the Government Code and Cypher School (GC&CS) at Bletchley Park, ships of the Royal Navy and Royal Australian Navy, under the command of Royal Navy Admiral Sir Andrew Cunningham, intercepted and sank or severely damaged several ships of the Italian Regia Marina under Squadron-Vice-Admiral Angelo Iachino. The opening actions of the battle are also known in Italy as the Battle of Gaudo.",https://en.wikipedia.org/wiki/Battle_of_Cape_Matapan
Grenada,5,Operation Neuland,http://www.wikidata.org/entity/Q7097319,wd:Q7097319,36582553,submarine warfare of the German Kriegsmarine in the Caribbean Sea,"Operation Neuland (New Land) was the German Navy's code name for the extension of unrestricted submarine warfare into the Caribbean Sea during World War II. U-boats demonstrated range to disrupt United Kingdom petroleum supplies and United States aluminum supplies which had not been anticipated by Allied pre-war planning. Although the area remained vulnerable to submarines for several months, U-boats never again enjoyed the opportunities for success resulting from the surprise achieved by the submarines participating in this operation.",https://en.wikipedia.org/wiki/Operation_Neuland
Guatemala,5,Operation Neuland,http://www.wikidata.org/entity/Q7097319,wd:Q7097319,36582553,submarine warfare of the German Kriegsmarine in the Caribbean Sea,"Operation Neuland (New Land) was the German Navy's code name for the extension of unrestricted submarine warfare into the Caribbean Sea during World War II. U-boats demonstrated range to disrupt United Kingdom petroleum supplies and United States aluminum supplies which had not been anticipated by Allied pre-war planning. Although the area remained vulnerable to submarines for several months, U-boats never again enjoyed the opportunities for success resulting from the surprise achieved by the submarines participating in this operation.",https://en.wikipedia.org/wiki/Operation_Neuland
Haiti,5,Operation Neuland,http://www.wikidata.org/entity/Q7097319,wd:Q7097319,36582553,submarine warfare of the German Kriegsmarine in the Caribbean Sea,"Operation Neuland (New Land) was the German Navy's code name for the extension of unrestricted submarine warfare into the Caribbean Sea during World War II. U-boats demonstrated range to disrupt United Kingdom petroleum supplies and United States aluminum supplies which had not been anticipated by Allied pre-war planning. Although the area remained vulnerable to submarines for several months, U-boats never again enjoyed the opportunities for success resulting from the surprise achieved by the submarines participating in this operation.",https://en.wikipedia.org/wiki/Operation_Neuland
Honduras,5,Operation Neuland,http://www.wikidata.org/entity/Q7097319,wd:Q7097319,36582553,submarine warfare of the German Kriegsmarine in the Caribbean Sea,"Operation Neuland (New Land) was the German Navy's code name for the extension of unrestricted submarine warfare into the Caribbean Sea during World War II. U-boats demonstrated range to disrupt United Kingdom petroleum supplies and United States aluminum supplies which had not been anticipated by Allied pre-war planning. Although the area remained vulnerable to submarines for several months, U-boats never again enjoyed the opportunities for success resulting from the surprise achieved by the submarines participating in this operation.",https://en.wikipedia.org/wiki/Operation_Neuland
Hungary,24,Operation Panzerfaust,http://www.wikidata.org/entity/Q2311171,wd:Q2311171,1729716,military operation to occupy Hungary in October 1944,"Operation Panzerfaust (German: Unternehmen Panzerfaust, lit. 'Operation Armored Fist') was a military operation undertaken in October 1944 by the German Wehrmacht to ensure the Kingdom of Hungary would remain a German ally in World War II. When German dictator Adolf Hitler received word that Hungary's Regent, Admiral Miklós Horthy, was secretly negotiating his country's surrender to the advancing Red Army, he sent commando leader Otto Skorzeny of the Waffen-SS and former special forces commander Adrian von Fölkersam to Hungary. Hitler feared that Hungary's surrender would expose his southern flank, where Romania had just joined with the Soviets and cut off a million German troops still fighting the Soviet advance in the Balkans. The operation was preceded by Operation Margarethe in March 1944, which was the occupation of Hungary by German forces, which Hitler had hoped would secure Hungary's place in the Axis powers.

",https://en.wikipedia.org/wiki/Operation_Panzerfaust
Iceland,30,Battle of the Denmark Strait,http://www.wikidata.org/entity/Q696607,wd:Q696607,684248,naval battle between ships of the Royal Navy and the German Kriegsmarine,"The Battle of the Denmark Strait was a naval engagement in the Second World War, which took place on 24 May 1941 between ships of the Royal Navy and the Kriegsmarine. The British battleship HMS Prince of Wales and the battlecruiser HMS Hood fought the German battleship Bismarck and the heavy cruiser Prinz Eugen, which were attempting to break out into the North Atlantic to attack Allied merchant shipping (Operation Rheinübung).
Less than 10 minutes after the British opened fire, a shell from Bismarck struck Hood near her aft ammunition magazines. Soon afterwards, Hood exploded and sank within three minutes, with the loss of all but three of her crew. Prince of Wales continued to exchange fire with Bismarck but suffered serious malfunctions in her main armament. The British battleship had only been completed in late March 1941, and used new quadruple gun turrets that were unreliable. Prince of Wales soon broke off the engagement.The battle was a tactical victory for the Germans, but its impact was short-lived. The damage done to Bismarck's forward fuel tanks forced the abandonment of the breakout and an attempt to escape to dry dock facilities in occupied France, producing an operational victory for the British. Incensed by the loss of Hood, a large British force pursued Bismarck resulting in her loss three days later.",https://en.wikipedia.org/wiki/Battle_of_the_Denmark_Strait
India,12,The Hump,http://www.wikidata.org/entity/Q718274,wd:Q718274,904187,airlift route in World War II,"The Hump was the name given by Allied pilots in the Second World War to the eastern end of the Himalayan Mountains over which they flew military transport aircraft from India to China to resupply the Chinese war effort of Chiang Kai-shek and the units of the United States Army Air Forces (AAF) based in China. Creating an airlift presented the AAF a considerable challenge in 1942: it had no units trained or equipped for moving cargo, and no airfields existed in the China Burma India Theater (CBI) for basing the large number of transports that would be needed. Flying over the Himalayas was extremely dangerous and made more difficult by a lack of reliable charts, an absence of radio navigation aids, and a dearth of information about the weather.The task was initially given to the AAF's Tenth Air Force, and then to its Air Transport Command (ATC). Because the AAF had no previous airlift experience as a basis for planning, it assigned commanders who had been key figures in founding the ATC in 1941–1942 to build and direct the operation, which included former civilians with extensive executive experience operating civil air carriers.Originally referred to as the ""India–China Ferry"", the successive organizations responsible for carrying out the airlift were the Assam–Burma–China Command (April–July 1942) and the India-China Ferry Command (July–December 1942) of the Tenth Air Force; and the Air Transport Command's India-China Wing (December 1942 – June 1944) and India-China Division (July 1944 – November 1945).
The operation began in April 1942, after the Japanese blocked the Burma Road, and continued daily to August 1945, when the effort began to scale down. It procured most of its officers, men, and equipment from the AAF, augmented by British, British-Indian Army, Commonwealth forces, Burmese labor gangs and an air transport section of the Chinese National Aviation Corporation (CNAC). Final operations were flown in November 1945 to return personnel from China.
The India–China airlift delivered approximately 650,000 tons of materiel to China at great cost in men and aircraft during its 42-month history. For its efforts and sacrifices, the India–China Wing of the ATC was awarded the Presidential Unit Citation on 29 January 1944 at the personal direction of President Franklin D. Roosevelt, the first such award made to a non-combat organization.",https://en.wikipedia.org/wiki/The_Hump
Indonesia,39,Battle of the Philippine Sea,http://www.wikidata.org/entity/Q504347,wd:Q504347,285891,World War II Pacific naval battle,"The Battle of the Philippine Sea (June 19–20, 1944) was a major naval battle of World War II that eliminated the Imperial Japanese Navy's ability to conduct large-scale carrier actions. It took place during the United States' amphibious invasion of the Mariana Islands during the Pacific War. The battle was the last of five major ""carrier-versus-carrier"" engagements between American and Japanese naval forces, and pitted elements of the United States Navy's Fifth Fleet against ships and aircraft of the Imperial Japanese Navy's Mobile Fleet and nearby island garrisons. This was the largest carrier-to-carrier battle in history, involving 24 aircraft carriers, deploying roughly 1,350 carrier-based aircraft.The aerial part of the battle was nicknamed the Great Marianas Turkey Shoot by American aviators for the severely disproportional loss ratio inflicted upon Japanese aircraft by American pilots and anti-aircraft gunners. During a debriefing after the first two air battles, a pilot from USS Lexington remarked ""Why, hell, it was just like an old-time turkey shoot down home!"" The outcome is generally attributed to
Japanese shortages of trained naval pilots, spare parts and fuel and American improvements in training, tactics, technology (including the top-secret anti-aircraft proximity fuze), and ship and aircraft design. Also, the Japanese defensive plans were directly obtained by the Allies from the plane wreckage of the commander-in-chief of the Imperial Japanese Navy's Combined Fleet, Admiral Mineichi Koga, in March 1944.During the course of the battle, American submarines torpedoed and sank two of the largest Japanese fleet carriers taking part in the battle. The American carriers launched a protracted strike, sinking one light carrier and damaging other ships, but most of the American aircraft returning to their carriers ran low on fuel as night fell. Eighty American planes were lost. Although at the time, the battle appeared to be a missed opportunity to destroy the Japanese fleet, the Imperial Japanese Navy had lost the bulk of its carrier air strength and would never recover. This battle, along with the Battle of Leyte Gulf, marked the end of Japanese aircraft carrier operations. The rest of the carriers remained mostly in port thereafter.",https://en.wikipedia.org/wiki/Battle_of_the_Philippine_Sea
Iran,26,Dersim rebellion,http://www.wikidata.org/entity/Q4746979,wd:Q4746979,9727104,"Kurdish and Zaza uprising against the Turkish government in Dersim, eastern Turkey","The Dersim rebellion (Turkish: Dersim İsyanı, Kurdish: Serhildana Dêrsimê) was an Alevi Kurdish uprising against the central government in the Dersim region of eastern Turkey, which includes parts of Tunceli Province, Elazığ Province, and Bingöl Province. The rebellion was led by Seyid Riza, a chieftain of the Abasan tribe. As a result of the Turkish Armed Forces campaign in 1937 and 1938 against the rebellion and the Dersim massacre, sometimes called the Dersim genocide, of civilians, thousands of Alevi Zazas died and many others were internally displaced.
On 23 November 2011, Turkish prime minister Recep Tayyip Erdoğan gave an apology for the Dersim massacre, describing it as ""one of the most tragic events of our near history"" adding that, whilst some sought to justify it as a legitimate response to events on the ground, it was in reality ""an operation which was planned step by step"". However, this is viewed with suspicion by some, ""who see it as an opportunistic move against the main opposition party, the secular CHP.""

",https://en.wikipedia.org/wiki/Dersim_rebellion
Iraq,20,Farhud,http://www.wikidata.org/entity/Q2352263,wd:Q2352263,1079076,anti-Jewish riots that took place in Baghdad in 1941,"Farhud (Arabic: الفرهود) was the pogrom or ""violent dispossession"" carried out against the Jewish population of Baghdad, Iraq, on June 1–2, 1941, immediately following the British victory in the Anglo-Iraqi War. The riots occurred in a power vacuum following the collapse of the pro-Nazi government of Rashid Ali while the city was in a state of instability. The violence came immediately after the rapid defeat of Rashid Ali by British forces, whose earlier coup had generated a short period of national euphoria, and was fueled by allegations that Iraqi Jews had aided the British. Over 180 Jews were killed and 1,000 injured, although some non-Jewish rioters were also killed in the attempt to quell the violence. Looting of Jewish property took place and 900 Jewish homes were destroyed.The Farhud took place during the Jewish holiday of Shavuot. It has been referred to as a pogrom which was part of the Holocaust, although such comparison has been disputed. The event spurred the migration of Iraqi Jews out of the country, although a direct connection to the 1951–1952 Jewish exodus from Iraq is also disputed, as many Jews who left Iraq immediately following the Farhud returned to the country and permanent emigration did not accelerate significantly until 1950–1951. According to Hayyim Cohen, the Farhud ""was the only [such event] known to the Jews of Iraq, at least during their last hundred years of life there"". Historian Edy Cohen writes that up until the Farhud, Jews had enjoyed relatively favorable conditions and coexistence with Muslims in Iraq.",https://en.wikipedia.org/wiki/Farhud
Israel,7,1938 Tiberias pogrom,http://www.wikidata.org/entity/Q1985449,wd:Q1985449,8057307,Anti-Semitic pogrom during the 1936–1939 Arab Revolt in Palestine,"The Tiberias massacre took place on 2 October 1938, during the 1936–39 Arab revolt in Tiberias, then located in the British Mandate of Palestine and today is located in the State of Israel.After infiltrating the Jewish Kiryat Shmuel neighbourhood, Arab rioters killed 19 Jews in Tiberias, 11 of whom were children. During the massacre, 70 armed Arabs set fire to Jewish homes and the local synagogue. In one house a mother and her five children were killed. The old beadle in the synagogue was stabbed to death, and another family of 4 was killed. At the time of the attack there were only 15 Jewish guards in the neighborhood of over 2,000 people. The coast of the Sea of Galilee remained unguarded, for it was the least expected direction for an attack. Two Jewish guards were killed in the attack.The historian Shai Lachman has attributed the massacre to Abu Ibrahim al-Kabir.A representative of the British mandate reported that: ""It was systematically organized and savagely executed. Of the nineteen Jews killed, including women and children, all save four were stabbed to death. That night and the following day the troops engaged the raiding gangs"". After the massacre, the Irgun proposed a joint retaliatory operation with Haganah to deter such events, but the latter group did not agree.Tiberian Arabs murdered the Jewish mayor, Zaki Alhadif, on 27 October 27. The Haganah sent a party, led by Yosef Avidar, a Haganah leader who later became a general (Aluf) in the Israel Defense Forces, to investigate the failed defense of the city.

",https://en.wikipedia.org/wiki/1938_Tiberias_massacre
Italy,32,Battle of Taranto,http://www.wikidata.org/entity/Q543255,wd:Q543255,308864,battle,"The Battle of Taranto took place on the night of 11–12 November 1940 during the Second World War between British naval forces, under Admiral Andrew Cunningham, and Italian naval forces, under Admiral Inigo Campioni. The Royal Navy launched the first all-aircraft ship-to-ship naval attack in history, employing 21 Fairey Swordfish biplane torpedo bombers from the aircraft carrier HMS Illustrious in the Mediterranean Sea.
The attack struck the battle fleet of the Regia Marina at anchor in the harbour of Taranto, using aerial torpedoes despite the shallowness of the water. The success of this attack augured the ascendancy of naval aviation over the big guns of battleships. According to Admiral Cunningham, ""Taranto, and the night of 11–12 November 1940, should be remembered forever as having shown once and for all that in the Fleet Air Arm the Navy has its most devastating weapon.""",https://en.wikipedia.org/wiki/Battle_of_Taranto
Jamaica,5,Operation Neuland,http://www.wikidata.org/entity/Q7097319,wd:Q7097319,36582553,submarine warfare of the German Kriegsmarine in the Caribbean Sea,"Operation Neuland (New Land) was the German Navy's code name for the extension of unrestricted submarine warfare into the Caribbean Sea during World War II. U-boats demonstrated range to disrupt United Kingdom petroleum supplies and United States aluminum supplies which had not been anticipated by Allied pre-war planning. Although the area remained vulnerable to submarines for several months, U-boats never again enjoyed the opportunities for success resulting from the surprise achieved by the submarines participating in this operation.",https://en.wikipedia.org/wiki/Operation_Neuland
Japan,83,atomic bombings of Hiroshima and Nagasaki,http://www.wikidata.org/entity/Q488,wd:Q488,11778948,use of atomic weapons by the United States against Japan towards the end of World War II,"The United States detonated two nuclear weapons over the Japanese cities of Hiroshima and Nagasaki on 6 and 9 August 1945, respectively. The two bombings killed between 129,000 and 226,000 people, most of whom were civilians, and remain the only use of nuclear weapons in armed conflict.
In the final year of World War II, the Allies prepared for a costly invasion of the Japanese mainland. This undertaking was preceded by a conventional and firebombing campaign that devastated 67 Japanese cities. The war in Europe concluded when Germany surrendered on 8 May 1945, and the Allies turned their full attention to the Pacific War. By July 1945, the Allies' Manhattan Project had produced two types of atomic bombs: ""Fat Man"", a plutonium implosion-type nuclear weapon; and ""Little Boy"", an enriched uranium gun-type fission weapon. The 509th Composite Group of the United States Army Air Forces  was trained and equipped with the specialized Silverplate version of the Boeing B-29 Superfortress, and deployed to Tinian in the Mariana Islands. The Allies called for the unconditional surrender of the Imperial Japanese armed forces in the Potsdam Declaration on 26 July 1945, the alternative being ""prompt and utter destruction"". Japan ignored the ultimatum.
The consent of the United Kingdom was obtained for the bombing, as was required by the Quebec Agreement, and orders were issued on 25 July by General Thomas Handy, the acting  Chief of Staff of the United States Army, for atomic bombs to be used against Hiroshima, Kokura, Niigata, and Nagasaki. These targets were chosen because they were large urban areas that also held militarily significant facilities. On 6 August, a Little Boy was dropped on Hiroshima, to which Prime Minister Suzuki reiterated the Japanese government's commitment to ignore the Allies' demands and fight on. Three days later, a Fat Man was dropped on Nagasaki. Over the next two to four months, the effects of the atomic bombings killed between 90,000 and 146,000 people in Hiroshima and 39,000 and 80,000 people in Nagasaki; roughly half occurred on the first day. For months afterward, large numbers of people continued to die from the effects of burns, radiation sickness, and injuries, compounded by illness and malnutrition. Most of the dead were civilians, although Hiroshima had a sizable military garrison.
Japan surrendered to the Allies on 15 August, six days after the Soviet Union's declaration of war and the bombing of Nagasaki. The Japanese government signed the instrument of surrender on 2 September, effectively ending the war. Scholars have extensively studied the effects of the bombings on the social and political character of subsequent world history and popular culture, and there is still much debate concerning the ethical and legal justification for the bombings. Supporters believe that the atomic bombings were necessary to bring a swift end to the war with minimal casualties, while critics dispute how the Japanese government was brought to surrender, while highlighting the moral and ethical implications of nuclear weapons and the deaths caused to civilians.",https://en.wikipedia.org/wiki/Atomic_bombings_of_Hiroshima_and_Nagasaki
Japan,8,atomic bombing of Hiroshima,http://www.wikidata.org/entity/Q703203,wd:Q703203,1748838,bombardment of Hiroshima in Japan carried out by the United States using an atomic bomb at the end of the Second World War on 6 August 1945,error,error
Japan,8,atomic bombing of Nagasaki,http://www.wikidata.org/entity/Q4382340,wd:Q4382340,1031811,bombardment of Nagasaki in Japan carried out by the United States using an atomic bomb at the end of the Second World War on 9 August 1945,error,error
Japan,7,atomic bomb go game,http://www.wikidata.org/entity/Q711133,wd:Q711133,2376425,"1945 game of go in Hiroshima, Japan, when the first atomic bomb was dropped",error,error
Kiribati,15,Battle of Makin,http://www.wikidata.org/entity/Q2670873,wd:Q2670873,1181294,Engagement of the Pacific campaign of World War II from 20 to 23 November 1943,"The Battle of Makin was an engagement of the Pacific campaign of World War II, fought from 20 to 24 November 1943, on Makin Atoll in the Gilbert Islands.",https://en.wikipedia.org/wiki/Battle_of_Makin
Latvia,11,Liepāja Massacres,http://www.wikidata.org/entity/Q2915791,wd:Q2915791,22655601,series of mass executions in Latvia,"The Liepāja massacres were a series of mass executions, many public or semi-public, in and near the city of Liepāja (German: Libau), on the west coast of Latvia in 1941 after the German occupation of Latvia. The main perpetrators were detachments of the Einsatzgruppen, the Sicherheitsdienst (SD), the Ordnungspolizei (ORPO), and Latvian auxiliary police and militia forces. Wehrmacht soldiers and German naval personnel were present during shootings. In addition to Jews, the Germans and their Latvian collaborators also killed Roma, communists, the mentally ill and so-called ""hostages"". In contrast to most other Holocaust murders in Latvia, the killings at Liepāja were done in open places. About 5,000 of the 5,700 Jews trapped in Liepāja were shot, most of them in 1941. The killings occurred at a variety of places within and outside of the city, including Rainis Park in the city center, and areas near the harbor, the Olympic Stadium, and the lighthouse. The largest massacre, of 2,731 Jews and 23 communists, occurred in the dunes surrounding the town of Šķēde, north of the city center. This massacre, which was perpetrated on a disused Latvian Army training ground, was conducted by German and collaborator forces from December 15 to 17, 1941. More is known about the killing of the Jews of Liepāja than in any other city in Latvia except for Riga.",https://en.wikipedia.org/wiki/Liep%C4%81ja_massacres
Lebanon,4,Battle of Beirut,http://www.wikidata.org/entity/Q4870445,wd:Q4870445,12030124,battle over control of the city during World War II,"The Battle of Beirut (12 July 1941) marked the end of hostilities in the Syria-Lebanon campaign of World War II.
The campaign saw the initial Allied deployment of 2 brigades of the Australian 7th Division, a brigade from the 1st British Cavalry Division, the 5th Indian Infantry Brigade which was deployed immediately from Eritrea after the surrender of the Duke of Aosta, several armoured and air units of the British 6th Division, a special commando force (C battalion of the Special Service Brigade) and 6 battalions of the 1st Free French Division.On 8 July, even before the fall of Damour, the Vichy French commander—General Henri Dentz—had sought an armistice: the advance on Beirut together with the Allied capture of Damascus in late June and the rapid advance of Allied troops into Syria from Iraq in early July to capture Deir ez Zor and then push on towards Aleppo had made the Vichy position untenable. At one minute past midnight on 12 July, a ceasefire came into effect. For all intents and purposes, this ended the campaign and an armistice was signed on 14 July at the ""Sidney Smith Barracks"" on the outskirts of the city of Acre. The armistice placed Syria under the French general Charles de Gaulle.The triumphant entry of the Australian 7th Division into Beirut successfully established the Allied occupation of Lebanon. Beirut later became an important Allied base for Mediterranean naval operations.",https://en.wikipedia.org/wiki/Battle_of_Beirut_(1941)
Liberia,3,1943 Liberian general election,http://www.wikidata.org/entity/Q6541257,wd:Q6541257,29984131,Election of William Tubman as President of Liberia,General elections were held in Liberia on 4 May 1943 alongside a constitutional referendum. William Tubman of the True Whig Party was elected unopposed. He took office on 3 January 1944.,https://en.wikipedia.org/wiki/1943_Liberian_general_election
