country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
Madagascar,257163,Antsirabe,http://www.wikidata.org/entity/Q583184,wd:Q583184,3547624,city,"Antsirabe (Malagasy pronunciation: [anˌtsiraˈbe]) is the third largest city in Madagascar and the capital of the Vakinankaratra region, with a population of 265,018 in 2014.
In Madagascar, Antsirabe is known for its relatively cool climate (like the rest of the central region), its industry and the high concentration of pulled rickshaws or pousse-pousse. It attracts around 30,000 tourists a year

",https://en.wikipedia.org/wiki/Antsirabe
Malawi,781538,Lilongwe,http://www.wikidata.org/entity/Q3876,wd:Q3876,57030,capital of Malawi,"Lilongwe (UK: , US: , Chewa: [ɽiˈɽoᵑɡʷe]) is the capital and most populated city of the African country of Malawi. It has a population of 989,318 as of the 2018 Census, up from a population of 674,448 in 2008. In 2020 that figure was 1,122,000. The city is located in the central region of Malawi, in the district of the same name, near the borders with Mozambique and Zambia, and it is an important economic and transportation hub for central Malawi. It is named after the Lilongwe River.",https://en.wikipedia.org/wiki/Lilongwe
Malaysia,878000,Klang,http://www.wikidata.org/entity/Q856003,wd:Q856003,530229,town in Selangor,"Klang or Kelang, officially Royal City of Klang (Malay: Bandar Diraja Klang), is a royal city and former capital of the state of Selangor, Malaysia. It is located within the Klang District. It was the civil capital of Selangor in an earlier era prior to the emergence of Kuala Lumpur and the current capital, Shah Alam. Port Klang, which is located in the Klang District, is the 12th busiest transshipment port and the 12th busiest container port in the world.The Klang Municipal Council or MP Klang exercises jurisdiction for a majority of the Klang District while the Shah Alam City Council exercises some jurisdiction over the east of Klang District, north of Petaling District and the other parts of Selangor State including Shah Alam itself.
As of 2010, the Klang City has a total population of 240,016 (10,445 in the city centre), while the population of Klang District is 842,146, and the population of all towns managed by Klang Municipal Council is 744,062, making it Selangor's second largest city.",https://en.wikipedia.org/wiki/Klang_(city)
Mali,213977,Sikasso,http://www.wikidata.org/entity/Q722827,wd:Q722827,1346056,city in Mali,"Sikasso (Bambara: ߛߌߞߊߛߏ tr. Sikaso) is a city in the south of Mali and the capital of the Sikasso Cercle and the Sikasso Region.  It is Mali's second largest city with 225,753 residents in the 2009 census.

",https://en.wikipedia.org/wiki/Sikasso
Malta,16779,Qormi,http://www.wikidata.org/entity/Q39578,wd:Q39578,1630986,"city and local council in Southern Region, Malta","Qormi (Maltese: Ħal Qormi [ħal ʔormi]; pronounced Ħar Qurmi in the Qormi dialect), also known by its title Città Pinto, is a city in the Southern Region of Malta, southwest of Valletta in the centre of the island. It has a population of 16,324 (as of March 2018), making it Malta's fifth-largest city.Its bordering towns are Marsa, Luqa, Żebbuġ, Siġġiewi, Ħamrun, Birkirkara, Attard, Santa Venera and Balzan.
Qormi has two parishes, one dedicated to Saint George and one to Saint Sebastian. It contains two valleys: Wied il-Kbir (The Large Valley) and Wied is-Sewda (Black Valley).
Elder inhabitants of Qormi speak a broad Qormi Dialect, which is now in decline.",https://en.wikipedia.org/wiki/Qormi
Mauritania,118000,Nouadhibou,http://www.wikidata.org/entity/Q184184,wd:Q184184,426976,city in Mauritania,"Nouadhibou (; Arabic: نواذيبو, romanized: Nwādībū, Berber: Nwadibu, formerly in French: Port-Étienne) is the second largest city in Mauritania and serves as a major commercial centre. The city itself has about 118,000 inhabitants expanding to over 140,000 in the larger metropolitan area. It is situated on a 65-kilometre peninsula or headland called Ras Nouadhibou (Berber: Ighef Nwadibu), Cap Blanc, or Cabo Blanco, of which the western side has the Western Saharan city of La Güera. Nouadhibou is consequently located merely a couple of kilometres from the border between Mauritania and Western Sahara. Its current mayor is Elghassem Ould Bellali, who was installed on 15 October 2018.

",https://en.wikipedia.org/wiki/Nouadhibou
Mauritius,23386,"Triolet, Mauritius",http://www.wikidata.org/entity/Q641130,wd:Q641130,4170700,city,"Triolet is a medium-sized town in the north of Mauritius, found in the district of Pamplemousses. It lies exactly 11 kilometres from Port Louis, the capital of the island. The town is nestled amidst green sugarcane fields, near the north-western coast of the island. As per the 2016 population census, Triolet had 24 073 inhabitants and a population density of 2764 inhabitants per km2, over an area of 8.71 m2. The population density is higher than that of the township of Vacoas-Phoenix which is at 1948 inhabitants per km2.
To the north of Triolet lie Trou-aux-Biches, Mont Choisy and Grand Baie which are coastal villages, while to its west are Pointe-aux-Piments and Balaclava. On the south lies Arsenal and to the east are Morcellement St André and Plaine des Papayes.","https://en.wikipedia.org/wiki/Triolet,_Mauritius"
Mexico,1964788,Tijuana,http://www.wikidata.org/entity/Q124739,wd:Q124739,101739,"largest city of Baja California, Mexico","Tijuana (US:  tee-HWAH-nə, Spanish: [tiˈxwana] (listen)), commonly known by its initials T.J., is a city and municipal seat of Tijuana Municipality, Baja California, located on the Pacific Coast of Mexico. It is part of the San Diego-Tijuana metro area and the larger Southern California megapolitan area. Tijuana is the second most populous city in Mexico and center of the 6th-largest metro area in Mexico, The city is one of the fastest-growing metro areas in the country and rated as a ""High Sufficiency"" global city by the Globalization and World Cities Research Network.  As of September 2019, the city of Tijuana had a population of 1,810,645, with its metropolitan area containing a population of 2,157,853 as of 2020, an estimated 2,002,000 within the urban area.Tijuana is a dominant manufacturing center for North America, hosting facilities of many multinational conglomerate companies. In the early 21st century,  Tijuana has emerged as the medical device manufacturing capital of North America and is increasingly recognized as an important cultural Mecca for the border region of The Californias. The city is the most visited border city in the world; sharing a border of about 24 km (15 mi) with its sister city San Diego. More than fifty million people cross the border between these two cities every year.
Tijuana is the 45th largest city in the Americas and is the westernmost city in Mexico.  According to the 2015 census, the Tijuana metropolitan area was the fifth-largest in Mexico, with a population of 1,840,710, but rankings vary, the city (locality) itself was 6th largest and the municipality (administrative) 3rd largest nationally.  The international metropolitan region was estimated at 5,158,459 in 2016, making it the third-largest metropolitan area in The Californias, 19th-largest metropolitan area in the Americas, and the largest bi-national conurbation that is shared between US and Mexico.  Tijuana is becoming more suburbanized like San Diego.
Tijuana traces its modern history to the arrival of Spanish explorers in the 16th century who were mapping the coast of the Californias. Following the division of the Californias after the American Conquest of California, Tijuana found itself located on an international border, giving rise to a new economic and political structure. The city was incorporated on 11 July 1889 as urban development began. The city has served as a major tourist destination since the 1880s.

",https://en.wikipedia.org/wiki/Tijuana
Moldova,133807,Tiraspol,http://www.wikidata.org/entity/Q132572,wd:Q132572,99484,capital of Transnistria,"Tiraspol (Romanian: Tiraspol, Moldovan Cyrillic alphabet: Тираспол; Russian: Тира́споль Russian pronunciation: [tʲɪˈraspəlʲ]; Ukrainian: Тираспіль Romanian pronunciation: [tɪˈrɑspilʲ]) is the capital of Transnistria (de facto), a breakaway state in Moldova (de jure), where it is the second largest city. The city is located on the eastern bank of the Dniester River. Tiraspol is a regional hub of light industry, such as furniture and electrical goods production.
The modern city of Tiraspol was founded by the Russian generalissimo Alexander Suvorov in 1792, although the area had been inhabited for thousands of years by varying ethnic groups. The city celebrates its anniversary every year on 14 October.

",https://en.wikipedia.org/wiki/Tiraspol
Mongolia,134530,Mörön,http://www.wikidata.org/entity/Q572951,wd:Q572951,1461770,"city in Mongolia, administrative center of Khövsgöl Province","Mörön (Mongolian: Мөрөн;ᠮᠥᠷᠡᠨ, lit. 'river'), also spelled Murun, is the administrative center of Khövsgöl Aimag (province) in northern Mongolia. Before 1933, Khatgal had been the aimag capital.
It has 12,286 families and a population of 46,918, and is considered a major city such as Ulaanbaatar, Darhan, Erdenet and Choibalsan. In terms of administrative units, it is divided into 14 khoroo and covers approximately 102.9 km2. Demographics are split as 51.58% females to 48.42% males. 41.25% of the population is aged between 15 and 39.
Although a poorly developed town, Mörön has a hospital, a museum, a theatre, a post office, 9 schools and 15 kindergartens. It was connected to the Mongolian central power grid in 2004. The town has had a paved road connecting it to Mongolia's capital city Ulaanbaatar since December 2014, as a part of a government effort to extend paved roads from Ulaanbaatar to all Aimag capitals.",https://en.wikipedia.org/wiki/M%C3%B6r%C3%B6n
Montenegro,19921,Ulcinj,http://www.wikidata.org/entity/Q189969,wd:Q189969,797647,coastal town in Montenegro,"Ulcinj (Cyrillic: Улцињ, pronounced [ǔlt͡siɲ]; Albanian: Ulqin or Ulqini; Turkish: Ülgün; Italian: Dulcigno) is a town on the southern coast of Montenegro and the capital of Ulcinj Municipality. It has an urban population of 10,707 (2011), the majority being Albanians.As one of the oldest settlements in the Adriatic coast, it was founded in 5th century BC. It was captured by the Romans in 163 BC from the Illyrians. With the division of the Roman Empire, it became part of the Byzantine Empire. It was known as a base for piracy.During the Middle Ages it was under South Slavic rule for a few centuries. In 1405 it became part of the Republic of Venice.
In 1571 Ulcinj was conquered by the Ottoman Empire with the aid of North African corsairs after the Battle of Lepanto. The town was renamed Ülgün and gradually became a Muslim-majority settlement. Under the Ottomans, numerous oriental-style hammams, mosques, and clock towers were built. Ulcinj remained a den of piracy until this was finally put to an end by Mehmed Pasha Bushati. In 1673, the self-proclaimed Jewish Messiah Sabbatai Zevi was exiled here from Istanbul.
The Venetians attempted to capture the town twice, in 1696 and 1718, but were unsuccessful on both occasions.
During the 19th century, the town began to regain its position as a flourishing port. The geographer Antonio Baldacci reported a merchant marine of 500 ships plying the trade routes between the Adriatic and Mediterranean coasts.
Ulcinj remained an Ottoman town for more than 300 years until it was ceded to the Principality of Montenegro in 1878. It is a former medieval Catholic bishopric and remains a Latin titular see.Ulcinj is a destination for tourists, because of its Long Beach, Lake Šas, Ada Bojana Island and for its two-millennia-old Ulcinj Castle. There are 26 mosques in the town and surrounding countryside. Ulcinj is the centre of the Albanian community in Montenegro.",https://en.wikipedia.org/wiki/Ulcinj
Morocco,1112072,Fez,http://www.wikidata.org/entity/Q80985,wd:Q80985,39760328,City in Morocco,"Fez or Fes (; Arabic: فاس, romanized: fās, Berber languages: ⴼⴰⵙ, romanized: fas, French: Fès) is a city in northern inland Morocco and the capital of the Fès-Meknès administrative region. It is the third largest city in Morocco, with a population of 1.15 million according to the 2014 census. Located to the north west of the Atlas Mountains, Fez is linked to several important cities of different regions; it is 206 km (128 mi) from Tangier to the northwest, 246 km (153 mi) from Casablanca, 189 km (117 mi) from Rabat to the west. The Trans-Saharan trade route may be accessed via Marrakesh, 387 km (240 mi) to the southwest of Fez. It is surrounded by hills and the old city is centered around the Fez River (Oued Fes) flowing from west to east.
Fez was founded under Idrisid rule during the 8th-9th centuries CE. It initially consisted of two autonomous and competing settlements. Successive waves of mainly Arab immigrants from Ifriqiya (Tunisia) and al-Andalus (Spain/Portugal) in the early 9th century gave the nascent city its Arab character. After the downfall of the Idrisid dynasty, other empires came and went until the 11th century when the Almoravid Sultan Yusuf ibn Tashfin united the two settlements into what is today's Fes el-Bali quarter. Under Almoravid rule, the city gained a reputation for religious scholarship and mercantile activity.
Fez reached its zenith in the Marinid era (13th-15th centuries), regaining its status as political capital. Numerous new madrasas and mosques were constructed, many of which survive today, while other structures were restored. These buildings are counted among the hallmarks of Moorish and Moroccan architectural styles. In 1276 the Marinid sultan Abu Yusuf Yaqub also founded the royal administrative district of Fes Jdid, where the Royal Palace (Dar al-Makhzen) is still located today, to which extensive gardens were later added. During this period the Jewish population of the city grew and the Mellah (Jewish quarter) was formed on the south side of this new district. After the overthrow of the Marinid dynasty, Fez declined and subsequently competed with Marrakesh for political and cultural influence. It became the capital again under the 'Alawi (Alaouite) dynasty up until 1912.
Today, the city consists of two old medina quarters, Fes el-Bali and Fes Jdid, and the much larger modern urban Ville Nouvelle area founded during the French colonial era. The medina of Fez is listed as a World Heritage Site and is believed to be one of the world's largest urban pedestrian zones (car-free areas). It has the University of Al-Qarawiyyin which was founded in 857 and is considered by some to be the oldest continuously functioning institute of higher education in the world. It also has Chouara Tannery from the 11th century, one of the oldest tanneries in the world. The city has been called the ""Mecca of the West"" and the ""Athens of Africa."" It is also considered the spiritual and cultural capital of Morocco.: 17–18 ","https://en.wikipedia.org/wiki/Fez,_Morocco"
Mozambique,1032197,Matola,http://www.wikidata.org/entity/Q109949,wd:Q109949,1519058,city in Mozambique,"Matola is the largest suburb of the Mozambique capital, Maputo, adjacent to its westernmost side. It is the nation's second most populated city.  Matola is the capital of Maputo Province and has had its own elected municipal government since 1998. It has a port and also the biggest industrial area in Mozambique. The population of Matola was, according to the 2007 census, 671,556 inhabitants, having increased to a 2017 census population of 1,032,197.",https://en.wikipedia.org/wiki/Matola
Myanmar,1225546,Mandalay,http://www.wikidata.org/entity/Q185518,wd:Q185518,405195,"cultural city in Mandalay Region, Myanmar","Mandalay ( or ; Burmese: မန္တလေး; MLCTS: manta.le: [máɰ̃dəlé]) is the second-largest city in Myanmar, after Yangon. Located on the east bank of the Irrawaddy River, 716 km (445 mi) north of Yangon, the city has a population of 1,225,553 (2014 census).
Mandalay was founded in 1857 by King Mindon, replacing Amarapura as the new royal capital of the Konbaung dynasty. It was Burma's final royal capital before the kingdom's annexation by the British Empire in 1885. Under British rule, Mandalay remained commercially and culturally important despite the rise of Yangon, the new capital of British Burma. The city suffered extensive destruction during the Japanese conquest of Burma in the Second World War. In 1948, Mandalay became part of the newly independent Union of Burma.
Today, Mandalay is the economic centre of Upper Myanmar and considered the centre of Burmese culture. A continuing influx of illegal Chinese immigrants, mostly from Yunnan, since the late 20th century, has reshaped the city's ethnic makeup and increased commerce with China. Despite Naypyidaw's recent rise, Mandalay remains Upper Burma's main commercial, educational and health center.",https://en.wikipedia.org/wiki/Mandalay
Namibia,85000,Walvis Bay,http://www.wikidata.org/entity/Q220843,wd:Q220843,42895,"city and harbour in Erongo Region, Namibia","Walvis Bay (English: lit. Whale Bay; Afrikaans: Walvisbaai; German: Walfischbucht or Walfischbai) is a city in Namibia and the name of the bay on which it lies. It is the second largest city in Namibia and the largest coastal city in the country. The city covers a total area of 29 square kilometres (11 sq mi) of land.The bay is a safe haven for sea vessels because of its natural deepwater harbour, protected by the Pelican Point sand spit, being the only natural harbour of any size along the country's coast. Being rich in plankton and marine life, these waters also drew large numbers of southern right whales, attracting whalers and fishing vessels.
A succession of colonists developed the location and resources of this strategic harbour settlement. The harbour's value in relation to the sea route around the Cape of Good Hope had caught the attention of world powers since it was discovered by the outside world in 1485. This explains the complicated political status of Walvis Bay down the years.
The town is situated just north of the Tropic of Capricorn in the Kuiseb River delta and lies at the end of the TransNamib Railway to Windhoek, and on B2 road.
Walvis Bay, with its large bay and sand dunes, is an important centre of tourism activity in Namibia. Attractions include the artificial Bird Island, centre of a guano collection industry, the Dune 7 sand dune, the salt works, the abundant birdlife, and a museum. Kuisebmund Stadium, home to two clubs in the Namibia Premier League, is also located in the city. The beach resort of Langstrand lies just a few kilometres north. The Walvis Bay Export Processing Zone is an important facet of the local economy.",https://en.wikipedia.org/wiki/Walvis_Bay
Nepal,513200,Lalitpur,http://www.wikidata.org/entity/Q6647,wd:Q6647,1260344,"city in Kathmandu Valley, Nepal","Lalitpur Metropolitan City, historically Patan (Sanskrit: पाटन Pātan, Nepal bhasa : 𑐫𑐮‎ Yela, ), is the fourth most populous city of Nepal after Kathmandu, Pokhara and Bharatpur, and it is located in the south-central part of Kathmandu Valley, a new metropolitan city of Nepal. Lalitpur is also known as Manigal. It is best known for its rich cultural heritage, particularly its tradition of arts and crafts. It is city renowned for its festival and feast, fine ancient art, and the making of metallic and stone carved statues. At the time of the 2011 Nepal census it had a population of 226,728 in 54,748 individual households. The city received extensive damage from an earthquake on 25 April 2015.","https://en.wikipedia.org/wiki/Lalitpur,_Nepal"
Netherlands,631155,Rotterdam,http://www.wikidata.org/entity/Q34370,wd:Q34370,26049,"city in South Holland, the Netherlands","Rotterdam ( ROT-ər-dam, UK also  ROT-ər-DAM, Dutch: [ˌrɔtərˈdɑm] (listen)) is the second largest city and municipality in the Netherlands. It is in the province of South Holland, at the mouth of the Nieuwe Maas channel leading into the Rhine–Meuse–Scheldt delta at the North Sea. Its history goes back to 1270, when a dam was constructed in the Rotte. In 1340, Rotterdam was granted city rights by William IV, Count of Holland. The Rotterdam–The Hague metropolitan area, with a population of approximately 2.7 million, is the 10th-largest in the European Union and the most populous in the country.
A major logistic and economic centre, Rotterdam is Europe's largest seaport. In 2020, it had a population of 651,446 and is home to over 180 nationalities. Rotterdam is known for its university, riverside setting, lively cultural life, maritime heritage and modern architecture. The near-complete destruction of the city centre in the World War II Rotterdam Blitz has resulted in a varied architectural landscape, including skyscrapers designed by architects such as Rem Koolhaas, Piet Blom and Ben van Berkel.The Rhine, Meuse and Scheldt give waterway access into the heart of Western Europe, including the highly industrialized Ruhr. The extensive distribution system including rail, roads, and waterways have earned Rotterdam the nicknames ""Gateway to Europe"" and ""Gateway to the World"".",https://en.wikipedia.org/wiki/Rotterdam
New Zealand,418500,Wellington,http://www.wikidata.org/entity/Q23661,wd:Q23661,33804,"capital of New Zealand; urban area of the cities of Wellington, Lower Hutt, Upper Hutt, and Porirua","Wellington (Māori: Te Whanganui-a-Tara [tɛ ˈfaŋanʉi a taɾa] or Māori: Pōneke [pɔːnɛkɛ]) is the capital city of New Zealand. It is located at the south-western tip of the North Island, between Cook Strait and the Remutaka Range. Wellington is the second-largest city in New Zealand by metro area, and is the administrative centre of the Wellington Region. It is the world's southernmost capital of a sovereign state. Wellington features a temperate maritime climate, and is the world's windiest city by average wind speed.Wellington was originally designed by Captain William Mein Smith, the first Surveyor General for Edward Wakefield's New Zealand Company, in 1840. The New Zealand Government and Parliament, the Supreme Court and most of the public service are based in the city. As of June 2021, the Wellington urban area (which only includes urbanised areas within Wellington City) has a resident population of 215,900. Its metro area, which includes the cities of Porirua, Upper Hutt and Lower Hutt, has a resident population of 432,800. The city has served as New Zealand's capital since 1865, a status that is not defined in legislation, but established by convention.In addition to governmental institutions, Wellington accommodates several of the nation's largest and oldest cultural institutions, such as the National Archives, the National Library, New Zealand's national museum, Te Papa and numerous theatres. It plays host to many artistic and cultural organisations, including the New Zealand Symphony Orchestra and Royal New Zealand Ballet. Its architectural attractions include the Old Government Buildings – one of the largest wooden buildings in the world – as well as the iconic Beehive, the executive wing of Parliament Buildings as well as internationally renowned Futuna Chapel. The city has a strong art scene, with hundreds of art galleries. Most of these are small and independent, but the major ones are Te Papa and the City Gallery. Wellington also leads in large summer festivals, such as CubaDupa and the Newtown Festival. Wellington's economy is primarily service-based, with an emphasis on finance, business services, government, and the film industry. It is the centre of New Zealand's film and special effects industries, and increasingly a hub for information technology and innovation, with two public research universities. Wellington is one of New Zealand's chief seaports and serves both domestic and international shipping. The city is served by Wellington International Airport in Rongotai, the third busiest airport in the country. Wellington's transport network includes train and bus lines which reach as far as the Kapiti Coast and the Wairarapa, and ferries connect the city to the South Island.
Often referred to as New Zealand's cultural capital, the culture of Wellington is a diverse and often youth-driven one which has yielded influence across Oceania. One of the world's most liveable cities, the 2016 Mercer Quality of Living Survey ranked Wellington 12th in the world, and was first in the world for both liveability and non-pollution by Deutsche Bank, from 2017 to 2018. Cultural precincts such as Cuba Street and Newtown are renowned for creative innovation, ""op shops"", historic character, and food. The city is known for its coffee scene, with now-globally common foods and drinks such as the flat white perfected here. Wellington has a strong coffee culture – the city has more cafés per capita than New York City in the United States – and was pioneered by Italian and Greek immigrants to areas such as Mount Victoria, Island Bay and Miramar. Nascent influence is derived from Ethiopian migrants. Wellington's cultural vibrance and diversity is well-known across the world. It is New Zealand's second most ethnically diverse city, bested only by Auckland, and boasts a ""melting pot"" culture of significant minorities such as Malaysian, Italian, Dutch, Korean, Chinese, Greek, Indian, Samoan and indigenous Taranaki Whānui communities as a result. Described by Lonely Planet in 2013 as ""the coolest little capital in the world"", the global city has grown from a bustling Māori settlement, to a remote colonial outpost, and from there to an Australasian capital that has experienced a ""remarkable creative resurgence"".",https://en.wikipedia.org/wiki/Wellington
Nicaragua,139582,Masaya,http://www.wikidata.org/entity/Q1001914,wd:Q1001914,4749047,city in Nicaragua,"Masaya (Spanish pronunciation: [maˈsaʝa]) is the capital city of Masaya Department in Nicaragua. It is situated approximately 14 km west of Granada and 31 km southeast of Managua. It is located just east of the Masaya Volcano, an active volcano from which the city takes its name. With an estimated population of 134,523 (2020), it is Nicaragua's fourth most populous city, and is culturally known as the City of Flowers.",https://en.wikipedia.org/wiki/Masaya
Niger,267249,Maradi,http://www.wikidata.org/entity/Q664550,wd:Q664550,1956978,city in Niger,"Maradi is the second largest city in Niger and the administrative centre of Maradi Region. It is also the seat of the Maradi Department and an Urban Commune.

","https://en.wikipedia.org/wiki/Maradi,_Niger"
Nigeria,3848885,Kano,http://www.wikidata.org/entity/Q182984,wd:Q182984,508782,city in Nigeria,"Kano (Ajami: كانو) is a city in northern Nigeria and the capital of Kano State. It is the second largest city in Nigeria after Lagos, with over four million citizens living within 449 km2 (173 sq mi); located in the Savanna, south of the Sahel, Kano is a major route of the trans-Saharan trade. The city has been a trade and human settlement for millennia. It is the traditional state of the Dabo dynasty who since the 19th century have ruled as emirs over the city-state. Kano Emirate Council is the current traditional institution inside the city boundaries of Kano, and under the authority of the Government of Kano State.The city is one of the medieval Hausa seven kingdoms and the principal inhabitants of the city are the Hausa people. Centuries before British colonization, Kano was strongly cosmopolitan with settled populations of Arab, Berber, Tuareg, Kanuri and Fula and remains so with the Hausa language spoken as a lingua-franca by over 70 million speakers in the region. Islam arrived in the city in the 11th century or earlier primarily through the trans-Saharan trade and as a result became wealthy and the commercial nerve centre of the region and Northern Nigeria, and is still associated as the ""centre of commerce"".",https://en.wikipedia.org/wiki/Kano_(city)
North Korea,768551,Hamhung,http://www.wikidata.org/entity/Q109356,wd:Q109356,920171,city in North Korea,"Hamhŭng (Hamhŭng-si; Korean pronunciation: [hamɯŋ]) is North Korea's third-largest city, and the capital of South Hamgyŏng Province. With an estimated population of 768,551, Hamhung is the second-largest city by population in  North Korea. Located in the southern part of the South Hamgyong province, Hamhung is the main and most popular metropolitan area in the province. Hamhung has a thriving local economy compared to other metropolitan areas in North Korea, and it is known by North Koreans as a great area of architectural construction that was centrally planned, and built by the government of North Korea.
Located on the Sea of Japan in the middle of the east coast of North Korea, Hamhung is the country's third-biggest city by population.",https://en.wikipedia.org/wiki/Hamhung
North Macedonia,142030,Tetovo,http://www.wikidata.org/entity/Q157024,wd:Q157024,1053601,city in North Macedonia,"Tetovo (Macedonian: Тетово, [ˈtɛtɔvɔ] (listen); Albanian: Tetovë/Tetova;) is a city in the northwestern part of North Macedonia, built on the foothills of Šar Mountain and divided by the Pena River. The municipality of Tetovo covers an area of 1,080 km2 (417 sq mi) at 468 meters (1,535 ft) above sea level, with a population of 52,915. The city of Tetovo is the seat of Tetovo Municipality.
In antiquity, Tetovo was a Penestae (Illyrian) fortress-town in eastern Illyria,  called Oaeneon (Οαίνεον), in Latin Oaeneum, located on the pass between mount Scardos (now Šar) and river Artatos (later called Oracha, now Pena), a tributary to the Vardar river. This was a territory where the Illyrian tribe Penestae lived, and it included the fortress-towns Draudacum, Uskana, Divra and Styberra in northern Pelagonia.
Based on archaeological findings in the area, the city was first inhabited thousands of years ago. Archaeological findings include a Mycenaean sword and a bronze statuette of the 6th c. BCE. Oaeneon was ruled at different times by the Illyrian King Genti of the Labeatae, by King Perseus of Macedonia, by the Romans, by the Byzantines, by the Slavs, by the Bulgarians, and by the Albanians led by Gjergj Kastrioti Skanderbeg.
In the 15th c. AD, Oaeneum came under Ottoman rule for about five centuries. For a short period of time during the 15th century, Tetovo came under the control of the Albanian state, League of Lezhë led by Gjergj Kastrioti Skanderbeg and the Albanians achieved a victory over the Ottomans in the Battle of Polog. After its conquest by the Ottomans, most of city's population converted to Islam and many Ottoman-style structures were built, such as the Šarena Džamija and the Arabati Baba Teḱe, which still stand as two of Macedonia's most significant landmarks of its Ottoman period. During this period, the town belonged to the Vilayet of Kosovo, became a firearm and cannon foundry, and was renamed Kalkandelen (meaning Shield Penetrator); as a result, the town attracted many workers and grew to a city. Following the World Wars, Tetovo became a part of Yugoslavia and, later, the Republic of Macedonia.
Tetovo has become the unofficial capital and centre of a predominantly ethnic Albanian region which extends in an arc from Tetovo to Struga. Over one-third of the city is inhabited by ethnic Macedonians. Tetovo historically had a large Turkish population, forming nearly one-quarter as recently as 1961, though it now makes up under 4% of the city.
South East European University, North Macedonia's third largest university after Skopje and Bitola, is located in Tetovo. Tetovo is also home to the State University of Tetovo.",https://en.wikipedia.org/wiki/Tetovo
Norway,257087,Bergen,http://www.wikidata.org/entity/Q26793,wd:Q26793,56494,"Norwegian city in Vestland, Norway","Beurgeen (Norwegian pronunciation: [ˈbæ̀rɡn̩] (listen)), historically Bjørgvin, is a city and municipality in Vestland county on the west coast of Norway. As of 2021, its population is roughly 285,900. Bergen is the second-largest city in Norway. The municipality covers 465 square kilometres (180 sq mi) and is on the peninsula of Bergenshalvøyen. The city centre and northern neighbourhoods are on Byfjorden, 'the city fjord', and the city is surrounded by mountains; Bergen is known as the ""city of seven mountains"". Many of the extra-municipal suburbs are on islands. Bergen is the administrative centre of Vestland county.  The city consists of eight boroughs: Arna, Bergenhus, Fana, Fyllingsdalen, Laksevåg, Ytrebygda, Årstad, and Åsane.
Trading in Bergen may have started as early as the 1020s. According to tradition, the city was founded in 1070 by King Olav Kyrre and was named Bjørgvin, 'the green meadow among the mountains'. It served as Norway's capital in the 13th century, and from the end of the 13th century became a bureau city of the Hanseatic League. Until 1789, Bergen enjoyed exclusive rights to mediate trade between Northern Norway and abroad and it was the largest city in Norway until the 1830s when it was overtaken by the capital, Christiania (now known as Oslo). What remains of the quays, Bryggen, is a World Heritage Site. The city was hit by numerous fires over the years. The Bergen School of Meteorology was developed at the Geophysical Institute starting in 1917, the Norwegian School of Economics was founded in 1936, and the University of Bergen in 1946. From 1831 to 1972, Bergen was its own county. In 1972 the municipality absorbed four surrounding municipalities and became a part of Hordaland county.
The city is an international center for aquaculture, shipping, the offshore petroleum industry and subsea technology, and a national centre for higher education, media, tourism and finance. Beurgeen Port is Norway's busiest in terms of both freight and passengers, with over 300 cruise ship calls a year bringing nearly a half a million passengers to Bergen, a number that has doubled in 10 years. Almost half of the passengers are German or British. The city's main football team is SK Brann and a unique tradition of the city is the buekorps. Natives speak a distinct dialect, known as Bergensk. The city features Bergen Airport, Flesland and Bergen Light Rail, and is the terminus of the Bergen Line. Four large bridges connect Bergen to its suburban municipalities.
Bergen has a mild winter climate, though with a lot of precipitation. From December to March, Bergen can, in rare cases, be up to 20 °C warmer than Oslo, even though both cities are at about 60° North. The Gulf Stream keeps the sea relatively warm, considering the latitude, and the mountains protect the city from cold winds from the north, north-east and east.",https://en.wikipedia.org/wiki/Bergen
Oman,470878,Seeb,http://www.wikidata.org/entity/Q948050,wd:Q948050,2000971,City in Oman,"Al-Seeb, As Seeb or As Sib (Arabic: السيب) is a coastal fishing city, located several kilometres northwest of Muscat, in northeastern Oman. As of the 2020 census, it had a population of 470,878.Landmarks include the Naseem Garden, the Royal Stables and Equestrian Centre, Royal Guard of Oman Technical College, the Bait al Baraka palace, Muscat International Airport (formerly known as Seeb International Airport) and Markaz al Bahja.",https://en.wikipedia.org/wiki/Seeb
