country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
Czech Republic,70,Škoda Auto,http://www.wikidata.org/entity/Q29637,wd:Q29637,26970,Automotive manufacturing subsidiary of Volkswagen Group,"Škoda Auto a.s. (Czech pronunciation: [ˈʃkoda] (listen)), often shortened to Škoda, is a Czech automobile manufacturer established in 1925 as the successor to Laurin & Klement and headquartered in Mladá Boleslav, Czech Republic. Škoda Works became state owned in 1948. After 1991, it had been gradually privatized to the German Volkswagen Group, becoming a subsidiary in 1994 and since 2000 a wholly owned subsidiary.Škoda automobiles are sold in over 100 countries and in 2018, total global sales reached 1.25 million units, an increase of 4.4% from the previous year. The operating profit was €1.6 billion in 2017, an increase of 34.6% over the previous year. As of 2017, Škoda's profit margin was the second highest of all Volkswagen AG brands after Porsche.",https://en.wikipedia.org/wiki/%C5%A0koda_Auto
Democratic Republic of the Congo,9,National Railway Company of the Congo,http://www.wikidata.org/entity/Q1481581,wd:Q1481581,2974512,National railway company for the inland railways of the Democratic Republic of the Congo,"The Société Nationale des chemins de fer du Congo (SNCC; ""National Railway Company of the Congo"") is the national railway company for the inland railways of the Democratic Republic of the Congo.",https://en.wikipedia.org/wiki/Soci%C3%A9t%C3%A9_nationale_des_chemins_de_fer_du_Congo
Denmark,47,Brøndby IF,http://www.wikidata.org/entity/Q211906,wd:Q211906,895614,Danish football club based in Copenhagen,"Brøndbyernes Idrætsforening (Danish pronunciation: [ˈpʁɶnˌpyˀɐnəs ˈitʁætsfɒˌe̝ˀne̝ŋ], usually abbreviated to Brøndby IF (Danish pronunciation: [ˈpʁɶnˌpyˀ ˌiˀˈef]), is a professional association football club based in Brøndbyvester, Capital Region of Denmark. The club was founded in 1964 as a merger between two local clubs and was promoted to the Danish top-flight football league in 1981.
Brøndby IF has won 11 Danish championships and 7 Danish Cups. Brøndby's most successful period was from 1985 to 2005 when, in twenty years, they won ten league titles. In 1991, Brøndby reached the semi-finals of the UEFA Cup and became the first and only Danish club to ever reach a European semi-final.
Since the founding of F.C. Copenhagen in 1992, they have had a fierce rivalry. Matches between the two clubs are referred to as the Copenhagen Derby.",https://en.wikipedia.org/wiki/Br%C3%B8ndby_IF
East Timor,4,Transportes Aéreos de Timor,http://www.wikidata.org/entity/Q2449655,wd:Q2449655,58935690,Former Portuguese airline,"Transportes Aéreos de Timor (transl. Air Transportation of Timor) or TAT was an airline of the then colony of Portuguese Timor, headquartered in Dili.  It operated between 1939 and 1975.",https://en.wikipedia.org/wiki/Transportes_A%C3%A9reos_de_Timor
Ecuador,6,Marathon Sports,http://www.wikidata.org/entity/Q3027516,wd:Q3027516,14698094,Ecuadorian multinational sporting goods manufacturer and retail chain,"Marathon Sports is an Ecuadorian sports equipment manufacturing company founded by Rodrigo Ribadeneira in May 1981, when the brand opened its first store. The company, headquartered in Quito, manufacture and distributes athletic sportswear to sports teams and athletes, mainly association football uniforms.
In addition to its own products, Marathon imports, distributes and markets some of the most important global brands of clothing and accessories, such as Adidas, Nike, Puma, Diadora, Wilson and Joma. There are currently 88 stores in Ecuador.

",https://en.wikipedia.org/wiki/Marathon_Sports
Egypt,16,Egyptian National Railways,http://www.wikidata.org/entity/Q253927,wd:Q253927,6610673,state-owned railway company of Egypt,"Egyptian National Railways (ENR; Arabic: السكك الحديدية المصرية, romanized: Al-Sikak al-Ḥadīdiyyah al-Miṣriyyah) is the national railway of Egypt and managed by the parastatal Egyptian Railway Authority (ERA; Arabic: الهيئة القومية لسكك حديد مصر, romanized: Al-Haī'ah al-Qawmiyya li-Sikak Ḥadīd Miṣr, lit. 'National Agency for Egypt's Railways').",https://en.wikipedia.org/wiki/Egyptian_National_Railways
El Salvador,6,Telecorporación Salvadoreña,http://www.wikidata.org/entity/Q2000317,wd:Q2000317,2352233,Salvadoran media company,"Telecorporación Salvadoreña (TCS) is a television network corporation in El Salvador. Telecorporación Salvadoreña is a group of local television stations formed by channels 2, 4, 6, and TCS+. (channel 35) TCS launched began transmissions on channel 31. The channel stopped analogical broadcasts in NTSC and was launched in the TDT on the same frequency, within the virtual channel 31.1, with programming of the TCS files in test signal Most of the time each channel has an independent programming schedule, but the channels do share limited programming and simulcasts, particularly on weekday mornings. When linked together, the network name (Telecorporación Salvadoreña) is used instead of the channels' individual names (2, 4 , and 6).
Besides the four television stations, TCS also has two radio stations: VOX FM Vox FM Web Site and Que Buena Que Buena Web Site

",https://en.wikipedia.org/wiki/Telecorporaci%C3%B3n_Salvadore%C3%B1a
Estonia,23,Estonian Railways,http://www.wikidata.org/entity/Q116014,wd:Q116014,10581061,Estonian railway company,"Eesti Raudtee or EVR is the national railway infrastructure company of Estonia. It owns a network of 691 kilometres (429 mi) of broad gauge (1,524 mm (5 ft)) railway throughout the country, including the 192 kilometres (119 mi) used by the Elron commuter trains around Tallinn. Its sole shareholder is the Government of Estonia.

",https://en.wikipedia.org/wiki/Eesti_Raudtee
Ethiopia,7,Commercial Bank of Ethiopia,http://www.wikidata.org/entity/Q495172,wd:Q495172,5117767,commercial bank,"The Commercial Bank of Ethiopia (CBE) is the largest commercial bank in Ethiopia. As of June 2015, it had about 303.6 billion Birr in assets and held approximately 67% of deposits and about 53% of all bank loans in the country. The bank has around 22,908 employees, who staff its headquarters and its over 1000+ branches positioned in the main cities and regional towns. The latter include 120 branches in the national capital Addis Ababa. With the opening of a branch in the Gechi in the Illubabor Zone , CBE's banking network has reached online 783 branches. The bank has reached 1284 branches as of 10 August 2018.The bank also operates two branches in South Sudan, and is contemplating opening re-opening a branch in Djibouti, andopening branches in Dubai and Washington, DC, all to serve the Ethiopian diaspora.
The bank is pioneer to introduce modern banking to Ethiopia and credited for playing a catalytic role in the economic progress and development of the country. It is also the first bank in Ethiopia to introduce ATM service for local users.

",https://en.wikipedia.org/wiki/Commercial_Bank_of_Ethiopia
Finland,107,Nokia,http://www.wikidata.org/entity/Q1418,wd:Q1418,21242,"Finnish multinational telecommunications, information technology, and consumer electronics company","Nokia Corporation (natively Nokia Oyj, referred to as Nokia;  stylized as NOKIA) is a Finnish multinational telecommunications, information technology, and consumer electronics company, founded in 1865. Nokia's main headquarters are in Espoo, Finland, in the greater Helsinki metropolitan area, but the company's actual roots are in the Tampere region of Pirkanmaa. In 2020, Nokia employed approximately 92,000 people across over 100 countries, did business in more than 130 countries, and reported annual revenues of around €23 billion. Nokia is a public limited company listed on the Helsinki Stock Exchange and New York Stock Exchange. It is the world's 415th-largest company measured by 2016 revenues according to the Fortune Global 500, having peaked at 85th place in 2009. It is a component of the Euro Stoxx 50 stock market index.The company has operated in various industries over the past 150 years. It was founded as a pulp mill and had long been associated with rubber and cables, but since the 1990s has focused on large-scale telecommunications infrastructure, technology development, and licensing. Nokia made significant contributions to the mobile telephony industry, assisting in the development of the GSM, 3G, and LTE standards. For a decade beginning in 1998, Nokia was the largest worldwide vendor of mobile phones and smartphones. In the later 2000s, however, Nokia suffered from a series of poor management decisions, and soon saw its share of the mobile phone market drop sharply. 
After a partnership with Microsoft and Nokia's subsequent market struggles, Microsoft bought its mobile phone business, creating Microsoft Mobile as its successor in 2014. After the sale, Nokia began to focus more on its telecommunications infrastructure business and on Internet of things technologies, marked by the divestiture of its Here mapping division and the acquisition of Alcatel-Lucent, including its Bell Labs research organization. The company then also experimented with virtual reality and digital health, the latter through the purchase of Withings. The Nokia brand returned to the mobile and smartphone market in 2016 through a licensing arrangement with HMD Global. Nokia continues to be a major patent licensor for most large mobile phone vendors. As of 2018, Nokia is the world's third-largest network equipment manufacturer.The company was viewed with national pride by Finns, as its mobile phone business made it by far the largest worldwide company and brand from Finland. At its peak in 2000, during the telecoms bubble, Nokia accounted for 4% of the country's GDP, 21% of total exports, and 70% of the Helsinki Stock Exchange market capital.

",https://en.wikipedia.org/wiki/Nokia
France,101,Airbus,http://www.wikidata.org/entity/Q67,wd:Q67,26220236,European aircraft manufacturer,"Airbus SE (; French: [ɛʁbys] (listen); German: [ˈɛːɐ̯bʊs] (listen); Spanish: [ˈejɾbus]) is a European  multinational aerospace corporation. Airbus designs, manufactures and sells civil and military aerospace products worldwide and manufactures aircraft in Europe and various countries outside Europe. The company has three divisions: Commercial Aircraft (Airbus S.A.S.), Defence and Space, and Helicopters, the third being the largest in its industry in terms of revenues and turbine helicopter deliveries. As of 2019, Airbus is the world's largest airliner manufacturer.The company's main civil aeroplane business is conducted through the French company Airbus S.A.S., based in Blagnac, a suburb of Toulouse, with production and manufacturing facilities mostly in the European Union and the United Kingdom but also in China, the United States and Canada. Final assembly production is based in Toulouse, France; Hamburg, Germany; Seville, Spain; Tianjin, China; Mobile, United States; and Montreal, Canada. The company produces and markets the first commercially viable digital fly-by-wire airliner, the Airbus A320, and the world's largest passenger airliner, the A380. The 6,000th aircraft, an A380, was delivered to Emirates on 19 January 2010, while its 10,000th aircraft, an A350-900ULR, was delivered to Singapore Airlines on 14 October 2016. The 12,000th aircraft, an A220, was delivered to Delta Air Lines on 20 May 2019. By October 2016, the global Airbus fleet have performed more than 110 million flights, totalling over 215 billion kilometres and carrying 12 billion passengers.Airbus's registered headquarters is in Leiden, Netherlands, but its head office is located in Toulouse, France. The 'SE' in its corporate name means it is a societas Europaea, which enables it to be registered as European rather than national corporation. Its shares are traded in France, Germany and Spain. The company is led by CEO Guillaume Faury and is a component of the Euro Stoxx 50 stock market index.",https://en.wikipedia.org/wiki/Airbus
Georgia,22,Georgian Railway,http://www.wikidata.org/entity/Q115880,wd:Q115880,19009181,national railway company in Georgia,"Georgian Railway LLC (Georgian: საქართველოს რკინიგზა, romanized: sakartvelos rk'inigza) is the national railway company of Georgia.
A vital artery linking the Black Sea and the Caspian Sea, it sits on the shortest route between Europe and Central Asia. Built to 1,520 mm (4 ft 11+27⁄32 in) standard Russian gauge, at present the fully electrified mainline of the Georgian Railway is 1,323.9 km (total: 1,576 km) in length, consisting of 1,422 bridges, 32 tunnels, 22 passenger and 114 goods stations. In 2017, Georgian Railways passenger ridership was 2,684,000, of which 100,000 were international passengers, the rest domestic.

",https://en.wikipedia.org/wiki/Georgian_Railway
Germany,109,BMW,http://www.wikidata.org/entity/Q26678,wd:Q26678,3772,"German automotive manufacturer, and conglomerate","Bayerische Motoren Werke AG, commonly referred to as BMW (German pronunciation: [ˌbeːʔɛmˈveː] (listen)), is a German multinational corporate manufacturer of luxury vehicles and motorcycles headquartered in Munich, Bavaria, Germany. The corporation was founded in 1916 as a manufacturer of aircraft engines, which it produced from 1917 until 1918 and again from 1933 to 1945.
Automobiles are marketed under the brands BMW, Mini and Rolls-Royce, and motorcycles are marketed under the brand BMW Motorrad. In 2017, BMW was the world's fourteenth-largest producer of motor vehicles, with 2,279,503 vehicles produced. The company has significant motorsport history, especially in touring cars, sports cars, and the Isle of Man TT.
BMW is headquartered in Munich and produces motor vehicles in Germany, Brazil, China, India, Mexico, the Netherlands, South Africa, the United Kingdom, and the United States. The Quandt family is a long-term shareholder of the company (with the remaining shares owned by public float), following investments by the brothers Herbert and Harald Quandt in 1959 which saved the company from bankruptcy.",https://en.wikipedia.org/wiki/BMW
Ghana,6,Vodafone Ghana,http://www.wikidata.org/entity/Q4352110,wd:Q4352110,12926841,telecommunications company in Ghana,"Vodafone Ghana, formerly Ghana Telecom, is the national telecommunications company of Ghana. The company in Ghana operates under Vodacom Group - Africa's leading mobile telecommunications company.As of January 2020, it had around 9.3 million mobile voice subscribers, representing 13.81% of the Ghanaian market shares.Patricia Obo-Nai was appointed as the first Ghanaian female CEO of Vodafone Ghana. They were certified by the Top Employers Institute as a Top Employer in Africa for the third consecutive year in January 2021.

",https://en.wikipedia.org/wiki/Vodafone_Ghana
Greece,43,ELBO,http://www.wikidata.org/entity/Q1275062,wd:Q1275062,4365494,company,"Hellenic Vehicle Industry (ELVO, also spelled in English as ELBO) is a Greek vehicle manufacturer based in Thessaloniki.",https://en.wikipedia.org/wiki/Hellenic_Vehicle_Industry
Haiti,3,Unibank,http://www.wikidata.org/entity/Q3549932,wd:Q3549932,30028578,bank,"Unibank, S.A. is one of Haiti's two largest private commercial banks. The bank was founded in 1993 by a group of Haitian investors and is the main company of Groupe Financier National (GFN). It opened its first office in July 1993 in downtown Port-au-Prince and has 51 branches throughout the country as of the end of 2017.
On December 28, 2016, Unibank acquired Scotiabank's Haiti operations. Today, Unibank is the parent company of a group of subsidiaries each concentrating in a specific financial area:

Unicarte (Credit cards)
Unifinance (Investment banking)
Unicrédit (Consumer finance)
IMSA (Real estate)
SNI (Investment management)
Capital Consult (Consulting firm)
Unitransfer (Money transfer)
Micro Crédit National (Microcredit)
UniAssuranes (Insurance)",https://en.wikipedia.org/wiki/Unibank_(Haiti)
Hungary,30,Ikarus,http://www.wikidata.org/entity/Q756669,wd:Q756669,1819650,Bus manufacturer based in Hungary (1895-2003),"Ikarus was a bus manufacturer based in Budapest and Székesfehérvár, Hungary. It was established in 1895 as Imre Uhry's Blacksmith Workshop and Coach Factory (hun.: Uhry Imre Kovács- és Kocsigyártó Üzeme) and during the Communist era in Hungary it dominated bus markets of the entire Eastern Bloc and its allies.

",https://en.wikipedia.org/wiki/Ikarus_(Hungarian_company)
Iceland,30,RÚV,http://www.wikidata.org/entity/Q608708,wd:Q608708,542471,Icelandic public broadcaster,"Ríkisútvarpið (RÚV) (pronounced [ˈriːcɪsˌuːtvar̥pɪð] or [ˈruːv]) (English: 'The Icelandic National Broadcasting Service') is Iceland's national public-service broadcasting organization.
Operating from studios in the country's capital, Reykjavík, as well as regional centres around the country, the service broadcasts an assortment of general programming to a wide national audience via three radio stations: Rás 1 and Rás 2, also available internationally; Rondó (only available via the Internet and digital radio); and one full-time television channel of the same name. There is also a supplementary, part-time TV channel, RÚV 2, which transmits live coverage of major cultural and sporting events, both domestic and foreign, as required.",https://en.wikipedia.org/wiki/R%C3%9AV
India,60,Tata Motors Ltd,http://www.wikidata.org/entity/Q188514,wd:Q188514,867394,Indian multinational automotive manufacturing company,"Tata Motors Limited is an Indian multinational automotive manufacturing company, headquartered in the city of Mumbai, India which is  part of Tata Group. The company produces passenger cars, trucks, vans, coaches, buses, luxury cars, sports cars, construction equipment.Formerly known as Tata Engineering and Locomotive Company (TELCO), the company was founded in 1945 as a manufacturer of locomotives. The company manufactured its first commercial vehicle in 1954 in a collaboration with Daimler-Benz AG, which ended in 1969. Tata Motors entered the passenger vehicle market in 1988 with the launch of the TataMobile followed by the Tata Sierra in 1991, becoming the first Indian manufacturer to achieve the capability of developing a competitive indigenous automobile. In 1998, Tata launched the first fully indigenous Indian passenger car, the Indica, and in 2008 launched the Tata Nano, the world's most affordable car. Tata Motors acquired the South Korean truck manufacturer Daewoo Commercial Vehicles Company in 2004. Tata Motors has been the parent company of Jaguar Land Rover since the company established it for the acquisition of Jaguar Cars and Land Rover from Ford in 2008.
Tata Motors' principal subsidiaries include British premium car maker Jaguar Land Rover (the maker of Jaguar and Land Rover cars) and the South Korean commercial vehicle manufacturer Tata Daewoo. Tata Motors has a construction-equipment manufacturing joint venture with Hitachi (Tata Hitachi Construction Machinery), and a joint venture with Stellantis which manufactures automotive components and Fiat Chrysler and Tata branded vehicles. On Oct 12, 2021 private equity firm TPG invested $1 billion in Tata Motors' electric vehicle subsidiary.Tata Motors has auto manufacturing and vehicle plants in Jamshedpur, Pantnagar, Lucknow, Sanand, Dharwad, and Pune in India, as well as in Argentina, South Africa, the United Kingdom, and Thailand. It has research and development centres in Pune, Jamshedpur, Lucknow, and Dharwad, India and South Korea, the United Kingdom, and Spain.  Tata Motors is listed on the BSE (Bombay Stock Exchange), where it is a constituent of the BSE SENSEX index, the National Stock Exchange of India, and the New York Stock Exchange. The company is ranked 265th on the Fortune Global 500 list of the world's biggest corporations as of 2019.On 17 January 2017, Natarajan Chandrasekaran was appointed chairman of the company Tata Group. Tata Motors increased its UV market share to over 8% in FY2019.",https://en.wikipedia.org/wiki/Tata_Motors
Indonesia,21,Pertamina,http://www.wikidata.org/entity/Q1641044,wd:Q1641044,4042974,Indonesian state-owned oil and gas company,"PT Pertamina (formerly abbreviated from Perusahaan Pertambangan Minyak dan Gas Bumi Negara, lit. 'State Oil and Natural Gas Mining Company') is an Indonesian state-owned oil and natural gas corporation based in Jakarta. It was created in August 1968 by the merger of Pertamin (established 1961) and Permina (established 1957). In 2020, the firm was the third-largest crude oil producer in Indonesia behind US-based companies ExxonMobil's Mobil Cepu Ltd and Chevron Pacific Indonesia. In 2013, Pertamina was included for the first time in the Fortune Global 500 list of companies, ranked at 122 with revenues of $70.9 billion, it was also the sole Indonesian company to be featured in the list. According to the 2020 Fortune list, Pertamina is the largest company in Indonesia.

",https://en.wikipedia.org/wiki/Pertamina
Iran,21,National Iranian Oil Company,http://www.wikidata.org/entity/Q593733,wd:Q593733,2023824,oil and gas company of Iran,"The National Iranian Oil Company (NIOC; Persian: شرکت ملّی نفت ایران, romanized: Sherkat-e Melli-ye Naft-e Īrān) is a government-owned national oil and natural gas producer and distributor under the direction of the Ministry of Petroleum of Iran. NIOC was established in 1948 and restructured under The Consortium Agreement of 1954. NIOC ranks as the world's second largest oil company, after Saudi Arabia's state-owned Aramco.The NIOC is exclusively responsible for the exploration, drilling, production, distribution and export of crude oil, as well as exploration, extraction and sales of natural gas and liquefied natural gas (LNG). NIOC exports its surplus production according to commercial considerations determined by the OPEC and at the prices prevalent in the international markets. In early 2015 NIOC's recoverable liquid hydrocarbon reserves was 156.53 billion barrels (24.886 km3) (10% of world's total) and recoverable gas reserves were 33.79×1012 m3 (15% of world's total). Current NIOC production capacities include over 4 million barrels (640×10^3 m3) of crude oil and in excess of 750 million cubic meters of natural gas per day. Iran's overall export crude oil was valued at US$85 billion in 2010.

",https://en.wikipedia.org/wiki/National_Iranian_Oil_Company
Iraq,7,Iraqi Republic Railways,http://www.wikidata.org/entity/Q907655,wd:Q907655,3469494,state-owned railway company of Iraq,"Iraqi Republic Railways Company (IRR; Arabic: الشركة العامة لسكك الحديد العراقية) is the national railway operator in Iraq.

",https://en.wikipedia.org/wiki/Iraqi_Republic_Railways
Israel,52,MyHeritage,http://www.wikidata.org/entity/Q589757,wd:Q589757,15343985,"online genealogy platform with web, mobile, and software products and services","MyHeritage is an online genealogy platform with web, mobile, and software products and services, introduced by the Israeli company MyHeritage in 2003. Users of the platform can obtain their family trees, upload and browse through photos, and search through over 14 billion historical records, among other features. As of 2020, the service supports 42 languages and has more than 50 million users worldwide who have built around 52 million family trees. In 2016, it launched a genetic testing service called MyHeritage DNA. The company is headquartered in Or Yehuda, Israel, with additional offices in Tel Aviv, Israel, Lehi, Utah, Kyiv, Ukraine, and Burbank, California.",https://en.wikipedia.org/wiki/MyHeritage
Italy,126,Juventus F.C.,http://www.wikidata.org/entity/Q1422,wd:Q1422,16415,"association football club in Turin, Italy","Juventus Football Club (from Latin: iuventūs, 'youth'; Italian pronunciation: [juˈvɛntus]), colloquially known as Juventus, or simply Juve (pronounced [ˈjuːve]), is a professional football club based in Turin, Piedmont, Italy, that competes in the Serie A, the top tier of the Italian football league system. Founded in 1897 by a group of Torinese students, the club has worn a black and white striped home kit since 1903 and has played home matches in different grounds around its city, the latest being the 41,507-capacity Juventus Stadium. Nicknamed Vecchia Signora (""the Old Lady""), the club has won 36 official league titles, 14 Coppa Italia titles and nine Supercoppa Italiana titles, being the record holder for all these competitions; two Intercontinental Cups, two European Cups / UEFA Champions Leagues, one European Cup Winners' Cup, a joint national record of three UEFA Cups, two UEFA Super Cups and a joint national record of one UEFA Intertoto Cup. Consequently, the side leads the historical Federazione Italiana Giuoco Calcio (FIGC) classification whilst on the international stage occupies the sixth position in Europe and the twelfth in the world for most confederation titles won with eleven trophies, as well as the fourth in the all-time Union of European Football Associations (UEFA) competitions ranking, having obtained the highest coefficient score during seven seasons since its introduction in 1979, the most for an Italian team in both cases and joint second overall in the last cited.
Founded with the name of Sport-Club Juventus, initially as an athletics club, it is the second oldest of its kind still active in the country after Genoa's football section (1893) and has competed uninterruptedly in the premier club division (reformulated in different formats until the Serie A inception in 1929) since its debut in 1900 after changing its name to Foot-Ball Club Juventus, with the exception of the 2006–07 season, being managed by the industrial Agnelli family almost continuously since 1923. The relationship between the club and that dynasty is the oldest and longest in national sports, making Juventus one of the first professional sporting clubs ante litteram in the country, having established itself as a major force in the national stage since the 1930s and at confederation level since the mid-1970s and becoming one of the top-ten wealthiest in world football in terms of value, revenue and profit since the mid-1990s, being listed on the Borsa italiana since 2001.Under the management of Giovanni Trapattoni, the club won 13 trophies in the ten years before 1986, including six league titles and five international titles, and became the first to win all three seasonal competitions organised by the Union of European Football Associations: the 1976–77 UEFA Cup (first Southern European side to do so), the 1983–84 Cup Winners' Cup and the 1984–85 European Champions' Cup. With successive triumphs in the 1984 European Super Cup and 1985 Intercontinental Cup, it became the first and thus far only in the world to complete a clean sweep of all confederation trophies; an achievement that they revalidated with the title won in the 1999 UEFA Intertoto Cup after another successful era led by Marcello Lippi, becoming in addition the only professional Italian club to have won every ongoing honour available to the first team and organised by a national or international football association. In December 2000, Juventus was placed seventh in the FIFA's historic ranking of the best clubs in the world and nine years later was ranked second best club in Europe during the 20th century based on a statistical study series by the International Federation of Football History & Statistics (IFFHS), the highest for an Italian club in both.The club's fan base is the largest at national level and one of the largest worldwide. Unlike most European sporting supporters' groups, which are often concentrated around their own club's city of origin, it is widespread throughout the whole country and the Italian diaspora, making Juventus a symbol of anticampanilismo (""anti-parochialism"") and italianità (""Italianness""). Juventus players have won eight Ballon d'Or awards, four of these in consecutive years (1982–1985, an overall joint record), among these the first player representing Serie A, Omar Sívori, as well as Michel Platini and three of the five recipients with Italian nationality as the former member of the youth sector Paolo Rossi; they have also won four FIFA World Player of the Year awards, with winners as Roberto Baggio and Zinedine Zidane, a national record and third and joint second highest overall, respectively, in the cited prizes. Additionally, players representing the club have won 12 Serie A Footballer of the Year awards including the only goalkeeper to win it, Gianluigi Buffon, and 17 different players were inducted in the Serie A Team of the Year, being both also a record. Finally, the club has also provided the most players to the Italy national team—mostly in official competitions in almost uninterrupted way since 1924—who often formed the group that led the Azzurri squad to international success, most importantly in the 1934, 1982 and 2006 FIFA World Cups.",https://en.wikipedia.org/wiki/Juventus_F.C.
Ivory Coast,3,La Poste (Ivory Coast),http://www.wikidata.org/entity/Q6464557,wd:Q6464557,26860336,postal company in Côte d'Ivoire,"La Poste is the company responsible for postal service in Côte d'Ivoire. Côte d'Ivoire is a member of the West African Postal Conference.The postal service is a Crown corporation that delivers mail (letters, maps, documents) and goods (packages and parcels), along with transferring money. It has 197 offices throughout the territory, 56 distribution centers in rural areas, two postal sorting centers, two centers of parcels, and a philatelic center.
The postal service has existed in Côte d'Ivoire since the nineteenth century. The postal service is the traditional means of communication in this country, but alternative methods of communication and transportation provided by private companies have developed rapidly in recent years.",https://en.wikipedia.org/wiki/La_Poste_(Ivory_Coast)
Japan,103,Sony,http://www.wikidata.org/entity/Q41187,wd:Q41187,26989,Japanese multinational conglomerate corporation,"Sony Group Corporation (ソニーグループ株式会社, Sonī Gurūpu kabushiki gaisha,  SOH-nee), commonly known as Sony and stylized as SONY, is a Japanese multinational conglomerate corporation headquartered in Kōnan, Minato, Tokyo, Japan. As a major technology company, it operates as one of the world's largest manufacturers of consumer and professional electronic products, the largest video game console company and the largest video game publisher. Through Sony Entertainment Inc, it is one of the largest music companies (largest music publisher & second largest record label) and the third largest film studio, making it one of the most comprehensive media companies. It is the largest technology and media conglomerate in Japan. At the same period, it is also recognized as the most cash-rich Japanese company, with its net cash reserves of ¥2 trillion.Sony, with its 55 percent market share in the image sensor market, is the largest manufacturer of image sensors, the second largest camera manufacturer, and is among the semiconductor sales leaders. It is the world's largest player in the premium TV market for a television of at least 55 inches (140 centimeters) with a price higher than $2,500 as well as second largest TV brand by market share and, as of 2020, the third largest television manufacturer in the world by annual sales figures.Sony Group Corporation is the holding company of the Sony Group (ソニー・グループ, Sonī Gurūpu), which comprises Sony Corporation, Sony Semiconductor Solutions, Sony Entertainment (Sony Pictures, Sony Music), Sony Interactive Entertainment, Sony Financial Group, Sony Creative Products, and others.
The company's slogan is Be Moved. Their former slogans were The One and Only (1979–1982), It's a Sony (1981–2005), like.no.other (2005–2009), and make.believe (2009–2013).Sony has a weak tie to the Sumitomo Mitsui Financial Group (SMFG) corporate group, the successor to the Mitsui keiretsu. Sony is listed on the Tokyo Stock Exchange (in which it is a constituent of the Nikkei 225 and TOPIX Core30 indexes) with an additional listing in the form of American depositary receipts listed in the New York Stock Exchange (traded since 1970, making it the oldest Japanese company to be listed in an American exchange), and was ranked 88th on the 2021 Fortune Global 500 list.",https://en.wikipedia.org/wiki/Sony
Jordan,2,Tamatem,http://www.wikidata.org/entity/Q28924488,wd:Q28924488,52334752,Jordanian mobile game developer in Arabic language,"Tamatem is a Jordanian mobile game developer and publisher, which localizes globally published mobile games and develops their own games for Arabic speakers. It is the leading mobile games publisher in the MENA market.

",https://en.wikipedia.org/wiki/Tamatem
Kazakhstan,23,Kazakhstan Temir Zholy,http://www.wikidata.org/entity/Q1069105,wd:Q1069105,5724184,national railway company of Kazakhstan,"Kazakhstan Temir Zholy (KTZ; Kazakh: Қазақстан Темір Жолы, romanized: Qazaqstan Temır Joly (QTJ)), also National Company Kazakhstan Temir Zholy, is the national railway company of Kazakhstan.

",https://en.wikipedia.org/wiki/Kazakhstan_Temir_Zholy
Kenya,19,Ushahidi,http://www.wikidata.org/entity/Q2357100,wd:Q2357100,18775928,non-profit technology company,"Ushahidi is an open source software application which utilises user-generated reports to collate and map data. It uses the concept of crowdsourcing serving as an initial model for what has been coined as ""activist mapping"" - the combination of social activism, citizen journalism and geographic information. Ushahidi allows local observers to submit reports using their mobile phones or the Internet, creating an archive of events with geographic and time-date information. The Ushahidi platform is often used for crisis response, human rights reporting, and election monitoring. Ushahidi (Swahili for ""testimony"", closely related to shahidi which means ""witness"") was created in the aftermath of Kenya's disputed 2007 presidential election that collected eyewitness reports of violence reported by email and text message and placed them on a Google Maps map.The Ushahidi platform has been used by the United Nations Department of Field Services and Peacekeeping, in response to the Haiti Earthquake in 2010, to monitor the Nigerian elections in 2011, by the Obama Campaign for America 2012, by the Nepalese army to respond to the earthquake of 2015, in and by local activists groups such as Humanitarian Tracker to monitor violence in the Syrian civil war and HarassMap to help women report on sexual harassment.Successful deployment of crisis mapping applications like Ushahidi benefits from careful attention to how the technology fits into the relevant cultural settings, and focusing on realistic goals.",https://en.wikipedia.org/wiki/Ushahidi
Kosovo,18,Kosovo Railways,http://www.wikidata.org/entity/Q83832,wd:Q83832,15671877,company,"Kosovo Railways (Albanian: Hekurudhat e Kosovës, Serbian: Železnice Kosova), is the national railway company of Kosovo. It was originally formed as the Kosovo Railways J.S.C UNMIK Railways from the lines of the former Yugoslav Railways that lie on Kosovar territory. In 2011, the company was split into two public companies called Trainkos and Infrakos, the latter responsible for rail maintenance.

",https://en.wikipedia.org/wiki/Kosovo_Railways
Latvia,25,Riga Autobus Factory,http://www.wikidata.org/entity/Q81243,wd:Q81243,159883,Manufacturer of vans and minibuses under the brand name Latvija,"The Riga Autobus Factory (RAF; Latvian: Rīgas Autobusu Fabrika) was a factory in Jelgava, Latvia, making vans and minibuses under the brand name Latvija.

",https://en.wikipedia.org/wiki/Riga_Autobus_Factory
Lebanon,13,Télé Liban,http://www.wikidata.org/entity/Q3048428,wd:Q3048428,7363953,Lebanese television network,"Télé Liban (also known as TL, Arabic: تلفزيون لبنان) is the first Lebanese public television network, owned by the Lebanese government. It was a result of a merger of the privately run Compagnie Libanaise de Télévision (CLT) (channels 7 and 9) and Télé-Orient (channels 5 and 11). TL is the current Lebanese member of the European Broadcasting Union (EBU).",https://en.wikipedia.org/wiki/T%C3%A9l%C3%A9_Liban
