country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
Cyprus,54,Cyprus,http://www.wikidata.org/entity/Q644636,wd:Q644636,38295971,island in the Eastern Basin of the Mediterranean Sea,"Cyprus ( (listen); Greek: Κύπρος, romanized: Kýpros [ˈcipros]; Turkish: Kıbrıs [ˈkɯbɾɯs]) is an island in the eastern Mediterranean Sea south of the Anatolian Peninsula.
Geopolitically, the island is divided into four segments. The Republic of Cyprus, the only internationally recognized government, occupies the southern 60% of the island, and has been a member state of the European Union since 1 May 2004. The Turkish Republic of Northern Cyprus, is diplomatically recognized only by Turkey, occupies the northern one-third of the island, around 36% of the territory. The United Nations-controlled Green Line is a buffer zone that separates the two and it is about 4%. Lastly, two areas—Akrotiri and Dhekelia—remain under British sovereignty for military purposes, collectively forming the Sovereign Base Areas of Akrotiri and Dhekelia (SBA). The SBAs are located on the southern coast of the island and together encompass 254 km2, or 2.8% of the island.
The geography of Cyprus comprises two mountain ranges, the Troodos Mountains and the Kyrenia Mountains or Pentadaktylos, and the central plain, the Mesaoria, between them. The Troodos Mountains cover most of the southern and western portions of the island and account for roughly half its area. The narrow Kyrenia Range extends along the northern coastline. It is not as high as the Troodos Mountains, and it occupies substantially less area. The two mountain ranges run generally parallel to the Taurus Mountains on the Turkish mainland, the outlines of which are visible from northern Cyprus. Coastal lowlands, varying in width, surround the island.The earliest known human activity on the island dates to around the 10th millennium BC. Archaeological remains from this period include the well-preserved Neolithic village of Khirokitia, and Cyprus is home to some of the oldest water wells in the world. Cyprus was settled by Mycenaean Greeks in two waves in the 2nd millennium BC. As a strategic location in the Eastern Mediterranean, it was subsequently occupied by several major powers, including the empires of the Assyrians, Egyptians and Persians, from whom the island was seized in 333 BC by Alexander the Great. Subsequent rule by Ptolemaic Egypt, the Classical and Eastern Roman Empire, Arab caliphates for a short period, the French Lusignan dynasty and the Venetians was followed by over three centuries of Ottoman rule.
Cyprus was placed under the UK's administration based on the Cyprus Convention in 1878 and was formally annexed by the UK in 1914. The future of the island became a matter of disagreement between the two prominent ethnic communities, Greek Cypriots, who made up 77% of the population in 1960, and Turkish Cypriots, who made up 18% of the population. From the 19th century onwards, the Greek Cypriot population pursued enosis, union with Greece, which became a Greek national policy in the 1950s. The Turkish Cypriot population initially advocated the continuation of the British rule, then demanded the annexation of the island to Turkey, and in the 1950s, together with Turkey, established a policy of taksim, the partition of Cyprus and the creation of a Turkish polity in the north. Following nationalist violence in the 1950s, Cyprus was granted independence in 1960. The crisis of 1963–64 brought further intercommunal violence between the two communities, displaced more than 25,000 Turkish Cypriots into enclaves and brought the end of Turkish Cypriot representation in the republic. On 15 July 1974, a coup d'état was staged by Greek Cypriot nationalists and elements of the Greek military junta in an attempt at enosis. This action precipitated the Turkish invasion of Cyprus on 20 July, which led to the capture of the present-day territory of Northern Cyprus and the displacement of over 150,000 Greek Cypriots and 50,000 Turkish Cypriots. A separate Turkish Cypriot state in the north was established by unilateral declaration in 1983; the move was widely condemned by the international community, with Turkey alone recognising the new state. These events and the resulting political situation are matters of a continuing dispute.
Cypriot culture has had a significant influence on other cultures. Greek Cypriots and Turkish Cypriots share a lot in common in their culture due to cultural exchanges but also have differences.",https://en.wikipedia.org/wiki/Cyprus_(island)
Czech Republic,115,Elbe,http://www.wikidata.org/entity/Q1644,wd:Q1644,50759,major river in Central Europe,"The Elbe (, German: [ˈɛlbə] (listen); Czech: Labe [ˈlabɛ] (listen); Low German: Ilv or Elv; Upper and Lower Sorbian: Łobjo), historically in English also Elve, is one of the major rivers of Central Europe. It rises in the Giant Mountains of the northern Czech Republic before traversing much of Bohemia (western half of the Czech Republic), then Germany and flowing into the North Sea at Cuxhaven, 110 kilometres (68 miles) northwest of Hamburg. Its total length is 1,094 km (680 mi).The Elbe's major tributaries include the rivers Vltava, Saale, Havel, Mulde, Schwarze Elster, and Ohře.The Elbe river basin, comprising the Elbe and its tributaries, has a catchment area of 148,268 square kilometres (57,247 sq mi), the twelfth largest in Europe. The basin spans four countries, however it lies almost entirely just in two of them, Germany (65.5%) and the Czech Republic (33.7%, covering about two thirds of the state's territory). Marginally, the basin stretches also to Austria (0.6%) and Poland (0.2%). The Elbe catchment area is inhabited by 24.4 million people, the biggest cities within are Berlin, Hamburg, Prague, Dresden and Leipzig.",https://en.wikipedia.org/wiki/Elbe
Côte d'Ivoire,99,Gulf of Guinea,http://www.wikidata.org/entity/Q41430,wd:Q41430,42548,gulf on the west coast of Africa,"The Gulf of Guinea is the northeasternmost part of the tropical Atlantic Ocean from Cape Lopez in Gabon, north and west to Cape Palmas in Liberia. The intersection of the Equator and Prime Meridian (zero degrees latitude and longitude) is in the gulf.
Among the many rivers that drain into the Gulf of Guinea are the Niger and the Volta. The coastline on the gulf includes the Bight of Benin and the Bight of Bonny.",https://en.wikipedia.org/wiki/Gulf_of_Guinea
Democratic Republic of the Congo,217,Nile,http://www.wikidata.org/entity/Q3392,wd:Q3392,21244,river in Africa and the disputed longest river in the world,"The Nile is a major north-flowing river in northeastern Africa. It flows into the Mediterranean Sea. The longest river in Africa, it has historically been considered the longest river in the world, though this has been contested by research suggesting that the Amazon River is slightly longer. The Nile is amongst the smallest of the major world rivers by measure of cubic metres flowing annually. About 6,650 km (4,130 mi) long, its drainage basin covers eleven countries: Tanzania, Uganda, Rwanda, Burundi, the Democratic Republic of the Congo, Kenya, Ethiopia, Eritrea, South Sudan, Republic of the Sudan, and Egypt. In particular, the Nile is the primary water source of Egypt, Sudan and South Sudan. Additionally, the Nile is an important economic river, supporting agriculture and fishing.
The Nile has two major tributaries – the White Nile, which begins at Jinja, Lake Victoria, and the Blue Nile. The White Nile is traditionally considered to be the headwaters stream. However, the Blue Nile is the source of most of the water of Nile downstream, containing 80% of the water and silt. The White Nile is longer and rises in the Great Lakes region. It begins from Uganda Lake Victoria, Uganda and South Sudan. The Blue Nile begins at Lake Tana in Ethiopia and flows into Sudan from the southeast. The two rivers meet at the Sudanese capital of Khartoum.The northern section of the river flows north almost entirely through the Sudanese desert to Egypt, where Cairo is located on its  large delta and the river flows into the Mediterranean Sea at Alexandria. Egyptian civilization and Sudanese kingdoms have depended on the river and its annual flooding since ancient times. Most of the population and cities of Egypt lie along those parts of the Nile valley north of Aswan dam. Nearly all the cultural and historical sites of Ancient Egypt developed and are found along river banks.",https://en.wikipedia.org/wiki/Nile
Denmark,94,Jutland,http://www.wikidata.org/entity/Q25389,wd:Q25389,22235683,peninsula of Northern Europe forming parts of Denmark and Germany,"Jutland (; Danish: Jylland [ˈjyˌlænˀ]; German: Jütland [ˈjyːtlant]; Old English: Ēota land [ˈeːo.tɑˌlɒnd]), known anciently as the Cimbric or Cimbrian Peninsula (Latin: Cimbricus Chersonesus; Danish: Den Kimbriske Halvø, Den Jyske Halvø; German: Kimbrische Halbinsel), is a peninsula of Northern Europe that forms the continental portion of Denmark and part of northern Germany. The names are derived from the Jutes and the Cimbri, respectively.
As with the rest of Denmark, Jutland's terrain is flat, with a slightly elevated ridge down the central parts and relatively hilly terrains in the east. West Jutland is characterised by open lands, heaths, plains and peat bogs, while East Jutland is more fertile with lakes and lush forests. Southwest Jutland is characterised by the Wadden Sea, a large unique international coastal region stretching through Denmark, Germany and the Netherlands.",https://en.wikipedia.org/wiki/Jutland
Djibouti,105,horn of Africa,http://www.wikidata.org/entity/Q40556,wd:Q40556,62142,peninsula in Northeast Africa which juts into the Guardafui Channel,"The Horn of Africa (HoA), also known as the Somali Peninsula, is a large peninsula in East Africa. Located on the easternmost part of the African mainland, it is the fourth largest peninsula in the world. It is composed of Ethiopia, Eritrea, Somalia, and Djibouti. It lies along the southern boundary of the Red Sea and extends hundreds of kilometres into the Guardafui Channel, Gulf of Aden, and Indian Ocean and shares a maritime border with the Arabian Peninsula of Western Asia.",https://en.wikipedia.org/wiki/Horn_of_Africa
Dominica,33,Morne Trois Pitons National Park,http://www.wikidata.org/entity/Q629436,wd:Q629436,3858844,"World Heritage Site in Dominica, in the Caribbean","Morne Trois Pitons National Park is a national park in Dominica established in July 1975, the first to be legally established in the country. It became a World Heritage Site in 1997. The park is named after its highest mountain, Morne Trois Pitons, meaning mountain of three peaks. The park is an area of significant volcanic activity. Features within the park include the Valley of Desolation, a region of boiling mud ponds and small geysers; the Boiling Lake; Titou Gorge; and Emerald Pool. The mountain is the second-highest peak in Dominica, being exceeded only by Morne Diablotins (1,447 m (4,747 ft)).",https://en.wikipedia.org/wiki/Morne_Trois_Pitons_National_Park
Dominican Republic,115,Hispaniola,http://www.wikidata.org/entity/Q25277,wd:Q25277,13714,island in the Caribbean,"Hispaniola (, also UK: ; Spanish: La Española; Latin and French: Hispaniola; Haitian Creole: Ispayola; Taino: Ayiti or Quisqueya) is an island in the Caribbean that is part of the Greater Antilles. Hispaniola is the most populous island in the West Indies, and the region's second largest in area, after the island of Cuba.
The 76,192-square-kilometre (29,418 sq mi) island is divided into two separate nations: the Spanish-speaking Dominican Republic (48,445 km2, 18,705 sq mi) to the east and the French / Haitian Creole-speaking Haiti (27,750 km2, 10,710 sq mi) to the west. The only other divided island in the Caribbean is Saint Martin, which is shared between France (Saint Martin) and the Netherlands (Sint Maarten).
Hispaniola is the site of one of the first European settlements in the Americas, La Navidad (1492–1493), as well as the first proper town, La Isabela (1493–1500), and the first permanent settlement – the current capital of the Dominican Republic, Santo Domingo (est. 1498). These settlements were founded successively in each of Christopher Columbus's first three voyages.",https://en.wikipedia.org/wiki/Hispaniola
East Timor,91,Timor,http://www.wikidata.org/entity/Q83067,wd:Q83067,30648,island at the southern end of maritime Southeast Asia,"Timor (Tetum and Indonesian: Pulau Timor, Portuguese: Ilha de Timor) is an island at the southern end of Maritime Southeast Asia, in the north of the Timor Sea. The island is divided between the sovereign states of East Timor on the eastern part and Indonesia on the western part. The Indonesian part, also known as West Timor, constitutes part of the province of East Nusa Tenggara. Within West Timor lies an exclave of East Timor called Oecusse District. The island covers an area of 30,777 square kilometres (11,883 square miles). The name is a variant of timur, Malay for ""east""; it is so called because it lies at the eastern end of the Lesser Sunda Islands. Mainland Australia is less than 500 km away, separated by the Timor Sea.",https://en.wikipedia.org/wiki/Timor
Ecuador,168,Andes,http://www.wikidata.org/entity/Q5456,wd:Q5456,1354,mountain range running along the western side of South America,"The Andes, Andes Mountains or Andean Mountains (Spanish: Cordillera de los Andes) are the longest continental mountain range in the world, forming a continuous highland along the western edge of South America. The range is 6,999 km (4,349 mi) long, 200 to 700 km (124 to 435 mi) wide (widest between 18°S - 20°S latitude), and has an average height of about 4,000 m (13,123 ft). The Andes extend from north to south through seven South American countries: Venezuela, Colombia, Ecuador, Peru, Bolivia, Chile, and Argentina.
Along their length, the Andes are split into several ranges, separated by intermediate depressions. The Andes are the location of several high plateaus—some of which host major cities such as Quito, Bogotá, Cali, Arequipa, Medellín, Bucaramanga, Sucre, Mérida, El Alto and La Paz. The Altiplano plateau is the world's second-highest after the Tibetan plateau. These ranges are in turn grouped into three major divisions based on climate: the Tropical Andes, the Dry Andes, and the Wet Andes.
The Andes Mountains are the highest mountain range outside Asia. The highest mountain outside Asia, Argentina's Mount Aconcagua, rises to an elevation of about 6,961 m (22,838 ft) above sea level. The peak of Chimborazo in the Ecuadorian Andes is farther from the Earth's center than any other location on the Earth's surface, due to the equatorial bulge resulting from the Earth's rotation. The world's highest volcanoes are in the Andes, including Ojos del Salado on the Chile-Argentina border, which rises to 6,893 m (22,615 ft).
The Andes are also part of the American Cordillera, a chain of mountain ranges (cordillera) that consists of an almost continuous sequence of mountain ranges that form the western ""backbone"" of North America, Central America, South America and Antarctica.",https://en.wikipedia.org/wiki/Andes
Egypt,217,Nile,http://www.wikidata.org/entity/Q3392,wd:Q3392,21244,river in Africa and the disputed longest river in the world,"The Nile is a major north-flowing river in northeastern Africa. It flows into the Mediterranean Sea. The longest river in Africa, it has historically been considered the longest river in the world, though this has been contested by research suggesting that the Amazon River is slightly longer. The Nile is amongst the smallest of the major world rivers by measure of cubic metres flowing annually. About 6,650 km (4,130 mi) long, its drainage basin covers eleven countries: Tanzania, Uganda, Rwanda, Burundi, the Democratic Republic of the Congo, Kenya, Ethiopia, Eritrea, South Sudan, Republic of the Sudan, and Egypt. In particular, the Nile is the primary water source of Egypt, Sudan and South Sudan. Additionally, the Nile is an important economic river, supporting agriculture and fishing.
The Nile has two major tributaries – the White Nile, which begins at Jinja, Lake Victoria, and the Blue Nile. The White Nile is traditionally considered to be the headwaters stream. However, the Blue Nile is the source of most of the water of Nile downstream, containing 80% of the water and silt. The White Nile is longer and rises in the Great Lakes region. It begins from Uganda Lake Victoria, Uganda and South Sudan. The Blue Nile begins at Lake Tana in Ethiopia and flows into Sudan from the southeast. The two rivers meet at the Sudanese capital of Khartoum.The northern section of the river flows north almost entirely through the Sudanese desert to Egypt, where Cairo is located on its  large delta and the river flows into the Mediterranean Sea at Alexandria. Egyptian civilization and Sudanese kingdoms have depended on the river and its annual flooding since ancient times. Most of the population and cities of Egypt lie along those parts of the Nile valley north of Aswan dam. Nearly all the cultural and historical sites of Ancient Egypt developed and are found along river banks.",https://en.wikipedia.org/wiki/Nile
El Salvador,70,Pacific Ring of Fire,http://www.wikidata.org/entity/Q18783,wd:Q18783,195468,region at edges of Pacific Ocean known for tectonic activity,"The Ring of Fire (also known as the Pacific Ring of Fire, the Rim of Fire, the Girdle of Fire or the Circum-Pacific belt) is a region around much of the rim of the Pacific Ocean where many volcanic eruptions and earthquakes occur. The Ring of Fire is a horseshoe-shaped belt about 40,000 km (25,000 mi) long and up to about 500 km (310 mi) wide.The Ring of Fire includes the Pacific coasts of South America, North America and Kamchatka, and some islands in the western Pacific Ocean. Although there is consensus among geologists about almost all areas which are included in the Ring of Fire, they disagree about the inclusion or exclusion of a few areas, for example, the Antarctic Peninsula and western Indonesia.The Ring of Fire is a direct result of plate tectonics: specifically the movement, collision and destruction of lithospheric plates under and around the Pacific Ocean. The collisions have created a nearly continuous series of subduction zones, where volcanoes are created and earthquakes occur. Consumption of oceanic lithosphere at these convergent plate boundaries has formed oceanic trenches, volcanic arcs, back-arc basins and volcanic belts.
The Ring of Fire is not a single geological structure. Volcanic eruptions and earthquakes in each part of the Ring of Fire occur independently of eruptions and earthquakes in the other parts of the Ring.The Ring of Fire contains approximately 850–1,000 volcanoes that have been active during the last 11,700 years (about two-thirds of the world's total).  The four largest volcanic eruptions on Earth in the last 11,700 years occurred at volcanoes in the Ring of Fire. More than 350 of the Ring of Fire's volcanoes have been active in historical times.Beside and among the currently active and dormant volcanoes of the Ring of Fire are belts of older extinct volcanoes, which were formed long ago by subduction in the same way as the currently active and dormant volcanoes; the extinct volcanoes last erupted many thousands or millions of years ago. The Ring of Fire has existed for more than 35 million years but subduction has existed for much longer in some parts of the Ring of Fire.Most of Earth's active volcanoes with summits above sea level are located in the Ring of Fire. Many of these subaerial volcanoes are stratovolcanoes (e.g. Mount St Helens), which are formed by explosive eruptions of tephra, alternating with effusive eruptions of lava flows. Lavas at the Ring of Fire's stratovolcanoes are mainly andesite and basaltic andesite but dacite, rhyolite, basalt and some other rarer types also occur. Other types of volcano are also found in the Ring of Fire, such as subaerial shield volcanoes (e.g. Plosky Tolbachik), and submarine seamounts (e.g. Monowai).
The world's highest active volcano is Ojos del Salado (6,893 m or 22,615 ft), which is in the Andes Mountains section of the Ring of Fire. It forms part of the border between Argentina and Chile and it last erupted in AD 750. Another Ring of Fire Andean volcano on the Argentina-Chile border is Llullaillaco (6,739 m or 22,110 ft), which is the world's highest historically active volcano, last erupting in 1877.About 76% of the Earth's seismic energy is released as earthquakes in the Ring of Fire.
About 90% of the Earth's earthquakes and about 81% of the world's largest earthquakes occur along the Ring of Fire.",https://en.wikipedia.org/wiki/Ring_of_Fire
Equatorial Guinea,99,Gulf of Guinea,http://www.wikidata.org/entity/Q41430,wd:Q41430,42548,gulf on the west coast of Africa,"The Gulf of Guinea is the northeasternmost part of the tropical Atlantic Ocean from Cape Lopez in Gabon, north and west to Cape Palmas in Liberia. The intersection of the Equator and Prime Meridian (zero degrees latitude and longitude) is in the gulf.
Among the many rivers that drain into the Gulf of Guinea are the Niger and the Volta. The coastline on the gulf includes the Bight of Benin and the Bight of Bonny.",https://en.wikipedia.org/wiki/Gulf_of_Guinea
Eritrea,217,Nile,http://www.wikidata.org/entity/Q3392,wd:Q3392,21244,river in Africa and the disputed longest river in the world,"The Nile is a major north-flowing river in northeastern Africa. It flows into the Mediterranean Sea. The longest river in Africa, it has historically been considered the longest river in the world, though this has been contested by research suggesting that the Amazon River is slightly longer. The Nile is amongst the smallest of the major world rivers by measure of cubic metres flowing annually. About 6,650 km (4,130 mi) long, its drainage basin covers eleven countries: Tanzania, Uganda, Rwanda, Burundi, the Democratic Republic of the Congo, Kenya, Ethiopia, Eritrea, South Sudan, Republic of the Sudan, and Egypt. In particular, the Nile is the primary water source of Egypt, Sudan and South Sudan. Additionally, the Nile is an important economic river, supporting agriculture and fishing.
The Nile has two major tributaries – the White Nile, which begins at Jinja, Lake Victoria, and the Blue Nile. The White Nile is traditionally considered to be the headwaters stream. However, the Blue Nile is the source of most of the water of Nile downstream, containing 80% of the water and silt. The White Nile is longer and rises in the Great Lakes region. It begins from Uganda Lake Victoria, Uganda and South Sudan. The Blue Nile begins at Lake Tana in Ethiopia and flows into Sudan from the southeast. The two rivers meet at the Sudanese capital of Khartoum.The northern section of the river flows north almost entirely through the Sudanese desert to Egypt, where Cairo is located on its  large delta and the river flows into the Mediterranean Sea at Alexandria. Egyptian civilization and Sudanese kingdoms have depended on the river and its annual flooding since ancient times. Most of the population and cities of Egypt lie along those parts of the Nile valley north of Aswan dam. Nearly all the cultural and historical sites of Ancient Egypt developed and are found along river banks.",https://en.wikipedia.org/wiki/Nile
Estonia,94,Gulf of Finland,http://www.wikidata.org/entity/Q14686,wd:Q14686,12098,arm of the Baltic Sea,"The Gulf of Finland (Finnish: Suomenlahti; Estonian: Soome laht; Russian: Фи́нский зали́в, tr. Finskiy zaliv, IPA: [ˈfʲinskʲɪj zɐˈlʲif]; Swedish: Finska viken) is the easternmost arm of the Baltic Sea. It extends between Finland to the north and Estonia to the south, to Saint Petersburg in Russia to the east, where the river Neva drains into it. Other major cities around the gulf include Helsinki and Tallinn. The eastern parts of the Gulf of Finland belong to Russia, and some of Russia's most important oil harbors are located farthest in, near Saint Petersburg (including Primorsk). As the seaway to Saint Petersburg, the Gulf of Finland has been and continues to be of considerable strategic importance to Russia. Some of the environmental problems affecting the Baltic Sea are at their most pronounced in the shallow gulf.",https://en.wikipedia.org/wiki/Gulf_of_Finland
Eswatini,25,Lebombo Mountains,http://www.wikidata.org/entity/Q1501766,wd:Q1501766,500308,mountain range,"The Lebombo Mountains, also called Lubombo Mountains (Portuguese: Montes Libombos), are an 800 km-long (500 mi), narrow range of mountains in Southern Africa. They stretch from Hluhluwe in KwaZulu-Natal in the south to Punda Maria in the Limpopo Province in South Africa in the north. Parts of the mountain range are also found in Mozambique and Eswatini.",https://en.wikipedia.org/wiki/Lebombo_Mountains
Ethiopia,105,horn of Africa,http://www.wikidata.org/entity/Q40556,wd:Q40556,62142,peninsula in Northeast Africa which juts into the Guardafui Channel,"The Horn of Africa (HoA), also known as the Somali Peninsula, is a large peninsula in East Africa. Located on the easternmost part of the African mainland, it is the fourth largest peninsula in the world. It is composed of Ethiopia, Eritrea, Somalia, and Djibouti. It lies along the southern boundary of the Red Sea and extends hundreds of kilometres into the Guardafui Channel, Gulf of Aden, and Indian Ocean and shares a maritime border with the Arabian Peninsula of Western Asia.",https://en.wikipedia.org/wiki/Horn_of_Africa
Federated States of Micronesia,57,Caroline Islands,http://www.wikidata.org/entity/Q118350,wd:Q118350,191256,archipelago,"The Caroline Islands (or the Carolines) are a widely scattered archipelago of tiny islands in the western Pacific Ocean, to the north of New Guinea. Politically, they are divided between the Federated States of Micronesia in the central and eastern parts of the group, and Palau at the extreme western end. Historically, this area was also called Nuevas Filipinas or New Philippines, because they were part of the Spanish East Indies and were governed from Manila in the Philippines.
The Carolines are scattered across a distance of approximately 3540 kilometers (2200 miles), from the westernmost island, Tobi, in Palau, to the easternmost island, Kosrae, a state of the FSM.",https://en.wikipedia.org/wiki/Caroline_Islands
Fiji,55,Viti Levu,http://www.wikidata.org/entity/Q208198,wd:Q208198,874995,largest island in Fiji,"Viti Levu (pronounced [ˈβitʃi ˈleβu]) is the largest island in the Republic of Fiji. It is the site of the nation's capital, Suva, and home to a large majority of Fiji's population.",https://en.wikipedia.org/wiki/Viti_Levu
Finland,149,Åland,http://www.wikidata.org/entity/Q5689,wd:Q5689,24296405,autonomous region of Finland,"Åland (Finnish: Ahvenanmaa: [ˈɑhʋenɑnˌmːɑː]; Swedish: [ˈǒːland] (listen); Finland Swedish: [ˈoːlɑnd]) is an autonomous and demilitarised region of Finland since 1920 by a decision of the League of Nations. It is the smallest region of Finland by area and population, with a size of 1,580 km², and a population of 30,129, constituting 0.51% of its land area and 0.54% of its population. Its only official language is Swedish and Mariehamn is the capital city.
Åland is situated in an archipelago, called the Åland Islands, at the entrance to the Gulf of Bothnia in the Baltic Sea belonging to Finland. It comprises Fasta Åland on which 90% of the population resides and a further ±6,500 skerries and islands to its east. Of Åland's thousands of islands, about 60-80 are inhabited. Fasta Åland is separated from the coast of Roslagen in Sweden by 38 kilometres (24 mi) of open water to the west. In the east, the Åland archipelago is contiguous with the Finnish archipelago. Åland's only land border is located on the uninhabited skerry of Märket, which it shares with Sweden. From Mariehamn, there is a ferry distance of about 160 kilometres (99 mi) to Turku, a coastal city of mainland Finland, and also to Stockholm, the capital of Sweden.
Åland's autonomous status means that those provincial powers normally exercised by representatives of the central Finnish government are largely exercised by its own government. The current demilitarised, neutral position of Åland dates back to the days of the Paris Peace Treaty after the Åland War in the 1850s. 2021 marked the 100th anniversary of the autonomous status.",https://en.wikipedia.org/wiki/%C3%85land
France,190,Alps,http://www.wikidata.org/entity/Q1286,wd:Q1286,981,European mountain range,"The Alps are the highest and most extensive mountain range system that lies entirely in Europe, stretching approximately 750 mi (1,210 km) across eight Alpine countries (from west to east): France, Switzerland, Monaco, Italy, Liechtenstein, Austria, Germany, and Slovenia.The Alpine arch generally extends from Nice on the western Mediterranean to Trieste on the Adriatic and Vienna at the beginning of the Pannonian Basin. The mountains were formed over tens of millions of years as the African and Eurasian tectonic plates collided. Extreme shortening  caused by the event resulted in marine sedimentary rocks rising by thrusting and folding into high mountain peaks such as Mont Blanc and the Matterhorn. 
Mont Blanc spans the French–Italian border, and at 4,809 m (15,778 ft) is the highest mountain in the Alps. The Alpine region area contains 128 peaks higher than 4,000 m (13,000 ft).
The altitude and size of the range affect the climate in Europe; in the mountains, precipitation levels vary greatly and climatic conditions consist of distinct zones. Wildlife such as ibex live in the higher peaks to elevations of 3,400 m (11,155 ft), and plants such as Edelweiss grow in rocky areas in lower elevations as well as in higher elevations. 
Evidence of human habitation in the Alps goes back to the Palaeolithic era. A mummified man, determined to be 5,000 years old, was discovered on a glacier at the Austrian–Italian border in 1991.
By the 6th century BC, the Celtic La Tène culture was well established. Hannibal famously crossed the Alps with a herd of elephants, and the Romans had settlements in the region. In 1800, Napoleon crossed one of the mountain passes with an army of 40,000. The 18th and 19th centuries saw an influx of naturalists, writers, and artists, in particular, the Romantics, followed by the golden age of alpinism as mountaineers began to ascend the peaks.
The Alpine region has a strong cultural identity. The traditional culture of farming, cheesemaking, and woodworking still exists in Alpine villages, although the tourist industry began to grow early in the 20th century and expanded greatly after World War II to become the dominant industry by the end of the century. 
The Winter Olympic Games have been hosted in the Swiss, French, Italian, Austrian and German Alps. At present, the region is home to 14 million people and has 120 million annual visitors.",https://en.wikipedia.org/wiki/Alps
Gabon,99,Gulf of Guinea,http://www.wikidata.org/entity/Q41430,wd:Q41430,42548,gulf on the west coast of Africa,"The Gulf of Guinea is the northeasternmost part of the tropical Atlantic Ocean from Cape Lopez in Gabon, north and west to Cape Palmas in Liberia. The intersection of the Equator and Prime Meridian (zero degrees latitude and longitude) is in the gulf.
Among the many rivers that drain into the Gulf of Guinea are the Niger and the Volta. The coastline on the gulf includes the Bight of Benin and the Bight of Bonny.",https://en.wikipedia.org/wiki/Gulf_of_Guinea
Georgia,104,Caucasus Mountains,http://www.wikidata.org/entity/Q5477,wd:Q5477,230497,mountain system in Eurasia,"The Caucasus Mountains is a mountain range at the intersection of Asia and Europe. Stretching between the Black Sea and the Caspian Sea, it is surrounded by the Caucasus region and is home to Mount Elbrus, the highest peak in Europe at 5,642 metres (18,510 ft) above sea level.
The Caucasus Mountains include the Greater Caucasus in the north and Lesser Caucasus in the south. The Greater Caucasus runs west-northwest to east-southeast, from the Caucasian Natural Reserve in the vicinity of Sochi, Russia on the northeastern shore of the Black Sea to Baku, Azerbaijan on the Caspian Sea. The Lesser Caucasus runs parallel to the Greater about 100 km (62 mi) south. The Greater and Lesser Caucasus ranges are connected by the Likhi Range, and to the west and east of the Likhi Range lie the Colchis Plain and the Kur-Araz Lowland. The Meskheti Range is a part of the Lesser Caucasus system. In the southeast, the Aras River separates the Lesser Caucasus from the Talysh Mountains which straddles the border of southeastern Azerbaijan and Iran. The Lesser Caucasus and the Armenian Highland constitute the Transcaucasian Highland, which at their western end converges with the highland plateau of Eastern Anatolia in the far north east of Turkey. Mountains near Sochi hosted part of the 2014 Winter Olympics.",https://en.wikipedia.org/wiki/Caucasus_Mountains
Germany,190,Alps,http://www.wikidata.org/entity/Q1286,wd:Q1286,981,European mountain range,"The Alps are the highest and most extensive mountain range system that lies entirely in Europe, stretching approximately 750 mi (1,210 km) across eight Alpine countries (from west to east): France, Switzerland, Monaco, Italy, Liechtenstein, Austria, Germany, and Slovenia.The Alpine arch generally extends from Nice on the western Mediterranean to Trieste on the Adriatic and Vienna at the beginning of the Pannonian Basin. The mountains were formed over tens of millions of years as the African and Eurasian tectonic plates collided. Extreme shortening  caused by the event resulted in marine sedimentary rocks rising by thrusting and folding into high mountain peaks such as Mont Blanc and the Matterhorn. 
Mont Blanc spans the French–Italian border, and at 4,809 m (15,778 ft) is the highest mountain in the Alps. The Alpine region area contains 128 peaks higher than 4,000 m (13,000 ft).
The altitude and size of the range affect the climate in Europe; in the mountains, precipitation levels vary greatly and climatic conditions consist of distinct zones. Wildlife such as ibex live in the higher peaks to elevations of 3,400 m (11,155 ft), and plants such as Edelweiss grow in rocky areas in lower elevations as well as in higher elevations. 
Evidence of human habitation in the Alps goes back to the Palaeolithic era. A mummified man, determined to be 5,000 years old, was discovered on a glacier at the Austrian–Italian border in 1991.
By the 6th century BC, the Celtic La Tène culture was well established. Hannibal famously crossed the Alps with a herd of elephants, and the Romans had settlements in the region. In 1800, Napoleon crossed one of the mountain passes with an army of 40,000. The 18th and 19th centuries saw an influx of naturalists, writers, and artists, in particular, the Romantics, followed by the golden age of alpinism as mountaineers began to ascend the peaks.
The Alpine region has a strong cultural identity. The traditional culture of farming, cheesemaking, and woodworking still exists in Alpine villages, although the tourist industry began to grow early in the 20th century and expanded greatly after World War II to become the dominant industry by the end of the century. 
The Winter Olympic Games have been hosted in the Swiss, French, Italian, Austrian and German Alps. At present, the region is home to 14 million people and has 120 million annual visitors.",https://en.wikipedia.org/wiki/Alps
Ghana,99,Gulf of Guinea,http://www.wikidata.org/entity/Q41430,wd:Q41430,42548,gulf on the west coast of Africa,"The Gulf of Guinea is the northeasternmost part of the tropical Atlantic Ocean from Cape Lopez in Gabon, north and west to Cape Palmas in Liberia. The intersection of the Equator and Prime Meridian (zero degrees latitude and longitude) is in the gulf.
Among the many rivers that drain into the Gulf of Guinea are the Niger and the Volta. The coastline on the gulf includes the Bight of Benin and the Bight of Bonny.",https://en.wikipedia.org/wiki/Gulf_of_Guinea
