country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
Djibouti,40,Obock,http://www.wikidata.org/entity/Q860179,wd:Q860179,203894,city,"Obock (also Obok, Afar: Hayyú) is a small port town in Djibouti. It is located on the northern shore of the Gulf of Tadjoura, where it opens out into the Gulf of Aden.  The town is home to an airstrip and has ferries to Djibouti City. The French form Obock derives from Arabic ""Oboh"", deformation of Oboki, a name given to the Wadi Dar'i in its middle part, upstream of its coastal delta.",https://en.wikipedia.org/wiki/Obock
Dominican Republic,33,San Pedro de Macorís,http://www.wikidata.org/entity/Q680596,wd:Q680596,30863125,city in the Dominican Republic,"San Pedro de Macorís is a city and municipality (municipio) in the Dominican Republic and the capital of the San Pedro de Macorís province in the east region of the country; it is among the 10 largest cities of the Dominican Republic. The city has approximately 195,000 inhabitants, when including the metro area. As a provincial capital, it houses the Universidad Central del Este university.",https://en.wikipedia.org/wiki/San_Pedro_de_Macor%C3%ADs
East Timor,27,Lospalos,http://www.wikidata.org/entity/Q1017098,wd:Q1017098,4247241,City of Lospalos,"Lospalos — sometimes erroneously written as Los Palos, assuming a nonexistent Spanish etymology — is a city in East Timor, 248 kilometres (154 mi) to the east of Dili, the national capital. Lospalos has a population of 17,186 (2006) and is the capital of Lautém Municipality and the Lospalos Administrative Post. The subdistrict has a population of 25,417 (2004).
Internationally, ""Lospalos"" is mistakenly spelled as Los Palos, suggesting a Spanish origin of the name. In fact, it is derived from Lohoasupala, the name in Fataluku, the local Papuan language, although nowadays Fataluku speakers use the name Lospala. The preferred spelling in English, as well as Tetum and Portuguese, the official languages of East Timor, is Lospalos.
Lospalos is the birth city of the co-founder and president of the party APODETI, Frederico Almeida Santos Costa.",https://en.wikipedia.org/wiki/Lospalos
Ecuador,68,Cuenca,http://www.wikidata.org/entity/Q54886,wd:Q54886,577481,"city in Ecuador, capital of the Azuay Province","Santa Ana de los Cuatro Ríos de Cuenca, commonly referred as Cuenca (Quechua: Tumipampa) is the capital and largest city of the Azuay Province of Ecuador. Cuenca is located in the highlands of Ecuador at about 2,560 metres (8,400 feet) above sea level, with an urban population of approximately 329,928 and 661,685 inhabitants in the larger metropolitan area.
The center of the city is listed as a UNESCO World Heritage Site due to its many historical buildings and its historical importance as an agricultural and administrative center.","https://en.wikipedia.org/wiki/Cuenca,_Ecuador"
Egypt,103,Giza,http://www.wikidata.org/entity/Q81788,wd:Q81788,144514,city in Egypt,"Giza (; sometimes spelled Gizah, Gizeh or Jizah; Arabic: الجيزة al-Jīzah, Egyptian Arabic pronunciation: [el ˈgiːze]) is the second-largest city in Egypt after Cairo and fourth-largest city in Africa after Kinshasa, Lagos and Cairo. It is the capital of Giza Governorate with a total population of 9.2 million as of 2021. It is located on the west bank of the Nile, 4.9 km (3 mi) southwest of central Cairo, and is a part of the Greater Cairo metropolis. Giza lies less than 30 km (18.64 mi) north of Memphis (Men-nefer), which was the capital city of the first unified Egyptian state from the days of the first pharaoh, Narmer.
Giza is most famous as the location of the Giza Plateau, the site of some of the most impressive ancient monuments in the world, including a complex of ancient Egyptian royal mortuary and sacred structures, including the Great Sphinx, the Great Pyramid of Giza, and a number of other large pyramids and temples. Giza has always been a focal point in Egypt's history due to its location close to Memphis, the ancient pharaonic capital of the Old Kingdom. Its St. George Cathedral is the episcopal see of the Coptic Catholic Eparchy of Giza.",https://en.wikipedia.org/wiki/Giza
El Salvador,44,San Miguel,http://www.wikidata.org/entity/Q672458,wd:Q672458,2059717,city and municipality in El Salvador,"San Miguel (Spanish pronunciation: [san miˈɣel]) is a city in eastern El Salvador. It is the country's third most populous city. It is located 138 km east of the capital, San Salvador. It is also the capital of  the department of San Miguel and a municipality. The population of the city in 2017 was 518,410.","https://en.wikipedia.org/wiki/San_Miguel,_El_Salvador"
Equatorial Guinea,35,Luba,http://www.wikidata.org/entity/Q985548,wd:Q985548,1692350,city in Equatorial Guinea,"Luba (formerly San Carlos) (pop. 7,000) is the second-largest town on Bioko in Equatorial Guinea, a port for the logging industry on the island's west coast beneath volcanic peaks. Attractions in Luba include several beaches and a colonial hospital.
The city may be reached either by sea or by a main road linking Luba to the country's capital, Malabo. The road is now accessible; it takes about an hour to drive from Malabo to Luba. In 1999, a free port opened near the town, creating deepwater access for larger and oil industry vessels, an alternative to the congested port of Malabo for re-supplying on fuel, water and other materials.
As of 2010 a new highway was under construction from Luba via Belebú Balachá through the Luba Crater Scientific Reserve to Ureca near the south coast.","https://en.wikipedia.org/wiki/Luba,_Equatorial_Guinea"
Eritrea,47,Keren,http://www.wikidata.org/entity/Q534409,wd:Q534409,2056449,city in Eritrea,"Keren (Tigrinya and Tigre: ከረን), historically known as Sanhit, is the second-largest city in Eritrea. It is situated around 91 kilometres (57 mi) northwest of Asmara at an elevation of 1,390 metres (4,560 ft) above sea-level. The city sprawls on a wide basin surrounded by granitic mountains on all sides. It serves as the capital of the Anseba Region, and is home to a number of ethnic groups including the Bilen people, Tigre people and Tigrinya people.","https://en.wikipedia.org/wiki/Keren,_Eritrea"
Estonia,99,Pärnu,http://www.wikidata.org/entity/Q102365,wd:Q102365,274285,city in Estonia,"Pärnu (Estonian pronunciation: [ˈpærˑnu], German: Pernau) is the fourth largest city in Estonia. Situated in southwest Estonia, Pärnu is located 128 kilometres (80 mi) south of the Estonian capital, Tallinn, and 176 kilometres (109 mi) west of Estonia's second largest city, Tartu. The city sits off the coast of Pärnu Bay, an inlet of the Gulf of Riga, which is a part of the Baltic Sea. In the city, the Pärnu River drains into the Gulf of Riga.
Pärnu is a popular summer holiday resort town among Estonians with many hotels, restaurants and large beaches.  The city is served by Pärnu Airport.",https://en.wikipedia.org/wiki/P%C3%A4rnu
Eswatini,48,Manzini,http://www.wikidata.org/entity/Q495730,wd:Q495730,3341887,city in Eswatini,"Manzini (formerly known as Bremersdorp) is a city in Eswatini (Swaziland), which is also the capital of Eswatini's Manzini Region. The city is the country's largest urban center ahead of Mbabane, with a population of 110,000 (2008). It is known as ""The Hub"" of Eswatini and lies on the MR3 road. Eswatini's primary industrial site at Matsapha lies near the town's western border.","https://en.wikipedia.org/wiki/Manzini,_Eswatini"
Ethiopia,69,Harar Jugol,http://www.wikidata.org/entity/Q190184,wd:Q190184,521726,city in the east of Ethiopia,"Harar (Amharic: ሐረር; Harari: ሀረር; ጌይ Gēy, lit. 'the city'; Oromo: Adare Biyyo; Somali: Herer; Arabic: هرر) is a walled city in eastern Ethiopia. It is known in Arabic as the City of Saints (Arabic: مدينة الأَوْلِيَاء).
Harar is the capital city of the Harari Region. The city also serves as the administrative center of the East Hararghe Zone in the Oromia Region. The ancient city is located on a hilltop in the eastern part of the country and is about five hundred kilometers from the Ethiopian capital Addis Ababa at an elevation of 1,885 metres (6,184 ft).
For centuries, Harar has been a major commercial center, linked by the trade routes with the rest of Ethiopia, the entire Horn of Africa, the Arabian Peninsula, Asia, and through its ports, the outside world. Harar Jugol, the old walled city, was listed as a World Heritage Site in 2006 by UNESCO in recognition of its cultural heritage. Because of Harar's long history of involvement during times of trade in the Arabian Peninsula, the Government of Ethiopia has made it a criminal offence to demolish or interfere with any historical sites or fixtures in the city. These include stone homes, museums and items discarded from war. According to UNESCO, it is ""considered 'the fourth holiest city' of Islam"" with 82 mosques, three of which date from the 10th century, and 102 shrines.Yahyá Naṣrallāh's Fatḥ Madīnat Harar, an unpublished history of the city in the 13th century, records that the legendary saint Abadir Umar ar-Rida and several other religious leaders settled in the Harar plateau c. 1216 (612 AH). Harar was later made the new capital of the Adal Sultanate in 1520 by the Sultan Abu Bakr ibn Muhammad. The city saw a political decline during the ensuing Emirate of Harar, only regaining some significance in the Khedivate of Egypt period. During the Ethiopian Empire, the city decayed while maintaining a certain cultural prestige.",https://en.wikipedia.org/wiki/Harar
Finland,127,Turku,http://www.wikidata.org/entity/Q38511,wd:Q38511,48672,"city in the region of Finland Proper, Finland","Turku ( TOOR-koo; Finnish: [ˈturku] (listen); Swedish: Åbo, Finland Swedish: [ˈoːbu] (listen); Latin: Aboa; Russian: Турку, formerly Або; Estonian: Turu) is a city and former capital on the southwest coast of Finland at the mouth of the Aura River, in the region of Finland Proper (Varsinais-Suomi) and the former Turku and Pori Province (Turun ja Porin lääni; 1634–1997). The region was originally called Suomi (Finland), which later became the name for the whole country. As of 31 March 2021, the population of Turku was 194,244 making it the sixth largest city in Finland after Helsinki, Espoo, Tampere, Vantaa and Oulu. There were 281,108 inhabitants living in the Turku Central Locality, ranking it as the third largest urban area in Finland after the Capital Region area and Tampere Central Locality. The city is officially bilingual as 5.2 percent of its population identify Swedish as a mother-tongue.It is unknown when Turku gained city rights. The Pope Gregory IX first mentioned the town Aboa in his Bulla in 1229 and the year is now used as the foundation year of Turku. Turku is the oldest city in Finland, and served as the most important city of the eastern part of the Kingdom of Sweden (modern-day Finland). After the Finnish war, Finland became an autonomous grand duchy of the Russian Empire in 1809, and Turku was made the capital of the grand duchy. However, Turku lost its status as capital only after three years in 1812, when Tsar Alexander I of Russia decided to move the capital to Helsinki. It was only after the last great fire in 1827 that most governmental institutions were moved to Helsinki along with the Royal Academy of Turku (Turun Akatemia) founded in 1640, which then became the University of Helsinki, thus consolidating Helsinki's position as the new capital. Turku continued to be the most populous city in Finland until the end of the 1840s, and it remains the regional capital and an important business and cultural center and port.
Because of its long history, it has been the site of many important events, and has extensively influenced Finnish history as the former capital city. Along with Tallinn, the capital city of Estonia, Turku was designated the European Capital of Culture for 2011. In 1996, it was declared the ""Christmas City"" of Finland. Also, Turku has been officially declared the Food Capital of Finland, because it holds a number of Finland's oldest, highest quality restaurants alongside a historically famous fish market, held twice a year. Turku's canteen and café culture has often been compared to French food culture, which is why Turku has also been perceived as ""Paris of Finland""; this is also the reason for the Swedish saying: ""Varför Paris, vi har ju Åbo!"" (""Why Paris, we have Turku!"")Due to its location, Turku is a notable commercial and passenger seaport with over three million passengers traveling through the Port of Turku each year to Stockholm and Mariehamn.",https://en.wikipedia.org/wiki/Turku
France,181,Roubaix,http://www.wikidata.org/entity/Q34001,wd:Q34001,291680,"commune in Nord, France","Roubaix (French: [ʁubɛ] or [ʁube]; Dutch: Robaais; West Flemish: Roboais) is a city in northern France, located in the Lille metropolitan area on the Belgian border. It is a historically mono-industrial commune in the Nord department, which grew rapidly in the 19th century from its textile industries, with most of the same characteristic features as those of English and American boom towns. This former new town has faced many challenges linked to deindustrialisation such as urban decay, with their related economic and social implications, since its major industries fell into decline by the middle of the 1970s. Located to the northeast of Lille, adjacent to Tourcoing, Roubaix is the chef-lieu of two cantons and the third largest city in the French region of Hauts-de-France ranked by population with nearly 99,000 inhabitants.Together with the nearby cities of Lille, Tourcoing, Villeneuve-d'Ascq and eighty-six other communes, Roubaix gives structure to a four-centred metropolitan area inhabited by more than 1.1 million people: the European Metropolis of Lille. To a greater extent, Roubaix is in the center of a vast conurbation formed with the Belgian cities of Mouscron, Kortrijk and Tournai, which gave birth to the first European Grouping of Territorial Cooperation in January 2008, Lille–Kortrijk–Tournai with an aggregate population of over 2 million inhabitants.",https://en.wikipedia.org/wiki/Roubaix
Gabon,47,Franceville,http://www.wikidata.org/entity/Q459369,wd:Q459369,1795594,"city in Gabon, West Africa","Franceville is one of the four largest cities in Gabon, with a population of 110,568 at the 2013 census. It lies on the River Mpassa and at the end of the Trans-Gabon Railway and the N3 road. It grew from a village named Masuku when Pierre Savorgnan de Brazza chose it to resettle former slaves and renamed it Francheville (meaning ""city of the freed"") in 1880. The city later came to be called Franceville (meaning ""French city"").",https://en.wikipedia.org/wiki/Franceville
Georgia,110,Batumi,http://www.wikidata.org/entity/Q25475,wd:Q25475,44293,second largest city of Georgia,"Batumi (; Georgian: ბათუმი [bɑtʰumi]) is the second largest city of Georgia and the capital of the Autonomous Republic of Adjara, located on the coast of the Black Sea in Georgia's southwest. It is situated in a subtropical zone at the foot of the Caucasus. Much of Batumi's economy revolves around tourism and gambling (it is nicknamed ""The Las Vegas of the Black Sea""), but the city is also an important seaport and includes industries like shipbuilding, food processing and light manufacturing. Since 2010, Batumi has been transformed by the construction of modern high-rise buildings, as well as the restoration of classical 19th-century edifices lining its historic Old Town.

",https://en.wikipedia.org/wiki/Batumi
Germany,216,Munich,http://www.wikidata.org/entity/Q1726,wd:Q1726,19058,"capital city of Bavaria, Germany","Munich ( MEW-nik; German: München [ˈmʏnçn̩] (listen); Bavarian: Minga [ˈmɪŋ(ː)ɐ] (listen)) is the capital and most populous city of the German state of Bavaria. With a population of 1,558,395 inhabitants as of 31 July 2020, it is the third-largest city in Germany, after Berlin and Hamburg, and thus the largest which does not constitute its own state, as well as the 11th-largest city in the European Union. The city's metropolitan region is home to 6 million people. Straddling the banks of the River Isar (a tributary of the Danube) north of the Bavarian Alps, Munich is the seat of the Bavarian administrative region of Upper Bavaria, while being the most densely populated municipality in Germany (4,500 people per km2). Munich is the second-largest city in the Bavarian dialect area, after the Austrian capital of Vienna.
The city was first mentioned in 1158. Catholic Munich strongly resisted the Reformation and was a political point of divergence during the resulting Thirty Years' War, but remained physically untouched despite an occupation by the Protestant Swedes. Once Bavaria was established as a sovereign kingdom in 1806, Munich became a major European centre of arts, architecture, culture and science. In 1918, during the German Revolution, the ruling house of Wittelsbach, which had governed Bavaria since 1180, was forced to abdicate in Munich and a short-lived socialist republic was declared. In the 1920s, Munich became home to several political factions, among them the NSDAP. After the Nazis' rise to power, Munich was declared their ""Capital of the Movement"". The city was heavily bombed during World War II, but has restored most of its traditional cityscape. After the end of postwar American occupation in 1949, there was a great increase in population and economic power during the years of Wirtschaftswunder, or ""economic miracle"". The city hosted the 1972 Summer Olympics and was one of the host cities of the 1974 and 2006 FIFA World Cups.
Today, Munich is a global centre of art, science, technology, finance, publishing, culture, innovation, education, business, and tourism and enjoys a very high standard and quality of living, reaching first in Germany and third worldwide according to the 2018 Mercer survey, and being rated the world's most liveable city by the Monocle's Quality of Life Survey 2018. Munich is consistently ranked as one of the most expensive cities in Germany in terms of real estate prices and rental costs. According to the Globalization and World Rankings Research Institute, Munich is considered an alpha-world city, as of 2015. It is one of the most prosperous and fastest growing cities in Germany.
Munich's economy is based on high tech, automobiles, the service sector and creative industries, as well as IT, biotechnology, engineering and electronics among many other sectors. It has the strongest economy of any German city and the lowest unemployment rate of all cities in Germany with more than 1 million inhabitants. Munich is also one of the most attractive business locations in Germany. The city houses many multinational companies, such as BMW, Siemens, MAN, Allianz and MunichRE. In addition, Munich is home to two research universities, a multitude of scientific institutions, and world class technology and science museums like the Deutsches Museum and BMW Museum. Munich's numerous architectural and cultural attractions, sports events, exhibitions and its annual Oktoberfest, the world's largest Volksfest, attract considerable tourism. The city is home to more than 530,000 people of foreign background, making up 37.7% of its population.",https://en.wikipedia.org/wiki/Munich
Ghana,50,Tamale,http://www.wikidata.org/entity/Q217040,wd:Q217040,615410,"city in Northern Region, Ghana","Tamale (Dagbani : [ˈtamali]), officially called Tamale Metropolitan Area is the capital city of the Northern Region of Ghana. Tamale is Ghana's third-largest city and an emerging investment hotspot in West Africa. It has a projected population of 950,124 according to the Tamale Metropolitan Assembly Official Website. It is the fastest-growing city in West Africa. The city is located 600 km (370 mi) north of Accra.
Most residents of Tamale are Muslims and Dagombas by tribe, as reflected by the multitude of mosques in Tamale, most notably the Central Mosque, Afa Ajura Mosque (Ambariyyah Mosque), Afa Basha mosque (Nuuria mosque) and The Ahmadiyyah Muslim mission Mosque.
Tamale is located in the Northern Region of Ghana and more precisely in the Kingdom of Dagbon. The local (neighbourhood) chiefs and the district chief of Tamale are subservient to the Dagomba King in Yendi.The language of the people in Tamale is Dagbani.
Due to its central location, Tamale serves as a hub for all administrative and commercial activities in the Northern Region, doubling as the political, economic and financial capital of the Northern Region. The centre of Tamale hosts regional branches of financial institutions and a considerable number of international and local nongovernmental organisations.Tamale has developed and transformed significantly in the last few years. The new dimension of Tamale's development is the rush by various companies to open branches in Tamale. The hospitality industry has grown significantly, with new hotels and guest houses built around Tamale. Tamale grew from a conglomeration of towns where one could find an architectural blend of traditional mud houses and more modern buildings. Tamale's new and modern facilities include the newly constructed Tamale Stadium (now Aliu Mahama sports Stadium named after late Ghana's vice-president, Alhaji Aliu Mahama), replacing the town's former principal football pitch, Kaladan Park, with a world-class venue. Indeed, many improvements to Tamale's infrastructure occurred in the period leading up to the 2008 African Cup of Nations tournament. Further improvements were made, particularly to Tamale's road system. The Tamale sports stadium was renamed after the late Vice president, Alhaji Aliu Mahama in the year 2018. Upon arriving in the city, one will be quick to notice that the roads of the city are occupied with motorcycles with ""mapukas"" being the most patronised. This, however, does not interfere with the steady smooth flow of traffic on the major roads of the city.","https://en.wikipedia.org/wiki/Tamale,_Ghana"
Greece,97,Sparta,http://www.wikidata.org/entity/Q5690,wd:Q5690,36487,city-state in ancient Greece,"Sparta (Doric Greek: Σπάρτα, Spártā; Attic Greek: Σπάρτη, Spártē) was a prominent city-state in Laconia, in ancient Greece. In antiquity, the city-state was known as Lacedaemon (Λακεδαίμων, Lakedaímōn), while the name Sparta referred to its main settlement on the banks of the Eurotas River in Laconia, in south-eastern Peloponnese. Around 650 BC, it rose to become the dominant military land-power in ancient Greece.
Given its military pre-eminence, Sparta was recognized as the leading force of the unified Greek military during the Greco-Persian Wars, in rivalry with the rising naval power of Athens. Sparta was the principal enemy of Athens during the Peloponnesian War (between 431 and 404 BC), from which it emerged victorious after the Battle of Aegospotami. The decisive Battle of Leuctra in 371 BC ended the Spartan hegemony, although the city-state maintained its political independence until the Roman conquest of Greece in 146 BC. After the division of the Roman Empire, Sparta underwent a long period of decline, especially in the Middle Ages, when many of its citizens moved to Mystras. Modern Sparta is the capital of the southern Greek region of Laconia and a center for processing citrus and olives.
Sparta was unique in ancient Greece for its social system and constitution, which were supposedly introduced by the semi-mythical legislator Lycurgus. His laws configured the Spartan society to maximize military proficiency at all costs, focusing all social institutions on military training and physical development. The inhabitants of Sparta were stratified as Spartiates (citizens with full rights), mothakes (free non-Spartiate people descended from Spartans), perioikoi (free non-Spartiates), and helots (state-owned enslaved non-Spartan locals). Spartiate men underwent the rigorous agoge training regimen, and Spartan phalanx brigades were widely considered to be among the best in battle. Spartan women enjoyed considerably more rights than elsewhere in classical antiquity.

Sparta was frequently a subject of fascination in its own day, as well as in Western culture following the revival of classical learning. The admiration of Sparta is known as Laconophilia. Bertrand Russell wrote:Sparta had a double effect on Greek thought: through the reality, and through the myth.... The reality enabled the Spartans to defeat Athens in war; the myth influenced Plato's political theory, and that of countless subsequent writers.... [The] ideals that it favors had a great part in framing the doctrines of Rousseau, Nietzsche, and National Socialism.",https://en.wikipedia.org/wiki/Sparta
Grenada,20,Gouyave,http://www.wikidata.org/entity/Q375507,wd:Q375507,9095438,city,"Gouyave is the capital and largest town in the parish of St John, Grenada. It is located on the west coast of the Grenada.

",https://en.wikipedia.org/wiki/Gouyave
Guatemala,58,Quetzaltenango,http://www.wikidata.org/entity/Q334577,wd:Q334577,154547,"capital of Quetzaltenango Departmentsi, Guatemala","Quetzaltenango (Spanish pronunciation: [ketsalteˈnaŋɡo], also known by its Maya name Xelajú [ʃelaˈχu] or Xela [ˈʃela]), is both the capital of Quetzaltenango Department and the municipal seat of Quetzaltenango municipality in Guatemala.
The city is located in a mountain valley at an elevation of 2,330 meters (7,640 feet) above sea level at its lowest part. It may reach above 2,400 m (7,900 ft) within the city.
The Municipality of Quetzaltenango consists of an area of 122 km2 (47 sq mi). Municipalities abutting the municipality of Quetzaltenango include Salcajá, Cantel, Almolonga, Zunil, El Palmar, Concepción Chiquirichapa, San Mateo, La Esperanza, and Olintepeque in Quetzaltenango department and San Andrés Xecul in Totonicapán department.

",https://en.wikipedia.org/wiki/Quetzaltenango
Guinea,28,Guéckédougou,http://www.wikidata.org/entity/Q740687,wd:Q740687,30862937,town in southern Guinea,"Guéckédou or Guékédou is a town in southern Guinea near the Sierra Leone and Liberian borders. It had a population of 79,140 in 1996 (census) but has grown massively since the civil wars and, as of 2008, it is  estimated to be 221,715. It was a centre of fighting during the Second Liberian Civil War and the Sierra Leone Civil War in 2000 and 2001.

The city is renowned for its large weekly market, which attracts traders from across Southern Guinea, Sierra Leone, Liberia and Côte d'Ivoire.
On February 12, 2007, the town's police station was ransacked amidst the resumption of protests and strikes against President Lansana Conté [1]
As of June 11, 2014, volunteers organized by Guéckédou's Red Cross have been working in sanitation, disinfection, and monitoring efforts to help contain the 2014 West Africa Ebola outbreak. Some reported they were ""encountering resistance in some villages such as Bafassa, Wassaya and Tolebengo in Guéckédou Prefecture, where rumours help fuel the flames of fear ... A main focus of the interventions involves deploying volunteers to communities to raise awareness on how to prevent the spread of the disease and, in the process, address the fear and stigma gripping many communities."" The World Health Organization estimated cumulative totals of 227 cases and 173 deaths occurred in Guéckédou as of June 22, 2014. 11 patients were in Ebola Virus Disease (EVD) Treatment Centres in Guéckédou as of that date, and 527 contacts were being followed up on as part of a mandatory 21-day observation period.",https://en.wikipedia.org/wiki/Gu%C3%A9ck%C3%A9dou
Guinea-Bissau,28,Cacheu,http://www.wikidata.org/entity/Q1002807,wd:Q1002807,1537683,city,"Cacheu is a town in northwestern Guinea-Bissau, lying on the Cacheu River. Its population was estimated to be 9,849 as of 2008.",https://en.wikipedia.org/wiki/Cacheu
Guyana,26,New Amsterdam,http://www.wikidata.org/entity/Q923811,wd:Q923811,1086542,city in Guyana,"New Amsterdam (Dutch: Nieuw Amsterdam) is the regional capital of East Berbice-Corentyne, Guyana and one of the country's largest towns. It is 100 kilometres (62 mi) from the capital, Georgetown and located on the eastern bank of the Berbice River, 6 km (4 mi) upriver from its mouth at the Atlantic Ocean, and immediately south of the Canje River. New Amsterdam's population is 17,329 inhabitants as of 2012.","https://en.wikipedia.org/wiki/New_Amsterdam,_Guyana"
Haiti,37,Gonaïves,http://www.wikidata.org/entity/Q852550,wd:Q852550,470814,city,"Gonaïves (French: [ɡɔnaiv]; Haitian Creole: Gonayiv, pronounced [ɡonajiv]) is a commune in northern Haiti, and the capital of the Artibonite department of Haiti. It has a population of about 300,000 people, but current statistics are unclear, as there has been no census since 2003.

",https://en.wikipedia.org/wiki/Gona%C3%AFves
Honduras,45,La Ceiba,http://www.wikidata.org/entity/Q916536,wd:Q916536,948172,port city on the northern coast of Honduras in Central America,"La Ceiba (Spanish pronunciation: [la ˈsejβa]) is a municipality, the capital of the Honduran department of Atlántida and a port city on the northern coast of Honduras in Central America. It is located on the southern edge of the Caribbean, forming part of the south eastern boundary of the Gulf of Honduras. With an estimated population of 199,080 living in approximately 170 residential areas (called colonias or barrios), it is the fourth most populous and third most important city in the country.
La Ceiba was officially founded on 23 August 1877. The city was named after a giant ceiba tree that grew near the old dock. The city has been officially proclaimed the ""Eco-Tourism Capital of Honduras,"" as well as the ""Entertainment Capital of Honduras"". Every year, on the third or fourth Saturday of May, the city holds its famous carnival to commemorate Isidore the Laborer (Spanish San Isidro Labrador). During this time, the city is host to approximately 500,000 tourists.",https://en.wikipedia.org/wiki/La_Ceiba
Hungary,104,Szeged,http://www.wikidata.org/entity/Q81581,wd:Q81581,397272,the third largest city of Hungary,"Szeged ( SEG-ed, Hungarian: [ˈsɛɡɛd] (listen); see also other alternative names) is the third largest city of Hungary, the largest city and regional centre of the Southern Great Plain and the county seat of Csongrád-Csanád county. The University of Szeged is one of the most distinguished universities in Hungary.
The Szeged Open Air (Theatre) Festival (first held in 1931) is one of the main attractions, held every summer and celebrated as the Day of the City on 21 May.",https://en.wikipedia.org/wiki/Szeged
Iceland,80,Hafnarfjörður,http://www.wikidata.org/entity/Q103725,wd:Q103725,442299,town in Iceland,"Hafnarfjörður (Icelandic pronunciation: ​[ˈhapnarˌfjœrðʏr̥]), officially Hafnarfjarðarkaupstaður, is a port town and municipality in Iceland, located about 10 km (6 mi) south of Reykjavík. The municipality consists of two non-contiguous areas in the Capital Region, on the southwest coast of the country. At about 30,000 inhabitants, Hafnarfjörður is the third-most populous city in Iceland after Reykjavík and Kópavogur. It has established local industry and a variety of urban activities, with annual festival events.",https://en.wikipedia.org/wiki/Hafnarfj%C3%B6r%C3%B0ur
India,185,Delhi,http://www.wikidata.org/entity/Q1353,wd:Q1353,37756,Indian metropolis and union territory that includes New Delhi,"Delhi (; Hindi pronunciation: [ˈdɪlːiː] Dillī; Punjabi pronunciation: [ˈdɪlːiː] Dillī; Urdu pronunciation: [ˈdɛɦliː] Dêhlī), officially the National Capital Territory (NCT) of Delhi, is a city and a union territory of India containing New Delhi, the capital of India. Straddling the Yamuna river, primarily its western or right bank, Delhi shares borders with the state of Uttar Pradesh in the east and with the state of Haryana in the remaining directions. The NCT covers an area of 1,484 square kilometres (573 sq mi). According to the 2011 census, Delhi's city proper population was over 11 million, while the NCT's population was about 16.8 million. Delhi's urban agglomeration, which includes the satellite cities of Ghaziabad, Faridabad, Gurgaon and Noida in an area known as the National Capital Region (NCR), has an estimated population of over 28 million, making it the largest metropolitan area in India and the second-largest in the world (after Tokyo).The topography of the medieval fort Purana Qila on the banks of the river Yamuna matches the literary description of the citadel Indraprastha in the Sanskrit epic Mahabharata; however, excavations in the area have revealed no signs of an ancient built environment. From the early 13th-century until the mid-19th century, Delhi was the capital of two major empires, the Delhi sultanate and the Mughal Empire, which covered large parts of South Asia. All three UNESCO World Heritage Sites in the city, the Qutub Minar, Humayun's Tomb, and the Red Fort belong to this period. Delhi was the early centre of Sufism and Qawwali music.  The names of Nizamuddin Auliya and Amir Khusrau are prominently associated with it. The Khariboli dialect of Delhi was part of a linguistic development that gave rise to the literature of the Urdu language and then of Modern Standard Hindi. Major Urdu poets from Delhi are Mir Taqi Mir, and Mirza Ghalib. Delhi was a major centre of the Indian Rebellion of 1857. In 1911, New Delhi, a southern region within Delhi, became the capital of the British Indian Empire.  During the Partition of India in 1947, Delhi was transformed from a Mughal city to a Punjabi one, losing two-thirds of its Muslims residents, in part to the pressure brought to bear by arriving Hindu refugees from western Punjab. After independence in 1947, New Delhi continued as the capital of the Dominion of India, and after 1950 of the Republic of India.  
Delhi is home to the second highest number of billionaires and millionaires of any city in India. Delhi ranks fifth among the Indian states and union territories in human development index. Delhi has the second-highest GDP per capita in India (after Goa). Although a union territory, the political administration of the NCT of Delhi today more closely resembles that of a state of India, with its own legislature, high court and an executive council of ministers headed by a Chief Minister. New Delhi is jointly administered by the federal government of India and the local government of Delhi, and serves as the capital of the nation as well as the NCT of Delhi. Delhi is also the centre of the National Capital Region, which is a 'interstate regional planning' area created in  1985.
Delhi hosted the inaugural 1951 Asian Games, 1982 Asian Games, 1983 NAM Summit, 2010 Men's Hockey World Cup, 2010 Commonwealth Games, 2012 BRICS Summit and was one of the major host cities of the 2011 Cricket World Cup.

",https://en.wikipedia.org/wiki/Delhi
