,country,number,item,item_id,shortform,pageid,wikidata_description,wikipedia_summary,wikipedia_url
711,Moldova,54,Anton Rubinstein,http://www.wikidata.org/entity/Q87567,wd:Q87567,152755,"Russian pianist, composer and conductor","Anton Grigoryevich Rubinstein (Russian: Антон Григорьевич Рубинштейн, tr. Anton Grigor'evič Rubinštejn; 28 November [O.S. 16 November] 1829 – 20 November [O.S. 8 November] 1894) was a Russian pianist, composer and conductor who became a pivotal figure in Russian culture when he founded the Saint Petersburg Conservatory. He was the elder brother of Nikolai Rubinstein, who founded the Moscow Conservatory.
As a pianist, Rubinstein ranks among the great 19th-century keyboard virtuosos. He became most famous for his series of historical recitals—seven enormous, consecutive concerts covering the history of piano music. Rubinstein played this series throughout Russia and Eastern Europe and in the United States when he toured there.
Although best remembered as a pianist and educator (most notably in the latter as the composition teacher of Tchaikovsky), Rubinstein was also a prolific composer throughout much of his life. He wrote 20 operas, the best known of which is The Demon. He composed many other works, including five piano concertos, six symphonies and many solo piano works along with a substantial output of works for chamber ensemble.",https://en.wikipedia.org/wiki/Anton_Rubinstein
712,Monaco,61,Eleanor of Aquitaine,http://www.wikidata.org/entity/Q178525,wd:Q178525,9962,Queen consort of France; Queen consort of England; suo jure Duchess of Aquitaine; patroness,"Eleanor of Aquitaine (c. 1122 – 1 April 1204; French: Aliénor d'Aquitaine, pronounced [alienɔʀ dakitɛn]) was Queen of France from 1137 to 1152 as the wife of King Louis VII, Queen of England from 1154 to 1189 as the wife of King Henry II, and Duchess of Aquitaine in her own right from 1137 until her death in 1204. As the heir of the House of Poitiers, rulers in southwestern France, she was one of the wealthiest and most powerful women in western Europe during the High Middle Ages. She was patron of literary figures such as Wace, Benoît de Sainte-Maure, and Bernart de Ventadorn. She was also known to have led armies several times in her life and was a key leading figure of the unsuccessful Second Crusade.
Eleanor was the daughter of William X, Duke of Aquitaine. She became duchess upon her father's death in April 1137, and three months later she married Louis, son of her guardian King Louis VI of France. A few weeks later, Prince Louis became the French king. They had two daughters, Marie and Alix. As queen of France, Eleanor participated in the unsuccessful Second Crusade. Soon afterwards, she sought an annulment of her marriage, but her request was rejected by Pope Eugene III. Eventually, Louis agreed to an annulment, as 15 years of marriage had not produced a son. The marriage was annulled on 21 March 1152 on the grounds of consanguinity within the fourth degree. Their daughters were declared legitimate, custody was awarded to Louis, and Eleanor's lands were restored to her.
As soon as the annulment was granted, Eleanor became engaged to her third cousin Henry, Duke of Normandy. The couple married on Whitsun, 18 May 1152. Henry and Eleanor became king and queen of England in 1154. They had five sons and three daughters. However, Henry and Eleanor eventually became estranged. Henry imprisoned her in 1173 for supporting the revolt of their eldest son, Henry, against him. She was not released until 6 July 1189, when her husband died and their third son, Richard I, ascended the throne. As queen dowager, Eleanor acted as regent while Richard went on the Third Crusade. She lived well into the reign of her youngest son, John.",https://en.wikipedia.org/wiki/Eleanor_of_Aquitaine
713,Mongolia,182,Genghis Khan,http://www.wikidata.org/entity/Q720,wd:Q720,17414699,founder and first khan of the Mongol Empire,"Genghis Khan (c. 1158–1162 – August 18, 1227), born Temüjin, was the founder and first Great Khan (Emperor) of the Mongol Empire, which became the largest contiguous empire in history after his death. He came to power by uniting many of the nomadic tribes of Northeast Asia, and, after being proclaimed the universal ruler of the Mongols, or Genghis Khan, he launched the Mongol invasions, which ultimately conquered most of Eurasia, reaching as far west as Poland and as far south as Egypt. His major campaigns include those against the Qara Khitai, Khwarezmia and the Western Xia and Jin dynasties, and his generals conducted further raids into medieval Georgia, the Kievan Rus', and Volga Bulgaria.
Genghis Khan and his empire have a fearsome reputation in local histories. Many medieval chroniclers and modern historians describe Genghis Khan's conquests as wholesale destruction on an unprecedented scale, causing great demographic changes and a drastic decline of population as a result of mass exterminations and famine. A conservative estimate amounts to about four million civilians (whereas other figures range from forty to sixty million) who died as a consequence of Genghis Khan's military campaigns. In contrast, Buddhist Uyghurs of the kingdom of Qocho, who willingly left the Qara Khitai empire to become Mongol vassals, viewed him as a liberator. Genghis Khan was also portrayed positively by early Renaissance sources out of respect for the great spread of culture, technology and ideas under the Mongol Empire. By the end of the Great Khan's life, the Mongol Empire occupied a substantial portion of Central Asia and China. Due to his exceptional military successes, Genghis Khan is often considered to be one of the greatest conquerors of all time.Beyond his military accomplishments, Genghis Khan also advanced the Mongol Empire in other ways. He decreed the adoption of the Uyghur script as the Mongol Empire's writing system. He also practised meritocracy and encouraged religious tolerance in the Mongol Empire, unifying the nomadic tribes of Northeast Asia. Present-day Mongolians regard him as the founding father of Mongolia. He is also credited with bringing the Silk Road under one cohesive political environment. This brought relatively easy communication and trade between Northeast Asia, Muslim Southwest Asia, and Christian Europe, expanding the cultural horizons of all three areas.",https://en.wikipedia.org/wiki/Genghis_Khan
716,Montenegro,45,Nicholas I of Montenegro,http://www.wikidata.org/entity/Q283255,wd:Q283255,817515,King of Montenegro,"Nikola I Petrović-Njegoš (Serbian Cyrillic: Никола I Петровић-Његош; 7 October [O.S. 25 September] 1841 – 1 March 1921) was the ruler of Montenegro from 1860 to 1918, reigning as prince from 1860 to 1910 and as the country's first and only king from 1910 to 1918.

",https://en.wikipedia.org/wiki/Nicholas_I_of_Montenegro
734,Morocco,139,Ibn Battuta,http://www.wikidata.org/entity/Q7331,wd:Q7331,15229,14th century Muslim Moroccan scholar and explorer,"Abu Abdullah Muhammad ibn Battutah (; 24 February 1304 – 1368/1369), commonly known as Ibn Battuta, was an Arab-Berber Maghrebi scholar and explorer who travelled extensively in the lands of Afro-Eurasia, largely in the lands of Dar al-Islam, travelling more than any other explorer in pre-modern history, totalling around 117,000 km (73,000 mi), surpassing Zheng He with about 50,000 km (31,000 mi) and Marco Polo with 24,000 km (15,000 mi). Over a period of thirty years, Ibn Battuta visited most of southern Eurasia, including Central Asia, Southeast Asia, South Asia, China, and the Iberian Peninsula. Near the end of his life, he dictated an account of his journeys, titled A Gift to Those Who Contemplate the Wonders of Cities and the Marvels of Travelling, but commonly known as The Rihla.

",https://en.wikipedia.org/wiki/Ibn_Battuta
735,Mozambique,11,Mdungazwe Nxumalo,http://www.wikidata.org/entity/Q1554673,wd:Q1554673,2460284,king of the Gaza Empire,"Ngungunyane, also known as Mdungazwe Ngungunyane Nxumalo, N'gungunhana, or Gungunhana Reinaldo Frederico Gungunhana, (c. 1850 – 23 December 1906) was a tribal king and vassal of the Portuguese Empire, who rebelled, was defeated by General Joaquim Mouzinho de Albuquerque and lived out the rest of his life in exile, first in Lisbon, but later on the island of Terceira, in the Azores.
Gungunhana was the last dynastic emperor of the Empire of Gaza, a territory now part of Mozambique. Nicknamed the Lion of Gaza, he reigned from around 1884 to 28 December 1895, the day he was imprisoned by Joaquim Mouzinho de Albuquerque in the fortified village of Chaimite. Because he was already known to the European press, the Portuguese colonial administration decided to exile him, rather than send him to face a firing squad, as would normally be the case. He was transported to Lisbon, accompanied by his son Godide and other dignitaries. After a brief stay at the Fort of Monsanto, he was transferred to the Azores, where he would die eleven years later.",https://en.wikipedia.org/wiki/Gungunhana
736,Myanmar,48,Saki,http://www.wikidata.org/entity/Q311526,wd:Q311526,28810,British writer,"Hector Hugh Munro  (18 December 1870 – 14 November 1916), better known by the pen name Saki and also frequently as H. H. Munro, was a British writer whose witty, mischievous and sometimes macabre stories satirize Edwardian society and culture. He is considered by English teachers and scholars as a master of the short story, and often compared to O. Henry and Dorothy Parker. Influenced by Oscar Wilde, Lewis Carroll and Rudyard Kipling, he himself influenced A. A. Milne, Noël Coward and P. G. Wodehouse.Besides his short stories (which were first published in newspapers, as was customary at the time, and then collected into several volumes), he wrote a full-length play, The Watched Pot, in collaboration with Charles Maude; two one-act plays; a historical study, The Rise of the Russian Empire (the only book published under his own name); a short novel, The Unbearable Bassington; the episodic The Westminster Alice (a parliamentary parody of Alice in Wonderland); and When William Came, subtitled A Story of London Under the Hohenzollerns, a fantasy about a future German invasion and occupation of Britain.",https://en.wikipedia.org/wiki/Saki
754,Namibia,9,Jonker Afrikaner,http://www.wikidata.org/entity/Q464420,wd:Q464420,25714320,Namibian politician (1785-1861),"Jonker Afrikaner (c. 1785, Roode Zand near Tulbagh, South Africa – 18 August 1861, Okahandja, ) was the fourth Captain of the Orlam in South West Africa, succeeding his father, Jager Afrikaner, in 1823. Soon after becoming Kaptein, he left his father's settlement at Blydeverwacht with three brothers and some 300 followers and relocated to the area that is today central Namibia. From 1825 onwards he and his council played a dominant political role in Damaraland and Namaland, creating a de facto state.Around 1840, he established a settlement at Windhoek where he built a church for a congregation of between 500 and 600 in the area of the present-day Klein Windhoek suburb. He is further known for his road building activities in central and southern Namibia, particularly the one over the Auas Mountains to the south and the northern Bay Road from Windhoek to Walvis Bay.Missionary Hugo Hahn estimated in 1852 that the formation Jonker Afrikaner ruled over consisted of 1500 ethnic Oorlams, 2000 Hereros, and 2000 Damaras.He is the father of Christian Afrikaner who succeeded him as chief of the Orlams in 1861, and Jan Jonker Afrikaner who succeeded Christian in 1863.",https://en.wikipedia.org/wiki/Jonker_Afrikaner
765,Nauru,14,Aweida,http://www.wikidata.org/entity/Q789621,wd:Q789621,416710,King of Nauru,King Aweida (1850–1921) was a King and Head Chief of Nauru.,https://en.wikipedia.org/wiki/Aweida
766,Nepal,241,Gautama Buddha,http://www.wikidata.org/entity/Q9441,wd:Q9441,3395,"Indian philosopher, reformer and founder of Buddhism","Gautama Buddha, popularly known as the Buddha (also known as Siddhattha Gotama or Siddhārtha Gautama or Shakyamuni), was an ascetic, a religious leader and teacher who lived in ancient India (c. 6th to 5th century BCE or c. 5th to 4th century BCE). He is regarded as the founder of the world religion of Buddhism, and revered by Buddhists as an enlightened being, who rediscovered an ancient path to freedom from ignorance, craving and the cycle of rebirth and suffering. He taught for around 45 years and built a large following, both monastic and lay. His teaching is based on his insight into the arising of suffering or dissatisfaction and its ending—the state called Nirvana (lit. vanishing or extinguishing).
The Buddha was born into an aristocratic family in the Shakya clan, but eventually renounced lay life. According to Buddhist tradition, after several years of mendicancy, meditation, and asceticism, he awakened to understand the workings of the cycle of rebirth and how it can be escaped. The Buddha then traveled throughout the Gangetic plain teaching and building a religious community. The Buddha taught a middle way between sensual indulgence and the severe asceticism found in the Indian śramaṇa movement. He taught a training of the mind that included ethical training, self-restraint, and meditative practices such as jhana and mindfulness. The Buddha also critiqued the practices of Brahmin priests, such as animal sacrifice and the caste system.A couple of centuries after his death he came to be known by the title Buddha, which means ""Awakened One"" or ""Enlightened One"". Gautama's teachings were compiled by the Buddhist community in the Vinaya, his codes for monastic practice, and the Suttas, texts based on his discourses. These were passed down in Middle Indo-Aryan dialects through an oral tradition. Later generations composed additional texts, such as systematic treatises known as Abhidharma, biographies of the Buddha, collections of stories about the Buddha's past lives known as Jataka tales, and additional discourses, i.e. the Mahayana sutras. Due to his influence on Indian religions, in Vaishnavism he came to be regarded as the 9th avatar of Vishnu.",https://en.wikipedia.org/wiki/Gautama_Buddha
767,Netherlands,238,Vincent van Gogh,http://www.wikidata.org/entity/Q5582,wd:Q5582,32603,Dutch post-impressionist painter (1853–1890),"Vincent Willem van Gogh (Dutch: [ˈvɪnsənt ˈʋɪləɱ vɑŋ ˈɣɔx] (listen); 30 March 1853 – 29 July 1890) was a Dutch Post-Impressionist painter who posthumously became one of the most famous and influential figures in Western art history. In a decade, he created about 2,100 artworks, including around 860 oil paintings, most of which date from the last two years of his life. They include landscapes, still lifes, portraits, and self-portraits, and are characterised by bold colours and dramatic, impulsive and expressive brushwork that contributed to the foundations of modern art. Not commercially successful, he struggled with severe depression and poverty, eventually leading to his suicide at age thirty-seven.
Born into an upper-middle-class family, Van Gogh drew as a child and was serious, quiet, and thoughtful. As a young man, he worked as an art dealer, often traveling, but became depressed after he was transferred to London. He turned to religion and spent time as a Protestant missionary in southern Belgium. He drifted in ill health and solitude before taking up painting in 1881, having moved back home with his parents. His younger brother Theo supported him financially; the two kept a long correspondence by letter. His early works, mostly still lifes and depictions of peasant labourers, contain few signs of the vivid colour that distinguished his later work. In 1886, he moved to Paris, where he met members of the avant-garde, including Émile Bernard and Paul Gauguin, who were reacting against the Impressionist sensibility. As his work developed he created a new approach to still lifes and local landscapes. His paintings grew brighter as he developed a style that became fully realised during his stay in Arles in the South of France in 1888. During this period he broadened his subject matter to include series of olive trees, wheat fields and sunflowers.
Van Gogh suffered from psychotic episodes and delusions and though he worried about his mental stability, he often neglected his physical health, did not eat properly and drank heavily. His friendship with Gauguin ended after a confrontation with a razor when, in a rage, he severed part of his own left ear. He spent time in psychiatric hospitals, including a period at Saint-Rémy. After he discharged himself and moved to the Auberge Ravoux in Auvers-sur-Oise near Paris, he came under the care of the homeopathic doctor Paul Gachet. His depression persisted, and on 27 July 1890, Van Gogh is believed to have shot himself in the chest with a revolver, dying from his injuries two days later.
Van Gogh was commercially unsuccessful during his lifetime, and he was considered a madman and a failure. As he became famous only after his suicide, he came to be seen as a misunderstood genius in the public imagination. His reputation grew in the early 20th century as elements of his style came to be incorporated by the Fauves and German Expressionists. He attained widespread critical and commercial success over the ensuing decades, and is remembered as an important but tragic painter whose troubled personality typifies the romantic ideal of the tortured artist. Today, Van Gogh's works are among the world's most expensive paintings to have ever sold, and his legacy is honoured by a museum in his name, the Van Gogh Museum in Amsterdam, which holds the world's largest collection of his paintings and drawings.",https://en.wikipedia.org/wiki/Vincent_van_Gogh
787,New Zealand,24,Anthony Wilding,http://www.wikidata.org/entity/Q505788,wd:Q505788,761481,New Zealand tennis player (1883-1915),"Anthony Frederick Wilding (31 October 1883 – 9 May 1915), also known as Tony Wilding, was a New Zealand world No. 1 tennis player and soldier who was killed in action during World War I. Considered the world's first tennis superstar, Wilding was the son of wealthy English immigrants to Christchurch, Canterbury, New Zealand and enjoyed the use of private tennis courts at their home. He obtained a legal education at Trinity College, Cambridge and briefly joined his father's law firm. Wilding was a first-class cricketer and a keen motorcycle enthusiast. His tennis career started with him winning the Canterbury Championships aged 17. He developed into a leading tennis player in the world during 1909–1914 and is considered to be a former world No. 1. He won 11 Grand Slam tournament titles, six in singles and five in doubles, and is the first and to date only player from New Zealand to have won a Grand Slam singles title. In addition to Wimbledon, he also won three other ILTF World Championships (period 1912–1923): In singles, two World Hard Court Championships (WHCC) (1913–14) and one World Covered Court Championships (WCCC) (1913). With his eleven Grand Slam tournaments, two WHCC and one WCCC titles, he has a total of fourteen Major tournament titles (nine singles, five doubles). His sweep of the three ILTF World Championships in 1913 was accomplished on three different surfaces (grass, clay and wood) being the first time this has been achieved in Major tournaments.Wilding won the Davis Cup four times playing for Australasia, and won a bronze medal at the indoor singles tennis event of the 1912 Olympics, which made him the first and to date only singles player from New Zealand to win an Olympic medal in tennis in the Summer Olympics and the only New Zealand player to win a medal in any tennis event until Marcus Daniell and Michael Venus won the bronze medal in the men's doubles competition at the 2020 Summer Olympics in Tokyo in July, 2021. He still holds several all time singles tennis records, namely 23 titles won in a single season (1906) and 114 career outdoor titles (shared with Rod Laver).  In his ranking list of greatest tennis players compiled in 1950, Norman Brookes, winner of three Majors and president of the Lawn Tennis Association of Australia, put Wilding in fourth place. Shortly after the outbreak of World War I he enlisted and was killed on 9 May 1915 during the Battle of Aubers Ridge at Neuve-Chapelle, France. In 1978 Wilding was inducted into the International Tennis Hall of Fame.",https://en.wikipedia.org/wiki/Anthony_Wilding
805,Nicaragua,75,Rubén Darío,http://www.wikidata.org/entity/Q173767,wd:Q173767,467504,"Nicaraguan poet, journalist, writer, and diplomatic","Félix Rubén García Sarmiento (January 18, 1867 – February 6, 1916), known as Rubén Darío (US:  dah-REE-oh, Spanish: [ruˈβen daˈɾi.o]), was a Nicaraguan poet who initiated the Spanish-American literary movement known as modernismo (modernism) that flourished at the end of the 19th century. Darío had a great and lasting influence on 20th-century Spanish literature and journalism. He has been praised as the ""Prince of Castilian Letters"" and undisputed father of the modernismo literary movement.",https://en.wikipedia.org/wiki/Rub%C3%A9n_Dar%C3%ADo
806,Niger,34,Yusuf ibn Tashfin,http://www.wikidata.org/entity/Q369981,wd:Q369981,1853388,The leader of Almoravid empire from 1061 to 1106,"Yusuf ibn Tashfin, also Tashafin, Teshufin, (Arabic: يوسف بن تاشفين ناصر الدين بن تالاكاكين الصنهاجي, romanized: Yūsuf ibn Tāshfīn Naṣr al-Dīn ibn Tālākakīn al-Ṣanhājī; reigned c. 1061 – 1106) was leader of the Berber Almoravid empire. He co-founded the city of Marrakesh and led the Muslim forces in the Battle of Sagrajas. Ibn Tashfin came to al-Andalus from Africa to help the Muslims fight against Alfonso VI, eventually achieving victory and promoting an Islamic system in the region. In 1061 he took the title “amir al-Mu'minin” recognising the suzerainty of the Abbasid Caliphate whom he became a vassal of. He was married to Zaynab an-Nafzawiyyah, whom he reportedly trusted politically.

",https://en.wikipedia.org/wiki/Yusuf_ibn_Tashfin
809,Nigeria,26,Antoine Gombaud,http://www.wikidata.org/entity/Q470566,wd:Q470566,5286361,French writer and mathematician,"Antoine Gombaud, Chevalier de Méré (1607 – 29 December 1684) was a French writer, born in Poitou. Although he was not a nobleman, he adopted the title Chevalier (Knight) for the character in his dialogues who represented his own views (Chevalier de Méré because he was educated at Méré). Later his friends began calling him by that name.",https://en.wikipedia.org/wiki/Antoine_Gombaud
813,North Korea,167,Rosa Luxemburg,http://www.wikidata.org/entity/Q7231,wd:Q7231,173758,"Polish Marxist theorist, socialist philosopher, and revolutionary, editor (1871–1919)","Rosa Luxemburg (Polish: [ˈruʐa ˈluksɛmburk] (listen); German: [ˈʁoːza ˈlʊksəmbʊʁk] (listen); Polish: Róża Luksemburg; also Rozalia Luksenburg; 5 March 1871 – 15 January 1919) was a Polish and naturalised-German revolutionary socialist, Marxist philosopher and anti-war activist. Successively, she was a member of the Proletariat party, the Social Democracy of the Kingdom of Poland and Lithuania (SDKPiL), the Social Democratic Party of Germany (SPD), the Independent Social Democratic Party (USPD), the Spartacus League (Spartakusbund), and the Communist Party of Germany (KPD). Born and raised in an assimilated Jewish family in Poland, she became a German citizen in 1897.
After the SPD supported German involvement in World War I in 1915, Luxemburg and Karl Liebknecht co-founded the anti-war Spartacus League (Spartakusbund) which eventually became the KPD. During the November Revolution, she co-founded the newspaper Die Rote Fahne (The Red Flag), the central organ of the Spartacist movement. Luxemburg considered the Spartacist uprising of January 1919 a blunder, but supported the attempted overthrow of the government and rejected any attempt at a negotiated solution. Friedrich Ebert's majority SPD government crushed the revolt and the Spartakusbund by sending in the Freikorps, government-sponsored paramilitary groups consisting mostly of World War I veterans. Freikorps troops captured and summarily executed Luxemburg and Liebknecht during the rebellion.
Due to her pointed criticism of both the Leninist and the more moderate social democratic schools of socialism, Luxemburg has had a somewhat ambivalent reception among scholars and theorists of the political left. Nonetheless, Luxemburg and Liebknecht were extensively idolized as communist martyrs by the East German communist government. The German Federal Office for the Protection of the Constitution asserts that idolization of Luxemburg and Liebknecht is an important tradition of the German far-left. Despite her own Polish nationality and strong ties to Polish culture, opposition from the PPS due to her stance against the creation of a bourgeois Polish state and later criticism from Stalinists have made her a controversial historical figure in Poland's present-day political discourse.",https://en.wikipedia.org/wiki/Rosa_Luxemburg
814,North Macedonia,106,Justinian I,http://www.wikidata.org/entity/Q41866,wd:Q41866,16209,Eastern Roman Emperor who ruled from 527 to 565 (482-565),"Justinian I (; Latin: Flavius Petrus Sabbatius Iustinianus; Greek: Ἰουστινιανός Ioustinianos; 482 – 14 November 565), also known as Justinian the Great, was the Byzantine emperor from 527 to 565.
His reign is marked by the ambitious but only partly realized renovatio imperii, or ""restoration of the Empire"". This ambition was expressed by the partial recovery of the territories of the defunct Western Roman Empire. His general, Belisarius, swiftly conquered the Vandal Kingdom in North Africa. Subsequently, Belisarius, Narses, and other generals conquered the Ostrogothic kingdom, restoring Dalmatia, Sicily, Italy, and Rome to the empire after more than half a century of rule by the Ostrogoths. The praetorian prefect Liberius reclaimed the south of the Iberian peninsula, establishing the province of Spania. These campaigns re-established Roman control over the western Mediterranean, increasing the Empire's annual revenue by over a million solidi. During his reign, Justinian also subdued the Tzani, a people on the east coast of the Black Sea that had never been under Roman rule before. He engaged the Sasanian Empire in the east during Kavad I's reign, and later again during Khosrow I's; this second conflict was partially initiated due to his ambitions in the west.
A still more resonant aspect of his legacy was the uniform rewriting of Roman law, the Corpus Juris Civilis, which is still the basis of civil law in many modern states. His reign also marked a blossoming of Byzantine culture, and his building program yielded works such as the Hagia Sophia. He is called ""Saint Justinian the Emperor"" in the Eastern Orthodox Church. Because of his restoration activities, Justinian has sometimes been known as the ""Last Roman"" in mid-20th century historiography.",https://en.wikipedia.org/wiki/Justinian_I
816,Norway,161,Henrik Ibsen,http://www.wikidata.org/entity/Q36661,wd:Q36661,14236,"Norwegian playwright, theatre director, and poet (1828–1906)","Henrik Johan Ibsen (; Norwegian: [ˈhɛ̀nrɪk ˈɪ̀psn̩]; 20 March 1828 – 23 May 1906) was a Norwegian playwright and theatre director. As one of the founders of modernism in theatre, Ibsen is often referred to as ""the father of realism"" and one of the most influential playwrights of his time. His major works include Brand, Peer Gynt, An Enemy of the People, Emperor and Galilean, A Doll's House, Hedda Gabler, Ghosts, The Wild Duck, When We Dead Awaken, Rosmersholm, and The Master Builder. Ibsen is the most frequently performed dramatist in the world after Shakespeare, and A Doll's House was the world's most performed play in 2006.Ibsen's early poetic and cinematic play Peer Gynt has strong surreal elements. After Peer Gynt Ibsen abandoned verse and wrote in realistic prose. Several of his later dramas were considered scandalous to many of his era, when European theatre was expected to model strict morals of family life and propriety. Ibsen's later work examined the realities that lay behind the façades, revealing much that was disquieting to a number of his contemporaries. He had a critical eye and conducted a free inquiry into the conditions of life and issues of morality. In many critics' estimates The Wild Duck and Rosmersholm are ""vying with each other as rivals for the top place among Ibsen's works""; Ibsen himself regarded Emperor and Galilean as his masterpiece.Ibsen is often ranked as one of the most distinguished playwrights in the European tradition, and is widely regarded as the foremost playwright of the nineteenth century. He influenced other playwrights and novelists such as George Bernard Shaw, Oscar Wilde, Arthur Miller, Marguerite Yourcenar, James Joyce, Eugene O'Neill, and Miroslav Krleža. Ibsen was nominated for the Nobel Prize in Literature in 1902, 1903, and 1904.Ibsen wrote his plays in Danish (the common written language of Denmark and Norway during his lifetime) and they were published by the Danish publisher Gyldendal. Although most of his plays are set in Norway—often in places reminiscent of Skien, the port town where he grew up—Ibsen lived for 27 years in Italy and Germany, and rarely visited Norway during his most productive years. Ibsen's dramas were informed by his own background in the merchant elite of Skien, and he often modelled or named characters after family members. He was the father of Prime Minister Sigurd Ibsen. Ibsen's dramas had a strong influence upon contemporary culture.",https://en.wikipedia.org/wiki/Henrik_Ibsen
828,Oman,32,Zayd ibn Harithah,http://www.wikidata.org/entity/Q34418,wd:Q34418,2186845,Sahabah,"Zayd ibn Harithah (Arabic: زَيْد ٱبْن حَارِثَة, Zayd ibn Ḥārithah) (c. 581–629 CE), was an early Muslim, sahabah and the adopted son (before adoption was prohibited) of the Islamic prophet, Muhammad.
He is commonly regarded as the fourth person to have accepted Islam, after Muhammad's wife Khadija, Muhammad's cousin Ali, and Muhammad's close companion Abu Bakr, Zayd was a slave in Khadija's household for several years, but Muhammad later freed and legally adopted Zayd as his own son.
Zayd was a commander in the early Muslim army and led several early military expeditions during the lifetime of Muhammad. Zayd led his final expedition in September 629 C.E, and set out to raid the Byzantine city of Bosra. However the Muslim army was intercepted by Byzantine forces and Zayd was subsequently killed at the Battle of Mu'tah.
Zayd was therefore married to two prominent women of Muhammad's household, including his cousin Zaynab and his mother's servant Umm Ayman.

",https://en.wikipedia.org/wiki/Zayd_ibn_Harithah
846,Pakistan,149,Akbar,http://www.wikidata.org/entity/Q8597,wd:Q8597,18945005,3rd Mughal Emperor (1542-1605),"Abu'l-Fath Jalal-ud-din Muhammad Akbar (Persian: ابو الفتح جلال الدين محمد اكبر; 25 October 1542 – 27 October 1605), popularly known as Akbar the Great (Persian: اکبر اعظم, romanized: Akbar-i-azam), and also as Akbar I (IPA: [əkbər]), was the third Mughal emperor, who reigned from 1556 to 1605. Akbar succeeded his father, Humayun, under a regent, Bairam Khan, who helped the young emperor expand and consolidate Mughal domains in India.
A strong personality and a successful general, Akbar gradually enlarged the Mughal Empire to include much of the Indian subcontinent. His power and influence, however, extended over the entire subcontinent because of Mughal military, political, cultural, and economic dominance. To unify the vast Mughal state, Akbar established a centralised system of administration throughout his empire and adopted a policy of conciliating conquered rulers through marriage and diplomacy. To preserve peace and order in a religiously and culturally diverse empire, he adopted policies that won him the support of his non-Muslim subjects. Eschewing tribal bonds and Islamic state identity, Akbar strove to unite far-flung lands of his realm through loyalty, expressed through an Indo-Persian culture, to himself as an emperor.
Mughal India developed a strong and stable economy, leading to commercial expansion and greater patronage of culture. Akbar himself was a patron of art and culture. He was fond of literature, and created a library of over 24,000 volumes written in Sanskrit, Urdu, Persian, Greek, Latin, Arabic and Kashmiri, staffed by many scholars, translators, artists, calligraphers, scribes, bookbinders and readers. He did much of the cataloging himself through three main groupings. Akbar also established the library of Fatehpur Sikri exclusively for women, and he decreed that schools for the education of both Muslims and Hindus should be established throughout the realm. He also encouraged bookbinding to become a high art. Holy men of many faiths, poets, architects, and artisans adorned his court from all over the world for study and discussion. Akbar's courts at Delhi, Agra, and Fatehpur Sikri became centres of the arts, letters, and learning. Timurid and Perso-Islamic culture began to merge and blend with indigenous Indian elements, and a distinct Indo-Persian culture emerged characterized by Mughal style arts, painting, and architecture. Disillusioned with orthodox Islam and perhaps hoping to bring about religious unity within his empire, Akbar promulgated Din-i-Ilahi, a syncretic creed derived mainly from Islam and Hinduism as well as some parts of Zoroastrianism and Christianity.
Akbar's reign significantly influenced the course of Indian history. During his rule, the Mughal Empire tripled in size and wealth. He created a powerful military system and instituted effective political and social reforms. By abolishing the sectarian tax on non-Muslims and appointing them to high civil and military posts, he was the first Mughal ruler to win the trust and loyalty of the native subjects. He had Sanskrit literature translated, participated in native festivals, realising that a stable empire depended on the co-operation and good-will of his subjects. Thus, the foundations for a multicultural empire under Mughal rule were laid during his reign. Akbar was succeeded as emperor by his son, Prince Salim, later known as Jahangir.",https://en.wikipedia.org/wiki/Akbar
850,Panama,23,Manuel Amador Guerrero,http://www.wikidata.org/entity/Q558309,wd:Q558309,891738,President of Panama (1833-1909),"Manuel Amador Guerrero (30 June 1833 – 2 May 1909), was the first president of Panama from 20 February 1904 to 1 October 1908. He was a member of the Conservative Party.",https://en.wikipedia.org/wiki/Manuel_Amador_Guerrero
860,Papua New Guinea,3,Howard Walter,http://www.wikidata.org/entity/Q5921201,wd:Q5921201,38544038,American hymn writer (1883-1918),"Howard Arnold Walter (August 19, 1883 – November 1, 1918) was an American Congregationalist minister, author, and hymnwriter.
Born in New Britain, Connecticut on August 19, 1883, Howard Arnold Walter was the son of Henry S. Walter, superintendent of the Stanley Rule & Level Company.  Walter graduated from Princeton University in 1905, and in 1906, he traveled to the Empire of Japan to teach English at Waseda University.  There he wrote his mother a poem on his philosophy of life (""My Creed""), which became the hymn ""I Would Be True"" years after she submitted it to Harper's Magazine.  When Walter returned to the US, he studied at Hartford Seminary, was ordained a Congregationalist minister, and was an assistant minister in Asylum Hill, Connecticut for three years.Walter married Marguerite B. Darlington on November 21, 1910 in a Brooklyn, New York service officiated by James Henry Darlington.  On November 17, 1911, Marion D. Walter was born to the family in Hartford, Connecticut.  In 1913, the family traveled to Lahore in the British Raj to allow Walter to teach and proselyte the Mohammedans there.  Two years later on April 7, 1914, Ruth A. Walter was born in Lahore.Walter died of the Spanish flu in Lahore on November 1, 1918; he was buried there in the Indian Christian Cemetery, plot 211.  His book The Religious Life of India: The Ahmadīya Movement was published posthumously.  On May 29, 1938, Dorothy Walker Bush had ""My Creed"" inscribed in the confirmation Bible of her son and future US president, George H. W. Bush.",https://en.wikipedia.org/wiki/Howard_Walter
