food,foodLabel,country,countryLabel,sitelinks
http://www.wikidata.org/entity/Q5642869,étouffée,http://www.wikidata.org/entity/Q30,United States of America,6
http://www.wikidata.org/entity/Q5360549,Palbochae,http://www.wikidata.org/entity/Q148,People's Republic of China,6
http://www.wikidata.org/entity/Q5684686,Hawawshi,http://www.wikidata.org/entity/Q79,Egypt,6
http://www.wikidata.org/entity/Q5004794,bánh bèo,http://www.wikidata.org/entity/Q881,Vietnam,6
http://www.wikidata.org/entity/Q6863335,Minchee,http://www.wikidata.org/entity/Q148,People's Republic of China,6
http://www.wikidata.org/entity/Q10659978,saffron pancake,http://www.wikidata.org/entity/Q34,Sweden,6
http://www.wikidata.org/entity/Q12287205,mish-mash,http://www.wikidata.org/entity/Q219,Bulgaria,6
http://www.wikidata.org/entity/Q24027629,Halal snack pack,http://www.wikidata.org/entity/Q408,Australia,6
http://www.wikidata.org/entity/Q30737843,French tacos,http://www.wikidata.org/entity/Q142,France,6
http://www.wikidata.org/entity/Q63228690,Baccalà mantecato,http://www.wikidata.org/entity/Q38,Italy,6
http://www.wikidata.org/entity/Q4796280,arroz chaufa,http://www.wikidata.org/entity/Q419,Peru,6
http://www.wikidata.org/entity/Q97016709,shuizhu,http://www.wikidata.org/entity/Q148,People's Republic of China,6
http://www.wikidata.org/entity/Q6127173,Lanzhou beef noodles,http://www.wikidata.org/entity/Q148,People's Republic of China,6
http://www.wikidata.org/entity/Q12498031,mendoan,http://www.wikidata.org/entity/Q252,Indonesia,6
http://www.wikidata.org/entity/Q4736109,Kinema,http://www.wikidata.org/entity/Q837,Nepal,6
http://www.wikidata.org/entity/Q6581424,paçanga,http://www.wikidata.org/entity/Q43,Turkey,6
http://www.wikidata.org/entity/Q834563,Jiuniang,http://www.wikidata.org/entity/Q148,People's Republic of China,6
http://www.wikidata.org/entity/Q314500,Ragout fin,http://www.wikidata.org/entity/Q142,France,6
http://www.wikidata.org/entity/Q329052,elderberry soup,http://www.wikidata.org/entity/Q183,Germany,6
http://www.wikidata.org/entity/Q3053734,Encebollado,http://www.wikidata.org/entity/Q736,Ecuador,6
http://www.wikidata.org/entity/Q4200763,rawon,http://www.wikidata.org/entity/Q252,Indonesia,6
http://www.wikidata.org/entity/Q4452497,Soto Bandung,http://www.wikidata.org/entity/Q252,Indonesia,6
http://www.wikidata.org/entity/Q3135358,Black sesame soup,http://www.wikidata.org/entity/Q148,People's Republic of China,6
http://www.wikidata.org/entity/Q3774491,Alicot,http://www.wikidata.org/entity/Q142,France,6
http://www.wikidata.org/entity/Q3647314,Buridda,http://www.wikidata.org/entity/Q38,Italy,6
http://www.wikidata.org/entity/Q4855649,bánh canh,http://www.wikidata.org/entity/Q881,Vietnam,6
http://www.wikidata.org/entity/Q6747617,Manchow soup,http://www.wikidata.org/entity/Q668,India,6
http://www.wikidata.org/entity/Q7083004,Caldo tlalpeño,http://www.wikidata.org/entity/Q96,Mexico,6
http://www.wikidata.org/entity/Q5373825,Empal gentong,http://www.wikidata.org/entity/Q252,Indonesia,6
http://www.wikidata.org/entity/Q6429813,Konro,http://www.wikidata.org/entity/Q252,Indonesia,6
http://www.wikidata.org/entity/Q7695520,Tekwan,http://www.wikidata.org/entity/Q252,Indonesia,6
http://www.wikidata.org/entity/Q7193190,Pig's organ soup,http://www.wikidata.org/entity/Q148,People's Republic of China,6
http://www.wikidata.org/entity/Q6349317,Kakavia,http://www.wikidata.org/entity/Q229,Cyprus,6
http://www.wikidata.org/entity/Q6027777,yayla çorbası,http://www.wikidata.org/entity/Q43,Turkey,6
http://www.wikidata.org/entity/Q20987738,ash-e doogh,http://www.wikidata.org/entity/Q794,Iran,6
http://www.wikidata.org/entity/Q12273417,Bob chorba,http://www.wikidata.org/entity/Q219,Bulgaria,6
http://www.wikidata.org/entity/Q16861482,potée,http://www.wikidata.org/entity/Q142,France,6
http://www.wikidata.org/entity/Q32945376,Kapustnica,http://www.wikidata.org/entity/Q214,Slovakia,6
http://www.wikidata.org/entity/Q5964341,Spring pancake,http://www.wikidata.org/entity/Q148,People's Republic of China,6
http://www.wikidata.org/entity/Q6815190,Memela,http://www.wikidata.org/entity/Q96,Mexico,6
http://www.wikidata.org/entity/Q11076619,patriotic soup,http://www.wikidata.org/entity/Q148,People's Republic of China,6
http://www.wikidata.org/entity/Q12709581,Soto Padang,http://www.wikidata.org/entity/Q252,Indonesia,6
http://www.wikidata.org/entity/Q7409623,Samlar machu,http://www.wikidata.org/entity/Q424,Cambodia,6
http://www.wikidata.org/entity/Q17229022,Taiwan mazesoba,http://www.wikidata.org/entity/Q17,Japan,6
http://www.wikidata.org/entity/Q6127173,Lanzhou beef noodles,http://www.wikidata.org/entity/Q148,People's Republic of China,6
http://www.wikidata.org/entity/Q2083470,Pfefferpotthast,http://www.wikidata.org/entity/Q183,Germany,5
http://www.wikidata.org/entity/Q3382504,Zeeuws spek,http://www.wikidata.org/entity/Q55,Netherlands,5
http://www.wikidata.org/entity/Q3896505,parrozzo,http://www.wikidata.org/entity/Q38,Italy,5
http://www.wikidata.org/entity/Q3881787,olive all'ascolana,http://www.wikidata.org/entity/Q38,Italy,5
http://www.wikidata.org/entity/Q3441149,Romazava,http://www.wikidata.org/entity/Q1019,Madagascar,5
http://www.wikidata.org/entity/Q6038836,Elbasan tava,http://www.wikidata.org/entity/Q43,Turkey,5
http://www.wikidata.org/entity/Q6574446,su böreği,http://www.wikidata.org/entity/Q43,Turkey,5
http://www.wikidata.org/entity/Q6421494,Kuli-kuli,http://www.wikidata.org/entity/Q1033,Nigeria,5
http://www.wikidata.org/entity/Q7228884,Pootharekulu,http://www.wikidata.org/entity/Q668,India,5
http://www.wikidata.org/entity/Q10698992,Tjälknöl,http://www.wikidata.org/entity/Q34,Sweden,5
http://www.wikidata.org/entity/Q11853198,Dishwasher salmon,http://www.wikidata.org/entity/Q30,United States of America,5
http://www.wikidata.org/entity/Q12233354,galayet bandora,http://www.wikidata.org/entity/Q810,Jordan,5
http://www.wikidata.org/entity/Q14916156,Strapačky,http://www.wikidata.org/entity/Q214,Slovakia,5
http://www.wikidata.org/entity/Q15895670,Lychee pork,http://www.wikidata.org/entity/Q148,People's Republic of China,5
http://www.wikidata.org/entity/Q17083249,Olluquito,http://www.wikidata.org/entity/Q419,Peru,5
http://www.wikidata.org/entity/Q17101058,Orzotto,http://www.wikidata.org/entity/Q38,Italy,5
http://www.wikidata.org/entity/Q20826672,boeber,http://www.wikidata.org/entity/Q258,South Africa,5
http://www.wikidata.org/entity/Q59260812,picada,http://www.wikidata.org/entity/Q414,Argentina,5
http://www.wikidata.org/entity/Q83603766,Tuwon shinkafa(thick rice pudding),http://www.wikidata.org/entity/Q1033,Nigeria,5
http://www.wikidata.org/entity/Q85764627,griot,http://www.wikidata.org/entity/Q790,Haiti,5
http://www.wikidata.org/entity/Q98072169,Tumacë me tulë,http://www.wikidata.org/entity/Q38,Italy,5
http://www.wikidata.org/entity/Q12711188,tahu campur,http://www.wikidata.org/entity/Q252,Indonesia,5
http://www.wikidata.org/entity/Q28724662,tahu bulat,http://www.wikidata.org/entity/Q252,Indonesia,5
http://www.wikidata.org/entity/Q8484030,dark soy sauce,http://www.wikidata.org/entity/Q148,People's Republic of China,5
http://www.wikidata.org/entity/Q5019102,Caldillo de congrio,http://www.wikidata.org/entity/Q298,Chile,5
http://www.wikidata.org/entity/Q2284646,sigara böreği,http://www.wikidata.org/entity/Q43,Turkey,5
http://www.wikidata.org/entity/Q6574446,su böreği,http://www.wikidata.org/entity/Q43,Turkey,5
http://www.wikidata.org/entity/Q822810,Siemieniotka,http://www.wikidata.org/entity/Q36,Poland,5
http://www.wikidata.org/entity/Q3006733,Cuchuco,http://www.wikidata.org/entity/Q739,Colombia,5
http://www.wikidata.org/entity/Q2998597,Cotriade,http://www.wikidata.org/entity/Q142,France,5
http://www.wikidata.org/entity/Q5033997,Cantonese seafood soup,http://www.wikidata.org/entity/Q148,People's Republic of China,5
http://www.wikidata.org/entity/Q3842043,Maccu,http://www.wikidata.org/entity/Q38,Italy,5
http://www.wikidata.org/entity/Q5005251,Bún ốc,http://www.wikidata.org/entity/Q881,Vietnam,5
http://www.wikidata.org/entity/Q4914380,Binignit,http://www.wikidata.org/entity/Q928,Philippines,5
http://www.wikidata.org/entity/Q7818554,tomato and egg soup,http://www.wikidata.org/entity/Q148,People's Republic of China,5
http://www.wikidata.org/entity/Q11266028,Kenchinjiru,http://www.wikidata.org/entity/Q17,Japan,5
http://www.wikidata.org/entity/Q10395380,Zuppa pavese,http://www.wikidata.org/entity/Q38,Italy,5
http://www.wikidata.org/entity/Q12477251,Brenebon,http://www.wikidata.org/entity/Q252,Indonesia,5
http://www.wikidata.org/entity/Q20427541,Sop saudara,http://www.wikidata.org/entity/Q252,Indonesia,5
http://www.wikidata.org/entity/Q20658501,she-crab soup,http://www.wikidata.org/entity/Q30,United States of America,5
http://www.wikidata.org/entity/Q28155493,Lime soup,http://www.wikidata.org/entity/Q96,Mexico,5
http://www.wikidata.org/entity/Q869086,hirayachi,http://www.wikidata.org/entity/Q17,Japan,5
http://www.wikidata.org/entity/Q2022222,Crempog,http://www.wikidata.org/entity/Q25,Wales,5
http://www.wikidata.org/entity/Q3642641,Borlengo,http://www.wikidata.org/entity/Q38,Italy,5
http://www.wikidata.org/entity/Q1554570,Gundel pancake,http://www.wikidata.org/entity/Q28,Hungary,5
http://www.wikidata.org/entity/Q5019102,Caldillo de congrio,http://www.wikidata.org/entity/Q298,Chile,5
http://www.wikidata.org/entity/Q12516004,soto betawi,http://www.wikidata.org/entity/Q252,Indonesia,5
http://www.wikidata.org/entity/Q12516006,Soto Kudus,http://www.wikidata.org/entity/Q252,Indonesia,5
http://www.wikidata.org/entity/Q5311489,duck blood and vermicelli soup,http://www.wikidata.org/entity/Q148,People's Republic of China,5
http://www.wikidata.org/entity/Q5097538,Chikuzenni,http://www.wikidata.org/entity/Q17,Japan,5
http://www.wikidata.org/entity/Q21091894,Ramyeon,http://www.wikidata.org/entity/Q884,South Korea,5
http://www.wikidata.org/entity/Q11264372,yudofu,http://www.wikidata.org/entity/Q17,Japan,5
http://www.wikidata.org/entity/Q11991,Soupe au pistou,http://www.wikidata.org/entity/Q142,France,4
http://www.wikidata.org/entity/Q877910,Mont d'Or chaud,http://www.wikidata.org/entity/Q39,Switzerland,4
http://www.wikidata.org/entity/Q877910,Mont d'Or chaud,http://www.wikidata.org/entity/Q142,France,4
http://www.wikidata.org/entity/Q1476953,Q1476953,http://www.wikidata.org/entity/Q183,Germany,4
http://www.wikidata.org/entity/Q1735171,Kaspressknödel,http://www.wikidata.org/entity/Q40,Austria,4
http://www.wikidata.org/entity/Q1626853,Matoke,http://www.wikidata.org/entity/Q1036,Uganda,4
http://www.wikidata.org/entity/Q2274269,serviettenknödel,http://www.wikidata.org/entity/Q40,Austria,4
http://www.wikidata.org/entity/Q2274269,serviettenknödel,http://www.wikidata.org/entity/Q183,Germany,4
http://www.wikidata.org/entity/Q2274269,serviettenknödel,http://www.wikidata.org/entity/Q213,Czech Republic,4
http://www.wikidata.org/entity/Q2879351,Bai ye,http://www.wikidata.org/entity/Q148,People's Republic of China,4
http://www.wikidata.org/entity/Q3380255,Q3380255,http://www.wikidata.org/entity/Q35,Denmark,4
http://www.wikidata.org/entity/Q3325555,moules marinières,http://www.wikidata.org/entity/Q142,France,4
http://www.wikidata.org/entity/Q3660408,carne salada,http://www.wikidata.org/entity/Q38,Italy,4
http://www.wikidata.org/entity/Q3194656,kefteji,http://www.wikidata.org/entity/Q948,Tunisia,4
http://www.wikidata.org/entity/Q3948384,sangrecita,http://www.wikidata.org/entity/Q419,Peru,4
http://www.wikidata.org/entity/Q5208800,Dahi baigana,http://www.wikidata.org/entity/Q668,India,4
http://www.wikidata.org/entity/Q6107288,Revuelto Gramajo,http://www.wikidata.org/entity/Q414,Argentina,4
http://www.wikidata.org/entity/Q7080021,ogi,http://www.wikidata.org/entity/Q1033,Nigeria,4
http://www.wikidata.org/entity/Q10725547,Äggakaka,http://www.wikidata.org/entity/Q34,Sweden,4
http://www.wikidata.org/entity/Q10391691,Virado,http://www.wikidata.org/entity/Q155,Brazil,4
http://www.wikidata.org/entity/Q12366986,kiluvõileib,http://www.wikidata.org/entity/Q191,Estonia,4
http://www.wikidata.org/entity/Q15840444,Pholourie,http://www.wikidata.org/entity/Q754,Trinidad and Tobago,4
http://www.wikidata.org/entity/Q13093120,gemblong,http://www.wikidata.org/entity/Q252,Indonesia,4
http://www.wikidata.org/entity/Q13013315,khao kha mu,http://www.wikidata.org/entity/Q869,Thailand,4
http://www.wikidata.org/entity/Q14943090,Run down,http://www.wikidata.org/entity/Q766,Jamaica,4
http://www.wikidata.org/entity/Q17279856,fırın sütlaç,http://www.wikidata.org/entity/Q43,Turkey,4
http://www.wikidata.org/entity/Q21781581,Peruvian pollada,http://www.wikidata.org/entity/Q419,Peru,4
http://www.wikidata.org/entity/Q19961671,Callos con garbanzos,http://www.wikidata.org/entity/Q43,Turkey,4
http://www.wikidata.org/entity/Q55629186,Pasta all'Ortolana,http://www.wikidata.org/entity/Q38,Italy,4
http://www.wikidata.org/entity/Q85814488,Wasawasa,http://www.wikidata.org/entity/Q117,Ghana,4
http://www.wikidata.org/entity/Q96742694,matapa,http://www.wikidata.org/entity/Q1029,Mozambique,4
http://www.wikidata.org/entity/Q60837189,crostini Toscani,http://www.wikidata.org/entity/Q38,Italy,4
http://www.wikidata.org/entity/Q11417014,Miso-katsu,http://www.wikidata.org/entity/Q17,Japan,4
http://www.wikidata.org/entity/Q11991,Soupe au pistou,http://www.wikidata.org/entity/Q142,France,4
http://www.wikidata.org/entity/Q919627,Steckrübeneintopf,http://www.wikidata.org/entity/Q183,Germany,4
http://www.wikidata.org/entity/Q3481297,Shambar,http://www.wikidata.org/entity/Q419,Peru,4
http://www.wikidata.org/entity/Q2878791,changua,http://www.wikidata.org/entity/Q739,Colombia,4
http://www.wikidata.org/entity/Q2964495,Chorba frik,http://www.wikidata.org/entity/Q262,Algeria,4
http://www.wikidata.org/entity/Q5019112,Caldo de siete mares,http://www.wikidata.org/entity/Q96,Mexico,4
http://www.wikidata.org/entity/Q5171049,Corn crab soup,http://www.wikidata.org/entity/Q148,People's Republic of China,4
http://www.wikidata.org/entity/Q3632937,Bagnun,http://www.wikidata.org/entity/Q38,Italy,4
http://www.wikidata.org/entity/Q3858380,wedding soup,http://www.wikidata.org/entity/Q38,Italy,4
http://www.wikidata.org/entity/Q4025002,Zuppa toscana,http://www.wikidata.org/entity/Q38,Italy,4
http://www.wikidata.org/entity/Q5183356,Cream Stew,http://www.wikidata.org/entity/Q17,Japan,4
http://www.wikidata.org/entity/Q3858380,wedding soup,http://www.wikidata.org/entity/Q30,United States of America,4
http://www.wikidata.org/entity/Q4926371,Khao poon,http://www.wikidata.org/entity/Q819,Laos,4
http://www.wikidata.org/entity/Q6132927,soyo,http://www.wikidata.org/entity/Q733,Paraguay,4
http://www.wikidata.org/entity/Q6417362,Kiszczonka,http://www.wikidata.org/entity/Q36,Poland,4
http://www.wikidata.org/entity/Q7673975,Taco soup,http://www.wikidata.org/entity/Q30,United States of America,4
http://www.wikidata.org/entity/Q7081495,Oille,http://www.wikidata.org/entity/Q142,France,4
http://www.wikidata.org/entity/Q7238917,prawn soup,http://www.wikidata.org/entity/Q16,Canada,4
http://www.wikidata.org/entity/Q8075336,Zuppa alla modenese,http://www.wikidata.org/entity/Q38,Italy,4
http://www.wikidata.org/entity/Q16956515,kaledo,http://www.wikidata.org/entity/Q252,Indonesia,4
http://www.wikidata.org/entity/Q55862687,mun tahu,http://www.wikidata.org/entity/Q252,Indonesia,4
http://www.wikidata.org/entity/Q42417761,Aguadito de pollo,http://www.wikidata.org/entity/Q419,Peru,4
http://www.wikidata.org/entity/Q99658926,Analı kızlı soup,http://www.wikidata.org/entity/Q43,Turkey,4
http://www.wikidata.org/entity/Q5463730,fläskpannkaka,http://www.wikidata.org/entity/Q34,Sweden,4
http://www.wikidata.org/entity/Q6516224,leek soup,http://www.wikidata.org/entity/Q25,Wales,4
http://www.wikidata.org/entity/Q60761467,Burgo,http://www.wikidata.org/entity/Q252,Indonesia,4
http://www.wikidata.org/entity/Q7829427,Touton,http://www.wikidata.org/entity/Q16,Canada,4
http://www.wikidata.org/entity/Q7439701,Soto Madura,http://www.wikidata.org/entity/Q252,Indonesia,4
http://www.wikidata.org/entity/Q10915484,Taiwan ramen,http://www.wikidata.org/entity/Q17,Japan,4
http://www.wikidata.org/entity/Q1067884,Chartreuse,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q1925991,Mettigel,http://www.wikidata.org/entity/Q183,Germany,3
http://www.wikidata.org/entity/Q2464254,túrógombóc,http://www.wikidata.org/entity/Q28,Hungary,3
http://www.wikidata.org/entity/Q3095449,Gardiane de taureau,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q2827721,Ahriche,http://www.wikidata.org/entity/Q1028,Morocco,3
http://www.wikidata.org/entity/Q3420363,Raviole du Dauphiné,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q3400745,Bottarga de Martigues,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q3443155,Q3443155,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q3443152,rougail,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q3443152,rougail,http://www.wikidata.org/entity/Q1027,Mauritius,3
http://www.wikidata.org/entity/Q3514113,Tunisian tajines,http://www.wikidata.org/entity/Q948,Tunisia,3
http://www.wikidata.org/entity/Q4025000,Zuppa gallurese,http://www.wikidata.org/entity/Q38,Italy,3
http://www.wikidata.org/entity/Q6009729,kağıt kebabı,http://www.wikidata.org/entity/Q43,Turkey,3
http://www.wikidata.org/entity/Q6826082,Mexican pizza,http://www.wikidata.org/entity/Q96,Mexico,3
http://www.wikidata.org/entity/Q7573059,Spanakorizo,http://www.wikidata.org/entity/Q41,Greece,3
http://www.wikidata.org/entity/Q10271107,Ekuru,http://www.wikidata.org/entity/Q1033,Nigeria,3
http://www.wikidata.org/entity/Q11676485,Kagoshima ramen,http://www.wikidata.org/entity/Q17,Japan,3
http://www.wikidata.org/entity/Q11331461,pizza toast,http://www.wikidata.org/entity/Q17,Japan,3
http://www.wikidata.org/entity/Q12555954,Nauryz kozhe,http://www.wikidata.org/entity/Q232,Kazakhstan,3
http://www.wikidata.org/entity/Q12539586,Grechanyky,http://www.wikidata.org/entity/Q184,Belarus,3
http://www.wikidata.org/entity/Q12555954,Nauryz kozhe,http://www.wikidata.org/entity/Q813,Kyrgyzstan,3
http://www.wikidata.org/entity/Q12964893,Igado,http://www.wikidata.org/entity/Q928,Philippines,3
http://www.wikidata.org/entity/Q17590922,Pelau,http://www.wikidata.org/entity/Q754,Trinidad and Tobago,3
http://www.wikidata.org/entity/Q19949631,Aguachile,http://www.wikidata.org/entity/Q96,Mexico,3
http://www.wikidata.org/entity/Q25043246,Efo riro,http://www.wikidata.org/entity/Q1033,Nigeria,3
http://www.wikidata.org/entity/Q28000941,Eiernockerl,http://www.wikidata.org/entity/Q40,Austria,3
http://www.wikidata.org/entity/Q25041417,Tuwo masara(corn meal),http://www.wikidata.org/entity/Q1033,Nigeria,3
http://www.wikidata.org/entity/Q30324437,Hunter's chicken,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q30879093,Grey peas,http://www.wikidata.org/entity/Q211,Latvia,3
http://www.wikidata.org/entity/Q48900190,Suancaiyu,http://www.wikidata.org/entity/Q148,People's Republic of China,3
http://www.wikidata.org/entity/Q65589417,Warm goat cheese salad,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q74462045,Panada,http://www.wikidata.org/entity/Q252,Indonesia,3
http://www.wikidata.org/entity/Q96742825,makaroni schotel,http://www.wikidata.org/entity/Q252,Indonesia,3
http://www.wikidata.org/entity/Q5184211,Creole cream cheese,http://www.wikidata.org/entity/Q30,United States of America,3
http://www.wikidata.org/entity/Q107357284,agidi,http://www.wikidata.org/entity/Q1033,Nigeria,3
http://www.wikidata.org/entity/Q3068074,stuffed peppers,http://www.wikidata.org/entity/Q948,Tunisia,3
http://www.wikidata.org/entity/Q3068074,stuffed peppers,http://www.wikidata.org/entity/Q1016,Libya,3
http://www.wikidata.org/entity/Q19727662,tempeh chips,http://www.wikidata.org/entity/Q252,Indonesia,3
http://www.wikidata.org/entity/Q28725121,Q28725121,http://www.wikidata.org/entity/Q252,Indonesia,3
http://www.wikidata.org/entity/Q3514675,tamari shoyu,http://www.wikidata.org/entity/Q17,Japan,3
http://www.wikidata.org/entity/Q35942527,açorda à Alentejana,http://www.wikidata.org/entity/Q45,Portugal,3
http://www.wikidata.org/entity/Q55632427,sambal shrimp,http://www.wikidata.org/entity/Q252,Indonesia,3
http://www.wikidata.org/entity/Q1219001,Tourin,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q3948086,sancochado,http://www.wikidata.org/entity/Q419,Peru,3
http://www.wikidata.org/entity/Q5019110,Caldo de costilla,http://www.wikidata.org/entity/Q739,Colombia,3
http://www.wikidata.org/entity/Q4947090,Borş de burechiuşe,http://www.wikidata.org/entity/Q218,Romania,3
http://www.wikidata.org/entity/Q5019109,Caldo de pollo,http://www.wikidata.org/entity/Q96,Mexico,3
http://www.wikidata.org/entity/Q5347858,Egg tong sui,http://www.wikidata.org/entity/Q148,People's Republic of China,3
http://www.wikidata.org/entity/Q5005250,Bún mắm,http://www.wikidata.org/entity/Q881,Vietnam,3
http://www.wikidata.org/entity/Q3610216,Diyabath,http://www.wikidata.org/entity/Q854,Sri Lanka,3
http://www.wikidata.org/entity/Q5803846,Sopa de pata,http://www.wikidata.org/entity/Q792,El Salvador,3
http://www.wikidata.org/entity/Q7562813,Sopa teologa,http://www.wikidata.org/entity/Q419,Peru,3
http://www.wikidata.org/entity/Q7777747,Theeyal,http://www.wikidata.org/entity/Q668,India,3
http://www.wikidata.org/entity/Q8191952,Harihari-nabe,http://www.wikidata.org/entity/Q17,Japan,3
http://www.wikidata.org/entity/Q5365279,Noppe,http://www.wikidata.org/entity/Q17,Japan,3
http://www.wikidata.org/entity/Q6013354,toyga soup,http://www.wikidata.org/entity/Q43,Turkey,3
http://www.wikidata.org/entity/Q6029192,yuvalama,http://www.wikidata.org/entity/Q43,Turkey,3
http://www.wikidata.org/entity/Q6551020,tutmaç soup,http://www.wikidata.org/entity/Q43,Turkey,3
http://www.wikidata.org/entity/Q6080770,Isi ewu,http://www.wikidata.org/entity/Q1033,Nigeria,3
http://www.wikidata.org/entity/Q25631239,bantan,http://www.wikidata.org/entity/Q711,Mongolia,3
http://www.wikidata.org/entity/Q12521504,timlo,http://www.wikidata.org/entity/Q252,Indonesia,3
http://www.wikidata.org/entity/Q12971248,macaroni soup,http://www.wikidata.org/entity/Q38,Italy,3
http://www.wikidata.org/entity/Q18354045,samlar kako,http://www.wikidata.org/entity/Q424,Cambodia,3
http://www.wikidata.org/entity/Q24940816,pasta e ceci,http://www.wikidata.org/entity/Q38,Italy,3
http://www.wikidata.org/entity/Q12555954,Nauryz kozhe,http://www.wikidata.org/entity/Q232,Kazakhstan,3
http://www.wikidata.org/entity/Q20278692,Palóc soup,http://www.wikidata.org/entity/Q28,Hungary,3
http://www.wikidata.org/entity/Q19709871,Yüksük soup,http://www.wikidata.org/entity/Q43,Turkey,3
http://www.wikidata.org/entity/Q26806341,Beyran,http://www.wikidata.org/entity/Q43,Turkey,3
http://www.wikidata.org/entity/Q25043234,miyar kuka,http://www.wikidata.org/entity/Q1033,Nigeria,3
http://www.wikidata.org/entity/Q16999502,Mami soup,http://www.wikidata.org/entity/Q928,Philippines,3
http://www.wikidata.org/entity/Q12555954,Nauryz kozhe,http://www.wikidata.org/entity/Q813,Kyrgyzstan,3
http://www.wikidata.org/entity/Q7205199,Ploye,http://www.wikidata.org/entity/Q16,Canada,3
http://www.wikidata.org/entity/Q5509249,Funkaso,http://www.wikidata.org/entity/Q1033,Nigeria,3
http://www.wikidata.org/entity/Q12555954,Nauryz kozhe,http://www.wikidata.org/entity/Q232,Kazakhstan,3
http://www.wikidata.org/entity/Q12555954,Nauryz kozhe,http://www.wikidata.org/entity/Q813,Kyrgyzstan,3
http://www.wikidata.org/entity/Q7450022,Senate bean soup,http://www.wikidata.org/entity/Q30,United States of America,3
http://www.wikidata.org/entity/Q10856318,tanukijiru,http://www.wikidata.org/entity/Q17,Japan,3
http://www.wikidata.org/entity/Q7818563,tomato omelette,http://www.wikidata.org/entity/Q668,India,3
http://www.wikidata.org/entity/Q43038747,Kaletez,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q7197643,Pira caldo,http://www.wikidata.org/entity/Q733,Paraguay,3
http://www.wikidata.org/entity/Q12516007,soto Lamongan,http://www.wikidata.org/entity/Q252,Indonesia,3
http://www.wikidata.org/entity/Q978405,Aziminu,http://www.wikidata.org/entity/Q142,France,3
http://www.wikidata.org/entity/Q35942527,açorda à Alentejana,http://www.wikidata.org/entity/Q45,Portugal,3
http://www.wikidata.org/entity/Q6192074,jibu-ni,http://www.wikidata.org/entity/Q17,Japan,3
http://www.wikidata.org/entity/Q11675518,kamonanban,http://www.wikidata.org/entity/Q17,Japan,3
http://www.wikidata.org/entity/Q25052449,Khao piak sen,http://www.wikidata.org/entity/Q819,Laos,3
http://www.wikidata.org/entity/Q8047029,Yaka mein,http://www.wikidata.org/entity/Q30,United States of America,3
http://www.wikidata.org/entity/Q11428594,shio ramen,http://www.wikidata.org/entity/Q17,Japan,3
http://www.wikidata.org/entity/Q11676485,Kagoshima ramen,http://www.wikidata.org/entity/Q17,Japan,3
http://www.wikidata.org/entity/Q57263988,tom kha,http://www.wikidata.org/entity/Q869,Thailand,3
http://www.wikidata.org/entity/Q3572640,Yosenabe,http://www.wikidata.org/entity/Q17,Japan,3
http://www.wikidata.org/entity/Q11087090,Asahikawa ramen,http://www.wikidata.org/entity/Q17,Japan,3
http://www.wikidata.org/entity/Q11093486,Sapporo ramen,http://www.wikidata.org/entity/Q17,Japan,3
http://www.wikidata.org/entity/Q254807,Älplermagronen,http://www.wikidata.org/entity/Q39,Switzerland,2
http://www.wikidata.org/entity/Q2821672,Ablo,http://www.wikidata.org/entity/Q945,Togo,2
http://www.wikidata.org/entity/Q2821672,Ablo,http://www.wikidata.org/entity/Q962,Benin,2
http://www.wikidata.org/entity/Q3087904,Q3087904,http://www.wikidata.org/entity/Q262,Algeria,2
http://www.wikidata.org/entity/Q2981224,Q2981224,http://www.wikidata.org/entity/Q262,Algeria,2
http://www.wikidata.org/entity/Q3646090,brustico,http://www.wikidata.org/entity/Q38,Italy,2
http://www.wikidata.org/entity/Q2821672,Ablo,http://www.wikidata.org/entity/Q1008,Côte d'Ivoire,2
http://www.wikidata.org/entity/Q3411523,Q3411523,http://www.wikidata.org/entity/Q142,France,2
http://www.wikidata.org/entity/Q2905237,Pkaila,http://www.wikidata.org/entity/Q948,Tunisia,2
http://www.wikidata.org/entity/Q3677427,Cipollata,http://www.wikidata.org/entity/Q38,Italy,2
http://www.wikidata.org/entity/Q3953085,Q3953085,http://www.wikidata.org/entity/Q38,Italy,2
http://www.wikidata.org/entity/Q4014718,Q4014718,http://www.wikidata.org/entity/Q38,Italy,2
http://www.wikidata.org/entity/Q3686985,Coniglio alla Sanremese,http://www.wikidata.org/entity/Q38,Italy,2
http://www.wikidata.org/entity/Q5182787,Crawfish Monica,http://www.wikidata.org/entity/Q30,United States of America,2
http://www.wikidata.org/entity/Q6192335,Jiggs dinner,http://www.wikidata.org/entity/Q16,Canada,2
